,CYP26A1 (1592)
ACH-000004,-0.11791963413772708
ACH-000005,-0.2135351913221718
ACH-000007,-0.1823718239533516
ACH-000009,-0.1865937873789275
ACH-000011,-0.4662145154508161
ACH-000012,-0.11933459847347973
ACH-000013,-0.19029665024481665
ACH-000014,-0.2238070248210925
ACH-000015,-0.2990367832448468
ACH-000017,-0.2315427019187897
ACH-000018,-0.3511605394115956
ACH-000019,-0.11222091574139158
ACH-000021,-0.19492403172301948
ACH-000022,-0.19178744814799667
ACH-000025,-0.21276087429226614
ACH-000028,-0.1514808711175134
ACH-000030,-0.17254317597972432
ACH-000035,-0.17632698857573526
ACH-000036,-0.135439160785991
ACH-000037,-0.2243923584877006
ACH-000039,-0.1601105152140752
ACH-000040,-0.3068464312663338
ACH-000041,-0.2810901105471761
ACH-000042,-0.19474148338600872
ACH-000045,-0.09937488939113813
ACH-000047,-0.2356005727939311
ACH-000052,-0.034311249453025404
ACH-000053,-0.1243491302649454
ACH-000054,-0.20843575328540945
ACH-000055,-0.4671827055942985
ACH-000060,-0.35268688079868743
ACH-000067,-0.17002389593631484
ACH-000070,-0.2146538504459904
ACH-000075,-0.3119082576698585
ACH-000078,-0.12019780321115946
ACH-000082,-0.1850981646196556
ACH-000085,-0.226463337340083
ACH-000086,-0.4139364198055278
ACH-000087,-0.106607323548462
ACH-000092,-0.09659753506458783
ACH-000095,-0.20124563743710625
ACH-000097,-0.17197584568405422
ACH-000098,-0.2030274139300464
ACH-000099,-0.11196793723423797
ACH-000108,-0.22886330180995804
ACH-000113,-0.10234952127860887
ACH-000116,-0.18222261156940744
ACH-000118,-0.19150282179851646
ACH-000120,-0.17823067501414847
ACH-000123,-0.2095122087650135
ACH-000127,-0.14673858865900166
ACH-000128,-0.18007753971694093
ACH-000132,-0.16902235123901094
ACH-000133,-0.1873769513116625
ACH-000137,-0.18587755173240975
ACH-000138,-0.11625944312892594
ACH-000142,-0.12033676722385242
ACH-000143,-0.2177124293743209
ACH-000146,-0.1071271915770344
ACH-000148,-0.2788647475383961
ACH-000150,-0.3248747616236237
ACH-000152,-0.24422523373306
ACH-000153,-0.30084905481659946
ACH-000159,-0.1009113515091808
ACH-000160,-0.13258254340795927
ACH-000163,-0.32249825448593505
ACH-000167,-0.2820803875200602
ACH-000168,-0.2541425373124143
ACH-000169,-0.24605596925242354
ACH-000178,-0.2338461640660335
ACH-000183,-0.18998333965799927
ACH-000188,-0.20124894992293224
ACH-000189,-0.3916253705957625
ACH-000190,-0.1366641758926156
ACH-000198,-0.25731380518001684
ACH-000203,-0.5611321830374801
ACH-000204,-0.2144885701510763
ACH-000206,-0.07343428839994184
ACH-000207,-0.23263208208052924
ACH-000208,-0.12531827730110429
ACH-000210,0.12170107271597295
ACH-000211,-0.22176025256167348
ACH-000215,-0.14444598539586076
ACH-000221,-0.23514980979507455
ACH-000222,-0.17454682835629035
ACH-000223,-0.25989153789624586
ACH-000226,-0.010086144697431715
ACH-000227,-0.13071778086268693
ACH-000228,-0.3962200667598275
ACH-000231,-0.23520593779227464
ACH-000232,-0.21297857686560426
ACH-000233,-0.19515440544163426
ACH-000234,-0.2494374646670111
ACH-000235,-0.2394213552570104
ACH-000237,-0.18351338742384893
ACH-000238,-0.11318651101595725
ACH-000242,0.0501694127227824
ACH-000243,-0.3358807442742812
ACH-000244,-0.13990346465144646
ACH-000246,-0.2807827371732914
ACH-000248,-0.2386542408891253
ACH-000250,-0.2737511809594993
ACH-000251,-0.34607428667939605
ACH-000252,-0.2638828593260183
ACH-000253,-0.19352076049942601
ACH-000255,-0.11637773815367795
ACH-000256,-0.14304595865104255
ACH-000257,-0.2135997244808917
ACH-000258,-0.2775632518243726
ACH-000259,-0.1818493400547859
ACH-000260,-0.148954347889945
ACH-000261,-0.2415578338337253
ACH-000262,-0.03211994585688637
ACH-000263,-0.14528723791524942
ACH-000264,-0.21862217265468945
ACH-000265,-0.2832003930784715
ACH-000266,-0.1165232244622452
ACH-000272,-0.2200844898413625
ACH-000274,-0.21628447401750636
ACH-000277,-0.4808134894229314
ACH-000278,-0.22317602892381247
ACH-000279,-0.2695960461412172
ACH-000280,-0.2111923630072964
ACH-000281,-0.2893120922843667
ACH-000288,-0.18121695685343767
ACH-000291,-0.24844488234556344
ACH-000293,-0.22690649971155805
ACH-000294,-0.2489324666398325
ACH-000295,-0.10564592517492193
ACH-000296,-0.16929780014390255
ACH-000302,-0.2335226966111517
ACH-000304,0.07757169518755577
ACH-000307,-0.3199094623909521
ACH-000308,-0.3242182499143733
