,OCIAD1 (54940)
ACH-000004,0.03808321160288775
ACH-000005,0.1902954669629356
ACH-000007,0.07958892897933617
ACH-000009,0.1042019862977948
ACH-000011,0.14843083177474456
ACH-000012,0.1850128327733893
ACH-000013,0.11589477423812992
ACH-000014,0.18418141011518654
ACH-000015,0.05973318899836176
ACH-000017,-0.048927322088268825
ACH-000018,0.2663662009770346
ACH-000019,0.051578058814083005
ACH-000021,0.051696749337212834
ACH-000022,0.04157478271084839
ACH-000025,0.2069826895939428
ACH-000028,0.020738419702123125
ACH-000030,0.053490436089550564
ACH-000035,0.2406161842591596
ACH-000036,0.2638572978663874
ACH-000037,0.07480453675747188
ACH-000039,-0.0019233378779727707
ACH-000040,0.0981455145035694
ACH-000041,0.04231418987560023
ACH-000042,-0.0012395549196549949
ACH-000045,0.08215627518955475
ACH-000047,0.056465067335431475
ACH-000052,-0.009308238043402896
ACH-000053,0.07880270419756992
ACH-000054,0.2414831148407413
ACH-000055,0.03834390792158007
ACH-000060,0.04239070888442297
ACH-000067,0.18931266397719168
ACH-000070,0.1039641031546494
ACH-000075,0.11249951913109586
ACH-000078,0.12065081439686975
ACH-000082,0.13763475447742596
ACH-000085,0.17108724308463685
ACH-000086,0.1536499812356681
ACH-000087,0.4038717825117705
ACH-000092,0.05018169732540809
ACH-000095,0.07564782408123039
ACH-000097,0.19431861458898114
ACH-000098,0.11628192672008572
ACH-000099,0.09421893018677964
ACH-000108,0.2560467762883067
ACH-000113,0.07836857408349973
ACH-000116,-0.005908564890348268
ACH-000118,0.07370440704953289
ACH-000120,0.08054061417624171
ACH-000123,0.03797428309510078
ACH-000127,0.14688891485152308
ACH-000128,0.01632747604514502
ACH-000132,0.08527436307128769
ACH-000133,0.057543056913964274
ACH-000137,-0.0661937130546853
ACH-000138,0.08086555420808611
ACH-000142,-0.05115963158375837
ACH-000143,0.140827444497772
ACH-000146,0.0006553807889596311
ACH-000148,0.0706857160379166
ACH-000150,0.29293073422306776
ACH-000152,0.14834698996892098
ACH-000153,0.058796090780766176
ACH-000159,0.00014573079041036886
ACH-000160,-0.08410249922400845
ACH-000163,0.07589838007996336
ACH-000167,0.36839610804275497
ACH-000168,-0.01894244925967299
ACH-000169,0.06785379952040904
ACH-000178,-0.008432731572208835
ACH-000183,0.26720710194632874
ACH-000188,0.09399202826127394
ACH-000189,0.09777063810294047
ACH-000190,0.13401122195506554
ACH-000198,0.06211065205988691
ACH-000203,-0.103195555054171
ACH-000204,0.2529003250653267
ACH-000206,-0.10319572289323363
ACH-000207,0.14584531278211418
ACH-000208,-0.0072330187021772815
ACH-000210,-0.005104544253975214
ACH-000211,0.10525313248127473
ACH-000215,0.065515823290561
ACH-000221,-0.08923348683686166
ACH-000222,0.3705764277999067
ACH-000223,0.011644500007311652
ACH-000226,-0.036981505531237364
ACH-000227,0.1959843341785444
ACH-000228,-0.2477231537710459
ACH-000231,-0.01931222197302956
ACH-000232,0.19236906624632286
ACH-000233,0.17804363715169927
ACH-000234,0.17573085280816692
ACH-000235,0.10545148931489744
ACH-000237,0.1863313807113552
ACH-000238,0.06780046028297736
ACH-000242,-0.048033158327836084
ACH-000243,0.1099537640822618
ACH-000244,-0.02593644747695572
ACH-000246,0.13525492527545566
ACH-000248,-0.2086075401551568
ACH-000250,0.06117637298867167
ACH-000251,-0.07939510209677532
ACH-000252,0.18230352349971396
ACH-000253,0.055462696079385664
ACH-000255,0.09794237676186887
ACH-000256,-0.0034457293297988564
ACH-000257,-0.05980555395530035
ACH-000258,0.12957008385832053
ACH-000259,-0.050614813720249
ACH-000260,-0.005091558451894067
ACH-000261,-0.02343581337900128
ACH-000262,0.14980409432154446
ACH-000263,-0.4855373459539825
ACH-000264,0.1065572209623321
ACH-000265,0.1418153130079251
ACH-000266,0.04212907302044699
ACH-000272,0.03684199577500303
ACH-000274,-0.0760857519151106
ACH-000277,0.16836808349980256
ACH-000278,0.2336307492718615
ACH-000279,0.0811745429614317
ACH-000280,0.2253634109391613
ACH-000281,-0.05328451313385388
ACH-000288,0.02857922259033664
ACH-000291,0.15127755050280214
ACH-000293,0.050456707505076234
ACH-000294,0.1920544764927061
ACH-000295,0.017575454999071885
ACH-000296,0.030911464604249345
ACH-000302,0.060741603923553086
ACH-000304,0.2224618005958833
ACH-000307,0.04436605993102953
ACH-000308,-0.010300082542091448
ACH-000310,-0.0628261163826132
ACH-000311,0.06293936522655459
ACH-000312,0.09400206553945464
ACH-000315,-0.0631040030977254
ACH-000316,0.14437898611628971
ACH-000317,-0.2045035182489544
ACH-000318,-0.21308963032177586
ACH-000319,0.1702274122420736
ACH-000320,0.07883508512002267
ACH-000322,0.17745744582375286
ACH-000323,0.035140622101445966
ACH-000324,0.12422636539804185
ACH-000329,0.16570143883574887
ACH-000330,-0.09190628830329338
ACH-000331,0.05104428837849137
ACH-000332,0.13666963880363875
ACH-000334,0.1296476012544449
ACH-000335,0.20483607076862254
ACH-000336,0.22593354814067965
ACH-000337,0.08481815399056575
ACH-000338,0.012509754715404586
ACH-000339,0.0982488752105706
ACH-000341,0.04604485301146504
ACH-000348,0.030564572367586557
ACH-000350,0.03225564639519367
ACH-000352,-0.020239568492101897
ACH-000356,0.3077148012105426
ACH-000361,-0.006111082007733182
ACH-000362,0.07050663711050285
ACH-000363,-0.03422024212517676
ACH-000364,0.23815154861604046
ACH-000365,-0.006898116075778128
ACH-000366,0.04002802019414881
ACH-000368,0.19268831756621546
ACH-000374,0.09146192763634373
ACH-000375,0.4287868814007246
ACH-000376,0.04676396028409864
ACH-000381,0.06449306689659948
ACH-000383,0.005336072909000826
ACH-000387,0.1696389748747673
ACH-000389,0.2415578653766461
ACH-000390,0.11373927672913328
ACH-000393,0.18239075609300995
ACH-000395,0.1109733981090704
ACH-000396,0.33979212538836545
ACH-000397,0.052742914477215824
ACH-000401,-0.0018394010264111008
ACH-000402,-0.3647172053232069
ACH-000403,0.05634904166019921
ACH-000404,0.3728931165607948
ACH-000406,0.1695608375411229
ACH-000407,0.2333183533053332
ACH-000408,0.034385164595915736
ACH-000410,-0.0009396976978298203
ACH-000411,0.1555326851553962
ACH-000414,0.07740997123339577
ACH-000415,0.04868593780657445
ACH-000416,0.09936914915168957
ACH-000420,0.020629527576202872
ACH-000421,0.16940948672949155
ACH-000424,0.1500579447024518
ACH-000425,0.1892651787494379
ACH-000426,-0.03238369670005231
ACH-000427,0.15205640756514374
ACH-000433,0.049488329711321895
ACH-000435,0.16238017887501574
ACH-000436,0.05260953064183114
ACH-000444,-0.012483081652859992
ACH-000445,0.23498407289862755
ACH-000448,0.053793780605906436
ACH-000450,0.2432012611686407
ACH-000452,0.06995881595130958
ACH-000454,-0.001128998576549542
ACH-000458,0.28964153281025384
ACH-000459,0.18077130109556336
ACH-000460,-0.028689288801815607
ACH-000461,0.13536634852688206
ACH-000463,-0.03500647105382138
ACH-000464,0.16146334250609656
ACH-000466,-0.11613124822804186
ACH-000467,0.13416160485256612
ACH-000468,0.12330671787404038
ACH-000469,0.0973340156884949
ACH-000470,0.18932548420198145
ACH-000471,0.0492894404990502
ACH-000472,0.09931063477505137
ACH-000473,0.024307061995818467
ACH-000475,0.0011755311369797301
ACH-000476,0.1017693249493484
ACH-000477,-0.016916033241804858
ACH-000479,0.06473816657656634
ACH-000480,0.054678138463959455
ACH-000481,0.037820904295201976
ACH-000483,0.16153334244152898
ACH-000484,0.2271993642879981
ACH-000485,0.14403384388119594
ACH-000486,-0.04604571301551669
ACH-000487,0.15057894710507388
ACH-000488,0.10468832483653613
ACH-000490,0.012124919555959065
ACH-000491,0.13260401130236998
ACH-000495,0.1568993953510192
ACH-000496,0.18965595043549385
ACH-000499,0.22195720409837444
ACH-000500,0.2632209517545269
ACH-000502,-0.1822120297707676
ACH-000503,0.07853395541082228
ACH-000505,0.11979419984818315
ACH-000507,-0.19085518656386735
ACH-000510,0.19037231764360407
ACH-000511,0.03737874112379001
ACH-000512,0.111429749368997
ACH-000516,0.12948828444103602
ACH-000517,0.0018553678353975445
ACH-000518,0.181755903621922
ACH-000520,0.22982476223272824
ACH-000521,0.09694589345526547
ACH-000522,0.08590567898400199
ACH-000524,-0.0362321462307014
ACH-000527,0.050805777404395486
ACH-000528,0.0040865130305739435
ACH-000537,0.04952602236489658
ACH-000541,-0.2327553826696402
ACH-000542,0.15138195020798992
ACH-000544,0.05472519854355331
ACH-000545,0.1771552795310126
ACH-000547,-0.026210910486380874
ACH-000548,0.15075229342228438
ACH-000549,-0.0006346290956586554
ACH-000550,0.06236174232167543
ACH-000552,0.11802212200386827
ACH-000556,0.05167490747445569
ACH-000557,-0.032681521418941865
ACH-000569,0.15936935104085515
ACH-000570,0.012209751051389404
ACH-000571,0.0881287919202678
ACH-000573,-0.01777835913491882
ACH-000576,-0.016799421098357442
ACH-000579,0.06409262378249493
ACH-000580,0.14606683657001107
ACH-000584,0.04319484097574994
ACH-000585,0.11030181975438776
ACH-000588,0.15463965167982122
ACH-000589,0.011119380423658894
ACH-000591,0.22286772444332334
ACH-000593,-0.015127966308951869
ACH-000600,0.14009802505163313
ACH-000601,0.06888135599935395
ACH-000605,0.018294999280863058
ACH-000606,-0.030982573640275433
ACH-000608,0.12105021446870347
ACH-000614,0.060967633376781176
ACH-000616,0.002318050270949561
ACH-000618,0.044484409239741236
ACH-000619,0.0236314228493612
ACH-000620,0.1338739002325978
ACH-000621,0.0667084379417925
ACH-000622,-0.015361660321172638
ACH-000623,0.02598875349763133
ACH-000624,0.03178778525707285
ACH-000627,-0.014158478798581325
ACH-000630,0.04708927296779064
ACH-000631,0.11571481278215208
ACH-000632,0.20778777574417676
ACH-000633,0.19735832752484544
ACH-000637,0.06069290423915311
ACH-000638,-0.020695680654662728
ACH-000646,0.1121611933191722
ACH-000647,-0.03624921293198523
ACH-000648,-0.1967242139389831
ACH-000649,0.1395256019603501
ACH-000651,0.0630890374564959
ACH-000652,0.3864905455236536
ACH-000653,0.12571598481898627
ACH-000657,0.09616695136406836
ACH-000658,0.05714276437326515
ACH-000661,0.018816603702434088
ACH-000662,0.06626280030585209
ACH-000663,0.2130431983819439
ACH-000665,0.10475689531270513
ACH-000671,0.07720224741078187
ACH-000672,-0.2315239197215997
ACH-000673,0.07747281258992471
ACH-000676,0.09519099446626482
ACH-000677,-0.04172083956733461
ACH-000681,-0.008966781785165712
ACH-000683,-0.00020395143843397252
ACH-000684,0.21633587633362708
ACH-000688,0.10096679223052957
ACH-000693,-0.22285788093753586
ACH-000694,0.017551771656297753
ACH-000695,0.07089099695004987
ACH-000696,0.11228395131781968
ACH-000697,0.039283234263133945
ACH-000699,-0.05403232981494119
ACH-000701,0.08663812323961481
ACH-000706,0.015406682904043763
ACH-000711,0.04469520187453313
ACH-000713,0.23145269169191626
ACH-000714,0.09383252566720897
ACH-000718,0.04336445526033176
ACH-000720,0.05322598200007751
ACH-000721,0.14662916771371756
ACH-000724,0.1386154520826599
ACH-000725,-0.039886897132774386
ACH-000732,0.048307430958520615
ACH-000734,0.1225299837579238
ACH-000735,0.09870553839997456
ACH-000736,0.1140867193933534
ACH-000738,-0.02094017673953453
ACH-000746,0.08950248934845192
ACH-000747,-0.4339764734125147
ACH-000748,-0.005897292485260607
ACH-000753,0.10082300458055224
ACH-000756,0.15190574279513133
ACH-000757,0.17093083536301765
ACH-000758,-0.08228329550540348
ACH-000760,0.06428785204536679
ACH-000762,0.05569866132707749
ACH-000763,0.0901445020697516
ACH-000764,0.2647737195436957
ACH-000765,0.2110584505781786
ACH-000766,0.04478461953363077
ACH-000767,0.08895531503739444
ACH-000768,0.2212296924565664
ACH-000769,-0.05129398801430435
ACH-000770,0.062404236995218076
ACH-000771,-0.11488818683059444
ACH-000773,0.13792562014971402
ACH-000776,0.17204310758777405
ACH-000777,0.14817600944371598
ACH-000778,-0.02722177501614317
ACH-000781,0.01911806976733993
ACH-000782,0.19353201550538754
ACH-000783,0.1914311020125456
ACH-000784,-0.017420423261647014
ACH-000785,-0.010898450484152394
ACH-000787,0.056957022227089586
ACH-000788,0.13457169904812266
ACH-000791,0.15913775511191114
ACH-000792,-0.032855070475091584
ACH-000794,0.02439500528163471
ACH-000796,0.17604502540803973
ACH-000798,0.16656426974979116
ACH-000799,0.16760398142784644
ACH-000800,0.15926117490941388
ACH-000802,0.0348919655158858
ACH-000804,0.07255303620904373
ACH-000805,0.1513626799180506
ACH-000809,0.02185848099725955
ACH-000810,-0.0935426451532484
ACH-000811,0.13612019095641653
ACH-000817,0.1918101879405573
ACH-000819,0.1357202714505447
ACH-000820,0.3309216936323738
ACH-000821,0.23951482112939385
ACH-000822,0.15128502446646164
ACH-000823,0.04966849375384382
ACH-000824,0.04239837912854283
ACH-000827,0.06510922124883113
ACH-000829,0.2479644302094412
ACH-000831,0.043995280080224686
ACH-000832,0.200023518191825
ACH-000833,0.1262803720085923
ACH-000834,0.242564638278368
ACH-000835,-0.08037102400338564
ACH-000836,0.2067419220273723
ACH-000837,0.1576364351271655
ACH-000838,0.08087028888931126
ACH-000839,0.10823696779186452
ACH-000840,0.09444014771660167
ACH-000841,0.15936021211608115
ACH-000843,-0.14986099150997215
ACH-000846,0.1914108685848624
ACH-000847,-0.13174111758347656
ACH-000848,0.12010532097837105
ACH-000849,0.16589160115040874
ACH-000851,0.17592076023472272
ACH-000855,-0.15714196773019073
ACH-000856,0.04319602552157992
ACH-000858,0.04257544229731786
ACH-000859,0.016921373381215937
ACH-000861,0.05174958040978603
ACH-000862,0.1637639765491204
ACH-000865,0.15990738320917727
ACH-000866,0.06580904306742509
ACH-000867,0.03878677188433128
ACH-000869,0.06604327226249927
ACH-000872,0.2021647823198142
ACH-000873,-0.03110757697939317
ACH-000876,-0.18748350822967294
ACH-000878,0.06714841279483366
ACH-000880,0.16801475687641812
ACH-000881,-0.06663817688577654
ACH-000882,0.06653183409055245
ACH-000884,0.07247764609987208
ACH-000885,0.055589768718036114
ACH-000887,0.04314712224688472
ACH-000889,0.12494045951550785
ACH-000896,0.04473955433666425
ACH-000898,-0.14448209764553552
ACH-000900,0.08340782667335875
ACH-000901,0.14966951709824336
ACH-000905,0.12197705719803
ACH-000906,0.100004985991273
ACH-000907,0.0907341263741715
ACH-000910,0.05014605313694343
ACH-000911,0.08264920680171996
ACH-000912,0.12301383837418844
ACH-000913,0.11750242768876225
ACH-000915,0.15082215984570246
ACH-000916,0.3729882674881373
ACH-000917,0.2772072632119686
ACH-000920,0.11656539890787505
ACH-000921,0.045047469957050966
ACH-000924,-0.020089162670578645
ACH-000926,0.10422747877913922
ACH-000928,0.17226079780646644
ACH-000929,0.2467297551300045
ACH-000932,0.08509322651905184
ACH-000935,0.01742729903933539
ACH-000936,0.15685155994632807
ACH-000937,0.12888003479053894
ACH-000938,0.07202535479525296
ACH-000939,-0.1861212850645868
ACH-000941,-0.030697166119019632
ACH-000943,-0.019790795195934782
ACH-000946,0.12090504311942905
ACH-000947,0.1992326654740011
ACH-000948,-0.01965832053871387
ACH-000950,0.013240713452163357
ACH-000953,0.1486714513022922
ACH-000954,0.002156440636911402
ACH-000957,-0.14216988433128674
ACH-000958,0.007214100527565434
ACH-000960,0.07247083733867493
ACH-000963,0.02286817721062956
ACH-000968,0.1227539132792807
ACH-000969,-0.08797426745931383
ACH-000972,0.18101999449088796
ACH-000973,0.03645165855287561
ACH-000974,0.07549437113899075
ACH-000978,0.00039704288091794553
ACH-000984,0.11998101976523425
ACH-000986,-0.12584163412895116
ACH-000988,0.011645249187950022
ACH-000993,0.2762435986138729
ACH-000994,0.13276729199736154
ACH-000996,-0.0009979578024740408
ACH-001001,0.13330467023575138
ACH-001020,0.07637266691676334
ACH-001028,0.05221088866116039
ACH-001031,0.08605864638654846
ACH-001038,0.08114818343814452
ACH-001048,0.1226524888429972
ACH-001050,0.14896878956516485
ACH-001053,0.006381564295834203
ACH-001054,0.12884689856696552
ACH-001061,-0.09884538162653543
ACH-001067,0.07009221758111278
ACH-001075,0.07663468510372433
ACH-001096,0.04938494994044548
ACH-001111,0.5509428346357802
ACH-001119,0.208014186336758
ACH-001128,-0.07017532954850844
ACH-001134,0.13858221762660855
ACH-001151,0.0898657476025171
ACH-001163,0.05889858489251384
ACH-001164,-0.15768309010673268
ACH-001183,-0.07742777937314957
ACH-001192,0.005845045691012485
ACH-001193,-0.17423434169151372
ACH-001196,-0.019897255138869526
ACH-001197,-0.13623654609781716
ACH-001205,-0.02935065189431216
ACH-001211,-0.11218924996249796
ACH-001212,0.27020618502293264
ACH-001228,-0.04758855471028451
ACH-001232,0.09972805736859926
ACH-001239,0.09366585703249286
ACH-001270,0.09570147876285463
ACH-001274,0.2611533558654652
ACH-001275,0.1838614072678672
ACH-001277,0.14039391240002516
ACH-001278,0.016052400669329652
ACH-001280,0.1262698591691516
ACH-001283,0.0847903068203167
ACH-001289,0.014515927050810534
ACH-001300,0.08427690636928167
ACH-001301,0.114346484027451
