,PLA2G4E (123745)
ACH-000436,-0.14259341086511618
ACH-000444,-0.22649286889254
ACH-000445,-0.17134756255221378
ACH-000448,-0.23157268268752276
ACH-000450,-0.41768054588999737
ACH-000452,-0.14049862387863582
ACH-000454,-0.1749984806242771
ACH-000458,0.005156327417034505
ACH-000459,-0.022850495712379158
ACH-000460,-0.11596827825387322
ACH-000461,-0.18169282096394576
ACH-000463,-0.061302913628857765
ACH-000464,-0.21889948826482936
ACH-000466,-0.22180880917117288
ACH-000467,-0.17100438439293605
ACH-000468,-0.17296454751787987
ACH-000469,-0.13402429749248124
ACH-000470,-0.16416678533321818
ACH-000471,-0.06820225047939696
ACH-000472,-0.12585078692057253
ACH-000473,-0.10755796824669404
ACH-000475,-0.09677490912242824
ACH-000476,-0.041390874719427866
ACH-000477,-0.13579335384208302
ACH-000479,0.18874001793883846
ACH-000480,-0.11074712920720396
ACH-000481,-0.18588341167744213
ACH-000483,-0.39513551263569147
ACH-000484,-0.06254545096075778
ACH-000485,-0.10540068414569054
ACH-000486,-0.1016753005622321
ACH-000487,-0.2798582075365728
ACH-000488,-0.2383407656550883
ACH-000490,-0.1767620728743263
ACH-000491,-0.3012721378140928
ACH-000495,-0.3652317857353848
ACH-000496,-0.17254329055158296
ACH-000499,-0.11991599484428657
ACH-000500,0.23723410387910254
ACH-000502,-0.07676346688585584
ACH-000503,0.05422536088010908
ACH-000505,-0.14701943447782564
ACH-000507,-0.09430616832380613
ACH-000510,-0.18023151909495352
ACH-000511,-0.22032026285887865
ACH-000512,-0.1716028075440322
ACH-000516,-0.0975613592423032
ACH-000517,-0.21025250208393026
ACH-000518,-0.24112950223626514
ACH-000520,-0.2195964735374003
ACH-000521,-0.04951998334709882
ACH-000522,-0.15273247040349588
ACH-000524,-0.1942909912897068
ACH-000527,-0.12949185946374386
ACH-000528,-0.14458767324151314
ACH-000537,-0.2150198876429395
ACH-000541,-0.13702409090910153
ACH-000542,-0.12551417739474444
ACH-000544,-0.009575828563280651
ACH-000545,-0.03479559160229525
ACH-000547,-0.1636535205266678
ACH-000548,-0.0701095340466814
ACH-000549,-0.1875373812686544
ACH-000550,-0.11676481042371048
ACH-000552,-0.07709879269494037
ACH-000556,-0.12373542722320875
ACH-000557,-0.2038052730796734
ACH-000569,-0.07394748774354316
ACH-000570,-0.11570740634535318
ACH-000571,-0.09431200008501016
ACH-000573,-0.20210334494698348
ACH-000576,-0.14398213520927394
ACH-000579,-0.08404992241203219
ACH-000580,-0.29047759545810065
ACH-000584,-0.2046997782810631
ACH-000585,-0.16910925322642034
ACH-000588,-0.015327464583473057
ACH-000589,-0.01520171873914475
ACH-000591,-0.00489926648755112
ACH-000593,-0.2379198618114676
ACH-000600,-0.006707872378862036
ACH-000601,-0.11549282332432725
ACH-000605,-0.1896427516058636
ACH-000606,-0.09976043554739353
ACH-000608,-0.20303711765565816
ACH-000614,-0.299090139604573
ACH-000616,-0.005623737562593914
ACH-000618,-0.21633773632762884
ACH-000619,-0.25901053455307177
ACH-000620,-0.1907088745969539
ACH-000621,-0.08877835792770261
ACH-000622,-0.16281196681045534
ACH-000623,-0.2042667260154344
ACH-000624,-0.07456912620237942
ACH-000627,-0.050741518568166166
ACH-000630,-0.11793502991798895
ACH-000631,-0.008352612231679431
ACH-000632,-0.21932945048115424
ACH-000633,-0.13312179718344413
ACH-000637,0.11192123320865073
ACH-000638,-0.09169096028346414
ACH-000646,-0.021134654566823258
ACH-000647,-0.1726330238904244
ACH-000648,-0.09900068937391478
ACH-000649,-0.09989234980109256
ACH-000651,-0.2335137310716395
ACH-000652,-0.11102989183029736
ACH-000653,-0.3261728220649918
ACH-000657,-0.16608730763808474
ACH-000658,-0.1551050046811897
ACH-000661,-0.1565311577612728
ACH-000662,-0.22458660536634925
ACH-000663,-0.03780978472473303
ACH-000665,-0.12638856694111766
ACH-000671,-0.17485912054882188
ACH-000672,-0.5846765580172522
ACH-000673,-0.15915435689606258
ACH-000676,-0.19924031771004072
ACH-000677,-0.09914356993191603
ACH-000681,0.028495729274873063
ACH-000683,-0.106747546612605
ACH-000684,-0.12458564719969492
ACH-000688,-0.1410796738256138
ACH-000693,-0.12927356936527548
ACH-000694,-0.2343041902998279
ACH-000695,-0.2897217767358058
ACH-000696,-0.13077259540210553
ACH-000697,-0.27400064616405617
ACH-000699,-0.07712072357983127
ACH-000701,-0.08868367288091587
ACH-000706,-0.12899775820192858
ACH-000711,-0.19540196023687986
ACH-000713,-0.08072904062865982
ACH-000714,-0.04840518303784298
ACH-000718,-0.10027098739487407
ACH-000720,-0.15753196738799702
ACH-000721,-0.08991201245752277
ACH-000724,-0.1573803485050171
ACH-000725,-0.3018563666608876
ACH-000732,-0.02540731466083208
ACH-000734,-0.05257685242046035
ACH-000735,-0.1812588432240333
ACH-000736,-0.03301132617165909
ACH-000738,-0.13781411719223924
ACH-000746,-0.3273510037353424
ACH-000747,-0.23480085533101086
ACH-000748,-0.14295839674250554
ACH-000753,-0.2670044536843898
ACH-000756,0.06506246529168049
ACH-000757,-0.29089778312959746
ACH-000758,0.014855443303901645
ACH-000760,-0.18664357545821053
ACH-000762,-0.16602790880249715
ACH-000763,-0.23165170665532805
ACH-000764,-0.16479229958446565
ACH-000765,-0.09022140760232407
ACH-000766,-0.11068449745302836
ACH-000767,-0.3711491472452285
ACH-000768,-0.10157884787366002
ACH-000769,-0.06799413639160913
ACH-000770,-0.15432142296320014
ACH-000771,-0.13449390787122684
ACH-000773,-0.17965380307433745
ACH-000776,-0.2000722794278592
ACH-000777,-0.06069117783192762
ACH-000778,-0.11453543335714407
ACH-000781,-0.14439622041547714
ACH-000782,-0.2049393596263268
ACH-000783,-0.14894201674195642
ACH-000784,-0.24300994393129496
ACH-000785,-0.14173861872772384
ACH-000787,-0.1894098072680682
ACH-000788,-0.1752213365014104
ACH-000791,-0.16581739703405834
ACH-000792,-0.06716012371175781
ACH-000794,-0.15181357387032846
ACH-000796,-0.17471755614595674
ACH-000798,-0.054894417887440775
ACH-000799,0.042272200158601565
ACH-000800,-0.1353432791527293
ACH-000802,-0.15559742304245486
ACH-000804,-0.19912836933862585
ACH-000805,-0.20048812698756374
ACH-000809,-0.11294308324984838
ACH-000810,-0.2840318625241849
ACH-000811,-0.1829224097428169
ACH-000817,-0.06076969084763141
ACH-000819,-0.011442450224871446
ACH-000820,-0.29405787930264515
ACH-000821,-0.4115930404802764
ACH-000822,-0.047915945584214636
ACH-000823,-0.13897103102694006
ACH-000824,-0.12622161718950645
ACH-000827,-0.23997971629711465
ACH-000829,-0.15638712364613594
ACH-000831,-0.23735577198579014
ACH-000832,-0.29974903325423075
ACH-000833,-0.11894688186335575
ACH-000834,0.0307405908388381
ACH-000835,-0.05177495697421435
ACH-000836,-0.09174087080927797
ACH-000837,-0.09356626875003446
ACH-000838,-0.07213330307394346
ACH-000839,-0.1218812096662128
ACH-000840,-0.10794773604990654
ACH-000841,-0.1560165171799611
ACH-000843,0.05571481520803485
ACH-000846,-0.10027321011788566
ACH-000847,-0.00716212386567073
ACH-000848,-0.17115832057020242
ACH-000849,-0.11124517889022184
ACH-000851,-0.1981596471275202
ACH-000855,-0.1975387717199277
ACH-000856,-0.21725822985721932
ACH-000858,-0.0815971232504827
ACH-000859,-0.0072204225204246545
ACH-000861,-0.2533444382313041
ACH-000862,-0.12415048448801927
ACH-000865,-0.11813152912727384
ACH-000866,-0.17581761408574498
ACH-000867,-0.13472988622592846
ACH-000869,-0.08658504080502895
ACH-000872,-0.046542604055990616
ACH-000873,-0.2129365079858926
ACH-000876,-0.27448037875376324
ACH-000878,0.09562825415554348
ACH-000880,-0.17075270413957258
ACH-000881,-0.09293194649363157
ACH-000882,-0.09257525800513304
ACH-000884,-0.1387042673927239
ACH-000885,-0.17049628151443785
ACH-000887,-0.12503060075646671
ACH-000889,-0.057939492932875876
ACH-000896,-0.15148359392503608
ACH-000898,-0.20434647886290672
ACH-000900,-0.13404156104588674
ACH-000901,-0.17913112292507952
ACH-000905,-0.3904700694573326
ACH-000906,-0.19502127933747904
ACH-000907,-0.1303879491811728
ACH-000910,-0.2401700081423005
ACH-000911,-0.25216347512433673
ACH-000912,-0.22695717222790635
ACH-000913,-0.14396603200841313
ACH-000915,-0.2395818760377725
ACH-000916,-0.216072203272348
ACH-000917,-0.04401110528959325
ACH-000920,0.1470871026630768
ACH-000921,0.055627009666213374
ACH-000924,-0.1396629296940108
ACH-000926,-0.2411266237869673
ACH-000928,-0.005600196080756083
ACH-000929,-0.11512283748502905
ACH-000932,-0.1415580014199012
ACH-000935,-0.22290502534938125
ACH-000936,-0.14353085348675065
ACH-000937,-0.2688048250372209
ACH-000938,-0.1439076733931554
ACH-000939,-0.13676502369807295
ACH-000941,-0.023501512111027016
ACH-000943,-0.13284397725746092
ACH-000946,-0.1792681341909715
ACH-000947,-0.13005971707842992
ACH-000948,-0.2624711238876907
ACH-000950,-0.1322241512407308
ACH-000953,-0.11755200456058182
ACH-000954,0.0813467775875885
ACH-000957,-0.29664208846679085
ACH-000958,-0.1172177926588121
ACH-000960,-0.15878523449778964
ACH-000963,-0.0579166669980757
ACH-000968,-0.3091879206301607
ACH-000969,-0.13131115008593933
ACH-000972,-0.3933537462627607
ACH-000973,-0.1790292537321293
ACH-000974,-0.2181073722192084
ACH-000978,-0.09065197103991683
ACH-000984,-0.1420031535698952
ACH-000986,-0.22480490403561046
ACH-000988,-0.14195758414641504
ACH-000993,-0.15170708755418588
ACH-000994,-0.2085889148993229
ACH-000996,-0.09700292933455988
ACH-001001,-0.30991091034109675
ACH-001020,-0.20107056440374746
ACH-001028,-0.1846761124417821
ACH-001031,-0.041650500688423776
ACH-001038,-0.2359807155167913
ACH-001048,-0.10493529707375758
ACH-001050,-0.03019493795749612
ACH-001053,-0.18787216177497476
ACH-001054,-0.057592919167669586
ACH-001061,-0.09451495744560312
ACH-001067,-0.06356762755575378
ACH-001075,-0.2002892737198124
ACH-001096,-0.2630468180950852
ACH-001111,-0.3044749782706828
ACH-001119,-0.09559442764398388
ACH-001128,-0.056670415588217615
ACH-001134,-0.06884174171271303
ACH-001151,-0.12442907186993915
ACH-001163,-0.21218485776844626
ACH-001164,-0.08565249675933005
ACH-001183,-0.2346071111422647
ACH-001192,-0.2820615765111841
ACH-001193,0.01039873243190963
ACH-001196,-0.0957398581976568
ACH-001197,0.05106450402340214
ACH-001205,-0.2290513248550524
ACH-001211,0.12902690017757076
ACH-001212,-0.08733809843834431
ACH-001228,-0.09308275084346952
ACH-001232,-0.2201755636126297
ACH-001239,-0.1354733516828216
ACH-001270,-0.16269413817137296
ACH-001274,-0.0327468757175969
ACH-001275,-0.0528561382181508
ACH-001277,-0.1294489234310116
ACH-001278,-0.08298681290058348
ACH-001280,-0.2419837629642643
ACH-001283,-0.16386495782427266
ACH-001289,0.026852226892618642
ACH-001300,-0.1294356116787705
ACH-001301,-0.208816820941356
ACH-001302,-0.26495915528130026
ACH-001306,-0.17248983766143355
ACH-001318,-0.30430471316720864
ACH-001322,-0.24952547147440074
ACH-001328,-0.2324558183094557
ACH-001332,-0.19860678886572766
ACH-001336,-0.11769983716015553
ACH-001346,-0.1493892722217963
ACH-001353,-0.12943877215419453
ACH-001354,-0.16878717724098133
ACH-001367,-0.12524895658628768
ACH-001368,-0.20266606627087505
ACH-001374,0.07621995086904408
ACH-001377,-0.06764177204649348
ACH-001380,-0.12580717313295595
ACH-001391,-0.35769093591611995
ACH-001408,-0.07276179849980162
ACH-001430,-0.11705208860723156
ACH-001431,-0.136437843287839
ACH-001450,-0.03940622128613079
ACH-001496,-0.12623649895861233
ACH-001500,-0.043658077495838866
ACH-001523,-0.011493655423349243
ACH-001532,-0.16665080192312393
ACH-001550,-0.236090016916707
ACH-001552,-0.1594098677274291
ACH-001554,-0.1821771028862526
ACH-001654,-0.12025532306067753
ACH-001735,-0.25332915103218273
ACH-001736,-0.0014419545223831186
ACH-001737,-0.37752770247787376
ACH-001740,-0.22679269387622486
ACH-001745,-0.19210238746805036
ACH-001765,-0.1889430552129036
