,DGKH (160851)
ACH-000004,-0.01955723641272733
ACH-000005,0.14647304539303682
ACH-000007,-0.11464313263264615
ACH-000009,0.14790536860729134
ACH-000011,0.13062986976863716
ACH-000012,0.02860840811951702
ACH-000013,-0.03837085190396527
ACH-000014,0.030853108546004638
ACH-000015,0.00016813552884781675
ACH-000017,0.01909547499171536
ACH-000018,0.052965095504933335
ACH-000019,0.11428301477484508
ACH-000021,-0.0695443122949929
ACH-000022,0.09679994457745852
ACH-000025,0.014769262026417434
ACH-000028,0.11136667093911813
ACH-000030,-0.026642642095334502
ACH-000035,0.01738262484916102
ACH-000036,-0.05992832238709408
ACH-000037,0.01241769703071148
ACH-000039,-0.17750791695760165
ACH-000040,-0.08910370637774652
ACH-000041,0.07935841446109282
ACH-000042,-0.07620947987273294
ACH-000045,0.0815269462624449
ACH-000047,0.08395463625046061
ACH-000052,0.05172147002009078
ACH-000053,0.01717309896088316
ACH-000054,0.02937751457576505
ACH-000055,0.1708404225388853
ACH-000060,0.0052659298736950615
ACH-000067,-0.2781645999344525
ACH-000070,-0.159446165301263
ACH-000075,0.07692397128798187
ACH-000078,-0.08346483583118107
ACH-000082,0.07914025450177863
ACH-000085,-0.015919274726366884
ACH-000086,-0.0038131549462587827
ACH-000087,0.08947599617519546
ACH-000092,0.002018376504850063
ACH-000095,-0.01027907111967436
ACH-000097,-0.019578393189454302
ACH-000098,-0.039379244378579585
ACH-000099,-0.03171255935401228
ACH-000108,-0.11817677246421025
ACH-000113,0.031052332099584405
ACH-000116,-0.03985008744125698
ACH-000118,-0.032898576843272416
ACH-000120,-0.09338960902542699
ACH-000123,-0.03410046903411839
ACH-000127,-0.06836876287909224
ACH-000128,-0.0576722602892779
ACH-000132,-0.11381116076211467
ACH-000133,0.13068415416162932
ACH-000137,0.027806555228690136
ACH-000138,0.03022230853611875
ACH-000142,-0.014897412106284782
ACH-000143,0.003627220031887432
ACH-000146,-0.00710565676607278
ACH-000148,-0.05939234429817625
ACH-000150,-0.08622724872615836
ACH-000152,-0.126115785354335
ACH-000153,0.007304214721727909
ACH-000159,-0.0723666194827275
ACH-000160,0.11281118414869468
ACH-000163,-0.15768644679916158
ACH-000167,-0.06431734805940928
ACH-000168,0.08515385295898358
ACH-000169,0.009374730382820478
ACH-000178,0.1157854820747076
ACH-000183,0.157025309361807
ACH-000188,-0.1215529466196346
ACH-000189,-0.07408018829404503
ACH-000190,0.12369604827868692
ACH-000198,-0.06714105428643563
ACH-000203,-0.3669669945356444
ACH-000204,0.1280160456505358
ACH-000206,0.16006546027413596
ACH-000207,-0.16252351799011902
ACH-000208,0.14920778911835672
ACH-000210,0.05031277580897728
ACH-000211,0.06492486311512155
ACH-000215,-0.06755241144449406
ACH-000221,-0.02189050212341453
ACH-000222,-0.2479308869755221
ACH-000223,-0.043047336439747744
ACH-000226,0.0031886655195534496
ACH-000227,-0.027260263548367903
ACH-000228,-0.028676624496358667
ACH-000231,0.02102061378608457
ACH-000232,-0.07238754736848467
ACH-000233,-0.1157884579716949
ACH-000234,-0.05942570491961021
ACH-000235,-0.03510548285849045
ACH-000237,0.07031514627560942
ACH-000238,-0.04936332914264504
ACH-000242,-0.1891434226180041
ACH-000243,0.05249985936359998
ACH-000244,-0.1704593095514127
ACH-000246,0.11342003424534093
ACH-000248,-0.020922080909604648
ACH-000250,-0.04166482528602502
ACH-000251,-0.09599448177097772
ACH-000252,0.27370908562052865
ACH-000253,-0.02726280265318193
ACH-000255,0.05231815370616706
ACH-000256,0.004430019009946913
ACH-000257,-0.13555790827104947
ACH-000258,-0.10819799351160267
ACH-000259,-0.05625597194809552
ACH-000260,0.046539819392261386
ACH-000261,0.02570889707749335
ACH-000262,0.06618806731247277
ACH-000263,0.07041144010346304
ACH-000264,-0.004356766997991954
ACH-000265,-0.07550254242952416
ACH-000266,-0.08065201533929417
ACH-000272,-0.027775566957597683
ACH-000274,0.052663774255350834
ACH-000277,0.09140045289037996
ACH-000278,-0.044999253240681734
ACH-000279,0.05930255458356505
ACH-000280,0.007619765506046154
ACH-000281,-0.15383009963560418
ACH-000288,-0.042917915805853836
ACH-000291,-0.05523731847651757
ACH-000293,0.02254461440263306
ACH-000294,0.0071440931852276065
ACH-000295,0.043283681249138034
ACH-000296,0.01944278412529934
ACH-000302,0.029061208102586143
ACH-000304,0.05215523670606431
ACH-000307,-0.032298376723057416
ACH-000308,-0.026048225802742915
ACH-000310,0.11071350337687766
ACH-000311,0.029124102430522745
ACH-000312,-0.01795975848621641
ACH-000315,-0.00987484776310347
ACH-000316,-0.0009442280429902207
ACH-000317,-0.11612104901321088
ACH-000318,0.009641431226810543
ACH-000319,-0.015005951836679937
ACH-000320,0.00853843234068717
ACH-000322,-0.10965081219718828
ACH-000323,-0.07183026299361822
ACH-000324,0.010740548860732887
ACH-000329,-0.015442344351273106
ACH-000330,0.13616446757360698
ACH-000331,0.0129473333808463
ACH-000332,-0.015102637195807369
ACH-000334,0.21055491346160024
ACH-000335,-0.04371082769020671
ACH-000336,0.047579374689751486
ACH-000337,0.3140132090006473
ACH-000338,-0.2552897120086955
ACH-000339,0.03024590166032825
ACH-000341,-0.0005592100885902914
ACH-000348,-0.01464846430203496
ACH-000350,0.02065401948813582
ACH-000352,0.007132074290577662
ACH-000356,0.17007650465675453
ACH-000361,0.1957266617024922
ACH-000362,0.061112775558407814
ACH-000363,-0.019409915308236124
ACH-000364,0.17930526512866116
ACH-000365,0.031726357494974926
ACH-000366,-0.08259014007982335
ACH-000368,-0.06704268593373336
ACH-000374,0.06175466907569485
ACH-000375,0.15920348952220725
ACH-000376,-0.15576859246233987
ACH-000381,-0.17050053304621346
ACH-000383,-0.06932300095225277
ACH-000387,0.021700163313206608
ACH-000389,0.06389303188190089
ACH-000390,-0.035887567368334684
ACH-000393,0.0433306625599898
ACH-000395,-0.2693441142540717
ACH-000396,-0.1405602655722097
ACH-000397,-0.08398322397840514
ACH-000401,-0.0655016406737777
ACH-000402,-0.07611418738117659
ACH-000403,0.02705708607360848
ACH-000404,-0.1132490670082926
ACH-000406,0.05492874676261332
ACH-000407,0.17169789743853872
ACH-000408,-0.23845755416976944
ACH-000410,-0.056559968818779775
ACH-000411,0.0380703344471949
ACH-000414,-0.010948923805184516
ACH-000415,-0.12390808321012367
ACH-000416,-0.06981463981245849
ACH-000420,0.007545225212394778
ACH-000421,0.07065297957652007
ACH-000424,0.09987067986203736
ACH-000425,0.020431235675726415
ACH-000426,0.025051973257443873
ACH-000427,-0.1513863290502455
ACH-000433,-0.2088149241258359
ACH-000435,0.05749598395872287
ACH-000436,-0.12719056490360067
ACH-000444,-0.03613146581711888
ACH-000445,-0.015705343963760433
ACH-000448,0.03451526207856743
ACH-000450,0.16161039311774256
ACH-000452,-0.05538648640951122
ACH-000454,0.15943698646868312
ACH-000458,-0.0037926821311487367
ACH-000459,0.09152888183547464
ACH-000460,0.046183872333876434
ACH-000461,0.07343766873027632
ACH-000463,0.02449514260556838
ACH-000464,0.07544330951296836
ACH-000466,-0.041186322672391036
ACH-000467,0.01349133852350197
ACH-000468,-0.04173846136683637
ACH-000469,-0.04001653644275767
ACH-000470,-0.0039878364686294345
ACH-000471,0.04436419300094358
ACH-000472,0.022247915701671433
ACH-000473,-0.02886501904792105
ACH-000475,-0.008255827132352588
ACH-000476,0.09198464781598044
ACH-000477,-0.10662999611628726
ACH-000479,0.11460259020180552
ACH-000480,0.0010469015544777738
ACH-000481,-0.03540241748768965
ACH-000483,0.060993509371298625
ACH-000484,-0.08500660583550634
ACH-000485,0.1035904394712615
ACH-000486,-0.09190633684269794
ACH-000487,0.012121476206764686
ACH-000488,-0.03927053626792401
ACH-000490,-0.06808664991994276
ACH-000491,0.04141207180304155
ACH-000495,0.23808018220315946
ACH-000496,-0.0459598773408882
ACH-000499,-0.07682059268338713
ACH-000500,-0.05277586654779067
ACH-000502,-0.0620282650099934
ACH-000503,-0.29961341280146203
ACH-000505,0.05434369920961141
ACH-000507,-0.013234800664312823
ACH-000510,-0.08046688386483578
ACH-000511,-0.01295916381474035
ACH-000512,-0.25837300949699105
ACH-000516,-0.02722299232841073
ACH-000517,-0.02130838412845929
ACH-000518,0.11561127090788242
ACH-000520,0.010085192136955582
ACH-000521,-0.09753639803838653
ACH-000522,-0.12883173275882398
ACH-000524,0.028771619199452432
ACH-000527,-0.04775711711799745
ACH-000528,-0.1050521505206964
ACH-000537,0.009329910267674268
ACH-000541,-0.18394784689893706
ACH-000542,-0.10029152551802684
ACH-000544,-0.13159522924256506
ACH-000545,-0.14858708600863427
ACH-000547,0.059080756093429825
ACH-000548,-0.11180191470182507
ACH-000549,0.013212943140917107
ACH-000550,-0.01884343911560129
ACH-000552,0.004813135646102211
ACH-000556,-0.18768913190454406
ACH-000557,-0.0424441179838735
ACH-000569,0.045645031230091636
ACH-000570,-0.09231012475982484
ACH-000571,-0.06335436869608124
ACH-000573,-0.09662621408173798
ACH-000576,-0.20207745433451366
ACH-000579,0.10808924296672824
ACH-000580,-0.14038319388852172
ACH-000584,0.08950561340970671
ACH-000585,0.010298417360712015
ACH-000588,-0.029209616250073057
ACH-000589,-0.11389971025344313
ACH-000591,-0.14461926701100605
ACH-000593,0.06569592893411205
ACH-000600,-0.114886791651587
ACH-000601,0.0124368489927819
ACH-000605,0.05225375826778831
ACH-000606,0.004066997838144146
ACH-000608,-0.05925099063884413
ACH-000614,0.18448278403079987
ACH-000616,-0.14086343530256468
ACH-000618,-0.013767229680585769
ACH-000619,-0.07448569402142202
ACH-000620,0.02280746852406244
ACH-000621,-0.06823450998270263
ACH-000622,0.05305949070938702
ACH-000623,-0.13904805281128155
ACH-000624,0.014964925131393057
ACH-000627,-0.035678631251016626
ACH-000630,0.0917971647382176
ACH-000631,-0.29416495435043444
ACH-000632,-0.14253920386001373
ACH-000633,0.03699039091507621
ACH-000637,0.06168504224261566
ACH-000638,-0.0375509335792408
ACH-000646,-0.07778298096528571
ACH-000647,0.009216506552483487
ACH-000648,-0.14837444703795902
ACH-000649,0.0038555789881663063
ACH-000651,0.045969076028019806
ACH-000652,0.07802086679382621
ACH-000653,-0.0550849559860644
ACH-000657,0.095832735042071
ACH-000658,-0.0928167375000638
ACH-000661,-0.00012588230833280917
ACH-000662,0.14695991605946385
ACH-000663,0.06711741729414952
ACH-000665,-0.05188910876202498
ACH-000671,-0.05443786282314622
ACH-000672,-0.004529011902979195
ACH-000673,0.02995222733505152
ACH-000676,-0.017886434279055837
ACH-000677,0.04625278008369362
ACH-000681,0.04706285306218134
ACH-000683,-0.04594552180045743
ACH-000684,-0.07778438437852649
ACH-000688,0.07882673306329357
ACH-000693,-0.04044450735664125
ACH-000694,0.0939893190759356
ACH-000695,0.014613418408734988
ACH-000696,-0.052132012101078935
ACH-000697,-0.07086543161688877
ACH-000699,-0.09402576799470837
ACH-000701,-0.034000014771447935
ACH-000706,0.012305550947437271
ACH-000711,-0.0006738885568774852
ACH-000713,0.06013033280968522
ACH-000714,0.055266722903576884
ACH-000718,0.017206446075278582
ACH-000720,-0.05098939811193461
ACH-000721,0.09690435958861486
ACH-000724,0.2325977666073711
ACH-000725,0.045516263451093615
ACH-000732,-0.054238296930300654
ACH-000734,-0.05848962355527075
ACH-000735,-0.1030178260025574
ACH-000736,-0.06782802014662921
ACH-000738,-0.08030733842228442
ACH-000746,-0.19499306366393185
ACH-000747,0.13730720265323332
ACH-000748,0.06725185777302382
ACH-000753,0.017854728745243104
ACH-000756,0.028483925496521605
ACH-000757,-0.1001531080023732
ACH-000758,-0.05620199663976306
ACH-000760,0.06542096649654135
ACH-000762,-0.07095366103711004
ACH-000763,-0.11126313824489316
ACH-000764,-0.016924864288038622
ACH-000765,0.08928818613750689
ACH-000766,-0.04620471312051497
ACH-000767,0.007115469936153156
ACH-000768,0.025615661728725123
ACH-000769,0.021731496732817525
ACH-000770,-0.13469264990806587
ACH-000771,-0.07862856338123604
ACH-000773,0.07371826073095984
ACH-000776,0.013338712517241459
ACH-000777,0.11821527108936533
