,NELFE (7936)
ACH-000476,-0.4805133920839815
ACH-000477,-0.7464835114740022
ACH-000479,-0.4611817576091384
ACH-000480,-0.43044036954267295
ACH-000481,-0.4566897522255529
ACH-000483,-0.5522070734893778
ACH-000484,-0.3158201451379897
ACH-000485,-0.4104039056737419
ACH-000486,-0.4443576457695895
ACH-000487,-0.5137230504211462
ACH-000488,-0.2884752188980291
ACH-000490,-0.6134713450595926
ACH-000491,-0.6885045782353931
ACH-000495,-0.4741564567382859
ACH-000496,-0.37584182361970864
ACH-000499,-0.33094785402292604
ACH-000500,-0.16953088460756385
ACH-000502,-0.3168655349533829
ACH-000503,-0.4292136852058101
ACH-000505,-0.5068759768554615
ACH-000507,-0.4276383890960533
ACH-000510,-0.29315539117701633
ACH-000511,-0.4746356636829595
ACH-000512,-0.36873232049025584
ACH-000516,-0.4478450675144294
ACH-000517,-0.5273222328912377
ACH-000518,-0.5083176487265452
ACH-000520,-0.24290785891146255
ACH-000521,-0.6540505762118031
ACH-000522,-0.4104990507070411
ACH-000524,-0.6935663503074424
ACH-000527,-0.3856386500686455
ACH-000528,-0.4921277811381807
ACH-000537,-0.41725293273451
ACH-000541,-0.5941148692118546
ACH-000542,-0.3750313820254687
ACH-000544,-0.4318218867682854
ACH-000545,-0.4847609375258503
ACH-000547,-0.3840776554154398
ACH-000548,-0.3529476944212138
ACH-000549,-0.4435293072799514
ACH-000550,-0.5057223853678743
ACH-000552,-0.2838250846516255
ACH-000556,-0.6076628453603272
ACH-000557,-0.490326217747365
ACH-000569,-0.32110951184310177
ACH-000570,-0.6061282548246472
ACH-000571,-0.4589518940899507
ACH-000573,-0.5734829740337327
ACH-000576,-0.5598311701589251
ACH-000579,-0.3022350681503737
ACH-000580,-0.8380739748923991
ACH-000584,-0.7049221401845489
ACH-000585,-0.4269453024675851
ACH-000588,-0.30442841844763235
ACH-000589,-0.6305904137693713
ACH-000591,-0.7178500195127645
ACH-000593,-0.3733221691155051
ACH-000600,-0.5116410723226527
ACH-000601,-0.4245103303288632
ACH-000605,-0.35978385640965777
ACH-000606,-0.6204711656370867
ACH-000608,-0.53589742787022
ACH-000614,-0.4558810712148648
ACH-000616,-0.5245754639740579
ACH-000618,-0.4421322702670725
ACH-000619,-0.4590540629346766
ACH-000620,-0.4184758890095784
ACH-000621,-0.42593283507068896
ACH-000622,-0.6362700757628178
ACH-000623,-0.6282442970194912
ACH-000624,-0.3509295482648163
ACH-000627,-0.12518875952818448
ACH-000630,-0.497353563082661
ACH-000631,-0.6525486690868327
ACH-000632,-0.4407930961729484
ACH-000633,-0.4078902346087528
ACH-000637,-0.5749868511320501
ACH-000638,-0.3072281801042388
ACH-000646,-0.5545200731575972
ACH-000647,-0.4657520622078789
ACH-000648,-0.37342036340331225
ACH-000649,-0.4030373174514698
ACH-000651,-0.45333602511227505
ACH-000652,-0.5067297770226931
ACH-000653,-0.6010739362597777
ACH-000657,-0.4628813629206037
ACH-000658,-0.5615467338884453
ACH-000661,-0.5881447891304231
ACH-000662,-0.5826083653565627
ACH-000663,-0.4730661263437712
ACH-000665,-0.6327888167147122
ACH-000671,-0.4609175695053265
ACH-000672,-0.5028155929050955
ACH-000673,-0.5200846217522663
ACH-000676,-0.3602902836758951
ACH-000677,-0.3492416124734493
ACH-000681,-0.4973862074910736
ACH-000683,-0.4788137215054185
ACH-000684,-0.7417001868902032
ACH-000688,-0.53193257630752
ACH-000693,-0.4110578241524583
ACH-000694,-0.4099292115262385
ACH-000695,-0.5786281100855349
ACH-000696,-0.4683418438005894
ACH-000697,-0.3785731165497941
ACH-000699,-0.5046052426403467
ACH-000701,-0.5151898549529422
ACH-000706,-0.5887275460861856
ACH-000711,-0.4999030638673908
ACH-000713,-0.3681635249795496
ACH-000714,-0.7426147272373977
ACH-000718,-0.4500232294831565
ACH-000720,-0.5286522708960628
ACH-000721,-0.4237578197186149
ACH-000724,-0.28208233008145783
ACH-000725,-0.5390633806392746
ACH-000732,-0.5596132850959451
ACH-000734,-0.4012584619948763
ACH-000735,-0.4461722325225982
ACH-000736,-0.4736528241820591
ACH-000738,-0.40974747266918027
ACH-000746,-0.11548280266201813
ACH-000747,-0.6837335072838958
ACH-000748,-0.5269418935548629
ACH-000753,-0.42766190807504056
ACH-000756,-0.3238875699070706
ACH-000757,-0.3692833039358213
ACH-000758,-0.24277802548090305
ACH-000760,-0.4377976549976019
ACH-000762,-0.4321357977099514
ACH-000763,-0.5889910587851536
ACH-000764,-0.3762890950300482
ACH-000765,-0.5706030837915979
ACH-000766,-0.2674633642649223
ACH-000767,-0.4520601576852212
ACH-000768,-0.5566326018908301
ACH-000769,-0.5173097922793086
ACH-000770,-0.5265192445936722
ACH-000771,-0.6712223412588688
ACH-000773,-0.3509690921048859
ACH-000776,-0.3032568308054944
ACH-000777,-0.3239123341791021
ACH-000778,-0.4669327260971972
ACH-000781,-0.4614241162657482
ACH-000782,-0.5539064428149981
ACH-000783,-0.4235196077417239
ACH-000784,-0.465521115029444
ACH-000785,-0.5315854385682466
ACH-000787,-0.3776032382358655
ACH-000788,-0.5819473535714986
ACH-000791,-0.47153774969112605
ACH-000792,-0.4507114865686967
ACH-000794,-0.4740017229738546
ACH-000796,-0.4472811626641019
ACH-000798,-0.7562154579544645
ACH-000799,-0.8448888767933689
ACH-000800,-0.592473280605329
ACH-000802,-0.3495919567186155
ACH-000804,-0.6166595302973396
ACH-000805,-0.483385015338711
ACH-000809,-0.3101274618331019
ACH-000810,-0.649081023531616
ACH-000811,-0.351286515890584
ACH-000817,-0.5001359346014822
ACH-000819,-0.5418088612751192
ACH-000820,-0.23172968392058035
ACH-000821,-0.4560552821231947
ACH-000822,-0.5841737973443916
ACH-000823,-0.3834319143261601
ACH-000824,-0.3509182767316688
ACH-000827,-0.603288330904021
ACH-000829,-0.4763353212738649
ACH-000831,-0.4381361566145818
ACH-000832,-0.6000284354043753
ACH-000833,-0.4034383118650533
ACH-000834,-0.4787272898680808
ACH-000835,-0.3419967430289312
ACH-000836,-0.1400704986188351
ACH-000837,-0.4845700622704183
ACH-000838,-0.6200850793654074
ACH-000839,-0.4531737728047842
ACH-000840,-0.5881427438850992
ACH-000841,-0.3572364498195236
ACH-000843,-0.5679924923402648
ACH-000846,-0.6848147137794868
ACH-000847,-0.3650607884530955
ACH-000848,-0.542876239468708
ACH-000849,-0.4724048124753348
ACH-000851,-0.6440134014287049
ACH-000855,-0.3128505634070023
ACH-000856,-0.43069607535578414
ACH-000858,-0.4563485965093834
ACH-000859,-0.4390031292594411
ACH-000861,-0.3722631625597824
ACH-000862,-0.4192462818340657
ACH-000865,-0.35266236212258417
ACH-000866,-0.6078646377865726
ACH-000867,-0.3433835242653095
ACH-000869,-0.5032694880675518
ACH-000872,-0.5071549479790021
ACH-000873,-0.52991774651311
ACH-000876,-0.557915818381443
ACH-000878,-0.14894244752866134
ACH-000880,-0.5780178002165263
ACH-000881,-0.6142815891498051
ACH-000882,-0.3789111761098464
ACH-000884,-0.5028894706306937
ACH-000885,-0.4507896538207273
ACH-000887,-0.4518592325328576
ACH-000889,-0.43870814013419535
ACH-000896,-0.25352019008969245
ACH-000898,-0.5007680183355708
ACH-000900,-0.381765458268128
ACH-000901,-0.4859568448409932
ACH-000905,-0.425041676499729
ACH-000906,-0.4237898008029253
ACH-000907,-0.4819125150001158
ACH-000910,-0.4425434916162236
ACH-000911,-0.432361043249187
ACH-000912,-0.6226797856711647
ACH-000913,-0.3796932510951042
ACH-000915,-0.4743454710233715
ACH-000916,0.04939687055328392
ACH-000917,-0.3696219922728112
ACH-000920,-0.7201962976026204
ACH-000921,-0.4914532685390519
ACH-000924,-0.2503365097765178
ACH-000926,-0.38625986975528426
ACH-000928,-0.5740927240542353
ACH-000929,-0.3801437639020345
ACH-000932,-0.27763776750875385
ACH-000935,-0.489014912145048
ACH-000936,-0.6218750105675567
ACH-000937,-0.6053620204667803
ACH-000938,-0.4566858313055158
ACH-000939,-0.4349877234934216
ACH-000941,-0.4370506240972186
ACH-000943,-0.36510413277613024
ACH-000946,-0.4713340336273701
ACH-000947,-0.4679777204058733
ACH-000948,-0.410088205740394
ACH-000950,-0.5962893924959164
ACH-000953,-0.4953573316732082
ACH-000954,-0.4882506309361718
ACH-000957,-0.5999095957711289
ACH-000958,-0.6536785468026236
ACH-000960,-0.5049785454372567
ACH-000963,-0.3579180919325186
ACH-000968,-0.4595127377824312
ACH-000969,-0.4980063366768035
ACH-000972,-0.29008802495797803
ACH-000973,-0.4228533714815496
ACH-000974,-0.4753134317969371
ACH-000978,-0.4865161046405113
ACH-000984,-0.7367439029731919
ACH-000986,-0.4806152860100438
ACH-000988,-0.7086767700694895
ACH-000993,-0.2920552050812177
ACH-000994,-0.8151690860140084
ACH-000996,-0.7018272541484262
ACH-001001,-0.5541192716054727
ACH-001020,-0.1560236339834998
ACH-001028,-0.2746242597196499
ACH-001031,-0.4864790463960852
ACH-001038,-0.4638714117523285
ACH-001048,-0.5274860336721724
ACH-001050,-0.3485264963158283
ACH-001053,-0.4593119202836325
ACH-001054,-0.3921974584554266
ACH-001061,-0.578849211324577
ACH-001067,-0.2830590461724863
ACH-001075,-0.5876117470544878
ACH-001096,-0.5209634260510241
ACH-001111,-0.6122745687474964
ACH-001119,-0.4188699555211585
ACH-001128,0.1587431073187027
ACH-001134,-0.5748085822655665
ACH-001151,-0.6188348104574743
ACH-001163,-0.4197692922738068
ACH-001164,-0.5312278680153163
ACH-001183,-0.6541405147199503
ACH-001192,-0.7491672344319815
ACH-001193,-0.2261012735163442
ACH-001196,-0.7217949099465192
ACH-001197,-0.528129875643928
ACH-001205,-0.4867847841887182
ACH-001211,-0.416993503432788
ACH-001212,-0.5039350510398609
ACH-001228,-0.4394119633638182
ACH-001232,-0.4911257853470439
ACH-001239,-0.5211620879573952
ACH-001270,-0.3265794597813652
ACH-001274,-0.24192098902828446
ACH-001275,-0.6369159429340793
ACH-001277,-0.7287033714092005
ACH-001278,-0.5312792171661427
ACH-001280,-0.6764806613306591
ACH-001283,-0.7357412552228751
ACH-001289,-0.7270727548964109
ACH-001300,-0.506976603727176
ACH-001301,-0.19373198046268114
ACH-001302,-0.36556702216151904
ACH-001306,-0.3142782609703782
ACH-001318,-0.43877770396374616
ACH-001322,-0.4346599648466761
ACH-001328,-0.4830662182266168
ACH-001332,-0.4899982178884015
ACH-001336,-0.2868997103957953
ACH-001346,-0.4818378557665322
ACH-001353,-0.3799326498919725
ACH-001354,-0.3817692929798012
ACH-001367,-0.23610076349637496
ACH-001368,-0.5674950481882134
ACH-001374,-0.6363536739945543
ACH-001377,-0.5034203418266606
ACH-001380,-0.3690030339689795
ACH-001391,-0.3900305075393054
ACH-001408,-0.5429823908752682
ACH-001430,-0.6640040163651009
ACH-001431,-0.5022644046143143
ACH-001450,-0.6683598848945995
ACH-001496,-0.30214972087221553
ACH-001500,-0.3399050238443477
ACH-001523,-0.4618067075627317
ACH-001532,-0.4115819353456273
ACH-001550,-0.20274196534087588
ACH-001552,-0.6857888251917917
ACH-001554,-0.4518219709283709
ACH-001654,-0.5295781243199129
ACH-001735,-0.5511483950804504
ACH-001736,-0.5714281855562929
ACH-001737,-0.09895280035397133
ACH-001740,-0.5872678106924281
ACH-001745,-0.3690751259049789
ACH-001765,-0.5643691338479967
