,CREBZF (58487)
ACH-000368,-0.20016584052451164
ACH-000374,-0.3379093534773037
ACH-000375,0.02648003174581076
ACH-000376,-0.09398838174261613
ACH-000381,-0.21820228236039296
ACH-000383,-0.06731379965755674
ACH-000387,-0.12258581422788085
ACH-000389,-0.3040024251520574
ACH-000390,-0.13033099470697426
ACH-000393,-0.21209207080472026
ACH-000395,0.006607077375865936
ACH-000396,-0.04668368695274477
ACH-000397,-0.18942192208686176
ACH-000401,0.018428923704862557
ACH-000402,0.029369849954378482
ACH-000403,-0.11844946104557975
ACH-000404,-0.03465065557757528
ACH-000406,-0.09079208442008542
ACH-000407,-0.053937264105470034
ACH-000408,-0.05497009607455471
ACH-000410,-0.13808246416589925
ACH-000411,-0.21858582722803505
ACH-000414,-0.10270357785668063
ACH-000415,-0.23909907870901345
ACH-000416,-0.055737131325796926
ACH-000420,-0.024392858067312444
ACH-000421,-0.060158863495635026
ACH-000424,0.02334368724629761
ACH-000425,-0.09059079671926552
ACH-000426,-0.12711078039664572
ACH-000427,-0.051061663679910836
ACH-000433,-0.06738106004773348
ACH-000435,-0.1171099279453967
ACH-000436,-0.2315535428631172
ACH-000444,-0.23614142422511705
ACH-000445,-0.12615580786283048
ACH-000448,-0.14042272128316538
ACH-000450,-0.07531221694258618
ACH-000452,-0.08797702496766538
ACH-000454,-0.03116728064838018
ACH-000458,-0.1155726080384151
ACH-000459,0.04195519636947959
ACH-000460,-0.07137276936751083
ACH-000461,-0.4192105409299151
ACH-000463,-0.0846489568800799
ACH-000464,-0.14013079181246313
ACH-000466,-0.027414940211459498
ACH-000467,-0.06098238053245921
ACH-000468,-0.22486988261920987
ACH-000469,-0.11148609829663336
ACH-000470,-0.04919077843186272
ACH-000471,-0.13639517881581895
ACH-000472,-0.15472000259651736
ACH-000473,-0.22026861725400174
ACH-000475,-0.10289238634483716
ACH-000476,-0.2434339254392265
ACH-000477,-0.14368120068699974
ACH-000479,0.15801626580222444
ACH-000480,-0.11329087306402702
ACH-000481,-0.13800015759758755
ACH-000483,-0.1423705456796256
ACH-000484,-0.13163200570626005
ACH-000485,0.020796455948448908
ACH-000486,-0.1932955121508848
ACH-000487,-0.09113055815238964
ACH-000488,-0.05088589650044068
ACH-000490,-0.03884428569447304
ACH-000491,-0.30011365777833776
ACH-000495,-0.008989766015472397
ACH-000496,-0.12687131372772978
ACH-000499,-0.29975397179108715
ACH-000500,-0.5246853968336701
ACH-000502,-0.08553325097747945
ACH-000503,-0.2023733873675821
ACH-000505,-0.04559730633079538
ACH-000507,-0.1756195337368875
ACH-000510,-0.018994614109005787
ACH-000511,-0.19221039645961496
ACH-000512,-0.04436786467132546
ACH-000516,-0.058722332126063474
ACH-000517,-0.10389333852809514
ACH-000518,-0.17134051609875334
ACH-000520,-0.052810797892541186
ACH-000521,-0.1103013556508524
ACH-000522,-0.11095053348723928
ACH-000524,-0.05327408955799458
ACH-000527,-0.07192388408309712
ACH-000528,-0.15197774047775162
ACH-000537,-0.08895719072241498
ACH-000541,-0.5316178099886755
ACH-000542,-0.12434775782271665
ACH-000544,-0.283580902356148
ACH-000545,-0.24136316971026145
ACH-000547,-0.21003485543994904
ACH-000548,-0.16514085051389624
ACH-000549,-0.2712624366043355
ACH-000550,-0.10875721713004484
ACH-000552,-0.1362249264595454
ACH-000556,-0.0879962321029295
ACH-000557,-0.09497990648585412
ACH-000569,-0.02335935670072262
ACH-000570,-0.20804439755344276
ACH-000571,-0.15525341850215665
ACH-000573,-0.09312070018332178
ACH-000576,-0.21460505457683088
ACH-000579,-0.2041905100435766
ACH-000580,-0.1980478119135209
ACH-000584,-0.06624293138105315
ACH-000585,-0.1593808983774494
ACH-000588,-0.12368118693454293
ACH-000589,-0.07972777437513105
ACH-000591,-0.16457675941673466
ACH-000593,-0.03548484202549825
ACH-000600,-0.1508858249664421
ACH-000601,-0.06751761746830226
ACH-000605,-0.12756177295039473
ACH-000606,-0.04115700977186605
ACH-000608,-0.12774218211046687
ACH-000614,-0.17802575398977535
ACH-000616,-0.04010495350886918
ACH-000618,-0.1761500548187575
ACH-000619,-0.11875273667255748
ACH-000620,-0.02203552331542569
ACH-000621,0.0247862800168672
ACH-000622,-0.2614660628442153
ACH-000623,-0.29630042747828256
ACH-000624,-0.1362739101987832
ACH-000627,-0.08532995340164716
ACH-000630,-0.2794399841228259
ACH-000631,-0.07018183860795743
ACH-000632,-0.19545113964010075
ACH-000633,-0.0067828587406641655
ACH-000637,-0.09331099680037226
ACH-000638,-0.08763720106978554
ACH-000646,-0.05332213140776764
ACH-000647,-0.2128442864422017
ACH-000648,-0.229937291273482
ACH-000649,-0.0688839011890612
ACH-000651,-0.14941012294168285
ACH-000652,-0.1925887313186313
ACH-000653,-0.2323186440586431
ACH-000657,-0.12983516244356771
ACH-000658,-0.2003669324554713
ACH-000661,-0.12561246403133938
ACH-000662,0.06631772293108508
ACH-000663,-0.1357556753048005
ACH-000665,-0.07873388642529314
ACH-000671,-0.18370180321869176
ACH-000672,-0.1520393171866266
ACH-000673,-0.19974555759755164
ACH-000676,-0.0951524873175244
ACH-000677,-0.1033329427506434
ACH-000681,-0.12518597307346715
ACH-000683,-0.12519974810805706
ACH-000684,-0.1820137951733056
ACH-000688,0.09797071218579158
ACH-000693,-0.08005397634996979
ACH-000694,-0.08459141662555797
ACH-000695,-0.2389391733192665
ACH-000696,-0.1617988755870058
ACH-000697,-0.09796540741140758
ACH-000699,-0.2233625360941682
ACH-000701,0.008832965458515312
ACH-000706,-0.25329807866764514
ACH-000711,-0.10641147994805722
ACH-000713,-0.10661280320942468
ACH-000714,-0.34863302192410817
ACH-000718,-0.05431337624499369
ACH-000720,-0.0734453011241012
ACH-000721,0.022709167884490046
ACH-000724,-0.08702900500771801
ACH-000725,-0.07928291234518492
ACH-000732,-0.10949781272286836
ACH-000734,-0.08785610185569946
ACH-000735,-0.1597176181146274
ACH-000736,-0.20693619025427254
ACH-000738,-0.4071992389411253
ACH-000746,0.04461872041646495
ACH-000747,-0.12266564713491315
ACH-000748,-0.08988025904262095
ACH-000753,-0.13090348122297138
ACH-000756,-0.23352948950733815
ACH-000757,-0.0704800512635914
ACH-000758,-0.05167469463508895
ACH-000760,-0.1472476413391094
ACH-000762,-0.12084580840440425
ACH-000763,-0.3175977232399205
ACH-000764,-0.06699543012732599
ACH-000765,-0.2556826482219021
ACH-000766,0.026213326002285098
ACH-000767,0.06269615367549576
ACH-000768,-0.14256626657745924
ACH-000769,-0.10364706748920152
ACH-000770,-0.13076451057726204
ACH-000771,-0.06304798820418142
ACH-000773,-0.14665876754651055
ACH-000776,-0.1609989286173477
ACH-000777,0.03757703825011372
ACH-000778,-0.16885098195118628
ACH-000781,-0.08695080129640541
ACH-000782,-0.08605607646789419
ACH-000783,-0.14087269562297533
ACH-000784,-0.03519143243303515
ACH-000785,-0.018305295746935155
ACH-000787,0.016183008024560134
ACH-000788,-0.1409502935767778
ACH-000791,-0.2946858278153093
ACH-000792,-0.1666531892379252
ACH-000794,-0.14150406609567426
ACH-000796,-0.12605300362715358
ACH-000798,-0.25937245374256945
ACH-000799,-0.1878045720997365
ACH-000800,-0.007601917686129746
ACH-000802,-0.11194199232672826
ACH-000804,-0.1258827243167056
ACH-000805,-0.1408799826093149
ACH-000809,-0.06515192728221209
ACH-000810,-0.3402256739913013
ACH-000811,-0.0614654830995448
ACH-000817,-0.3738325523243524
ACH-000819,-0.2379796038388109
ACH-000820,-0.29993160586867323
ACH-000821,-0.07565955615479468
ACH-000822,-0.20826243751684076
ACH-000823,-0.1776359991978177
ACH-000824,-0.1541069539417365
ACH-000827,-0.2045207777271567
ACH-000829,-0.05570705580061264
ACH-000831,-0.2979164304711546
ACH-000832,-0.2439456143002216
ACH-000833,-0.1488859724629544
ACH-000834,-0.2339685225434889
ACH-000835,-0.16595475449775124
ACH-000836,-0.15240777580058698
ACH-000837,-0.17248737667828853
ACH-000838,-0.09914000392044306
ACH-000839,-0.3211884874997278
ACH-000840,-0.1698049795952793
ACH-000841,-0.1410615340546882
ACH-000843,-0.11462098367656702
ACH-000846,-0.10176472939371467
ACH-000847,0.009047824263200912
ACH-000848,-0.20616482834256294
ACH-000849,-0.13720791661570642
ACH-000851,-0.06575219325046394
ACH-000855,-0.047828649100040775
ACH-000856,-0.12671168904829394
ACH-000858,-0.00240818967446257
ACH-000859,-0.242878254445838
ACH-000861,-0.10011652958958467
ACH-000862,-0.2395967658896787
ACH-000865,-0.20122829497025516
ACH-000866,-0.15304627535529516
ACH-000867,-0.11125650871152314
ACH-000869,-0.17930034806878342
ACH-000872,-0.21450952135224735
ACH-000873,0.04441318495128555
ACH-000876,-0.13174391441074554
ACH-000878,-0.14348179149444482
ACH-000880,-0.06653699088365878
ACH-000881,-0.11420236763364398
ACH-000882,-0.09524232008403707
ACH-000884,-0.1885668375558681
ACH-000885,-0.1441176255849929
ACH-000887,-0.17861782647258173
ACH-000889,-0.13215231692887386
ACH-000896,-0.2360576405000047
ACH-000898,-0.1902443593453464
ACH-000900,0.055266571288288116
ACH-000901,-0.03840298483806448
ACH-000905,-0.13151177917813375
ACH-000906,-0.19580470669850655
ACH-000907,-0.15532963344816852
ACH-000910,-0.1391146633646858
ACH-000911,-0.13068068025082202
ACH-000912,-0.04221846914363853
ACH-000913,-0.17026471605404495
ACH-000915,-0.1032991107167521
ACH-000916,-0.2002751420706348
ACH-000917,-0.2202970318416008
ACH-000920,-0.13561301012822888
ACH-000921,-0.057618714941452674
ACH-000924,-0.04097760447145165
ACH-000926,-0.07324569803873003
ACH-000928,0.0753261808410259
ACH-000929,-0.2268485254404156
ACH-000932,-0.03568280595166131
ACH-000935,-0.07535533444188791
ACH-000936,-0.02304315595443092
ACH-000937,-0.0995458355301478
ACH-000938,-0.028919482440472138
ACH-000939,-0.11285919333062992
ACH-000941,-0.2281129677721309
ACH-000943,-0.061005972725165884
ACH-000946,-0.2747113120728692
ACH-000947,-0.09065239692830357
ACH-000948,-0.1694169517237502
ACH-000950,-0.13340228979577606
ACH-000953,-0.07884991227022964
ACH-000954,-0.07268400202390628
ACH-000957,-0.2259224328673041
ACH-000958,-0.05803371742031694
ACH-000960,-0.028671372018326008
ACH-000963,-0.336531323665151
ACH-000968,-0.18458075496874055
ACH-000969,-0.16813511423933875
ACH-000972,0.0752028086906431
ACH-000973,-0.12524096454684314
ACH-000974,-0.13175453975311965
ACH-000978,-0.11373504220728352
ACH-000984,-0.002491333862284077
ACH-000986,-0.15200740775249624
ACH-000988,-0.2414108361417191
ACH-000993,-0.06950983563734023
ACH-000994,0.02538462950305041
ACH-000996,-0.014684711236434028
ACH-001001,-0.16486682409913267
ACH-001020,-0.20344171888054494
ACH-001028,-0.0722312723699991
ACH-001031,-0.17600451619109
ACH-001038,-0.025001684369010492
ACH-001048,-0.06034211565492266
ACH-001050,-0.09666265959453857
ACH-001053,-0.15528003890908693
ACH-001054,-0.17613419009444606
ACH-001061,-0.08041265014085393
ACH-001067,-0.17108057354880546
ACH-001075,-0.1718335794494905
ACH-001096,-0.12140175361788455
ACH-001111,-0.009909280690216215
ACH-001119,-0.1378466745658113
ACH-001128,0.09004770725953204
ACH-001134,-0.12147846240824495
ACH-001151,-0.062115478293812136
ACH-001163,-0.05782313130836358
ACH-001164,-0.1315783465163555
ACH-001183,0.017161590405475317
ACH-001192,-0.0895061450463367
ACH-001193,-0.2064187017763716
ACH-001196,-0.05537860475253265
ACH-001197,0.006539781916899726
ACH-001205,-0.14696856606750475
ACH-001211,-0.06020076985844155
ACH-001212,-0.12940343665820533
ACH-001228,-0.17575376869372047
ACH-001232,-0.08936163891950262
ACH-001239,-0.06782464802031696
ACH-001270,-0.24346922111329766
ACH-001274,-0.1371363674557785
ACH-001275,-0.15759540925101306
ACH-001277,-0.16536962071562875
ACH-001278,0.02721798209020853
ACH-001280,0.04348688735422046
ACH-001283,-0.2368404467784616
ACH-001289,-0.0439061387356804
ACH-001300,-0.08024314451382046
ACH-001301,-0.14451239313786388
ACH-001302,-0.02944978079399004
ACH-001306,-0.2066682603648164
ACH-001318,0.10443987525591734
ACH-001322,-0.17909311928967622
ACH-001328,-0.21863641916973398
ACH-001332,-0.02508178571735393
ACH-001336,-0.06676485260933299
ACH-001346,-0.3348164827832096
ACH-001353,-0.06379146684401966
ACH-001354,-0.13032678911135187
ACH-001367,-0.3346900577790852
ACH-001368,-0.02802056535592112
ACH-001374,-0.20722210522144227
ACH-001377,-0.16430222857589746
ACH-001380,-0.08689659858392827
ACH-001391,-0.0365147804537032
ACH-001408,-0.4030879166605702
ACH-001430,0.0539566502271745
ACH-001431,-0.05315274966856976
ACH-001450,-0.06839377560295917
ACH-001496,-0.20079919046286476
ACH-001500,-0.1687429831501577
ACH-001523,-0.1899664214759207
ACH-001532,-0.20085611979001972
ACH-001550,-0.05232819060365612
ACH-001552,-0.06924330869715277
ACH-001554,-0.11691409444837192
ACH-001654,-0.08196303343867624
ACH-001735,-0.03220289348449324
ACH-001736,0.01712462642147095
ACH-001737,0.07766729646352563
ACH-001740,-0.2378918444643424
ACH-001745,-0.055430391465330416
ACH-001765,-0.06115555420734465
