,DFFA (1676)
ACH-000190,-0.15152265983301355
ACH-000198,-0.06624048842102594
ACH-000203,0.5093415383151663
ACH-000204,-0.005678776773421936
ACH-000206,-0.15838171963138478
ACH-000207,0.02005077813329517
ACH-000208,-0.04019197288864417
ACH-000210,-0.01714026554582656
ACH-000211,-0.02499262369111371
ACH-000215,-0.0534716222972766
ACH-000221,-0.08483783812833222
ACH-000222,-0.15232480304312665
ACH-000223,-0.049143385325804825
ACH-000226,-0.04857608568289461
ACH-000227,-0.1484971149240913
ACH-000228,0.07753959253286749
ACH-000231,-0.05073112659413182
ACH-000232,0.014837299591673231
ACH-000233,0.0209986832632978
ACH-000234,-0.14706649841423486
ACH-000235,-0.025775301387773373
ACH-000237,-0.14884898869371815
ACH-000238,0.027187082867750748
ACH-000242,-0.07129692854347541
ACH-000243,-0.10791349877431276
ACH-000244,-0.1407911434201674
ACH-000246,-0.013526482121673877
ACH-000248,-0.1420977759098109
ACH-000250,-0.09022544673674547
ACH-000251,0.042444778241002235
ACH-000252,-0.03831437079870647
ACH-000253,0.006076877768736621
ACH-000255,-0.0328876957062465
ACH-000256,-0.17268926296364567
ACH-000257,0.0034631305666484235
ACH-000258,0.2806200638795889
ACH-000259,-0.05409866226577922
ACH-000260,0.009322900014059032
ACH-000261,-0.10950872202786227
ACH-000262,-0.11414163598557606
ACH-000263,-0.11575479212718676
ACH-000264,-0.12824814226012576
ACH-000265,0.024815708310584716
ACH-000266,-0.07893392035557599
ACH-000272,-0.03745002375991677
ACH-000274,-0.022653675636309614
ACH-000277,-0.08699801132915175
ACH-000278,0.006553381165412211
ACH-000279,-0.035998466189078045
ACH-000280,-0.04477073308295131
ACH-000281,-0.03622606172551968
ACH-000288,-0.12521478923363846
ACH-000291,-0.06131727691261715
ACH-000293,-0.14375182868301045
ACH-000294,-0.2692057341490431
ACH-000295,0.03115496675361393
ACH-000296,-0.008670230799896999
ACH-000302,-0.036267945933266925
ACH-000304,-0.2169154591373424
ACH-000307,-0.05691038590678023
ACH-000308,0.009419202359708764
ACH-000310,-0.00043229168632983103
ACH-000311,0.06029833883728185
ACH-000312,-0.08833149252908593
ACH-000315,-0.002552396515470623
ACH-000316,0.03192157854068282
ACH-000317,-0.021199294474200468
ACH-000318,0.1046850236351097
ACH-000319,0.008451899955091371
ACH-000320,-0.11791230974115105
ACH-000322,-0.06232248295604573
ACH-000323,0.007195678093334965
ACH-000324,0.05605869056904495
ACH-000329,-0.13685927562598935
ACH-000330,0.032992378877799614
ACH-000331,-0.08261651407547442
ACH-000332,-0.07930057261575242
ACH-000334,-0.3242562736834417
ACH-000335,0.12857627738966254
ACH-000336,-0.0016207515899856802
ACH-000337,0.1578870956655475
ACH-000338,-0.598397642584181
ACH-000339,-0.021818364022362043
ACH-000341,0.08466230292381081
ACH-000348,-0.005940686286634129
ACH-000350,0.024949937369217832
ACH-000352,-0.027627569099225303
ACH-000356,0.14403949537461158
ACH-000361,-0.096212251948487
ACH-000362,-0.08318447896214036
ACH-000363,-0.11644742642093805
ACH-000364,-0.13018289975497613
ACH-000365,-0.06417884171116776
ACH-000366,-0.0033186004359722445
ACH-000368,0.0046223903288587454
ACH-000374,-0.05211326420827708
ACH-000375,-0.2037383572867821
ACH-000376,0.015564726852486563
ACH-000381,-0.06027225000052449
ACH-000383,-0.006319224274634024
ACH-000387,0.01831712894638789
ACH-000389,-0.08054397145694872
ACH-000390,0.14588209565125562
ACH-000393,-0.10892853882144668
ACH-000395,-0.19438067488879568
ACH-000396,-0.4659054300361184
ACH-000397,-0.061378205718553736
ACH-000401,-0.0628224859222389
ACH-000402,-0.16663855040614775
ACH-000403,-0.0465318725862734
ACH-000404,-0.04839275087700021
ACH-000406,-0.01948720888649526
ACH-000407,0.021729426553301616
ACH-000408,-0.1210089899256804
ACH-000410,-0.03321527523702287
ACH-000411,-0.031038797086468683
ACH-000414,-0.08342342222505766
ACH-000415,0.018449439277434518
ACH-000416,-0.15202872016413949
ACH-000420,0.11119290520766276
ACH-000421,0.05421183117152062
ACH-000424,-0.13234241066439498
ACH-000425,-0.07650427639089838
ACH-000426,-0.07399523732755313
ACH-000427,-0.2072800422605228
ACH-000433,-0.0697463959804516
ACH-000435,0.27022537146241543
ACH-000436,-0.1743501402388782
ACH-000444,0.07685808714900574
ACH-000445,-0.0031341196231653608
ACH-000448,-0.1340132871360438
ACH-000450,-0.03973382951820069
ACH-000452,-0.16795024662157454
ACH-000454,0.0018923288214560267
ACH-000458,-0.1662355526206814
ACH-000459,0.05561086792237048
ACH-000460,0.030554403469588726
ACH-000461,-0.008215417511345864
ACH-000463,0.013655128239116273
ACH-000464,-0.24676957422823814
ACH-000466,-0.1903085162437212
ACH-000467,0.005093816605636527
ACH-000468,0.009893988553275305
ACH-000469,-0.08765602859897502
ACH-000470,-0.19586133121965688
ACH-000471,-0.07567342911592183
ACH-000472,-0.02617858201505201
ACH-000473,-0.014967929570975003
ACH-000475,-9.782146693330212e-05
ACH-000476,-0.04908758612145851
ACH-000477,-0.11599631078992916
ACH-000479,-0.29013630253957695
ACH-000480,-0.17566818811363427
ACH-000481,-0.08418102959925641
ACH-000483,0.15344474418868562
ACH-000484,0.04352359246339381
ACH-000485,0.07566225260218615
ACH-000486,0.06862065286752687
ACH-000487,-0.11116687081337746
ACH-000488,-0.06744394358683597
ACH-000490,-0.01929079920573289
ACH-000491,-0.04648512600870846
ACH-000495,0.012197550315727841
ACH-000496,-0.08155194454025044
ACH-000499,0.08894328545889167
ACH-000500,-0.05765746646670414
ACH-000502,-0.020925670904232082
ACH-000503,-0.16114098505091307
ACH-000505,-0.14527327514246
ACH-000507,-0.0042521193268574365
ACH-000510,-0.026765342204377724
ACH-000511,-0.03068069045268309
ACH-000512,-0.3138568254350973
ACH-000516,-0.07945792289327952
ACH-000517,-0.01411759485945459
ACH-000518,-0.1630303057510961
ACH-000520,-0.11751733920778905
ACH-000521,-0.27541043846386865
ACH-000522,-0.1006958076348085
ACH-000524,-0.016314481412873262
ACH-000527,-0.03518650172351017
ACH-000528,0.005926006175755368
ACH-000537,0.017126258767170915
ACH-000541,-0.2298049874460473
ACH-000542,-0.12382820556326365
ACH-000544,-0.14705386001956475
ACH-000545,0.0261042858481386
ACH-000547,-0.06533861843453086
ACH-000548,-0.06460003341832382
ACH-000549,-0.1360009401760384
ACH-000550,-0.1269646361259115
ACH-000552,0.10327712082084232
ACH-000556,-0.02029139118232189
ACH-000557,-0.06925555101877524
ACH-000569,-0.2713541046839243
ACH-000570,-0.08037059759176132
ACH-000571,0.027197072419957773
ACH-000573,-0.13481867231330602
ACH-000576,-0.105787843028884
ACH-000579,-0.0971750647493299
ACH-000580,0.08578680616039734
ACH-000584,-0.05810040114606967
ACH-000585,-0.06958428457475217
ACH-000588,-0.016791475809691144
ACH-000589,-0.06893210625589409
ACH-000591,-0.037309150079501835
ACH-000593,-0.0647586447265999
ACH-000600,0.04137786498144065
ACH-000601,0.025893693546063228
ACH-000605,-0.0829026635202343
ACH-000606,-0.054158215004294366
ACH-000608,-0.10518064170608507
ACH-000614,-0.050200835304892236
ACH-000616,0.036070586658670085
ACH-000618,0.025122906125828338
ACH-000619,-0.18881848622118372
ACH-000620,-0.035196303590681016
ACH-000621,-0.06770060131115238
ACH-000622,-0.03883491816191866
ACH-000623,-0.08303122873714043
ACH-000624,0.07112218674530629
ACH-000627,-0.0709012312146533
ACH-000630,-0.10913252010234477
ACH-000631,-0.019847594752702927
ACH-000632,-0.10073318626755882
ACH-000633,-0.20694824564524306
ACH-000637,-0.02575835605777729
ACH-000638,-0.27563881725977396
ACH-000646,-0.0854593940657678
ACH-000647,0.018807505398749525
ACH-000648,-0.046472211143893064
ACH-000649,-0.017804437419271676
ACH-000651,-0.0473356039909323
ACH-000652,-0.04885989914372373
ACH-000653,0.05180341414538695
ACH-000657,-0.04289241973427088
ACH-000658,0.01337947866709493
ACH-000661,0.1409216567584097
ACH-000662,0.32531927063339144
ACH-000663,-0.0041213730172109725
ACH-000665,-0.05678727106585753
ACH-000671,-0.1001912653099122
ACH-000672,0.33694863439044
ACH-000673,-0.043414658997685485
ACH-000676,-0.10892583596615864
ACH-000677,-0.023693149821815127
ACH-000681,-0.16703532658927814
ACH-000683,-0.03124927064281027
ACH-000684,-0.1929296910812758
ACH-000688,-0.07037586960638142
ACH-000693,-0.09109634260432636
ACH-000694,0.044734048461399584
ACH-000695,-0.2758896416950308
ACH-000696,-0.0979522629634972
ACH-000697,-0.21202400119678774
ACH-000699,-0.20694483735907568
ACH-000701,-0.06139107736239197
ACH-000706,-0.0851564486016826
ACH-000711,-0.04852091723967504
ACH-000713,-0.116828830527423
ACH-000714,-0.024919796258038984
ACH-000718,-0.0851775628047225
ACH-000720,-0.057185799501008765
ACH-000721,-0.07624343126830953
ACH-000724,-0.0949674039431281
ACH-000725,-0.08045371795693143
ACH-000732,-0.1101910943809578
ACH-000734,-0.052084975716753065
ACH-000735,-0.05525721719764644
ACH-000736,0.022164934505922648
ACH-000738,-0.07484857510355959
ACH-000746,0.09905794545629806
ACH-000747,-0.03894486638674763
ACH-000748,-0.06710040200057935
ACH-000753,-0.02003618291144241
ACH-000756,-0.05063523042727819
ACH-000757,0.1251265568263503
ACH-000758,-0.11141659389376074
ACH-000760,-0.04200689012913731
ACH-000762,0.010922849333099768
ACH-000763,-0.12302143802522927
ACH-000764,-0.2574080025410361
ACH-000765,-0.1031990946352895
ACH-000766,-0.21763901057871185
ACH-000767,-0.159094615153151
ACH-000768,-0.007707814365781334
ACH-000769,0.060883151966069374
ACH-000770,-0.12279865938598415
ACH-000771,0.02735826484938372
ACH-000773,-0.08601975081222775
ACH-000776,0.01654402107515795
ACH-000777,0.021727790884874986
ACH-000778,0.08937101145802684
ACH-000781,-0.024329908739063908
ACH-000782,-0.15083949261933016
ACH-000783,-0.007870457820775539
ACH-000784,-0.030792890925582232
ACH-000785,-0.05312461012907458
ACH-000787,-0.04476974417405336
ACH-000788,-0.01638295823177884
ACH-000791,-0.03450271668441576
ACH-000792,-0.17413813780572995
ACH-000794,-0.07421468520233844
ACH-000796,-0.006986899694804206
ACH-000798,0.1344155175666402
ACH-000799,-0.1314003213089704
ACH-000800,-0.19343888004914309
ACH-000802,0.046004429657260655
ACH-000804,0.10401281503076523
ACH-000805,0.2316666140822003
ACH-000809,0.04771565690006402
ACH-000810,-0.3108244889024598
ACH-000811,-0.06330912402948817
ACH-000817,-0.2539198383814241
ACH-000819,0.02472368114761647
ACH-000820,0.14598887594768165
ACH-000821,-0.008694555430436408
ACH-000822,-0.09608898069561883
ACH-000823,-0.0751291124128223
ACH-000824,-0.1457695358200467
ACH-000827,-0.10240026482839924
ACH-000829,-0.15039940581204767
ACH-000831,-0.05203588223816257
ACH-000832,0.011207456054522565
ACH-000833,0.22402217668239247
ACH-000834,-0.15158965153710013
ACH-000835,-0.07668755596548993
ACH-000836,-0.016114817653468668
ACH-000837,0.08450857910258743
ACH-000838,0.10853912758872017
ACH-000839,-0.1436623275710151
ACH-000840,0.010845221399037376
ACH-000841,-0.10848050448323944
ACH-000843,-0.08243651613601674
ACH-000846,-0.08119632917459671
ACH-000847,0.12318935941624665
ACH-000848,-0.05744664744094091
ACH-000849,0.1239688125484245
ACH-000851,0.0008223083804413466
ACH-000855,-0.08383994749136457
ACH-000856,-0.02108608146370864
ACH-000858,-0.13767251291967214
ACH-000859,0.11780741686100997
ACH-000861,0.07794422386973361
ACH-000862,0.11928676590108248
ACH-000865,0.02192163019022603
ACH-000866,0.003738976417468375
ACH-000867,0.008897649667794648
ACH-000869,-0.07859747055024034
ACH-000872,-0.048011922104117054
ACH-000873,0.017735468231234456
ACH-000876,-0.11796362017414942
ACH-000878,0.13891050675266706
ACH-000880,-0.07237716744940473
ACH-000881,0.025315508745857
ACH-000882,-0.10430749083991447
ACH-000884,-0.059204740445670034
ACH-000885,0.04147037680151009
ACH-000887,-0.04292673866101058
ACH-000889,0.002643115750181964
ACH-000896,-0.02786938653606651
ACH-000898,-0.010520674024116768
ACH-000900,-0.10966371621029504
ACH-000901,-0.09319717098269938
ACH-000905,-0.02716811980773814
ACH-000906,-0.06823407510888249
ACH-000907,0.08949582214880157
ACH-000910,-0.056080485561542784
ACH-000911,-0.1828886041890936
ACH-000912,-0.03974034269179519
ACH-000913,0.029865447479146913
ACH-000915,0.09243401897926762
ACH-000916,0.09412009809622728
ACH-000917,0.021505301415126875
ACH-000920,-0.20199724315104894
ACH-000921,-0.03468020324715899
ACH-000924,0.06468365053210409
ACH-000926,-0.14268495351170604
ACH-000928,-0.06731260436671603
ACH-000929,-0.17252048908472212
ACH-000932,-0.029029992475874993
ACH-000935,-0.1635147736334563
ACH-000936,-0.09165986585144867
ACH-000937,-0.048228376424298135
ACH-000938,0.13473123231679848
ACH-000939,0.0939805950434208
ACH-000941,0.03441326460004996
ACH-000943,0.05359477434391746
ACH-000946,0.013393796185414268
ACH-000947,-0.02887271375564395
ACH-000948,0.01082792245888097
ACH-000950,0.00038840974838393196
ACH-000953,-0.057514007588539966
ACH-000954,-0.12417552607355857
ACH-000957,0.11947720683747097
ACH-000958,-0.15070032665767774
ACH-000960,-0.0518381094500191
ACH-000963,-0.0925136123175935
ACH-000968,-0.04949683105806056
ACH-000969,0.13307949065645147
ACH-000972,-0.08709357240549054
ACH-000973,-0.03791607954494326
ACH-000974,0.01699670365611769
ACH-000978,-0.02804089570640115
ACH-000984,0.00017567953350470806
ACH-000986,-0.12315875758640706
ACH-000988,0.10172052337630626
ACH-000993,0.06742786780749513
ACH-000994,0.1434332486815439
ACH-000996,-0.10795553968816338
ACH-001001,-0.1051785078504598
ACH-001020,-0.22165781785351615
ACH-001028,-0.02897503735573332
ACH-001031,-0.020253825818823002
ACH-001038,0.0018311423075180106
ACH-001048,-0.0245951208671005
ACH-001050,-0.18923675314582306
ACH-001053,-0.06538257918919645
ACH-001054,-0.06502165573076034
ACH-001061,0.0407124406900134
ACH-001067,0.16418450830425754
ACH-001075,0.00829775453649453
ACH-001096,0.06488328698966538
ACH-001111,-0.0374864438709579
ACH-001119,-0.12083260796971967
ACH-001128,0.0023690135022424643
ACH-001134,0.06695988744252675
ACH-001151,0.02055298152258838
ACH-001163,-0.05997317237145242
ACH-001164,0.30301642910980275
ACH-001183,0.19955357932077014
ACH-001192,-0.08808075147090948
ACH-001193,0.008878334511302394
ACH-001196,0.035904336857891066
ACH-001197,-0.16149758836057038
ACH-001205,-0.1646491514668144
ACH-001211,-0.014417298479372375
ACH-001212,0.0762587549805722
ACH-001228,-0.1111290469672192
ACH-001232,-0.04625631086402112
ACH-001239,-0.07693033202541129
ACH-001270,-0.26514093613021944
ACH-001274,-0.05668969043078794
ACH-001275,-0.12603701714396073
ACH-001277,-0.2770377546840853
ACH-001278,0.15927315797513722
ACH-001280,-0.053426446058393015
ACH-001283,-0.055361181990860785
ACH-001289,0.049717676394527496
ACH-001300,-0.05295763443976663
ACH-001301,-0.09275256143658668
ACH-001302,-0.022838684453098567
ACH-001306,-0.06440273575761718
ACH-001318,0.03587067518110425
ACH-001322,-0.18434203419930065
ACH-001328,0.002764805132490671
ACH-001332,-0.040817217425615705
ACH-001336,0.00035704383299657805
ACH-001346,0.040348484680109035
ACH-001353,-0.08886521665401848
ACH-001354,0.1095315035362783
ACH-001367,0.0702186360314938
ACH-001368,-0.06287934699237156
ACH-001374,0.045327985657843205
ACH-001377,-0.07669642010327908
ACH-001380,-0.019079346833533187
ACH-001391,0.025589054580755024
ACH-001408,0.014510318535328382
ACH-001430,-0.03690062656583317
ACH-001431,0.005419893943224436
ACH-001450,0.02609958757632962
ACH-001496,-0.11969737087918235
ACH-001500,-0.1504400398503731
ACH-001523,-0.07583723925952071
ACH-001532,-0.02833962546515725
ACH-001550,0.06871895443964048
ACH-001552,0.11091732222522906
ACH-001554,0.09767236415067458
ACH-001654,-0.008439083428921697
ACH-001735,-0.0698216672354323
ACH-001736,0.045901339215739266
ACH-001737,-0.3570100224168977
ACH-001740,-0.01860536721110523
ACH-001745,0.04914531881110807
ACH-001765,-0.10056266108419326
