,APC2 (10297)
ACH-000339,-0.16943360182419806
ACH-000341,-0.4725367441142293
ACH-000348,-0.06948892796476433
ACH-000350,-0.1285500692644898
ACH-000352,-0.1560111010328292
ACH-000356,-0.18314195387376495
ACH-000361,-0.23013042335508724
ACH-000362,-0.10809863159394537
ACH-000363,-0.3303762061516728
ACH-000364,-0.11476252652334334
ACH-000365,-0.18075010837474048
ACH-000366,-0.35520100690122675
ACH-000368,-0.06605009132264111
ACH-000374,-0.17106112012471075
ACH-000375,-0.11164900664093694
ACH-000376,0.02765560101913169
ACH-000381,-0.17086783479324152
ACH-000383,-0.18866038536550406
ACH-000387,0.05790631496391376
ACH-000389,-0.31481055558160176
ACH-000390,-0.219034443882354
ACH-000393,-0.2379392953393865
ACH-000395,0.08886687442305544
ACH-000396,-0.14115194599893618
ACH-000397,-0.06717335986140929
ACH-000401,-0.2594058218766588
ACH-000402,0.004961034451293728
ACH-000403,-0.07226972107354905
ACH-000404,-0.09179263241778512
ACH-000406,-0.11380446296568453
ACH-000407,0.007082637397792624
ACH-000408,-0.05688186380200992
ACH-000410,-0.07208784924912058
ACH-000411,-0.1798643355390478
ACH-000414,-0.16758913549345736
ACH-000415,-0.11670398811621464
ACH-000416,-0.27700165584126074
ACH-000420,-0.2588515049037201
ACH-000421,-0.14019949905709525
ACH-000424,0.08655922809674009
ACH-000425,-0.17289993231405373
ACH-000426,-0.01617108022276846
ACH-000427,-0.2633525821557377
ACH-000433,-0.4360307425571167
ACH-000435,-0.05077118034299676
ACH-000436,-0.1265151666880909
ACH-000444,-0.037181349281312566
ACH-000445,-0.24405092027102254
ACH-000448,-0.2069612546788165
ACH-000450,-0.2790637510355515
ACH-000452,-0.04855215889698253
ACH-000454,-0.275856514770336
ACH-000458,-0.13340333430789286
ACH-000459,-0.03584610857842204
ACH-000460,-0.17439693748656696
ACH-000461,-0.04415985324643478
ACH-000463,-0.11640602196253776
ACH-000464,-0.03211553235429075
ACH-000466,-0.1756091328180404
ACH-000467,-0.18235427530004653
ACH-000468,-0.22242285848535945
ACH-000469,-0.07455763225273992
ACH-000470,0.041082124990333486
ACH-000471,-0.2068334506455124
ACH-000472,-0.16809663803785704
ACH-000473,-0.054175800167737584
ACH-000475,-0.25195235857880355
ACH-000476,-0.045547283444630375
ACH-000477,-0.189149637591112
ACH-000479,-0.3736326752169759
ACH-000480,-0.0992807898012514
ACH-000481,0.03664214375501285
ACH-000483,-0.1811290626285487
ACH-000484,-0.19752855173429507
ACH-000485,-0.10575720272028097
ACH-000486,-0.21361579497068928
ACH-000487,-0.14392707059768806
ACH-000488,-0.13401901926382873
ACH-000490,-0.0679685586041872
ACH-000491,-0.1410389747065733
ACH-000495,-0.08200526500477871
ACH-000496,-0.07318084277941228
ACH-000499,0.047884567310104514
ACH-000500,-0.5520397879389335
ACH-000502,-0.1557948354550651
ACH-000503,0.028517147667926512
ACH-000505,-0.14167806558812107
ACH-000507,-0.12257670105587648
ACH-000510,-0.13491470052692275
ACH-000511,-0.009422244700769692
ACH-000512,-0.14654273531094314
ACH-000516,-0.1830362361050684
ACH-000517,-0.1069532590874765
ACH-000518,-0.19188334309948826
ACH-000520,-0.25554498227903955
ACH-000521,-0.1462405361035192
ACH-000522,-0.1463966372291182
ACH-000524,-0.09464901108999314
ACH-000527,-0.2637885925234669
ACH-000528,-0.13547616279783228
ACH-000537,-0.2758463095415791
ACH-000541,0.2644333903744392
ACH-000542,-0.2275747451560109
ACH-000544,-0.2521261490805584
ACH-000545,-0.24446047362183246
ACH-000547,-0.03202264272957299
ACH-000548,-0.11628480828214635
ACH-000549,-0.27847327789338105
ACH-000550,-0.07672632356555786
ACH-000552,-0.17256002204223336
ACH-000556,-0.212015067321203
ACH-000557,-0.22752644120622206
ACH-000569,-0.3324891763563844
ACH-000570,-0.06551980772444592
ACH-000571,-0.14664709531602882
ACH-000573,-0.21828319012458025
ACH-000576,-0.09103242088086988
ACH-000579,-0.11974294435751133
ACH-000580,-0.09144687589958883
ACH-000584,-0.11400183718733516
ACH-000585,-0.2619270649293125
ACH-000588,-0.2351360933916768
ACH-000589,-0.11434470049051434
ACH-000591,-0.18715278270380864
ACH-000593,-0.13744796686465413
ACH-000600,-0.20613630610893224
ACH-000601,-0.2353970130498785
ACH-000605,-0.11655478002462293
ACH-000606,-0.055877066628524014
ACH-000608,-0.20381049906785326
ACH-000614,-0.12081005171647582
ACH-000616,-0.07826324998526317
ACH-000618,-0.094409502888459
ACH-000619,-0.04487479540164282
ACH-000620,-0.2288223234880887
ACH-000621,-0.11633458132781008
ACH-000622,-0.2840488720126795
ACH-000623,-0.18644687413885855
ACH-000624,-0.11567959759930067
ACH-000627,-0.08721367264921097
ACH-000630,-0.15841608173779556
ACH-000631,0.1708120738305365
ACH-000632,-0.0390722512686063
ACH-000633,-0.27035808166617703
ACH-000637,-0.09434505582366208
ACH-000638,-0.08543701547065195
ACH-000646,-0.07365408475021178
ACH-000647,-0.08234332166886259
ACH-000648,-0.2384535683122741
ACH-000649,-0.2679271761854542
ACH-000651,-0.1294808165902294
ACH-000652,-0.2218626755932016
ACH-000653,0.1174754351287379
ACH-000657,-0.11155778892603001
ACH-000658,-0.15943343565195678
ACH-000661,-0.13161996464693826
ACH-000662,-0.025389958757815117
ACH-000663,-0.1242710132035628
ACH-000665,-0.2253659151351906
ACH-000671,-0.2454420010711327
ACH-000672,-0.21354719203747544
ACH-000673,-0.20671389310528768
ACH-000676,-0.12707068290715134
ACH-000677,-0.15990234449028093
ACH-000681,-0.19101412685550906
ACH-000683,-0.14621847595091236
ACH-000684,-0.04446986303207545
ACH-000688,-0.17953073045618698
ACH-000693,-0.22253994597993254
ACH-000694,-0.033848328592552296
ACH-000695,-0.01287171807736238
ACH-000696,-0.18608535066880846
ACH-000697,0.05456022363154617
ACH-000699,-0.2534666319039701
ACH-000701,-0.20648732543874115
ACH-000706,-0.0766165660122693
ACH-000711,-0.11023913949655928
ACH-000713,-0.0766298288148556
ACH-000714,-0.06734529971022536
ACH-000718,-0.1083405049037853
ACH-000720,-0.10267475755531197
ACH-000721,-0.1969547084216469
ACH-000724,-0.09661062323377248
ACH-000725,-0.08153212430192514
ACH-000732,-0.3846514343916038
ACH-000734,-0.2815835012788971
ACH-000735,-0.2679380391050571
ACH-000736,-0.07978826788066222
ACH-000738,-0.1711437369585318
ACH-000746,-0.03505629797136827
ACH-000747,-0.135961039675618
ACH-000748,-0.2014244053769864
ACH-000753,-0.13793481299914012
ACH-000756,-0.23797278609270514
ACH-000757,0.04952853504056196
ACH-000758,0.0244993708281739
ACH-000760,-0.16291166351975395
ACH-000762,-0.01666039442998423
ACH-000763,-0.10911309271899657
ACH-000764,-0.1697984553798139
ACH-000765,-0.0315807145288454
ACH-000766,-0.11084704338282893
ACH-000767,-0.08092300258940367
ACH-000768,-0.12732999266686226
ACH-000769,0.058512477141900485
ACH-000770,-0.1685184988017863
ACH-000771,-0.1054578381304389
ACH-000773,-0.14624254389052335
ACH-000776,-0.23759135326173386
ACH-000777,-0.20220945171872326
ACH-000778,-0.17937906923153016
ACH-000781,-0.1568944328298332
ACH-000782,-0.19010972348994035
ACH-000783,-0.2395873397932781
ACH-000784,-0.08452870545822884
ACH-000785,-0.1819878052875633
ACH-000787,-0.07986529218546633
ACH-000788,-0.27161387949884963
ACH-000791,-0.29034930603877424
ACH-000792,-0.1989921644113329
ACH-000794,-0.17801307155256044
ACH-000796,-0.22730571896369586
ACH-000798,-0.005799865147160911
ACH-000799,-0.15110776507127016
ACH-000800,-0.18330656167270326
ACH-000802,-0.08497573853173516
ACH-000804,-0.4513135813082828
ACH-000805,-0.013418629878404422
ACH-000809,-0.14977956844008214
ACH-000810,-0.1768380046351416
ACH-000811,-0.22757025071716855
ACH-000817,0.06243775912684847
ACH-000819,-0.19842678323794624
ACH-000820,0.14286294964038254
ACH-000821,-0.2814778207591973
ACH-000822,-0.1186992618595856
ACH-000823,-0.06909248334397769
ACH-000824,-0.0813173545551327
ACH-000827,-0.2855266642098291
ACH-000829,-0.17230619840072234
ACH-000831,-0.2946280435492436
ACH-000832,-0.10323848640917374
ACH-000833,-0.15643959298151544
ACH-000834,-0.2229696289318027
ACH-000835,-0.11145927157582193
ACH-000836,-0.1805292309241424
ACH-000837,-0.17897230727773414
ACH-000838,-0.07191057568625417
ACH-000839,-0.08639714204900907
ACH-000840,-0.019319781357341782
ACH-000841,-0.09367799683968138
ACH-000843,-0.08976420683424381
ACH-000846,-0.03083902531249012
ACH-000847,0.07481596780901491
ACH-000848,0.038972674643099996
ACH-000849,-0.17210824509030254
ACH-000851,-0.13699024579055538
ACH-000855,-0.017448673811354832
ACH-000856,-0.08034928149469718
ACH-000858,-0.2116539747850384
ACH-000859,-0.1292918256492376
ACH-000861,-0.11346313828758095
ACH-000862,-0.21844033854318312
ACH-000865,-0.17804754582702045
ACH-000866,-0.0501875114903272
ACH-000867,-0.18332940877558584
ACH-000869,-0.1617101284101821
ACH-000872,-0.12370155934874673
ACH-000873,-0.15810764891103876
ACH-000876,-0.1425692928977022
ACH-000878,-0.2406372910659387
ACH-000880,0.03833389733088115
ACH-000881,-0.18694602335389784
ACH-000882,-0.1400857787815834
ACH-000884,-0.22090163208904376
ACH-000885,-0.18610809865662356
ACH-000887,-0.13727702613837342
ACH-000889,-0.13979944134748892
ACH-000896,-0.15786929149592402
ACH-000898,-0.11796197337598995
ACH-000900,-0.2932073259422313
ACH-000901,-0.16418659110042128
ACH-000905,-0.06800689119654041
ACH-000906,-0.11373664579901532
ACH-000907,-0.2914931288140783
ACH-000910,-0.14881370815968106
ACH-000911,-0.1349373554879106
ACH-000912,-0.2238233377557781
ACH-000913,-0.09271079917830323
ACH-000915,-0.07256907644571624
ACH-000916,0.28998727180594297
ACH-000917,-0.1913937446298468
ACH-000920,-0.21660806494930426
ACH-000921,0.056502889109439534
ACH-000924,-0.1059568014578322
ACH-000926,-0.17610468187308825
ACH-000928,-0.2309175200948117
ACH-000929,-0.14397108582402315
ACH-000932,-0.15103339219676604
ACH-000935,0.007537233638662681
ACH-000936,-0.13913564159963396
ACH-000937,-0.12809551643836206
ACH-000938,-0.01658877512745825
ACH-000939,-0.35591138096064023
ACH-000941,-0.17647315972053765
ACH-000943,-0.14253627446750672
ACH-000946,-0.2008515911349438
ACH-000947,-0.11627376943746727
ACH-000948,-0.11756839127769582
ACH-000950,0.12877879358184932
ACH-000953,-0.2644519919474287
ACH-000954,-0.09579922410223826
ACH-000957,-0.17008839884672494
ACH-000958,-0.11096255460159272
ACH-000960,-0.07358461396659659
ACH-000963,-0.19367730128389696
ACH-000968,0.029869053898695062
ACH-000969,-0.04491906258240131
ACH-000972,-0.5623022934545442
ACH-000973,-0.1835952160840863
ACH-000974,-0.19466723411026604
ACH-000978,-0.06591983866252367
ACH-000984,-0.2618383192544863
ACH-000986,-0.07500058192532989
ACH-000988,-0.015432239762075741
ACH-000993,-0.3161410065700309
ACH-000994,-0.2496783097456179
ACH-000996,-0.2340495133710068
ACH-001001,-0.1714130522209637
ACH-001020,-0.11196847723187403
ACH-001028,-0.20233909613224527
ACH-001031,-0.3218865937550117
ACH-001038,-0.10601372833279224
ACH-001048,-0.09847249420079614
ACH-001050,-0.08564806047479173
ACH-001053,-0.05470167799021467
ACH-001054,-0.08774912362067645
ACH-001061,-0.1770646511577355
ACH-001067,-0.08309839426339923
ACH-001075,-0.10773729397531523
ACH-001096,-0.04355232247750436
ACH-001111,-0.10445265057647844
ACH-001119,-0.06939842310493732
ACH-001128,-0.12414053095904468
ACH-001134,-0.14854149829245553
ACH-001151,-0.1488897753910518
ACH-001163,-0.11458204520852372
ACH-001164,-0.21578327501152025
ACH-001183,-0.1731019257294373
ACH-001192,-0.23376174224161164
ACH-001193,-0.1460423853025391
ACH-001196,-0.30381572501887233
ACH-001197,-0.2172243698588304
ACH-001205,-0.19114511512875834
ACH-001211,-0.3701764299195219
ACH-001212,-0.17616149648221294
ACH-001228,-0.14572912669932506
ACH-001232,-0.09979898296204598
ACH-001239,-0.1916074463649904
ACH-001270,-0.02218426067504662
ACH-001274,-0.20619835979518664
ACH-001275,-0.12988467427890546
ACH-001277,-0.1526666024344231
ACH-001278,-0.04315638726503457
ACH-001280,-0.2527084534246398
ACH-001283,-0.15787654417203115
ACH-001289,-0.15878100197999764
ACH-001300,-0.14482359744677464
ACH-001301,-0.16793377792550848
ACH-001302,-0.10252390283254274
ACH-001306,-0.1836948228862524
ACH-001318,-0.11853245761381695
ACH-001322,-0.26125455196034825
ACH-001328,-0.24342649052948698
ACH-001332,-0.12730650267267124
ACH-001336,-0.09572048602883194
ACH-001346,-0.10436912907873924
ACH-001353,-0.1427071508559225
ACH-001354,-0.015757771417442668
ACH-001367,-0.3530630046237239
ACH-001368,-0.22736973181237116
ACH-001374,-0.3135353703836038
ACH-001377,-0.12094503070915663
ACH-001380,-0.1756606649621739
ACH-001391,-0.2139744804384436
ACH-001408,-0.19610234367612436
ACH-001430,-0.09133497883996912
ACH-001431,-0.3121838484430957
ACH-001450,-0.09922160883435276
ACH-001496,-0.17384974287124233
ACH-001500,-0.051199617384466455
ACH-001523,-0.18000263750352055
ACH-001532,-0.2002059284344016
ACH-001550,0.016734250331529317
ACH-001552,-0.26080216345561824
ACH-001554,-0.1509165246116365
ACH-001654,-0.16646988825711348
ACH-001735,-0.0932688764577142
ACH-001736,-0.11093344245828893
ACH-001737,0.0735434269002312
ACH-001740,-0.1215931041796274
ACH-001745,-0.3011854067106802
ACH-001765,-0.2205555082905548
