,FOXS1 (2307)
ACH-000651,-0.1406747472843317
ACH-000652,-0.07436872058138487
ACH-000653,-0.11252538262408172
ACH-000657,-0.19176930290599575
ACH-000658,-0.17459187308097568
ACH-000661,-0.16811533013324625
ACH-000662,-0.019230036811141202
ACH-000663,-0.2614873550757445
ACH-000665,-0.2693071245954702
ACH-000671,-0.2617151950898053
ACH-000672,-0.22699715324957626
ACH-000673,-0.16777640804065916
ACH-000676,-0.1766397494951367
ACH-000677,-0.21934662589751192
ACH-000681,0.021349561136983504
ACH-000683,-0.20889796929288748
ACH-000684,-0.1546226903245449
ACH-000688,-0.05147551583988776
ACH-000693,-0.2497983923037041
ACH-000694,0.09491341098056204
ACH-000695,-0.0006216633733620475
ACH-000696,-0.11956948019476092
ACH-000697,0.18872120869623746
ACH-000699,-0.029816044460563795
ACH-000701,-0.07247823342110045
ACH-000706,-0.12730519877939495
ACH-000711,0.0017905168813742293
ACH-000713,-0.3747985779671257
ACH-000714,0.033890739350150904
ACH-000718,-0.2461627234565809
ACH-000720,-0.2497005579095357
ACH-000721,-0.24655036934033625
ACH-000724,-0.03307779218678287
ACH-000725,-0.02402967875982529
ACH-000732,-0.02046157251350036
ACH-000734,-0.019171373883796958
ACH-000735,-0.12483714383247953
ACH-000736,-0.16233087751115696
ACH-000738,-0.08821149308408482
ACH-000746,0.0704385435074668
ACH-000747,0.0026179917154911113
ACH-000748,0.028305011557360395
ACH-000753,-0.1303921808196511
ACH-000756,-0.08830206632416558
ACH-000757,-0.10841535557265357
ACH-000758,-0.21778213604010505
ACH-000760,-0.17489024055431998
ACH-000762,0.15301004442783506
ACH-000763,-0.03807622744812867
ACH-000764,-0.10170274506308956
ACH-000765,0.2693235751265622
ACH-000766,-0.27162115152457805
ACH-000767,-0.2620110279060711
ACH-000768,-0.02978153716613967
ACH-000769,-0.10444725600722332
ACH-000770,-0.0667489023451546
ACH-000771,-0.12746556411282906
ACH-000773,-0.32494471264411035
ACH-000776,-0.3295999060062902
ACH-000777,0.022691499207217324
ACH-000778,-0.021862523521924433
ACH-000781,-0.07528302216131609
ACH-000782,-0.00013488910105477332
ACH-000783,-0.15179068194432854
ACH-000784,-0.17872197260062309
ACH-000785,-0.008665675578666467
ACH-000787,-0.18582705300050367
ACH-000788,-0.11840727310463467
ACH-000791,-0.07786887721306507
ACH-000792,0.0005116435990389547
ACH-000794,-0.015180446135587703
ACH-000796,-0.19241927868389172
ACH-000798,0.03611784675639894
ACH-000799,0.11652504106604145
ACH-000800,0.060293755481948236
ACH-000802,0.09200404724458544
ACH-000804,-0.09185238353382824
ACH-000805,0.11093888253233833
ACH-000809,-0.12321384329724495
ACH-000810,-0.0997687940036835
ACH-000811,-0.10845275896667507
ACH-000817,-0.01958003453765433
ACH-000819,-0.12685449630827605
ACH-000820,-0.3346484388103894
ACH-000821,0.11356881487997365
ACH-000822,-0.16294702643509515
ACH-000823,-0.5256785624635558
ACH-000824,-0.1156351141524508
ACH-000827,-0.13343462901182412
ACH-000829,0.002267832399199125
ACH-000831,-0.10469308516805284
ACH-000832,-0.15577138590593834
ACH-000833,0.020579376817326876
ACH-000834,-0.08024722114033084
ACH-000835,-0.011186447746379778
ACH-000836,-0.2886742261906073
ACH-000837,-0.1063293400824624
ACH-000838,-0.19253389500773446
ACH-000839,-0.13757083160866518
ACH-000840,-0.17402664757516226
ACH-000841,-0.04125025295368225
ACH-000843,-0.06388448226744754
ACH-000846,-0.1690827936326635
ACH-000847,-0.1677040327603397
ACH-000848,-0.13187587883618782
ACH-000849,0.001849625279926297
ACH-000851,-0.23234775652112605
ACH-000855,-0.09576552013377017
ACH-000856,-0.037265318423281256
ACH-000858,-0.038115182684017736
ACH-000859,-0.3919355223564252
ACH-000861,-0.009298679032371271
ACH-000862,-0.1516663690601999
ACH-000865,-0.029760308236541688
ACH-000866,-0.18454546503699445
ACH-000867,-0.247273813400069
ACH-000869,-0.035217393012525765
ACH-000872,0.0817921921020309
ACH-000873,-0.15978089528919653
ACH-000876,-0.095515341076779
ACH-000878,-0.11556523492654724
ACH-000880,-0.2117184222114764
ACH-000881,-0.003621313713781443
ACH-000882,-0.18282272355337825
ACH-000884,-0.17562375196834434
ACH-000885,-0.2278411584393662
ACH-000887,-0.011370765188564513
ACH-000889,0.05187959980397591
ACH-000896,-0.07978897980033392
ACH-000898,-0.2736935684281997
ACH-000900,-0.07490462328729051
ACH-000901,-0.1668986911450979
ACH-000905,-0.04414305288867696
ACH-000906,-0.0838040433929238
ACH-000907,-0.14284246491143354
ACH-000910,-0.11344527937588085
ACH-000911,-0.17470667166282805
ACH-000912,-0.22454123777703164
ACH-000913,-0.11086558531245036
ACH-000915,-0.2767296521091451
ACH-000916,0.04979640435830435
ACH-000917,-0.2867164862236957
ACH-000920,-0.4934857487724446
ACH-000921,-0.2540070447336286
ACH-000924,-0.13166526633923353
ACH-000926,-0.2506459234389805
ACH-000928,-0.3403611464132723
ACH-000929,0.11285676679745416
ACH-000932,-0.049385003841859065
ACH-000935,-0.19354997752433947
ACH-000936,-0.17398223821772335
ACH-000937,-0.25360528103538577
ACH-000938,-0.04274500897048584
ACH-000939,-0.2403734055979113
ACH-000941,-0.31505737760448577
ACH-000943,-0.17051720880036805
ACH-000946,0.033397474077049204
ACH-000947,-0.13720981065391208
ACH-000948,-0.0039036197865426267
ACH-000950,-0.08237180212644732
ACH-000953,-0.2795297819624457
ACH-000954,0.1468196082801258
ACH-000957,0.029435616050324406
ACH-000958,-0.09174852464875936
ACH-000960,-0.17617701719506795
ACH-000963,-0.06136902747458179
ACH-000968,-0.052172010787991885
ACH-000969,-0.01796703486165103
ACH-000972,0.1253611484262241
ACH-000973,-0.07572671792182804
ACH-000974,-0.21686678183199945
ACH-000978,-0.2658334949704569
ACH-000984,-0.028304841984902383
ACH-000986,-0.0861764665026584
ACH-000988,-0.22131729376471748
ACH-000993,-0.1608193791625153
ACH-000994,-0.22451164788017586
ACH-000996,-0.220426717515754
ACH-001001,-0.010621483778308495
ACH-001020,-0.3852754268536447
ACH-001028,-0.18141596752362316
ACH-001031,-0.13629562490778374
ACH-001038,-0.08986699566314804
ACH-001048,-0.08401124282443301
ACH-001050,-0.10588030856969537
ACH-001053,-0.014050011955959821
ACH-001054,-0.12805500453502314
ACH-001061,-0.0944750436459757
ACH-001067,-0.04319421471633116
ACH-001075,-0.05428494536268132
ACH-001096,0.02019827856845539
ACH-001111,-0.13548895038590308
ACH-001119,-0.17421827170736462
ACH-001128,0.0800798322755197
ACH-001134,-0.15681353947466345
ACH-001151,-0.17448824337310667
ACH-001163,-0.2570012750305777
ACH-001164,-0.22454039147658955
ACH-001183,-0.0930191724424686
ACH-001192,-0.020044164819873683
ACH-001193,-0.4552521750780584
ACH-001196,-0.1732023952886035
ACH-001197,-0.26227180173622466
ACH-001205,-0.17645473543121132
ACH-001211,-0.0849573942732409
ACH-001212,-0.5019832444082521
ACH-001228,-0.06473131220562732
ACH-001232,-0.01805478019324988
ACH-001239,-0.07229719034184699
ACH-001270,-0.26988597727422553
ACH-001274,-0.05941973869131952
ACH-001275,-0.14444569065799934
ACH-001277,-0.2235967905059976
ACH-001278,-0.11025288948808368
ACH-001280,-0.2712762486898197
ACH-001283,-0.032085261448808786
ACH-001289,-0.20382214030951895
ACH-001300,-0.1080974865418879
ACH-001301,-0.15703053953454527
ACH-001302,-0.32241038287207274
ACH-001306,-0.2275640424596203
ACH-001318,-0.09872973813718826
ACH-001322,-0.06479850669152296
ACH-001328,-0.10015073640252713
ACH-001332,-0.1651419686037108
ACH-001336,-0.22221985209071812
ACH-001346,-0.05521007753824925
ACH-001353,-0.07664917703740322
ACH-001354,-0.031905382540709834
ACH-001367,-0.2607106677003881
ACH-001368,-0.2454063119088257
ACH-001374,-0.13873717372697866
ACH-001377,-0.09470868148397896
ACH-001380,-0.0105815086319203
ACH-001391,-0.25191791570289346
ACH-001408,0.052425314360541535
ACH-001430,-0.034981761796011555
ACH-001431,-0.0696625384306353
ACH-001450,-0.1208044174497105
ACH-001496,-0.11989956238543027
ACH-001500,-0.12347706479415525
ACH-001523,-0.10701834079026208
ACH-001532,0.008460423338161856
ACH-001550,0.012238854884192695
ACH-001552,-0.049506920756915485
ACH-001554,-0.15835920322089453
ACH-001654,-0.14496844564833095
ACH-001735,-0.049073733115245065
ACH-001736,-0.10622114942973893
ACH-001737,-0.016505656942517957
ACH-001740,-0.1725432460740494
ACH-001745,-0.053040664517277486
ACH-001765,-0.08572128497061199
