,NAAA (27163)
ACH-000004,-0.1386478090886711
ACH-000005,-0.2141326986468236
ACH-000007,-0.27734404801717
ACH-000009,-0.055770987255169116
ACH-000011,-0.15726190208915855
ACH-000012,-0.05894796866235859
ACH-000013,-0.05379907791703708
ACH-000014,-0.17574447157432138
ACH-000015,-0.1404506555058015
ACH-000017,-0.08516101301626687
ACH-000018,-0.033362888068343755
ACH-000019,-0.11458322999755315
ACH-000021,-0.14006032736079752
ACH-000022,-0.017610720461736652
ACH-000025,-0.13611682146268314
ACH-000028,-0.18025387569882068
ACH-000030,-0.023170821291071533
ACH-000035,-0.1170509906218008
ACH-000036,-0.08716617961274536
ACH-000037,-0.0040089587784735365
ACH-000039,-0.1234607353605065
ACH-000040,-0.2558397161322826
ACH-000041,-0.169427070292384
ACH-000042,-0.1390081448092891
ACH-000045,-0.07811007465127168
ACH-000047,0.04918741725446663
ACH-000052,0.07905739530342484
ACH-000053,-0.17482108549227685
ACH-000054,-0.007742515149941322
ACH-000055,-0.2745838876225431
ACH-000060,-0.22324187489749373
ACH-000067,-0.2773936053645665
ACH-000070,-0.10041125621744657
ACH-000075,-0.3421975610145546
ACH-000078,-0.06222317887071775
ACH-000082,-0.09525470194459157
ACH-000085,0.15505489882121284
ACH-000086,-0.12390348173504898
ACH-000087,-0.22107873290471244
ACH-000092,-0.037344730531270166
ACH-000095,-0.2403408087285908
ACH-000097,-0.2323959399753205
ACH-000098,-0.11807924211974405
ACH-000099,-0.06265678633006748
ACH-000108,-0.20224907365728045
ACH-000113,-0.011867465192291624
ACH-000116,-0.051033218424711306
ACH-000118,-0.10513312795580576
ACH-000120,0.1321802465307317
ACH-000123,-0.006095546160436082
ACH-000127,-0.1029509254858505
ACH-000128,-0.15167016435135378
ACH-000132,-0.16018534689637184
ACH-000133,-0.11971482063061255
ACH-000137,-0.06089311716460837
ACH-000138,0.027222666688555386
ACH-000142,-0.25912474148398684
ACH-000143,-0.1821367252836426
ACH-000146,-0.2043809945240831
ACH-000148,-0.15182326161787113
ACH-000150,-0.13716086065209904
ACH-000152,-0.06474989264647088
ACH-000153,-0.34888543910619224
ACH-000159,-0.08124055024031808
ACH-000160,-0.1854414581036579
ACH-000163,-0.2754635836717612
ACH-000167,-0.19091572344093471
ACH-000168,-0.14855136728392765
ACH-000169,-0.1999938320487243
ACH-000178,-0.09409207847601957
ACH-000183,-0.12657761263209058
ACH-000188,-0.16170009882904735
ACH-000189,-0.2121745691109284
ACH-000190,-0.052999641854908575
ACH-000198,-0.19194873428328368
ACH-000203,-0.05074024486962543
ACH-000204,-0.14791594483587456
ACH-000206,-0.04060132222125321
ACH-000207,-0.20737799957747266
ACH-000208,-0.2263687916362194
ACH-000210,0.3351551832173493
ACH-000211,-0.0428635287298948
ACH-000215,-0.18853715852820171
ACH-000221,-0.1960921524719889
ACH-000222,-0.1507830637633472
ACH-000223,-0.0029025891853463504
ACH-000226,-0.186851569203468
ACH-000227,-0.03596919092445555
ACH-000228,-0.3834426488035548
ACH-000231,-0.20319866426713395
ACH-000232,-0.16559011707887106
ACH-000233,0.028195168543943043
ACH-000234,-0.0917488141688248
ACH-000235,-0.09376705036165646
ACH-000237,-0.21816341646895196
ACH-000238,-0.2132121342439166
ACH-000242,-0.13557825977168886
ACH-000243,-0.08756975083519979
ACH-000244,-0.18335101717733365
ACH-000246,0.02367834856204688
ACH-000248,-0.2652748356049616
ACH-000250,0.023179507024181256
ACH-000251,-0.04303975886002751
ACH-000252,0.1228004926294754
ACH-000253,-0.1271793044053526
ACH-000255,-0.10227015294084313
ACH-000256,-0.04160530598285976
ACH-000257,-0.061524015935069086
ACH-000258,-0.13426710382929308
ACH-000259,-0.1263794970545936
ACH-000260,-0.04907072055758619
ACH-000261,-0.11116165352934453
ACH-000262,-0.5618907443886713
ACH-000263,-0.2089377573874896
ACH-000264,-0.05335263593777986
ACH-000265,-0.2106856552005776
ACH-000266,-0.13075058690435912
ACH-000272,-0.16642998718911278
ACH-000274,-0.056558609946555725
ACH-000277,-0.07575120064410089
ACH-000278,-0.08616377059842087
ACH-000279,-0.07381159182103839
ACH-000280,-0.1955334368069244
ACH-000281,0.11065873794158727
ACH-000288,-0.008109443220842073
ACH-000291,-0.26707796009263257
ACH-000293,-0.06934145474765366
ACH-000294,0.018042749495839533
ACH-000295,-0.16975027355396538
ACH-000296,-0.14204776221708582
ACH-000302,-0.06818826535076919
ACH-000304,-0.11503588853443825
ACH-000307,-0.10626650175467356
ACH-000308,-0.13194148224527572
ACH-000310,-0.14276542818999807
ACH-000311,-0.189942008146308
ACH-000312,-0.10447445729046377
ACH-000315,-0.09886651671763176
ACH-000316,-0.22933808790288376
ACH-000317,-0.22077423666137996
ACH-000318,-0.13884213478185478
ACH-000319,-0.2333826790211361
ACH-000320,-0.17478447726590773
ACH-000322,-0.3344416348003367
ACH-000323,-0.12589847328040427
ACH-000324,-0.04716486300086627
ACH-000329,-0.1269559572719074
ACH-000330,-0.18704723470008974
ACH-000331,0.029180081330674162
ACH-000332,-0.10725967278972036
ACH-000334,-0.08457414780819943
ACH-000335,-0.17247817186288464
ACH-000336,-0.12050899856631722
ACH-000337,-0.24129821837754106
ACH-000338,-0.19750348035913234
ACH-000339,-0.2323654723314752
ACH-000341,-0.12133889033187716
ACH-000348,-0.2770989314845917
ACH-000350,-0.10409925135000343
ACH-000352,-0.06829296053087675
ACH-000356,-0.11308310508816055
ACH-000361,-0.2607860827259849
ACH-000362,-0.09950306648098477
ACH-000363,-0.12668846403697295
ACH-000364,0.04146460561009297
ACH-000365,-0.015727005549528533
ACH-000366,-0.2070451743652451
ACH-000368,-0.17126481187987175
ACH-000374,-0.07219531938323856
ACH-000375,-0.22046958496469532
ACH-000376,0.032119501691049955
ACH-000381,-0.028645710933404307
ACH-000383,-0.0825102669214416
ACH-000387,-0.003144736260228821
ACH-000389,-0.17112450599842713
ACH-000390,-0.12453123751002665
ACH-000393,-0.14615979495608772
ACH-000395,-0.09545340728587737
ACH-000396,-0.3648536921721327
ACH-000397,-0.11377745154653557
ACH-000401,-0.0381719819583961
ACH-000402,-0.3829518137403617
ACH-000403,-0.09098898307682426
ACH-000404,-0.06236423359099265
ACH-000406,-0.14281299067956482
ACH-000407,-0.2351918595273437
ACH-000408,-0.0034148090176007533
ACH-000410,-0.07327821005733326
ACH-000411,-0.007551590792620898
ACH-000414,-0.08843441426692089
ACH-000415,-0.1716882845188497
ACH-000416,-0.15755762167540216
ACH-000420,-0.23034004171840625
ACH-000421,-0.06846129287682352
ACH-000424,-0.3563622631822597
ACH-000425,-0.036658138330261054
ACH-000426,-0.31516410469322603
ACH-000427,-0.0883774484037739
ACH-000433,-0.26956803387871203
ACH-000435,-0.1079266530024356
ACH-000436,-0.06800944606985679
ACH-000444,-0.07564825119445269
ACH-000445,-0.07279366929113598
ACH-000448,-0.14271161507395974
ACH-000450,-0.11610302277217742
ACH-000452,-0.08219886394562043
ACH-000454,-0.2192297919769341
ACH-000458,-0.2259420094134521
ACH-000459,0.07162971119247112
ACH-000460,-0.05860826350512615
ACH-000461,-0.11052069854186304
ACH-000463,-0.2739635815364939
ACH-000464,-0.09111089997417472
ACH-000466,-0.02183331070218915
ACH-000467,0.07132500714612593
ACH-000468,-0.2137363819142395
ACH-000469,-0.11232690825560022
ACH-000470,-0.2254950743857073
ACH-000471,-0.06466067089645476
ACH-000472,-0.1090568185620046
ACH-000473,-0.048735630637751284
ACH-000475,-0.18632618225172876
ACH-000476,-0.04457767243017023
ACH-000477,-0.18227846984244409
ACH-000479,0.09310170776638588
ACH-000480,-0.12012411380964436
ACH-000481,-0.10882642701867716
ACH-000483,-0.01823179856949836
ACH-000484,0.09048641517378052
ACH-000485,-0.05156003031830522
ACH-000486,-5.6980430467828456e-05
ACH-000487,-0.013864295947232576
ACH-000488,-0.06601894304641333
ACH-000490,-0.12469799304368785
ACH-000491,-0.007248297380259758
ACH-000495,-0.09896389672219902
ACH-000496,-0.2745640333080698
ACH-000499,-0.11310095181255145
ACH-000500,0.0420260251638355
ACH-000502,-0.14946293726826365
ACH-000503,-0.4798255945862959
ACH-000505,-0.13285283855936256
ACH-000507,-0.20971921038847946
ACH-000510,-0.14116637343054164
ACH-000511,-0.10650320652275147
ACH-000512,-0.40390584978819816
ACH-000516,-0.1179528110254947
ACH-000517,-0.1440429362412969
ACH-000518,-0.30608625328544703
ACH-000520,-0.028278141500746187
ACH-000521,-0.02112643472491457
ACH-000522,-0.05627018655216002
ACH-000524,-0.17005383375924085
ACH-000527,-0.065501115270385
ACH-000528,-0.023545626490812682
ACH-000537,-0.15351931100143845
ACH-000541,0.0035762059296413524
ACH-000542,-0.09096125898315202
ACH-000544,-0.07069602411549547
ACH-000545,-0.09479030462081003
ACH-000547,0.08223489726228309
ACH-000548,-0.16438128140503935
ACH-000549,-0.15020190905115904
ACH-000550,-0.09273202940235722
ACH-000552,-0.05838227827693807
ACH-000556,-0.1733296010634854
ACH-000557,-0.00043577947557576753
ACH-000569,0.025129040043649232
ACH-000570,-0.2659211607329773
ACH-000571,-0.12249992862804936
ACH-000573,-0.14349083353932768
ACH-000576,-0.162530050131031
ACH-000579,-0.3164910467819541
ACH-000580,0.06314074241458659
ACH-000584,-0.05301084349084545
ACH-000585,-0.13899019178604574
ACH-000588,-0.21059969443182272
ACH-000589,-0.11075415557937672
ACH-000591,-0.10641757142964764
ACH-000593,-0.15418024493297075
ACH-000600,-0.1167609446124737
ACH-000601,-0.12002736951503085
ACH-000605,-0.11803059134214901
ACH-000606,-0.049424144805432016
ACH-000608,-0.1459428032867652
ACH-000614,-0.07328312614329101
ACH-000616,-0.13339861306635498
ACH-000618,-0.11293353958311755
ACH-000619,-0.0058992965086385905
ACH-000620,-0.05121077279921096
ACH-000621,-0.07280915237863064
ACH-000622,-0.057738764220259586
ACH-000623,-0.17887057223369712
ACH-000624,-0.08872859978064436
ACH-000627,-0.043757284078935886
ACH-000630,-0.06441155101941506
ACH-000631,-0.07294702952221478
ACH-000632,-0.1372552424794037
ACH-000633,0.13461648858867606
ACH-000637,-0.09802964995160343
ACH-000638,-0.1292868417785525
ACH-000646,-0.047595573248937664
ACH-000647,-0.19837055052713706
ACH-000648,-0.05812584082759915
ACH-000649,-0.2854809107189871
ACH-000651,-0.018524381775701038
ACH-000652,-0.13921694504517398
ACH-000653,-0.055768942537417474
ACH-000657,-0.12391082166565234
ACH-000658,-0.05141671934091911
ACH-000661,-0.1428340887078308
ACH-000662,0.029689350514731105
ACH-000663,0.10216072857225852
ACH-000665,-0.15615679341568908
ACH-000671,-0.09599760374120624
ACH-000672,0.1226724941917932
ACH-000673,-0.10572657279050203
ACH-000676,-0.10308864269282852
ACH-000677,-0.04951454659167601
ACH-000681,-0.13983609544161674
ACH-000683,-0.13997951315386953
ACH-000684,0.06749628325054426
ACH-000688,-0.2513886351798398
ACH-000693,-0.07654697939591525
ACH-000694,-0.15022763511231454
ACH-000695,-0.2271222070937686
ACH-000696,-0.1711733743577013
ACH-000697,-0.2173333556904017
ACH-000699,-0.0483482952347893
ACH-000701,-0.07900802620928381
ACH-000706,-0.057574674179301524
ACH-000711,-0.1058135607304338
ACH-000713,-0.1989399371610651
ACH-000714,-0.061586350376569135
ACH-000718,-0.1581054892754392
ACH-000720,-0.20080275100434405
ACH-000721,-0.012121629997544578
ACH-000724,0.0012371110527177366
ACH-000725,-0.16823744312611774
ACH-000732,-0.16695187630860206
ACH-000734,-0.05592630842811715
ACH-000735,-0.16394301107234413
ACH-000736,-0.09592117330372768
ACH-000738,-0.04774908023233942
ACH-000746,0.09463381175370293
ACH-000747,-0.12347350435281487
ACH-000748,-0.1578257429055206
ACH-000753,-0.1339485935934826
ACH-000756,-0.11932611699281698
ACH-000757,0.07066820390142778
ACH-000758,0.020944699700361964
ACH-000760,0.011954147855387664
ACH-000762,0.06556606058641773
ACH-000763,-0.28990276639300705
ACH-000764,-0.2955031144232782
ACH-000765,0.009850771305684524
ACH-000766,-0.14587668007156887
ACH-000767,-0.11053382572050628
ACH-000768,-0.15422580398767086
ACH-000769,-0.023038015115206943
ACH-000770,-0.17394855864730288
ACH-000771,-0.149847840109333
ACH-000773,-0.06429256275745884
ACH-000776,-0.1775460754386497
ACH-000777,-0.11113045851687313
ACH-000778,-0.012939289178542748
ACH-000781,-0.10105068608400078
ACH-000782,-0.274627327489571
ACH-000783,-0.13223207139811186
ACH-000784,-0.11417853452449005
ACH-000785,-0.21957569069895366
ACH-000787,-0.10888206565381403
ACH-000788,-0.1235448811534954
ACH-000791,-0.21203007292709786
ACH-000792,-0.016245841915124945
ACH-000794,-0.2331442519842033
ACH-000796,-0.11371778001393545
ACH-000798,-0.34239877643960825
ACH-000799,-0.16562289618644369
ACH-000800,-0.14777935111948168
ACH-000802,-0.05021208057532363
ACH-000804,-0.11577853979979635
ACH-000805,-0.30395904288062225
ACH-000809,-0.10203204933652303
ACH-000810,0.04865272183534057
ACH-000811,-0.1515233842386979
ACH-000817,-0.09992118205606204
ACH-000819,-0.10645905627568986
ACH-000820,-0.039246526578182485
ACH-000821,-0.0978672992968292
ACH-000822,-0.11338277840641794
ACH-000823,-0.03063456668415002
ACH-000824,-0.19046281210733498
ACH-000827,-0.16962681248689432
ACH-000829,-0.262931998836441
ACH-000831,-0.07278832449235885
ACH-000832,-0.13072421843780108
ACH-000833,-0.04988685823583551
ACH-000834,-0.11058455009488752
ACH-000835,-0.17340290692068142
ACH-000836,-0.10467627513957704
ACH-000837,-0.08312522632882652
ACH-000838,0.07943589803510216
ACH-000839,-0.17438899143554915
ACH-000840,-0.2885504767102687
ACH-000841,-0.1215391382579408
ACH-000843,-0.1289010296407575
ACH-000846,-0.11611243491731292
ACH-000847,-0.2603186893669211
ACH-000848,-0.2803566541181049
ACH-000849,-0.010735316513389782
ACH-000851,-0.2613203359848027
ACH-000855,-0.16151392255885086
ACH-000856,-0.122931845207579
ACH-000858,-0.08312188447337743
ACH-000859,-0.08245313221247715
ACH-000861,-0.08863278830835583
ACH-000862,-0.14337415507204546
ACH-000865,-0.06183831806650838
ACH-000866,-0.21360530637129727
ACH-000867,-0.17104457538091847
ACH-000869,-0.13303624627083738
ACH-000872,0.010045872961981006
ACH-000873,-0.1187858210730608
ACH-000876,-0.08904378108441538
ACH-000878,-0.08391525112236474
ACH-000880,-0.1970015961533736
ACH-000881,0.04604960406648905
ACH-000882,-0.07310225077998585
ACH-000884,-0.0014773645752810195
ACH-000885,-0.0986993857697372
ACH-000887,-0.2194579641918452
ACH-000889,-0.07757855902305992
ACH-000896,-0.0805426311141506
ACH-000898,-0.26029111878613626
