,GLUD1 (2746)
ACH-000471,0.03491909166313865
ACH-000472,-0.013078964832662007
ACH-000473,-0.11775694076504817
ACH-000475,-0.15501887356132524
ACH-000476,-0.05748708062267436
ACH-000477,0.11617248308876747
ACH-000479,0.14047660652159502
ACH-000480,-0.16814735206934373
ACH-000481,-0.036630807648878286
ACH-000483,-0.09876202500321354
ACH-000484,0.09701480221335627
ACH-000485,-0.11449268577180075
ACH-000486,-0.1390751404956254
ACH-000487,-0.035996210986238064
ACH-000488,-0.07707644737174732
ACH-000490,-0.051898465217184615
ACH-000491,-0.021720312917230918
ACH-000495,-0.0440995294831548
ACH-000496,-0.14876217573101894
ACH-000499,0.02808622535939686
ACH-000500,-0.12756702920596433
ACH-000502,-0.0855809325845745
ACH-000503,0.18191084003938487
ACH-000505,-0.13772719498303154
ACH-000507,-0.08736139360450053
ACH-000510,-0.08068720664453956
ACH-000511,-0.043430606577703375
ACH-000512,0.0028120014027176584
ACH-000516,-0.09419709798428742
ACH-000517,-0.08540571632367057
ACH-000518,-0.0228918091006126
ACH-000520,-0.09444030266318992
ACH-000521,0.06046470146903925
ACH-000522,-0.060279869160662074
ACH-000524,-0.11865479282944748
ACH-000527,-0.08191286571175282
ACH-000528,-0.03964930849793856
ACH-000537,-0.18094762387796012
ACH-000541,-0.3514898174012063
ACH-000542,-0.09312195490475464
ACH-000544,-0.052017280997564544
ACH-000545,-0.03295570944737592
ACH-000547,-0.2223039685773089
ACH-000548,-0.16924555464997693
ACH-000549,-0.10279849641248426
ACH-000550,-0.14012304511985174
ACH-000552,-0.17427311531356587
ACH-000556,-0.1619306242174426
ACH-000557,-0.02487167878877901
ACH-000569,0.20274078949910068
ACH-000570,-0.1098696970450392
ACH-000571,-0.027629639077664272
ACH-000573,-0.055739060100498464
ACH-000576,-0.173376843663207
ACH-000579,-0.22315698933173345
ACH-000580,-0.10101638884566633
ACH-000584,0.017682993097723962
ACH-000585,-0.05933457320460931
ACH-000588,0.10941178272071893
ACH-000589,0.034974167804275924
ACH-000591,-0.2081120422722307
ACH-000593,-0.010571626205520688
ACH-000600,-0.14101646631947254
ACH-000601,-0.15143391619139934
ACH-000605,-0.08565135223095527
ACH-000606,-0.16836331379367364
ACH-000608,-0.08519746715795071
ACH-000614,0.3200133510340353
ACH-000616,-0.19078554803441994
ACH-000618,-0.03744609535275693
ACH-000619,-0.16516952998660606
ACH-000620,0.0641069133005927
ACH-000621,-0.0919634735022792
ACH-000622,-0.07430943384233556
ACH-000623,-0.1821311104709661
ACH-000624,-0.21426816284404085
ACH-000627,-0.05791489588772448
ACH-000630,-0.13318095359084878
ACH-000631,-0.3169425746100736
ACH-000632,-0.0576372735331403
ACH-000633,-0.07816979517633081
ACH-000637,-0.1269332861478137
ACH-000638,-0.24809593471357616
ACH-000646,-0.1860928297473896
ACH-000647,-0.05682759708945349
ACH-000648,-0.0473653861827244
ACH-000649,-0.15675477975485014
ACH-000651,-0.06317460973737077
ACH-000652,0.049881639359361074
ACH-000653,-0.09813055348924928
ACH-000657,-0.08251941381029969
ACH-000658,0.05391284867967094
ACH-000661,0.14379817579130694
ACH-000662,-0.07338210501631873
ACH-000663,-0.1544179234903287
ACH-000665,-0.16612376827991962
ACH-000671,-0.11928648526147495
ACH-000672,-0.2806779527854795
ACH-000673,-0.20519053318646396
ACH-000676,-0.1985931782220972
ACH-000677,-0.19502655277074385
ACH-000681,0.08607717700814768
ACH-000683,-0.03838234530391562
ACH-000684,0.031437575405856434
ACH-000688,-0.1892295915663816
ACH-000693,-0.10471699612410153
ACH-000694,-0.00600700656269211
ACH-000695,-0.2099654484724477
ACH-000696,-0.028321932405621687
ACH-000697,-0.2007821575214924
ACH-000699,-0.08824208870258582
ACH-000701,0.2599390960463529
ACH-000706,-0.09998760665594056
ACH-000711,-0.15432916282746334
ACH-000713,0.0377937293613499
ACH-000714,-0.007471387622032934
ACH-000718,-0.17610933957996036
ACH-000720,-0.002008968086806088
ACH-000721,-0.037740943500266425
ACH-000724,-0.2575809229388768
ACH-000725,-0.04222847832061999
ACH-000732,-0.17702558077305938
ACH-000734,-0.032486483613395206
ACH-000735,-0.13539699100132066
ACH-000736,-0.04138021296301656
ACH-000738,-0.14430573985785816
ACH-000746,0.03892450663696962
ACH-000747,-0.176445541531072
ACH-000748,0.030184953465437682
ACH-000753,-0.04127825084200052
ACH-000756,-0.2270966167020797
ACH-000757,0.08415501839914498
ACH-000758,-0.4389599288669426
ACH-000760,-0.13479135046505944
ACH-000762,-0.13040448213703554
ACH-000763,-0.07246766455261071
ACH-000764,-0.12038549044370984
ACH-000765,-0.03876837298849237
ACH-000766,-0.10057105159486032
ACH-000767,-0.06253331255171711
ACH-000768,-0.21479460502420744
ACH-000769,0.04853604524534415
ACH-000770,-0.014282145744498329
ACH-000771,-0.13579903738622906
ACH-000773,-0.11181617520760992
ACH-000776,-0.0027918310048689354
ACH-000777,-0.1499282198157996
ACH-000778,-0.00665877557212809
ACH-000781,-0.06030981878186696
ACH-000782,-0.06598707733570022
ACH-000783,0.03990526624984389
ACH-000784,-0.03652691890606728
ACH-000785,-0.1669082479022342
ACH-000787,0.052025706800006885
ACH-000788,-0.06272827240533295
ACH-000791,-0.01739665130148973
ACH-000792,0.058085285680315776
ACH-000794,-0.08376112478085505
ACH-000796,-0.07369305609693373
ACH-000798,-0.22204916483034412
ACH-000799,-0.3105387165455316
ACH-000800,0.09063432646441198
ACH-000802,-0.12355649614692828
ACH-000804,-0.09434645930326102
ACH-000805,-0.02095880827730164
ACH-000809,-0.10766791097330944
ACH-000810,0.1386396952395065
ACH-000811,-0.03694391492457884
ACH-000817,0.2207864809897547
ACH-000819,-0.05171308022192268
ACH-000820,-0.35071298205637386
ACH-000821,-0.26234159452999245
ACH-000822,-0.06415750506382739
ACH-000823,-0.1244549666245118
ACH-000824,-0.0437390456859939
ACH-000827,-0.0931480525240604
ACH-000829,-0.12602767375436252
ACH-000831,-0.22223268934259208
ACH-000832,0.14136409717662435
ACH-000833,0.038181678542433435
ACH-000834,-0.16383582119664736
ACH-000835,-0.11455708109637652
ACH-000836,0.01674567911538694
ACH-000837,-0.1329761133137438
ACH-000838,0.1590654041181079
ACH-000839,-0.050978014040378335
ACH-000840,0.02469202930635236
ACH-000841,0.11805098076773783
ACH-000843,0.07263169326966204
ACH-000846,0.1133071781519432
ACH-000847,-0.15433796346862647
ACH-000848,-0.0009791847484826722
ACH-000849,-0.0054431828839237
ACH-000851,-0.2262402223000213
ACH-000855,-0.17565123847910522
ACH-000856,-0.10644597075370794
ACH-000858,-0.18076403152797368
ACH-000859,0.0008189859567066968
ACH-000861,-0.2739125642304536
ACH-000862,-0.09809290302153792
ACH-000865,-0.011703388189129272
ACH-000866,-0.12840184340264899
ACH-000867,-0.09774867945267886
ACH-000869,-0.12017912252897354
ACH-000872,0.009968228905574144
ACH-000873,-0.09506503715317648
ACH-000876,-0.058237817772240075
ACH-000878,-0.1064988003746902
ACH-000880,0.04582144338128508
ACH-000881,0.007884960790474474
ACH-000882,-0.24977137508225014
ACH-000884,-0.051967200227873316
ACH-000885,-0.1147950668159258
ACH-000887,-0.07777585604558579
ACH-000889,-0.06613449165992097
ACH-000896,-0.0023531383778407898
ACH-000898,-0.02069353078009301
ACH-000900,-0.14036158608548338
ACH-000901,-0.09267167113338312
ACH-000905,-0.16723527471091704
ACH-000906,0.010511119176868216
ACH-000907,0.017408249180702388
ACH-000910,-0.04243531770484797
ACH-000911,-0.14319483607514652
ACH-000912,-0.08312168428460084
ACH-000913,-0.05044757910897568
ACH-000915,-0.05350339520984011
ACH-000916,-0.04796161374154097
ACH-000917,-0.16945887763436773
ACH-000920,0.2444183107916409
ACH-000921,-0.07561990684658297
ACH-000924,-0.18405230843244128
ACH-000926,-0.09655210840884967
ACH-000928,0.007248253480666083
ACH-000929,-0.032471755591019155
ACH-000932,-0.034156209218650334
ACH-000935,-0.1611272687550396
ACH-000936,-0.028715623252709783
ACH-000937,-0.06789120025083267
ACH-000938,0.05845247623297349
ACH-000939,0.1217787594034814
ACH-000941,0.03610380326171801
ACH-000943,-0.1444801689313675
ACH-000946,-0.07254767615965317
ACH-000947,-0.03884184617251296
ACH-000948,-0.030406746582724724
ACH-000950,-0.12992687327522248
ACH-000953,-0.04493524210461507
ACH-000954,-0.06975164685833843
ACH-000957,-0.16114730466151353
ACH-000958,-0.3906624670181991
ACH-000960,-0.040620166914458036
ACH-000963,-0.07251675245251472
ACH-000968,-0.04828726324105751
ACH-000969,-0.16102674709000736
ACH-000972,-0.23512658829268626
ACH-000973,-0.07925155873631112
ACH-000974,-0.06490578382756339
ACH-000978,-0.047878897183429664
ACH-000984,-0.06822928838512796
ACH-000986,-4.8038451716322384e-05
ACH-000988,-0.09503510857559863
ACH-000993,-0.18504910777930408
ACH-000994,0.012198392515888386
ACH-000996,0.034488823910854505
ACH-001001,0.023510310693932016
ACH-001020,-0.0019879543485789284
ACH-001028,-0.1365908049431798
ACH-001031,-0.1815914647369748
ACH-001038,-0.17550261702607162
ACH-001048,-0.04801915932517286
ACH-001050,-0.07953676828095256
ACH-001053,-0.1506756235938124
ACH-001054,0.0285803054301285
ACH-001061,-0.0677958936147159
ACH-001067,-0.08992959838697576
ACH-001075,-0.2614115723046377
ACH-001096,-0.011765772458175491
ACH-001111,0.15654816461409266
ACH-001119,-0.15469471221043246
ACH-001128,0.44961169206407203
ACH-001134,-0.1544318531185249
ACH-001151,-0.18352996685691667
ACH-001163,0.10502534793463864
ACH-001164,0.10281467730634608
ACH-001183,-0.15480943590973978
ACH-001192,-0.10997393556665327
ACH-001193,0.14069150485655252
ACH-001196,0.010154633973338885
ACH-001197,-0.03541393973975171
ACH-001205,-0.08553301450591427
ACH-001211,0.11783107053062593
ACH-001212,-0.10610067786035382
ACH-001228,-0.12001579082676365
ACH-001232,-0.09834589826738352
ACH-001239,-0.10565385943609523
ACH-001270,-0.15600568747382934
ACH-001274,-0.09303792751288974
ACH-001275,-0.17019056944333838
ACH-001277,-0.004681403790414678
ACH-001278,-0.024223926419216318
ACH-001280,0.0460950408626794
ACH-001283,-0.011834956089544326
ACH-001289,-0.18631320835293502
ACH-001300,-0.07379240149693113
ACH-001301,-0.05973080386126711
ACH-001302,-0.11668144091365795
ACH-001306,0.025770969338311533
ACH-001318,-0.20994769191765625
ACH-001322,-0.07057416156655756
ACH-001328,-0.13827383941831878
ACH-001332,-0.24177533361951484
ACH-001336,-0.07625597403207843
ACH-001346,-0.17038698262830576
ACH-001353,0.02343494014985048
ACH-001354,-0.3217101214140774
ACH-001367,-0.07983594944867824
ACH-001368,0.008400081600203715
ACH-001374,-0.34052275235964685
ACH-001377,-0.12050236820811985
ACH-001380,-0.001764802428510164
ACH-001391,-0.13161238421346405
ACH-001408,0.05496004669003017
ACH-001430,-0.35778368904089225
ACH-001431,-0.1935508222692965
ACH-001450,-0.03691478832320342
ACH-001496,-0.03678745769404178
ACH-001500,0.0014830358212187908
ACH-001523,0.010506687843258259
ACH-001532,-0.169419205021673
ACH-001550,0.05388297360458647
ACH-001552,-0.11391540957011626
ACH-001554,-0.1135889689139656
ACH-001654,-0.1537619846516409
ACH-001735,-0.09954697198436664
ACH-001736,-0.0979642563302248
ACH-001737,0.07050103830622695
ACH-001740,0.13340087430897496
ACH-001745,0.03092374586086192
ACH-001765,-0.09365113120632128
