,SEC24D (9871)
ACH-000004,0.19137999117474894
ACH-000005,0.3741722823173605
ACH-000007,0.24144385153548056
ACH-000009,0.08871545604197165
ACH-000011,0.14864921135229406
ACH-000012,0.18119012215545371
ACH-000013,0.1311392207698806
ACH-000014,0.10307978086232132
ACH-000015,0.033525778791391715
ACH-000017,0.23362748633292174
ACH-000018,0.008871774619762574
ACH-000019,0.10929374186289732
ACH-000021,0.10427210325607744
ACH-000022,0.03389006916050752
ACH-000025,0.18066037971656215
ACH-000028,0.09566811902279873
ACH-000030,0.13144616659366307
ACH-000035,0.023490952328361646
ACH-000036,0.18562850147082702
ACH-000037,0.03979670398716847
ACH-000039,0.35485838889683824
ACH-000040,0.17277898601385788
ACH-000041,0.029558058180678817
ACH-000042,0.10598290759985926
ACH-000045,0.03275727603818111
ACH-000047,0.15243506207448498
ACH-000052,0.218641746948046
ACH-000053,0.1567313134015888
ACH-000054,0.12456737380165002
ACH-000055,0.0686889328507511
ACH-000060,0.0017434723201775828
ACH-000067,0.21002144580855625
ACH-000070,0.0003982860864743351
ACH-000075,0.08040056921640658
ACH-000078,0.1173366279660916
ACH-000082,0.09038243550428496
ACH-000085,-0.0017778156850771485
ACH-000086,0.10908714421258918
ACH-000087,0.2281885089913431
ACH-000092,0.07329227145743619
ACH-000095,0.24367176475974625
ACH-000097,0.04261056403707925
ACH-000098,0.038970254790388514
ACH-000099,0.13636394669696064
ACH-000108,0.2386120707369461
ACH-000113,0.060926910451137725
ACH-000116,0.044166279124279874
ACH-000118,0.1869165906177012
ACH-000120,-0.15310815365410718
ACH-000123,0.1427839870097624
ACH-000127,0.05827044261448287
ACH-000128,0.19219125530768968
ACH-000132,0.13544552217773032
ACH-000133,0.1388690903011415
ACH-000137,0.049365422432686365
ACH-000138,0.18596181688889604
ACH-000142,0.16897566023795002
ACH-000143,0.15930230288998706
ACH-000146,0.139992264106328
ACH-000148,0.017122405773414485
ACH-000150,0.23605909434654054
ACH-000152,0.08903091530274435
ACH-000153,-0.004568823793888176
ACH-000159,0.14482269092878475
ACH-000160,-0.06568461370958821
ACH-000163,-0.010955228965877093
ACH-000167,0.2364570265996988
ACH-000168,0.18950587666405824
ACH-000169,0.01400776418664258
ACH-000178,0.08879384906726782
ACH-000183,-0.09547097638803796
ACH-000188,0.15119922861014606
ACH-000189,0.04931663886862128
ACH-000190,-0.20710897920283824
ACH-000198,0.1567905659243032
ACH-000203,0.08768156580615889
ACH-000204,-0.003865489999084592
ACH-000206,0.09251308692777804
ACH-000207,0.05109622680571569
ACH-000208,-0.18524128129147613
ACH-000210,0.5075930394804148
ACH-000211,0.00643267353347956
ACH-000215,0.07294703017797773
ACH-000221,0.04208414516843829
ACH-000222,0.06289338645220648
ACH-000223,0.07670183324420489
ACH-000226,0.10123640451982914
ACH-000227,0.12546889111996415
ACH-000228,0.05321959410600435
ACH-000231,0.07721002073241554
ACH-000232,0.09800690203692504
ACH-000233,0.12411454657900695
ACH-000234,-0.009027628628627398
ACH-000235,0.10159384319406467
ACH-000237,0.08148158856173059
ACH-000238,0.17173370565035798
ACH-000242,0.26788404815710753
ACH-000243,0.08537803701994126
ACH-000244,0.04644789114065316
ACH-000246,0.050640441560149366
ACH-000248,-0.007764693200317806
ACH-000250,0.042165016949344915
ACH-000251,0.03684261113146529
ACH-000252,0.06724198746419885
ACH-000253,0.02964982848875793
ACH-000255,0.08272230921014236
ACH-000256,0.24335526669562116
ACH-000257,0.04686741570105471
ACH-000258,-5.446538652440368e-05
ACH-000259,0.08858991308109028
ACH-000260,0.08829693543662502
ACH-000261,0.10234492831907677
ACH-000262,0.1242144191911194
ACH-000263,0.08620137465330552
ACH-000264,0.12039961877627887
ACH-000265,0.02109229293163124
ACH-000266,0.08077727493759228
ACH-000272,0.0482519302817811
ACH-000274,0.16646778464153025
ACH-000277,0.16258518756411214
ACH-000278,0.17026855005831867
ACH-000279,0.11498696682322875
ACH-000280,0.2771160215180789
ACH-000281,0.08729272863757799
ACH-000288,0.1437817846022815
ACH-000291,0.13632915546871008
ACH-000293,0.08078340412440482
ACH-000294,0.07522016063264901
ACH-000295,0.021072839975917745
ACH-000296,-0.043229408771800606
ACH-000302,0.0997685564765746
ACH-000304,0.22262838977403795
ACH-000307,0.17588000971059148
ACH-000308,0.09639240968886167
ACH-000310,0.18194420406092568
ACH-000311,0.10150754774224194
ACH-000312,0.1676619208026221
ACH-000315,-0.18280544566003495
ACH-000316,0.016523771482157674
ACH-000317,0.22137404151245232
ACH-000318,0.1248100244338526
ACH-000319,0.08908687359351804
ACH-000320,0.11550604743888444
ACH-000322,0.08486649482623206
ACH-000323,0.02503793795478669
ACH-000324,0.05247745390831239
ACH-000329,0.011658433587147977
ACH-000330,0.03401127011357846
ACH-000331,0.06355108163942795
ACH-000332,0.1319552334511382
ACH-000334,0.11086832986311702
ACH-000335,0.08674074147931736
ACH-000336,0.2872856463239287
ACH-000337,0.2369165536770883
ACH-000338,0.21262801782459848
ACH-000339,0.14663644640217818
ACH-000341,0.09290482241288996
ACH-000348,0.15659390486158872
ACH-000350,0.20600178695432372
ACH-000352,0.07735310442546238
ACH-000356,0.32863031715483604
ACH-000361,0.01722416586537702
ACH-000362,0.12362052198279225
ACH-000363,0.11197022350616072
ACH-000364,0.16193758819995552
ACH-000365,0.14324411696646794
ACH-000366,0.12713436436260572
ACH-000368,-0.019246019996656902
ACH-000374,0.05589516108381403
ACH-000375,0.16023530701985195
ACH-000376,0.09712807317374993
ACH-000381,0.16481445509615214
ACH-000383,0.10864935175342057
ACH-000387,0.13064898009275194
ACH-000389,0.17339520399035505
ACH-000390,0.2179692662890378
ACH-000393,0.1462004079396463
ACH-000395,-0.06828996677078272
ACH-000396,0.2247982286981314
ACH-000397,0.11840629370253865
ACH-000401,-0.02140182212962241
ACH-000402,0.29844607939848217
ACH-000403,0.09702221751400708
ACH-000404,0.28920557270839464
ACH-000406,0.17321561943965044
ACH-000407,0.1482695807733625
ACH-000408,0.21086339755097502
ACH-000410,-0.00019881720142945756
ACH-000411,0.24037582591539144
ACH-000414,0.1090022365084754
ACH-000415,0.10349348462033936
ACH-000416,0.08648016231047807
ACH-000420,0.18256491725255025
ACH-000421,0.12149380082911522
ACH-000424,-0.04178626890917174
ACH-000425,0.1330233578362407
ACH-000426,0.13970693075192192
ACH-000427,0.08892204701508917
ACH-000433,0.2308129900922305
ACH-000435,0.1435534936254326
ACH-000436,0.1362200514492643
ACH-000444,0.19226659452896366
ACH-000445,0.27600222644663863
ACH-000448,-0.008267582820691611
ACH-000450,0.15317056903548867
ACH-000452,0.14211885138647967
ACH-000454,0.1548431723541031
ACH-000458,0.1413210799703695
ACH-000459,0.21504801258536616
ACH-000460,0.08097108110885268
ACH-000461,0.2061678194270461
ACH-000463,0.22205566148390046
ACH-000464,0.08881370515553667
ACH-000466,0.1495326731279577
ACH-000467,0.02057151841415884
ACH-000468,0.15085591400099252
ACH-000469,0.191177236256612
ACH-000470,-0.013537044517464193
ACH-000471,0.19334731215061812
ACH-000472,0.2465343416002006
ACH-000473,0.2051594395533468
ACH-000475,0.13783745444219367
ACH-000476,0.11932997479368443
ACH-000477,0.05422930356207319
ACH-000479,0.26681758178295484
ACH-000480,0.1082062814407944
ACH-000481,0.07514957806106345
ACH-000483,0.11905975651429213
ACH-000484,0.17111149154900632
ACH-000485,0.1291807234579524
ACH-000486,0.0645024801818633
ACH-000487,0.10999509724505292
ACH-000488,0.04726544830310615
ACH-000490,0.18669891039004907
ACH-000491,-0.0899445757092708
ACH-000495,0.24843431023986845
ACH-000496,0.15499375843161192
ACH-000499,-0.03497926522608286
ACH-000500,0.0041254007996843175
ACH-000502,0.19870769334075475
ACH-000503,0.30896552730072385
ACH-000505,0.025803456886047814
ACH-000507,0.14257953520451447
ACH-000510,0.1321512066251533
ACH-000511,0.11814264777241408
ACH-000512,-0.16637924717631056
ACH-000516,0.17502421247665495
ACH-000517,0.07174211190959251
ACH-000518,0.13967570059602505
ACH-000520,0.17942272758579025
ACH-000521,0.16145497435390568
ACH-000522,0.062100518949559924
ACH-000524,0.16502481731956484
ACH-000527,0.10988280278901737
ACH-000528,0.12166646574486567
ACH-000537,0.06969692593702921
ACH-000541,0.34468026359105197
ACH-000542,0.11562055760442612
ACH-000544,0.13729813753221196
ACH-000545,0.14583102238719306
ACH-000547,0.1751491716819289
ACH-000548,0.2463478359817948
ACH-000549,0.06219452550764271
ACH-000550,0.11051058189059194
ACH-000552,0.13909753475986156
ACH-000556,0.11059417218950876
ACH-000557,0.16738406833478242
ACH-000569,-0.15628290577298454
ACH-000570,0.0525421177730262
ACH-000571,0.18983791739251954
ACH-000573,0.16591308192512108
ACH-000576,0.1824978051032624
ACH-000579,-0.12348867250915195
ACH-000580,0.1297175006240016
ACH-000584,0.10188373693867478
ACH-000585,0.15169747852596932
ACH-000588,0.10092551344201646
ACH-000589,0.11048252084838693
ACH-000591,0.1865812418061247
ACH-000593,0.2328939287652312
ACH-000600,0.15052622551795233
ACH-000601,0.08166721055325417
ACH-000605,0.10324567706349357
ACH-000606,0.09368138050981004
ACH-000608,0.10426189421177176
ACH-000614,0.21792522775775905
ACH-000616,0.14341347840616894
ACH-000618,0.10990115069649599
ACH-000619,0.22099281397670625
ACH-000620,0.10762662400586703
ACH-000621,0.07090565523422546
ACH-000622,0.17192785969348026
ACH-000623,0.12266956732626763
ACH-000624,0.17437060303772609
ACH-000627,0.16538369922038051
ACH-000630,0.10093331357160938
ACH-000631,0.2478789844884414
ACH-000632,0.1126883851808153
ACH-000633,0.03647368888345178
ACH-000637,0.24814868638680646
ACH-000638,0.258671992085906
ACH-000646,0.06870046373651141
ACH-000647,0.10636519854316094
ACH-000648,0.0955232744025344
ACH-000649,0.06615696828782608
ACH-000651,0.07983019090514623
ACH-000652,0.10604411416844664
ACH-000653,0.2738174545179641
ACH-000657,0.13473936977513992
ACH-000658,0.07838522098576224
ACH-000661,0.044762814546846205
ACH-000662,0.2501514026098178
ACH-000663,0.24899693584795626
ACH-000665,0.14440488712717986
ACH-000671,0.19001087829106572
ACH-000672,0.08118451007206462
ACH-000673,0.13196378727631186
ACH-000676,0.16238656027862128
ACH-000677,0.19320038866787745
ACH-000681,0.20831223483301312
ACH-000683,0.12584346024373189
ACH-000684,0.04713246842666553
ACH-000688,-0.11471173770383583
ACH-000693,0.17103896435391358
ACH-000694,-0.07974981633870806
ACH-000695,-0.11325822202868607
ACH-000696,0.14862934086117469
ACH-000697,0.29789095433204105
ACH-000699,0.13192374499672987
ACH-000701,0.10539893882983188
ACH-000706,0.1903373064659776
ACH-000711,0.1412357808871933
ACH-000713,0.05445280515731205
ACH-000714,0.18625647104415166
ACH-000718,0.029874028679862493
