,TBC1D10A (83874)
ACH-000183,-0.22847088315442954
ACH-000188,-0.10526612645110713
ACH-000189,-0.1393438830953868
ACH-000190,-0.16563259244563788
ACH-000198,-0.1172082416601107
ACH-000203,0.09190718198556444
ACH-000204,0.06504752789287213
ACH-000206,-0.20616251633948207
ACH-000207,0.04134411504089894
ACH-000208,-0.3793666027002987
ACH-000210,-0.16146053110804856
ACH-000211,-0.22143376215183305
ACH-000215,-0.11926759777843896
ACH-000221,-0.10619651782619886
ACH-000222,-0.04305515076853991
ACH-000223,-0.23605568349904915
ACH-000226,-0.09836690892764666
ACH-000227,-0.24892314467351084
ACH-000228,-0.1857221835481826
ACH-000231,-0.227025398376082
ACH-000232,-0.15876752896572266
ACH-000233,-0.15326337260692166
ACH-000234,-0.10054134447363093
ACH-000235,-0.07604338721573016
ACH-000237,-0.2002271295413163
ACH-000238,0.013548001640657616
ACH-000242,-0.08141146555860261
ACH-000243,-0.15483547511673698
ACH-000244,-0.4910883007999932
ACH-000246,-0.08754139730879043
ACH-000248,-0.19298889970185296
ACH-000250,-0.08234022719362281
ACH-000251,0.044222660484199185
ACH-000252,-0.2746073259052987
ACH-000253,-0.059851012683699675
ACH-000255,-0.03949634400373722
ACH-000256,-0.1453129855636712
ACH-000257,-0.15802458915917586
ACH-000258,-0.3021736612949682
ACH-000259,-0.13260082187486444
ACH-000260,-0.13478697082139654
ACH-000261,-0.1908674937508341
ACH-000262,-0.1326439018187128
ACH-000263,-0.2507401250090053
ACH-000264,-0.2182668933280349
ACH-000265,-0.08145402022694287
ACH-000266,-0.2012964427754216
ACH-000272,-0.3079571002121789
ACH-000274,-0.24660469609521815
ACH-000277,-0.11776891381116285
ACH-000278,-0.1921149534462564
ACH-000279,-0.1699333444693186
ACH-000280,-0.1454131291066594
ACH-000281,-0.1665255299236743
ACH-000288,-0.16635074487756585
ACH-000291,-0.2492047566213017
ACH-000293,-0.16038474108967368
ACH-000294,-0.034060019005987804
ACH-000295,-0.07755214042957881
ACH-000296,-0.3952490512311384
ACH-000302,-0.1939737150522924
ACH-000304,-0.18013645776499612
ACH-000307,-0.16820617870061355
ACH-000308,-0.304910767756529
ACH-000310,-0.2984042226232188
ACH-000311,-0.1853823598435717
ACH-000312,-0.2346396466981361
ACH-000315,0.001078139640054282
ACH-000316,-0.06572312119020482
ACH-000317,-0.12223093890925812
ACH-000318,-0.1986758100412216
ACH-000319,-0.13456995026522228
ACH-000320,-0.1512268403402005
ACH-000322,-0.4268751491265401
ACH-000323,-0.31802930050908
ACH-000324,-0.2966384065209066
ACH-000329,-0.04981110457937419
ACH-000330,-0.29988333130097256
ACH-000331,-0.146333391137733
ACH-000332,-0.191978316196225
ACH-000334,-0.09146763120280337
ACH-000335,-0.2904419800027889
ACH-000336,-0.2738996711908296
ACH-000337,-0.21020892024186727
ACH-000338,-0.12799375889445952
ACH-000339,-0.03324618498615872
ACH-000341,-0.31489082373204336
ACH-000348,-0.12937563309068745
ACH-000350,-0.0821279044472064
ACH-000352,-0.15231057795473296
ACH-000356,0.03682895492508236
ACH-000361,-0.2547080013323833
ACH-000362,-0.17785845625279648
ACH-000363,-0.12154977971859235
ACH-000364,-0.2790214123773548
ACH-000365,-0.08400056193119168
ACH-000366,-0.12109826495535295
ACH-000368,-0.1577471139996438
ACH-000374,-0.1261965351786329
ACH-000375,-0.11952007084268138
ACH-000376,-0.2429159696227949
ACH-000381,-0.2924994617278142
ACH-000383,-0.11547513513438762
ACH-000387,-0.11269377684233778
ACH-000389,-0.12834119338258146
ACH-000390,-0.0924492614905331
ACH-000393,-0.10797197526753904
ACH-000395,-0.35753399344592696
ACH-000396,-0.03334587233847562
ACH-000397,-0.22464707553366725
ACH-000401,-0.3249202444687196
ACH-000402,-0.14791307014706176
ACH-000403,-0.3038160679462838
ACH-000404,0.2693658056380524
ACH-000406,-0.14198430580835092
ACH-000407,-0.09217689301687956
ACH-000408,-0.14302145995309756
ACH-000410,-0.3010335592018683
ACH-000411,-0.1738553915770256
ACH-000414,-0.15256513026965374
ACH-000415,-0.10087884883660474
ACH-000416,-0.09661989141368632
ACH-000420,-0.30761638012483833
ACH-000421,-0.3597012486136602
ACH-000424,-0.19026623473010448
ACH-000425,-0.5571048289662522
ACH-000426,-0.15079170130172673
ACH-000427,-0.25505559919023485
ACH-000433,0.01199142941735732
ACH-000435,-0.08207528956244882
ACH-000436,-0.1520218242509402
ACH-000444,-0.18222622128191374
ACH-000445,-0.4610970916868022
ACH-000448,-0.039400484233422434
ACH-000450,0.10902936801401077
ACH-000452,-0.16709300922252945
ACH-000454,-0.14216716263075102
ACH-000458,-0.018965210758190663
ACH-000459,-0.09749762249069532
ACH-000460,-0.5482123524712618
ACH-000461,-0.05787694586115817
ACH-000463,-0.09519610578745068
ACH-000464,-0.1928287167331187
ACH-000466,-0.3627767832503321
ACH-000467,-0.14703514315040647
ACH-000468,-0.1404058791854983
ACH-000469,-0.12830564394106922
ACH-000470,-0.21690104812641636
ACH-000471,-0.20052634073995326
ACH-000472,-0.17228127668879928
ACH-000473,-0.19367335137875732
ACH-000475,-0.15878948484125865
ACH-000476,-0.031005018071855805
ACH-000477,-0.09261344741721073
ACH-000479,0.001490272421327652
ACH-000480,-0.12326687680410695
ACH-000481,-0.09479712497880223
ACH-000483,-0.4357269819929139
ACH-000484,-0.25225727341951604
ACH-000485,-0.13938612664783434
ACH-000486,-0.106386011066851
ACH-000487,-0.19994572183305495
ACH-000488,-0.1621769987843558
ACH-000490,-0.1260024306249369
ACH-000491,-0.2700639187822021
ACH-000495,-0.09729931675166542
ACH-000496,-0.08538133455498823
ACH-000499,-0.12178020721392535
ACH-000500,-0.2032566487750837
ACH-000502,-0.1395846281046498
ACH-000503,-0.12050982600090154
ACH-000505,-0.26835753999031065
ACH-000507,-0.11194303619443302
ACH-000510,-0.1889802714828728
ACH-000511,-0.12216203328121368
ACH-000512,0.13060748928201096
ACH-000516,-0.2523218226505514
ACH-000517,-0.2176971922602772
ACH-000518,0.02712614245658131
ACH-000520,-0.05795211558391768
ACH-000521,-0.2763159603423458
ACH-000522,0.03701378914693113
ACH-000524,-0.20901518521451606
ACH-000527,-0.27623618011109685
ACH-000528,-0.31327328248160885
ACH-000537,-0.2917081065530545
ACH-000541,-0.4046570331867433
ACH-000542,-0.1665304779457643
ACH-000544,-0.07422055529641587
ACH-000545,-0.10894130141506514
ACH-000547,-0.2672607883022655
ACH-000548,-0.0723512465615836
ACH-000549,-0.1967144764590704
ACH-000550,-0.00986779374765509
ACH-000552,-0.14357543088108055
ACH-000556,-0.15885631029774305
ACH-000557,-0.05303802640250374
ACH-000569,-0.310630780343204
ACH-000570,-0.3456904325910044
ACH-000571,-0.21712012736636654
ACH-000573,-0.18540780181940286
ACH-000576,-0.3042717101485051
ACH-000579,-0.11813288800274385
ACH-000580,-0.05024663599218327
ACH-000584,-0.15914911699026718
ACH-000585,0.0725886119278808
ACH-000588,-0.17872684576101688
ACH-000589,-0.10827199134997044
ACH-000591,-0.4300107223944328
ACH-000593,-0.051189698427696585
ACH-000600,-0.06877162229312588
ACH-000601,-0.13015880323625362
ACH-000605,-0.256311299983606
ACH-000606,-0.24161191397351045
ACH-000608,-0.21857092621558666
ACH-000614,-0.07178696763691997
ACH-000616,-0.20858102445009374
ACH-000618,-0.09258984517970746
ACH-000619,-0.1105023741099098
ACH-000620,-0.10958055158290957
ACH-000621,-0.11606412156420705
ACH-000622,-0.3844213968617564
ACH-000623,-0.22066430324836506
ACH-000624,-0.09737611175518104
ACH-000627,-0.14930076740723075
ACH-000630,-0.11447948951668913
ACH-000631,-0.032195579058716464
ACH-000632,-0.2648291995980852
ACH-000633,-0.22816872047173775
ACH-000637,-0.268492432251741
ACH-000638,-0.1530018951467671
ACH-000646,-0.19097605191421388
ACH-000647,-0.16443407821342668
ACH-000648,-0.04712470516119128
ACH-000649,-0.0723535223916744
ACH-000651,-0.2645534096260062
ACH-000652,-0.04357324356645454
ACH-000653,-0.03014506071311849
ACH-000657,-0.108951459111297
ACH-000658,-0.09274572529105612
ACH-000661,-0.0060721382416309855
ACH-000662,-0.09215930846363493
ACH-000663,-0.035627998940370005
ACH-000665,-0.32738432615317514
ACH-000671,-0.17476491048383055
ACH-000672,-0.4931299761917863
ACH-000673,-0.20871200796563885
ACH-000676,-0.09866189121817646
ACH-000677,-0.12813191369352395
ACH-000681,-0.23990225286169325
ACH-000683,-0.07352378271875844
ACH-000684,-0.1829653684272006
ACH-000688,-0.054999962227405066
ACH-000693,-0.2095356157269149
ACH-000694,-0.19109024820762974
ACH-000695,-0.2782812505479261
ACH-000696,-0.1977295940764568
ACH-000697,-0.31504193004292536
ACH-000699,-0.20406745735237386
ACH-000701,-0.1074276299978312
ACH-000706,-0.12071933119801273
ACH-000711,-0.2039885108847211
ACH-000713,0.054685257747739816
ACH-000714,-0.03573683155235501
ACH-000718,-0.07110904694861467
ACH-000720,-0.16949349743843836
ACH-000721,-0.2123254546424001
ACH-000724,-0.1265926502991787
ACH-000725,-0.20445478783783386
ACH-000732,-0.005246702864470424
ACH-000734,-0.2372719602172065
ACH-000735,-0.41080439887356857
ACH-000736,-0.03121207581765725
ACH-000738,-0.11081119805567327
ACH-000746,-0.0806983874522034
ACH-000747,-0.2798778155757645
ACH-000748,-0.10445068186434917
ACH-000753,-0.05667873632264956
ACH-000756,-0.08560241120240737
ACH-000757,-0.2063674117004624
ACH-000758,-0.323753760315155
ACH-000760,-0.238899060005375
ACH-000762,-0.2574753556786632
ACH-000763,-0.01491566562921186
ACH-000764,-0.2466444510856512
ACH-000765,-0.13551657237843526
ACH-000766,-0.13121606852361647
ACH-000767,-0.2439652845143538
ACH-000768,-0.28556061565353663
ACH-000769,-0.17468648692433608
ACH-000770,-0.20545528519265427
ACH-000771,-0.40202913834264187
ACH-000773,-0.23037279793000684
ACH-000776,-0.15787958316882775
ACH-000777,-0.12413061846007233
ACH-000778,-0.20749990331055604
ACH-000781,-0.08611873620953046
ACH-000782,-0.2927298373950616
ACH-000783,0.08101300244034036
ACH-000784,-0.02620987771066769
ACH-000785,-0.04063110816648592
ACH-000787,-0.1812171491604897
ACH-000788,-0.1272744818336598
ACH-000791,-0.07965410543203197
ACH-000792,-0.091340923556511
ACH-000794,-0.1598845533217595
ACH-000796,-0.10722348207395116
ACH-000798,-0.21787879664440168
ACH-000799,-0.20426071689766612
ACH-000800,-0.4413343191050481
ACH-000802,-0.13220306287966807
ACH-000804,-0.1645664277142517
ACH-000805,-0.24621332944664615
ACH-000809,-0.09557150742678204
ACH-000810,-0.3026367637510661
ACH-000811,-0.21226483512204367
ACH-000817,-0.2828472215706335
ACH-000819,-0.4663328670040047
ACH-000820,-0.1027582805962925
ACH-000821,-0.2441140594422457
ACH-000822,-0.09846396893534444
ACH-000823,-0.03937893683140187
ACH-000824,-0.05161740667810786
ACH-000827,-0.1866739258382345
ACH-000829,-0.2382405535802263
ACH-000831,-0.2870961983953354
ACH-000832,-0.038323786107100785
ACH-000833,-0.1644560016601681
ACH-000834,-0.12519441185013824
ACH-000835,-0.29927936197799543
ACH-000836,-0.16410529943561264
ACH-000837,-0.1546463131531053
ACH-000838,-0.13201677407152124
ACH-000839,-0.1076728972792044
ACH-000840,-0.125980737012941
ACH-000841,-0.13609748661042162
ACH-000843,-0.19524742737587966
ACH-000846,-0.19822724038393494
ACH-000847,-0.13260657631384207
ACH-000848,-0.19316579715298174
ACH-000849,-0.02095661175698094
ACH-000851,-0.19720120977258
ACH-000855,-0.4573091475496614
ACH-000856,-0.2175450027425055
ACH-000858,-0.10479990884362657
ACH-000859,-0.2953283315224885
ACH-000861,-0.06703919121389823
ACH-000862,0.0026405005858675602
ACH-000865,-0.18003722970075833
ACH-000866,-0.20241419277756748
ACH-000867,-0.1298621175729595
ACH-000869,-0.10398519653624384
ACH-000872,-0.3109402473745671
ACH-000873,-0.2216941425455539
ACH-000876,-0.16478567549232764
ACH-000878,-0.03329813692960786
ACH-000880,-0.31423991196504936
ACH-000881,-0.22429972042536972
ACH-000882,-0.2342195109596697
ACH-000884,-0.07188386821473315
ACH-000885,-0.21353133003135813
ACH-000887,-0.0974279611063006
ACH-000889,-0.13840424601470194
ACH-000896,-0.11504292462501944
ACH-000898,-0.07385766977076498
ACH-000900,-0.14475791775416444
ACH-000901,-0.1750450645589892
ACH-000905,-0.019550145690320708
ACH-000906,-0.1912251024615795
ACH-000907,-0.16425901226048198
ACH-000910,-0.08273609045268945
ACH-000911,-0.1666289532887143
ACH-000912,-0.062475236981182965
ACH-000913,-0.08287553236428576
ACH-000915,-0.09869850306882708
ACH-000916,-0.24993203573479925
ACH-000917,-0.0601134985211438
ACH-000920,0.09498096706020286
ACH-000921,-0.04955879820241614
ACH-000924,-0.1298850519484659
ACH-000926,-0.18570359612722104
ACH-000928,-0.08856085633752694
ACH-000929,-0.0397519703933165
ACH-000932,-0.27038353096559337
ACH-000935,0.04122703729133973
ACH-000936,-0.4610616421420257
ACH-000937,-0.18390456696154595
ACH-000938,-0.11809882880423685
ACH-000939,-0.06208918960807384
ACH-000941,-0.12182373198851745
ACH-000943,-0.13995092281097635
ACH-000946,-0.3668957071628176
ACH-000947,-0.14569052399914584
ACH-000948,-0.22328140702692406
ACH-000950,-0.3731618907533695
ACH-000953,-0.07090254361718726
ACH-000954,-0.20402251100561167
ACH-000957,-0.3633581760029242
ACH-000958,-0.3578624433156956
ACH-000960,-0.07681566168821748
ACH-000963,-0.1969580612473922
ACH-000968,-0.1727350176238387
ACH-000969,-0.05518590400079771
ACH-000972,-0.3270839778535343
ACH-000973,-0.22168559279554728
ACH-000974,-0.2523212603523417
ACH-000978,-0.00647546603902183
ACH-000984,-0.070003088820048
ACH-000986,-0.11981396143616592
ACH-000988,-0.21302806053273285
ACH-000993,-0.1507651560092602
ACH-000994,-0.28879692303160864
ACH-000996,-0.12999020274550194
ACH-001001,-0.1689549365710938
ACH-001020,-0.12333373790466408
ACH-001028,-0.18705164396039384
ACH-001031,-0.10629229239947682
ACH-001038,-0.21630493600823988
ACH-001048,-0.19278669603663687
ACH-001050,-0.28578649803801703
ACH-001053,-0.174207936050095
ACH-001054,-0.10048234142800794
ACH-001061,-0.025587555910436197
ACH-001067,-0.4399411136995188
ACH-001075,-0.1880695128859798
ACH-001096,-0.2098170931654006
ACH-001111,-0.18846526604473887
ACH-001119,-0.15661454852572582
ACH-001128,-0.020008424103933043
ACH-001134,-0.08979866787634662
ACH-001151,-0.28929060153720954
ACH-001163,-0.2263911252001268
ACH-001164,-0.22134952107725936
ACH-001183,-0.11401420377268608
ACH-001192,-0.4374800588556711
ACH-001193,-0.17277058714424434
ACH-001196,-0.09568564552087694
ACH-001197,-0.10472532738316888
ACH-001205,-0.04068346624468035
ACH-001211,-0.1062576684655724
ACH-001212,-0.007804178905595663
ACH-001228,-0.10513274303738863
ACH-001232,-0.12345452360833815
ACH-001239,-0.1336376945125558
ACH-001270,0.0025879810637490647
ACH-001274,-0.1256537503711677
ACH-001275,-0.15356827434689674
ACH-001277,-0.12279397844982592
ACH-001278,-0.0944941700823793
ACH-001280,-0.2723317002893049
ACH-001283,-0.3320718730306125
ACH-001289,-0.1555858451255436
ACH-001300,-0.15329301077009205
ACH-001301,-0.19182591367150148
ACH-001302,-0.05118610762088325
ACH-001306,-0.14691471526468708
ACH-001318,-0.175928769717215
ACH-001322,-0.23082050889512426
ACH-001328,-0.16922937038664165
ACH-001332,-0.15518385338427895
ACH-001336,-0.18279646969425611
ACH-001346,-0.07592782582076027
ACH-001353,-0.4191002039540481
ACH-001354,-0.08916514659311515
ACH-001367,-0.2425000314096769
ACH-001368,-0.12719916358786726
ACH-001374,0.025206622052039336
ACH-001377,-0.16478148202445406
ACH-001380,-0.09692307137159402
ACH-001391,-0.06483538805774539
ACH-001408,-0.1673531519005199
ACH-001430,-0.2290586213176053
ACH-001431,0.006307273659585964
ACH-001450,-0.10005117973053318
ACH-001496,-0.1074627705516458
ACH-001500,-0.06293429009213675
ACH-001523,-0.22823137932413895
ACH-001532,-0.21569013963913333
ACH-001550,-0.1799328644245532
ACH-001552,-0.23401851771513765
ACH-001554,-0.1044493447047705
ACH-001654,-0.15498998068856046
ACH-001735,-0.16169912135701595
ACH-001736,-0.1816960963498616
ACH-001737,-0.15729316256685347
ACH-001740,-0.1759226164670803
ACH-001745,-0.037656284594159976
ACH-001765,-0.18471981493338085
