,DSCAML1 (57453)
ACH-000004,-0.22410665135392827
ACH-000005,0.18329744044806745
ACH-000007,0.006442959653897345
ACH-000009,-0.0995209207512437
ACH-000011,0.08522029104777279
ACH-000012,-0.10344215838865596
ACH-000013,-0.03395350409558587
ACH-000014,-0.06735339932877471
ACH-000015,0.003921997260139372
ACH-000017,0.030121116504436024
ACH-000018,-0.045337822958695415
ACH-000019,-0.06470766543233056
ACH-000021,0.0800205234736448
ACH-000022,-0.1439370126215474
ACH-000025,0.015119008571674713
ACH-000028,-0.11363442277800835
ACH-000030,0.01313032294987235
ACH-000035,0.015544946889851766
ACH-000036,0.01407311753086715
ACH-000037,-0.15724067202421144
ACH-000039,-0.10255582278082467
ACH-000040,-0.05729805546969057
ACH-000041,-0.06212700691709595
ACH-000042,-0.050438236458605866
ACH-000045,-0.04441637527528207
ACH-000047,-0.11336843576241384
ACH-000052,-0.10784022800285868
ACH-000053,-0.06126886588555978
ACH-000054,-0.07787637197148388
ACH-000055,-0.00980878614705775
ACH-000060,0.08183070421703684
ACH-000067,0.031745327658984315
ACH-000070,-0.10965618659386804
ACH-000075,0.026165927844308053
ACH-000078,-0.05486418647783146
ACH-000082,0.017769563748923668
ACH-000085,-0.05104584055288098
ACH-000086,-0.07488439669853951
ACH-000087,-0.12497076008993205
ACH-000092,0.032160730404100286
ACH-000095,0.10413516445214738
ACH-000097,-0.11007790273443814
ACH-000098,-0.04435379463203255
ACH-000099,-0.05201662676439185
ACH-000108,-0.10683606758517664
ACH-000113,-0.06698970028999257
ACH-000116,-0.06612152169552372
ACH-000118,-0.009858518738614822
ACH-000120,0.04586234743269054
ACH-000123,0.01766686213876837
ACH-000127,-0.04725056958239516
ACH-000128,-0.009324536001469215
ACH-000132,-0.09174213370805843
ACH-000133,0.056910987835246424
ACH-000137,-0.1810635897421464
ACH-000138,-0.23044190119869354
ACH-000142,-0.07664566202196503
ACH-000143,-0.0315927399115985
ACH-000146,-0.006108818838229083
ACH-000148,-0.07250436197216649
ACH-000150,-0.04973740150153118
ACH-000152,-0.059592435998575576
ACH-000153,-0.22038109605335895
ACH-000159,-0.03334415167646695
ACH-000160,0.014844191812151743
ACH-000163,-0.03822009706895396
ACH-000167,0.04755612520465181
ACH-000168,-0.18276737068600016
ACH-000169,0.038519173943232426
ACH-000178,-0.1551210741405756
ACH-000183,-0.05637634715402407
ACH-000188,-0.21697925309444185
ACH-000189,-0.028152291756085718
ACH-000190,-0.06203113902492194
ACH-000198,-0.0753439048172651
ACH-000203,-0.10995690029177714
ACH-000204,-0.01859604756219109
ACH-000206,-0.0473395846542508
ACH-000207,0.013188672203301091
ACH-000208,0.04819302661954812
ACH-000210,-0.0421247679833277
ACH-000211,-0.025632434385887328
ACH-000215,0.0246371687044921
ACH-000221,0.05537762284649065
ACH-000222,-0.045144567485130994
ACH-000223,-0.0426558197909036
ACH-000226,0.05561480808161656
ACH-000227,-0.040943809931478115
ACH-000228,-0.05093334230248797
ACH-000231,0.017883078203521415
ACH-000232,-0.045194458904890905
ACH-000233,-0.035784398323600974
ACH-000234,-0.06871414842004478
ACH-000235,-0.010573335330870863
ACH-000237,0.0018153198175190003
ACH-000238,-0.11979190133182695
ACH-000242,-0.07268247394488203
ACH-000243,0.017801845857288653
ACH-000244,-0.02163929251520825
ACH-000246,-0.059725553668056486
ACH-000248,0.06999371487931969
ACH-000250,-0.055672712661339344
ACH-000251,-0.05657739612601592
ACH-000252,0.04309172296601357
ACH-000253,-0.056657581473458174
ACH-000255,-0.03374745166194384
ACH-000256,0.0598820678973187
ACH-000257,-0.03883449743506572
ACH-000258,0.11974995655431896
ACH-000259,-0.12831233698245748
ACH-000260,-0.039499012970440166
ACH-000261,0.012979761095182316
ACH-000262,0.0031601119500737013
ACH-000263,0.06898387431785342
ACH-000264,0.0157229227012571
ACH-000265,0.06136808354619287
ACH-000266,-0.06633248700870538
ACH-000272,-0.054729551287012713
ACH-000274,-0.062239227875709874
ACH-000277,-0.029322833428546025
ACH-000278,-0.051800751827191065
ACH-000279,-0.08109005281276145
ACH-000280,-0.03235271821944012
ACH-000281,-0.25097717437475736
