,ZKSCAN1 (7586)
ACH-000004,-0.1310435020509292
ACH-000005,0.1265445538221638
ACH-000007,0.06971824060058485
ACH-000009,-0.06847419154760076
ACH-000011,-0.1915968560997532
ACH-000012,-0.1153972431400049
ACH-000013,-0.0576988560644233
ACH-000014,-0.20082730024873527
ACH-000015,-0.2160555301643044
ACH-000017,-0.12491453159414195
ACH-000018,-0.1412291913128806
ACH-000019,-0.2251816191907651
ACH-000021,-0.3320183467126229
ACH-000022,-0.1960860927586777
ACH-000025,-0.04883910646137153
ACH-000028,-0.2717133645588674
ACH-000030,-0.16998166830789682
ACH-000035,-0.21000453894842727
ACH-000036,-0.3080835521335927
ACH-000037,-0.09459363152720413
ACH-000039,-0.014135334236193257
ACH-000040,-0.10915607754382826
ACH-000041,-0.31020930846518385
ACH-000042,-0.2174651409614176
ACH-000045,-0.2008057874519443
ACH-000047,-0.20450185115516295
ACH-000052,-0.16711690373304786
ACH-000053,-0.07503830412775113
ACH-000054,-0.2218212911651148
ACH-000055,-0.14489311983305506
ACH-000060,-0.22113149325887607
ACH-000067,-0.3815612691902969
ACH-000070,-0.04326127145580159
ACH-000075,-0.12983461750152345
ACH-000078,-0.29018268288022103
ACH-000082,-0.04710248975965633
ACH-000085,-0.3134828941617403
ACH-000086,0.07943090891799061
ACH-000087,-0.2972490918383637
ACH-000092,-0.07950518866829283
ACH-000095,-0.06893670316299845
ACH-000097,-0.11504438360871032
ACH-000098,-0.24328237045219706
ACH-000099,-0.06166698966562485
ACH-000108,-0.008072955179534968
ACH-000113,-0.10952572323983564
ACH-000116,-0.09274529674464432
ACH-000118,-0.14479891497204894
ACH-000120,-0.16718293066014664
ACH-000123,-0.1929852801255696
ACH-000127,-0.16485943833495167
ACH-000128,-0.2731713687591405
ACH-000132,-0.17643974166936008
ACH-000133,-0.15829539351237576
ACH-000137,-0.24125892270243504
ACH-000138,-0.10981363011118088
ACH-000142,-0.3493592537887173
ACH-000143,-0.15502294164344746
ACH-000146,-0.13766835308725012
ACH-000148,-0.13051095114460026
ACH-000150,-0.11929747909399872
ACH-000152,-0.15956438209661486
ACH-000153,0.050330127341080035
ACH-000159,-0.24869407878132704
ACH-000160,-0.2964402038918101
ACH-000163,-0.06379273524635981
ACH-000167,0.15055908554100436
ACH-000168,-0.11371018972097507
ACH-000169,-0.190756824477648
ACH-000178,-0.20190700923016408
