,NEK11 (79858)
ACH-000004,-0.0942369599679252
ACH-000005,-0.02858293329094562
ACH-000007,0.06626350321726834
ACH-000009,0.025900024724354598
ACH-000011,0.1125258989573118
ACH-000012,0.08190361917930643
ACH-000013,0.1321909113130218
ACH-000014,0.1048761778374448
ACH-000015,0.11297274966918723
ACH-000017,0.19692161683310566
ACH-000018,0.10377137725114063
ACH-000019,0.045224366412486734
ACH-000021,0.04808845224802779
ACH-000022,0.06745285411365316
ACH-000025,-0.041636313991645545
ACH-000028,0.11111751912180548
ACH-000030,0.0810746660798152
ACH-000035,0.10044179400999753
ACH-000036,0.009714966551413115
ACH-000037,0.10738990970559104
ACH-000039,-0.11289616377046438
ACH-000040,0.11107354885749368
ACH-000041,0.09937014742181637
ACH-000042,0.1125750085363902
ACH-000045,0.044581243132569434
ACH-000047,0.24179996038095156
ACH-000052,0.20106407835957135
ACH-000053,0.10379697848038742
ACH-000054,0.0908640615668675
ACH-000055,0.10949561074911222
ACH-000060,-0.1623728455733597
ACH-000067,0.08635374051764275
ACH-000070,0.17054134850552075
ACH-000075,0.2562716650171741
ACH-000078,0.1241093934117848
ACH-000082,0.02775731245255565
ACH-000085,-0.011209521078431128
ACH-000086,-0.0033493763501619665
ACH-000087,-0.0984045480255329
ACH-000092,0.019818840990202424
ACH-000095,0.017353192244634368
ACH-000097,0.13076434176686969
ACH-000098,0.0768140802481053
ACH-000099,0.009938315722340723
ACH-000108,0.014174795484823874
ACH-000113,-0.00010625807647728152
ACH-000116,0.14234881050775972
ACH-000118,0.0030362285114999
ACH-000120,0.1854082585262903
ACH-000123,-0.011575215325297214
ACH-000127,0.015407728084098304
ACH-000128,0.023992350695047786
ACH-000132,0.0223846861304657
ACH-000133,0.25091063877303543
ACH-000137,0.17071595534852255
ACH-000138,0.10763658689769093
ACH-000142,-0.07608302495550097
ACH-000143,0.013814541598394757
ACH-000146,0.04238418683270104
ACH-000148,0.04211859962130701
ACH-000150,0.04688325890441089
ACH-000152,-0.05451011851804873
ACH-000153,0.14929095170976225
ACH-000159,0.12100072104610647
ACH-000160,0.04499962085081399
ACH-000163,-0.10731971537254847
ACH-000167,0.11126123132526876
ACH-000168,0.15862026002815946
ACH-000169,0.12493002901363245
ACH-000178,0.06036832247358333
ACH-000183,0.01742927736731539
ACH-000188,0.1386088962029559
ACH-000189,0.10741803562872974
ACH-000190,0.21260274695510747
ACH-000198,0.1352273974012936
ACH-000203,-0.09783259059298237
ACH-000204,-0.14152010208640087
ACH-000206,0.09721334244295672
ACH-000207,0.07521705538107559
ACH-000208,0.01917252770463595
ACH-000210,0.03458788204630589
ACH-000211,0.018825765451692757
ACH-000215,-0.005871542334603087
