,RLN3 (117579)
ACH-000004,-0.1872685547744793
ACH-000005,0.06074508410816756
ACH-000007,-0.19193848665807844
ACH-000009,0.10122457527401282
ACH-000011,-0.1638483098804085
ACH-000012,-0.1785874944303089
ACH-000013,-0.17743699575749514
ACH-000014,-0.1073813526995003
ACH-000015,-0.2350458374818115
ACH-000017,-0.19592194225629825
ACH-000018,-0.3042528785669847
ACH-000019,-0.1926670124030269
ACH-000021,-0.16155384043356694
ACH-000022,0.0004020480033349247
ACH-000025,-0.06470945956403644
ACH-000028,-0.07849627191844293
ACH-000030,-0.1560926591813803
ACH-000035,-0.3613679865229519
ACH-000036,-0.16379122370430696
ACH-000037,-0.053498852541800784
ACH-000039,-0.043095762206230584
ACH-000040,-0.14029401126786228
ACH-000041,-0.10924248914439627
ACH-000042,-0.1731821776885565
ACH-000045,-0.19086136464741016
ACH-000047,-0.10545853619572428
ACH-000052,-0.006874850855954835
ACH-000053,-0.07223224858996967
ACH-000054,-0.20777413771972827
ACH-000055,0.0583699267003375
ACH-000060,-0.02575408536371819
ACH-000067,-0.06046851062745731
ACH-000070,0.002655983388559943
ACH-000075,-0.3249820420451582
ACH-000078,-0.11058208312395536
ACH-000082,-0.11089320511069832
ACH-000085,-0.1950370328250764
ACH-000086,-0.060306018003054435
ACH-000087,-0.2450121107604594
ACH-000092,-0.047034069331333764
ACH-000095,-0.12600577289314355
ACH-000097,-0.042744314697569695
ACH-000098,-0.1028339784958695
ACH-000099,-0.02874674136158773
ACH-000108,-0.10615221118395088
ACH-000113,-0.12415832243659301
ACH-000116,-0.2117728508246147
ACH-000118,-0.10699838693602544
ACH-000120,-0.2064143586802626
ACH-000123,-0.20388049367410616
ACH-000127,-0.13246061529903058
ACH-000128,-0.08507165600981884
ACH-000132,-0.1327392872919857
ACH-000133,-0.197241037402395
ACH-000137,-0.2692739957377529
ACH-000138,-0.014666570156897075
ACH-000142,-0.12149428562266705
ACH-000143,-0.2721070123886191
ACH-000146,-0.1682510200337143
ACH-000148,-0.031088886640821663
ACH-000150,-0.19591940606074426
ACH-000152,-0.07005851463654895
ACH-000153,-0.06849594415849433
ACH-000159,-0.14320861672454274
ACH-000160,-0.12888619983458685
ACH-000163,-0.21998751398111727
ACH-000167,0.10655720223861788
ACH-000168,-0.09758872510095784
ACH-000169,-0.23472148729366135
ACH-000178,-0.08142822480818533
ACH-000183,-0.3762691436503872
ACH-000188,-0.2208370496401673
ACH-000189,-0.09666354101665292
ACH-000190,-0.09093100065272304
ACH-000198,-0.14751122657441446
ACH-000203,0.23993049619068124
ACH-000204,0.1785550927585908
ACH-000206,-0.18085968015927456
ACH-000207,-0.15033771464924928
ACH-000208,-0.213407239697177
ACH-000210,0.0352848484548548
ACH-000211,-0.11309973739940715
ACH-000215,-0.06361874288189454
ACH-000221,-0.2442292066235269
ACH-000222,-0.08310380090018127
ACH-000223,-0.06451985308265475
ACH-000226,-0.11318364428155345
ACH-000227,-0.1509339064836251
ACH-000228,-0.3189508443609234
ACH-000231,-0.05107768040410024
ACH-000232,0.02955104267288232
ACH-000233,-0.13589744657686562
ACH-000234,-0.22781869378619385
ACH-000235,-0.13767256354255444
ACH-000237,-0.07236564463185509
ACH-000238,-0.08651004796926727
