,HIST1H3C (8352)
ACH-000167,-0.2960599915958497
ACH-000168,-0.20863905362575155
ACH-000169,-0.2918463168236986
ACH-000178,-0.292790886653514
ACH-000183,-0.053858641331111984
ACH-000188,-0.42957185446897656
ACH-000189,-0.10376474216492727
ACH-000190,-0.2730300465607607
ACH-000198,-0.4032425908120066
ACH-000203,0.43633835873645743
ACH-000204,-0.1280136603636171
ACH-000206,-0.28208091967206605
ACH-000207,-0.4552549769414514
ACH-000208,-0.2383887450383301
ACH-000210,-0.20336278616963846
ACH-000211,-0.22242413706596434
ACH-000215,-0.10173010441219726
ACH-000221,-0.19920229884565302
ACH-000222,-0.18932697038864435
ACH-000223,-0.34142859039357026
ACH-000226,-0.04726794111221784
ACH-000227,-0.2876027513616584
ACH-000228,-0.3373058613159821
ACH-000231,-0.1515261060095062
ACH-000232,-0.1011500945184336
ACH-000233,-0.19848734170968965
ACH-000234,-0.4424990929633416
ACH-000235,-0.14212109528861494
ACH-000237,-0.2279909649165939
ACH-000238,-0.3647134894625091
ACH-000242,0.0860856409179334
ACH-000243,-0.20624036325159686
ACH-000244,0.001952634911470829
ACH-000246,-0.17640460512051295
ACH-000248,-0.25549431025328795
ACH-000250,-0.2274050164115629
ACH-000251,-0.6334348828547067
ACH-000252,-0.15016380177208674
ACH-000253,-0.1649040285370453
ACH-000255,-0.038553649223690034
ACH-000256,-0.05455580855435811
ACH-000257,-0.20763726309120087
ACH-000258,-0.34900408668575783
ACH-000259,-0.11508190996671125
ACH-000260,-0.20446577166742114
ACH-000261,-0.17193066514139585
ACH-000262,0.1402860691159169
ACH-000263,-0.14626163452211732
ACH-000264,-0.12585262632069075
ACH-000265,-0.11990254633594725
ACH-000266,-0.15711205265027506
ACH-000272,-0.16586335983601
ACH-000274,-0.2562315124413313
ACH-000277,-0.21134014100541815
ACH-000278,-0.16316964314009672
ACH-000279,-0.05027442503531595
ACH-000280,0.09586006304442392
ACH-000281,-0.03231607138907864
ACH-000288,-0.05130243395466907
ACH-000291,-0.2572246275081857
ACH-000293,-0.08729322121435057
ACH-000294,-0.027900713773064183
ACH-000295,-0.2889430158333109
ACH-000296,-0.19984102730816228
ACH-000302,-0.08057735482208063
ACH-000304,-0.22317327254099892
ACH-000307,-0.3270083844976655
ACH-000308,-0.2225672499510101
ACH-000310,-0.17153389997565452
ACH-000311,0.04232828941416869
ACH-000312,-0.120169759684804
ACH-000315,-0.039968038913903235
ACH-000316,-0.16607574570930844
ACH-000317,-0.3493363746881464
ACH-000318,-0.023510757322194115
ACH-000319,-0.24854979345459585
ACH-000320,-0.2944551059344483
ACH-000322,-0.17616837471282026
ACH-000323,-0.09608514670850712
ACH-000324,-0.22713847895043784
ACH-000329,-0.16401778797434344
ACH-000330,-0.18875459462934732
ACH-000331,-0.2378025926588811
ACH-000332,-0.1590259199550826
ACH-000334,-0.08570112667514733
ACH-000335,-0.14837035323062894
ACH-000336,-0.32681366625694425
ACH-000337,-0.3225128271509369
ACH-000338,-0.2167358824404034
ACH-000339,-0.17119867071484207
ACH-000341,-1.8832230970399987e-05
ACH-000348,-0.2572301639066361
ACH-000350,0.051960687081694615
ACH-000352,0.025210413808575284
ACH-000356,-0.13196660743431474
ACH-000361,-0.1763379823218499
ACH-000362,0.05213742104048552
ACH-000363,-0.10051717930711324
ACH-000364,0.08064283788734407
ACH-000365,-0.07064845537815312
ACH-000366,0.041919081269778086
ACH-000368,0.008636449015359555
ACH-000374,-0.17876476510464331
ACH-000375,0.019301354479899942
ACH-000376,-0.12095080455627848
ACH-000381,-0.23034539314178296
ACH-000383,-0.12205961393776728
ACH-000387,-0.31064292350512057
ACH-000389,0.03606282972797016
ACH-000390,-0.13843158968047484
ACH-000393,-0.19846085692402785
ACH-000395,-0.04026876399125651
ACH-000396,0.06539748096716938
ACH-000397,0.005312991029197372
ACH-000401,-0.12442851756526313
ACH-000402,0.09564354658406693
ACH-000403,-0.16871660793506055
ACH-000404,-0.4292450642741237
ACH-000406,-0.14946058456664804
ACH-000407,-0.26589653675092456
ACH-000408,-0.4058676475499033
ACH-000410,0.006864234574927676
ACH-000411,-0.058476943799578414
ACH-000414,-0.3117760743904803
ACH-000415,-0.18820279037162316
ACH-000416,-0.12844406504449055
ACH-000420,-0.010270239412340905
ACH-000421,-0.0947573451807005
ACH-000424,0.05075878885117685
ACH-000425,-0.10066002608371116
ACH-000426,0.19024851838643486
ACH-000427,-0.2321311193119114
ACH-000433,-0.3587390007223389
ACH-000435,-0.10392898559362908
ACH-000436,0.05224766019761667
ACH-000444,-0.2917473361529195
ACH-000445,-0.3413482597763309
ACH-000448,-0.09442183408081488
ACH-000450,-0.2420631994699229
ACH-000452,-0.2263686718091561
ACH-000454,-0.20912678061418055
ACH-000458,-0.30798983390255497
ACH-000459,-0.16545313335319622
ACH-000460,-0.09903260955755544
ACH-000461,-0.1230768190896827
ACH-000463,-0.058311272335866124
ACH-000464,-0.16386611068693754
ACH-000466,-0.19850133391593927
ACH-000467,-0.2855352785832487
ACH-000468,-0.18313258323923484
ACH-000469,-0.2472701365248449
ACH-000470,-0.15070545859461346
ACH-000471,-0.07768184099783365
ACH-000472,-0.1984097122214809
ACH-000473,-0.052747743039418114
ACH-000475,-0.1844509292699876
ACH-000476,-0.11886049203652438
ACH-000477,-0.3844885874801422
ACH-000479,-0.6176064636769962
ACH-000480,-0.12681041501970491
ACH-000481,-0.13131104310115066
ACH-000483,-0.11387338376263542
ACH-000484,0.050600573594801725
ACH-000485,-0.2983004826508057
ACH-000486,-0.2849915205699134
ACH-000487,-0.5406995551314424
ACH-000488,-0.1937430320267761
ACH-000490,-0.2671303734956969
ACH-000491,-0.2911513348877868
ACH-000495,-0.1890799975979302
ACH-000496,-0.25409772631052024
ACH-000499,-0.2683939182116185
ACH-000500,-0.1989306389871741
ACH-000502,-0.06740666839928852
ACH-000503,-0.033828826174107436
ACH-000505,-0.21161018933892936
ACH-000507,-0.2576014980764337
ACH-000510,0.05163980751885562
ACH-000511,-0.15863964835613584
ACH-000512,-0.05633015576888669
ACH-000516,-0.3262105790746999
ACH-000517,-0.19126586135340945
ACH-000518,-0.2986770500908593
ACH-000520,-0.056302466500119275
ACH-000521,0.012576954075791302
ACH-000522,-0.3182442694075969
ACH-000524,-0.2473649881175547
ACH-000527,-0.18514999634416515
ACH-000528,-0.12585380124483606
ACH-000537,-0.12400854655963747
ACH-000541,-0.3999060771544032
ACH-000542,-0.2664118854372243
ACH-000544,-0.3165321210241068
ACH-000545,-0.2467715028457777
ACH-000547,-0.000662757597583234
ACH-000548,-0.2519868504396309
ACH-000549,-0.2199721552721287
ACH-000550,-0.2584891301635503
ACH-000552,-0.36642624396128864
ACH-000556,-0.16450413391552626
ACH-000557,-0.09892182324088747
ACH-000569,-0.2897884601533836
ACH-000570,-0.050667417754875904
ACH-000571,-0.05071841086888793
ACH-000573,-0.2556994885734758
ACH-000576,-0.006997426082934595
ACH-000579,-0.018970599009136453
ACH-000580,-0.4293697236896769
ACH-000584,-0.09289390555500196
ACH-000585,-0.302844196157322
ACH-000588,-0.11967934295375482
ACH-000589,0.023099355188105384
ACH-000591,-0.2561447400597308
ACH-000593,-0.18553691929639132
ACH-000600,-0.15792703807314
ACH-000601,-0.18428396486968693
ACH-000605,-0.14552624414398185
ACH-000606,-0.4264737791908365
ACH-000608,-0.1775354565550359
ACH-000614,-0.09009873422729832
ACH-000616,-0.19238005226242674
ACH-000618,-0.3604194111877284
ACH-000619,-0.2736945088320567
ACH-000620,-0.16106110760222134
ACH-000621,-0.14889003800010256
ACH-000622,-0.062735146205899
ACH-000623,-0.23398852578317694
ACH-000624,-0.23247754086485334
ACH-000627,-0.17215805403514098
ACH-000630,-0.29925583703871633
ACH-000631,-0.2989444157228973
ACH-000632,-0.3539527862610124
ACH-000633,-0.10643105747410148
ACH-000637,-0.15699340873008227
ACH-000638,-0.0320140262913224
ACH-000646,-0.3112712490086886
ACH-000647,-0.2602194126629856
ACH-000648,-0.010947672351027579
ACH-000649,-0.1256829150417535
ACH-000651,-0.07142446514379322
ACH-000652,-0.0510209868535732
ACH-000653,0.02560975711786566
ACH-000657,-0.17158586162642533
ACH-000658,-0.04977631302061642
ACH-000661,-0.16872377321016938
ACH-000662,-0.2954888917931576
ACH-000663,-0.38349992567161256
ACH-000665,-0.17725933963308596
ACH-000671,-0.3320112081709889
ACH-000672,-0.0863008756896658
ACH-000673,-0.22339276697323776
ACH-000676,-0.37806157584231137
ACH-000677,-0.2886624136147033
ACH-000681,-0.1081918947130814
ACH-000683,-0.11090578742926396
ACH-000684,-0.2586687554401645
ACH-000688,-0.27658097193210845
ACH-000693,-0.4128576180454574
ACH-000694,-0.2414467220611379
ACH-000695,-0.15382207722597788
ACH-000696,-0.2452825268465033
ACH-000697,-0.27260886115496785
ACH-000699,-0.034516178969717835
ACH-000701,-0.036056320206534466
ACH-000706,-0.291350716025772
ACH-000711,-0.14692536216851504
ACH-000713,-0.3630151774772977
ACH-000714,-0.03222089504478507
ACH-000718,-0.16660158844939707
ACH-000720,-0.17321511282000435
ACH-000721,-0.3148038397708174
ACH-000724,-0.02544326483245178
ACH-000725,-0.13922980132832585
ACH-000732,-0.20914111736970725
ACH-000734,-0.13001556835782938
ACH-000735,-0.2523879482839454
ACH-000736,-0.12736916147545732
ACH-000738,-0.12171521391605615
ACH-000746,0.052136589831303266
ACH-000747,0.08419037808031253
ACH-000748,-0.21653215679032825
ACH-000753,-0.0140951690690617
ACH-000756,-0.1404940998208645
ACH-000757,-0.06907960393892679
ACH-000758,-0.09321468892450904
ACH-000760,-0.19890746341361376
ACH-000762,-0.2313489838815905
ACH-000763,-0.4382362248623948
ACH-000764,-0.30866024828394706
ACH-000765,-0.3423758802384157
ACH-000766,-0.08368044569965769
ACH-000767,0.03556062968181888
ACH-000768,-0.3333613379689143
ACH-000769,-0.09300891514357654
ACH-000770,-0.10275298812792516
ACH-000771,-0.13907813834077398
ACH-000773,-0.3290912965468796
ACH-000776,-0.03906634385832992
ACH-000777,-0.053579873731446966
ACH-000778,-0.19774942625000727
ACH-000781,-0.25039717886134283
ACH-000782,-0.426841329512025
ACH-000783,-0.11093907008331033
ACH-000784,-0.05290585466441901
ACH-000785,-0.009595251522159938
ACH-000787,-0.02774370559253559
ACH-000788,-0.2281793708410949
ACH-000791,-0.07779571479570042
ACH-000792,-0.2416138010277177
ACH-000794,-0.2510368283091508
ACH-000796,-0.14245656331471
ACH-000798,-0.4084494149810664
ACH-000799,0.04329477234877658
ACH-000800,-0.2157120035732812
ACH-000802,-0.3826516289176471
ACH-000804,0.13189836634865518
ACH-000805,-0.4209313051407221
ACH-000809,-0.08233170620192702
ACH-000810,-0.6928603576586152
ACH-000811,-0.1964724560941646
ACH-000817,0.01954769231051192
ACH-000819,-0.14970774543321053
ACH-000820,-0.3398719718402645
ACH-000821,0.01141553022528926
ACH-000822,-0.1631409032703581
ACH-000823,-0.16998460151029432
ACH-000824,-0.2442994799685233
ACH-000827,-0.2560512006688053
ACH-000829,-0.2678769893840465
ACH-000831,0.01869896219536513
ACH-000832,-0.2218674373013904
ACH-000833,0.034605461582967116
ACH-000834,-0.1558542551759817
ACH-000835,-0.053498539054428716
ACH-000836,-0.10353588394281203
ACH-000837,-0.02134489421811264
ACH-000838,0.006349396132628516
ACH-000839,-0.29394388427074125
ACH-000840,-0.3928027800573979
ACH-000841,-0.1815843901933672
ACH-000843,-0.1476144171390171
ACH-000846,-0.4071182498241052
ACH-000847,-0.018490254909733002
ACH-000848,-0.2716658346562336
ACH-000849,-0.14687087082310535
ACH-000851,-0.1610052535386367
ACH-000855,-0.1924989689318268
ACH-000856,-0.0043535783441751045
ACH-000858,-0.2435319735137116
ACH-000859,-0.22060072258250205
ACH-000861,-0.19552405080241425
ACH-000862,-0.19606179638228288
ACH-000865,-0.05137839611307652
ACH-000866,-0.14506745593631198
ACH-000867,-0.1316273330815412
ACH-000869,-0.012925873966929324
ACH-000872,-0.05441583643155861
ACH-000873,-0.2207460641173304
ACH-000876,-0.2870574781840171
ACH-000878,-0.0442777921868111
ACH-000880,-0.3813165640087894
ACH-000881,-0.23771849673518644
ACH-000882,-0.221868037589079
ACH-000884,-0.06195566994164806
ACH-000885,-0.07299471651933938
ACH-000887,-0.05664202133801774
ACH-000889,-0.1990043359790952
ACH-000896,-0.12739517625634253
ACH-000898,-0.17973027118697907
ACH-000900,-0.20945563565049372
ACH-000901,-0.18171552688112685
ACH-000905,0.011469122601646993
ACH-000906,-0.1720040521479632
ACH-000907,-0.3902194463237027
ACH-000910,-0.1704084612807151
ACH-000911,-0.15627301570094326
ACH-000912,-0.22203661910995884
ACH-000913,0.010576961971559542
ACH-000915,-0.0735530366668784
ACH-000916,-0.007181310727821691
ACH-000917,-0.07983174951191048
ACH-000920,-0.4319774220674554
ACH-000921,0.024189338655753827
ACH-000924,-0.10302069351183343
ACH-000926,-0.1156881038794214
ACH-000928,0.04587768703125973
ACH-000929,-0.17316330332876592
ACH-000932,-0.08895514849258727
ACH-000935,-0.26660485725641225
ACH-000936,-0.14496678364381216
ACH-000937,-0.21091516890396192
ACH-000938,-0.328059356958142
ACH-000939,-0.15633617954289894
ACH-000941,0.01565771413676945
ACH-000943,-0.08765704673529896
ACH-000946,-0.05628583366653656
ACH-000947,-0.161630912948482
ACH-000948,-0.12330415580083197
ACH-000950,0.03320386322152066
ACH-000953,-0.1668499197109509
ACH-000954,-0.11648551230905843
ACH-000957,-0.315145381509487
ACH-000958,0.08691008408584648
ACH-000960,-0.2795145735765709
ACH-000963,0.04685254692398153
ACH-000968,-0.06933451179355263
ACH-000969,-0.3971175725750509
ACH-000972,-0.21456864077766089
ACH-000973,-0.2578450115363051
ACH-000974,-0.07696651680306321
ACH-000978,-0.4028973386950684
ACH-000984,0.048877919797906434
ACH-000986,-0.4600689210024747
ACH-000988,-0.13361620222672918
ACH-000993,-0.2041660797947361
ACH-000994,0.07480917820519872
ACH-000996,-0.4734482395709104
ACH-001001,-0.11385699763910595
ACH-001020,-0.12038367132434792
ACH-001028,-0.17537091337435715
ACH-001031,-0.02638004558801337
ACH-001038,-0.15696569545527325
ACH-001048,-0.11671301176433604
ACH-001050,-0.22626233861987916
ACH-001053,-0.1332934091755797
ACH-001054,-0.013654856464682777
ACH-001061,-0.10316960170730977
ACH-001067,0.1138556193796352
ACH-001075,-0.4152931332778536
ACH-001096,-0.006411016313671678
ACH-001111,-0.0041488340069117495
ACH-001119,0.02193667896013801
ACH-001128,-0.24940146353069775
ACH-001134,-0.17206098552224078
ACH-001151,-0.19501317905755355
ACH-001163,-0.08980192311075426
ACH-001164,-0.2022513181454345
ACH-001183,0.002340160176385248
ACH-001192,-0.3044671043065459
ACH-001193,-0.27686785113254964
ACH-001196,-0.04640943891322266
ACH-001197,-0.2908858925682073
ACH-001205,-0.5826192394475268
ACH-001211,-0.354716798615496
ACH-001212,-0.09996926810299503
ACH-001228,-0.09850510705070224
ACH-001232,-0.0821301910047796
ACH-001239,-0.2669626346549307
ACH-001270,0.006497594581708198
ACH-001274,-0.3856473443118327
ACH-001275,-0.3223115225049586
ACH-001277,-0.1858453273081029
ACH-001278,-0.018671500474657363
ACH-001280,-0.24599607047751101
ACH-001283,0.011913849415478215
ACH-001289,-0.10610379242839887
ACH-001300,-0.10630829385267412
ACH-001301,-0.1856035219474004
ACH-001302,-0.23771846613547415
ACH-001306,-0.2022399539330924
ACH-001318,-0.1802914558134216
ACH-001322,0.044073726033062983
ACH-001328,-0.2853615968499261
ACH-001332,-0.2808051623807831
ACH-001336,-0.22375237806675088
ACH-001346,-0.29212129982377544
ACH-001353,-0.22954393793093064
ACH-001354,0.07693960988477258
ACH-001367,0.15572326396230188
ACH-001368,-0.17858580606624394
ACH-001374,-0.3009441920027077
ACH-001377,-0.2329237623151053
ACH-001380,-0.047656816479662835
ACH-001391,-0.22512116025116688
ACH-001408,-0.3243823821073597
ACH-001430,0.0982555683632088
ACH-001431,0.23867781672425764
ACH-001450,-0.2515937794881766
ACH-001496,-0.03260584753024496
ACH-001500,0.02803316327048276
ACH-001523,-0.17709035876090534
ACH-001532,-0.18352443516531772
ACH-001550,-0.26705182291035195
ACH-001552,-0.11391651002507562
ACH-001554,-0.15959966591028155
ACH-001654,-0.04824506637998305
ACH-001735,-0.30096054965774355
ACH-001736,-0.11111623378024583
ACH-001737,-0.7126245020501649
ACH-001740,0.0219812723041016
ACH-001745,0.031332588960345416
ACH-001765,-0.17020796338906835
