,EXTL3 (2137)
ACH-000004,-0.09954847990161954
ACH-000005,0.07940267488653603
ACH-000007,0.07600748584063784
ACH-000009,-0.10166423572265748
ACH-000011,0.08901982156663704
ACH-000012,0.17650476414395172
ACH-000013,0.03142422560299105
ACH-000014,0.0841450626159322
ACH-000015,-0.3275601727733113
ACH-000017,0.17399649782312346
ACH-000018,0.18762083501576404
ACH-000019,0.06462014755660736
ACH-000021,0.0599913943339765
ACH-000022,0.07907228556561062
ACH-000025,-0.0765920470653981
ACH-000028,-0.06445400863348341
ACH-000030,0.047610585550781334
ACH-000035,-0.3084790188754964
ACH-000036,-0.2722976065709327
ACH-000037,-0.09469008761783444
ACH-000039,-0.1497028525941733
ACH-000040,-0.020236215103068216
ACH-000041,-0.1241482252542344
ACH-000042,-0.20768261629461804
ACH-000045,0.029255615543327517
ACH-000047,0.018832000185581267
ACH-000052,-0.10426912881065943
ACH-000053,0.0071891129839463845
ACH-000054,0.12160437068390753
ACH-000055,-0.07647396453713952
ACH-000060,-0.08614709121092147
ACH-000067,-0.2719554854126316
ACH-000070,-0.10551899003854036
ACH-000075,-0.20631061870411435
ACH-000078,-0.0975371914369825
ACH-000082,-0.4928688338015834
ACH-000085,-0.12364915761812767
ACH-000086,-0.34429678842728434
ACH-000087,-0.3566428266371441
ACH-000092,-0.2055235660505193
ACH-000095,-0.0003514238367629433
ACH-000097,0.022248523513462952
ACH-000098,-0.4663776192186253
ACH-000099,-0.2007652964112758
ACH-000108,-0.020533410000767614
ACH-000113,-0.03262020862336694
ACH-000116,-0.026116460766902442
ACH-000118,0.030632070944727162
ACH-000120,-0.06219598007770935
ACH-000123,-0.02817650580003727
ACH-000127,0.04284487499909025
ACH-000128,-0.12699012880699664
ACH-000132,-0.06564024001974321
ACH-000133,-0.08143226756046246
ACH-000137,-0.023703637962012625
ACH-000138,-0.03507094687253201
ACH-000142,-0.2660349216236001
ACH-000143,-0.054689950209441784
ACH-000146,0.044990263005273284
ACH-000148,-0.17308320166971966
ACH-000150,-0.2710269174156221
ACH-000152,-0.2532157674351778
ACH-000153,0.11594891688722612
ACH-000159,0.04907414217464876
ACH-000160,-0.15256544994258914
ACH-000163,-0.23080803983020395
ACH-000167,-0.12385035900169265
ACH-000168,-0.06382471913140422
ACH-000169,0.040825438004335066
ACH-000178,0.10394902532330774
ACH-000183,0.1375071708544515
ACH-000188,-0.18457269324153247
ACH-000189,-0.10068181397598128
ACH-000190,-0.11609441079887775
ACH-000198,0.06703011004673598
ACH-000203,0.1884494240863372
ACH-000204,-0.11630486998873353
ACH-000206,-0.0053057872968625035
ACH-000207,-0.3183667864484803
ACH-000208,0.06776788286816712
ACH-000210,-0.09929917782338163
ACH-000211,-0.19609547507442526
ACH-000215,0.07765119529285207
ACH-000221,-0.17289628651269542
ACH-000222,-0.0602272377065447
ACH-000223,-0.06095750313026119
ACH-000226,0.0796489052218137
ACH-000227,-0.11945801455788195
ACH-000228,-0.15946678648856075
ACH-000231,0.005423542999838678
ACH-000232,-0.2251020302755544
ACH-000233,-0.014491736163250881
ACH-000234,-0.02515565848578881
ACH-000235,-0.027169577774783644
ACH-000237,-0.16402285063800534
ACH-000238,-0.00980148417528241
ACH-000242,-0.3038703373467576
ACH-000243,-0.3172731387573446
ACH-000244,-0.09064860973190482
ACH-000246,0.045114853715085376
ACH-000248,0.06355857981936136
ACH-000250,-0.08574816240866924
ACH-000251,0.1234196470761139
ACH-000252,-0.06746229692195037
ACH-000253,0.06643555120141435
ACH-000255,-0.3336542038358476
ACH-000256,-0.08092407601092523
ACH-000257,-0.2032880620218641
ACH-000258,0.03919071000762993
ACH-000259,-0.11601356251762793
ACH-000260,0.17622009852533166
ACH-000261,-0.2337188322555005
ACH-000262,0.024894661486389563
ACH-000263,-0.0125837494479472
ACH-000264,0.062273876680764416
ACH-000265,-0.03633715320393694
ACH-000266,0.04228662077631865
ACH-000272,0.190644618747987
ACH-000274,-0.0551899020561227
