,METTL15 (196074)
ACH-000004,-0.1881836843529024
ACH-000005,0.0335179411183414
ACH-000007,-0.27019078857557705
ACH-000009,-0.2635110940162973
ACH-000011,-0.2921509955192209
ACH-000012,-0.2409199936910848
ACH-000013,-0.15412268444299662
ACH-000014,-0.26963836646344885
ACH-000015,-0.2085257394847409
ACH-000017,-0.18676068721093905
ACH-000018,-0.2179746851570972
ACH-000019,-0.1441738948045244
ACH-000021,-0.2614000083314811
ACH-000022,-0.196126355528224
ACH-000025,-0.2793503845715898
ACH-000028,-0.23865506037557985
ACH-000030,-0.2909148814170509
ACH-000035,-0.2512055646438037
ACH-000036,-0.40292255717357395
ACH-000037,-0.2183959970864309
ACH-000039,-0.2359794555057103
ACH-000040,-0.3413583141195337
ACH-000041,-0.14234700671286604
ACH-000042,-0.1983310069872124
ACH-000045,-0.3996793092129563
ACH-000047,-0.2239280525908718
ACH-000052,-0.3160238708203738
ACH-000053,-0.10750428931602246
ACH-000054,-0.4461034367360021
ACH-000055,0.08048002851702847
ACH-000060,-0.2712236102068352
ACH-000067,-0.1173855567057944
ACH-000070,-0.2445310390617461
ACH-000075,-0.10835808296752138
ACH-000078,-0.24149380844638746
ACH-000082,-0.22832188011126445
ACH-000085,-0.4166328717760092
ACH-000086,-0.26639187673933706
ACH-000087,-0.22557139972853185
ACH-000092,-0.13998693631580691
ACH-000095,-0.2741114549557413
ACH-000097,-0.22377169058464047
ACH-000098,-0.14901765632312924
ACH-000099,-0.3977003197944927
ACH-000108,-0.14320948311090076
ACH-000113,-0.2866609752660992
ACH-000116,-0.2717488569900126
ACH-000118,-0.1031106186036533
ACH-000120,-0.2108373921229186
ACH-000123,-0.2050155207336233
ACH-000127,-0.2729176631248355
ACH-000128,-0.18419125529673813
ACH-000132,-0.2470737220732135
ACH-000133,-0.29617464429290724
ACH-000137,-0.29005218833078833
ACH-000138,-0.19265613401210288
ACH-000142,-0.2685446387966594
ACH-000143,-0.24352302978960316
ACH-000146,-0.1942753291554175
ACH-000148,-0.2471800227345293
ACH-000150,-0.1467337727096595
ACH-000152,-0.15330174324360266
ACH-000153,-0.24319729033912474
ACH-000159,-0.18619817378461115
ACH-000160,-0.2739509549432783
ACH-000163,-0.2681447614803172
ACH-000167,-0.1010944031998339
ACH-000168,-0.2918062064692585
ACH-000169,-0.31760082239409804
ACH-000178,-0.09548839005610084
ACH-000183,-0.19092819234976965
ACH-000188,-0.10678940211237006
ACH-000189,-0.5702606735901843
