,YPEL3 (83719)
ACH-000004,-0.5481305957220195
ACH-000005,-0.3490711271486401
ACH-000007,-0.21194692993065412
ACH-000009,-0.07392878069343084
ACH-000011,-0.3001325745790854
ACH-000012,-0.2597709509299474
ACH-000013,-0.3626565312078868
ACH-000014,-0.18415614346600764
ACH-000015,-0.4308092006301035
ACH-000017,-0.10618062278312894
ACH-000018,-0.359827477964369
ACH-000019,-0.08757965367141284
ACH-000021,-0.2999038896549585
ACH-000022,-0.2437752207799473
ACH-000025,-0.4124301581737276
ACH-000028,-0.14595583555912553
ACH-000030,-0.1110083033238856
ACH-000035,-0.4048388607604677
ACH-000036,-0.2293779513725226
ACH-000037,-0.3359047060289334
ACH-000039,-0.3142502179015517
ACH-000040,-0.12946028805226678
ACH-000041,-0.17252518727727031
ACH-000042,-0.1637619134644323
ACH-000045,-0.3821167456274852
ACH-000047,-0.27441367588770865
ACH-000052,-0.2054074465973104
ACH-000053,-0.2668890844696621
ACH-000054,-0.12420751483449916
ACH-000055,-0.4351421962508437
ACH-000060,0.1103209856999927
ACH-000067,-0.2057536491402809
ACH-000070,-0.015978460159218333
ACH-000075,-0.24856511755584595
ACH-000078,-0.3650303192397945
ACH-000082,-0.22078870629377007
ACH-000085,-0.181759777211654
ACH-000086,0.010703687918659345
ACH-000087,-0.21717589967314585
ACH-000092,-0.29617196754191183
ACH-000095,-0.20761715771415334
ACH-000097,-0.29590057906186484
ACH-000098,-0.5717785221967686
ACH-000099,-0.3245716125376329
ACH-000108,-0.11745887547711385
ACH-000113,-0.12200639352835894
ACH-000116,-0.2335881914728178
ACH-000118,-0.17273553918723547
ACH-000120,-0.1411062136683683
ACH-000123,-0.3080482132508995
ACH-000127,-0.4309041040028481
ACH-000128,-0.13711663805579888
ACH-000132,-0.34872650737452016
ACH-000133,-0.13968929905242247
ACH-000137,-0.32689686958498004
ACH-000138,-0.16085309250528104
ACH-000142,-0.4101348394053397
ACH-000143,-0.35186758815888514
ACH-000146,-0.2262364417529316
ACH-000148,-0.3302004690887954
ACH-000150,-0.49087213745295205
ACH-000152,-0.12520223489819648
ACH-000153,-0.2837112114856324
ACH-000159,-0.19063758984898996
ACH-000160,-0.2713468884350269
ACH-000163,-0.2297914813932528
ACH-000167,0.05028303814109663
ACH-000168,-0.4561747590863888
ACH-000169,-0.3411410847478864
ACH-000178,-0.1719054404199422
ACH-000183,-0.03929038454044784
ACH-000188,-0.15432338152590894
ACH-000189,-0.2924020584198109
ACH-000190,-0.15031166384011554
ACH-000198,-0.25565733765528365
ACH-000203,-0.6206200052525737
ACH-000204,-0.0850830565582941
ACH-000206,-0.3061406718965096
ACH-000207,-0.23879632470188286
ACH-000208,-0.16813171860138593
ACH-000210,-0.3316833630788005
ACH-000211,-0.19221697239701954
ACH-000215,-0.2325888205712073
ACH-000221,-0.4748910370680682
ACH-000222,-0.042355249496665484
ACH-000223,-0.2449073835891633
ACH-000226,-0.3243016807140354
ACH-000227,-0.21414978397369747
ACH-000228,-0.10473106564464632
ACH-000231,-0.4473764924922845
ACH-000232,-0.3193579599516536
ACH-000233,-0.378891134520224
ACH-000234,-0.1977798979962841
ACH-000235,-0.12300788713404365
ACH-000237,-0.3382291211930609
ACH-000238,-0.06413081425520323
ACH-000242,-0.04337104005612782
ACH-000243,-0.4114482911342073
ACH-000244,-0.11313476769535305
ACH-000246,-0.0815660992071476
ACH-000248,-0.045178493834721736
ACH-000250,-0.16691850198781086
ACH-000251,-0.25655093993708505
ACH-000252,-0.11929295251533305
ACH-000253,-0.1615577203835279
ACH-000255,-0.1175981445615706
ACH-000256,-0.1764662812115068
ACH-000257,0.006356485229372515
ACH-000258,0.10313159367956423
ACH-000259,-0.2502812176648159
ACH-000260,-0.27818366495086816
ACH-000261,-0.2252886958216003
ACH-000262,-0.3939993682757858
ACH-000263,-0.2884258727744249
ACH-000264,-0.13913608482425135
ACH-000265,-0.4145720722706407
ACH-000266,-0.06039334716463941
ACH-000272,-0.2425719109914319
ACH-000274,-0.3195987323269589
ACH-000277,-0.13251335361026528
ACH-000278,-0.15221423130763476
ACH-000279,-0.26326803919476244
ACH-000280,-0.17852748493682918
ACH-000281,-0.053966519907424605
ACH-000288,-0.3309546115430056
ACH-000291,-0.2311344888884677
ACH-000293,-0.35925079252367115
ACH-000294,-0.27244662583964346
ACH-000295,-0.35266490156004343
ACH-000296,-0.5292827748760527
ACH-000302,-0.29654360563645105
ACH-000304,-0.24318189391493664
ACH-000307,-0.16070197482892878
ACH-000308,-0.3235225780830998
ACH-000310,-0.3568437083594326
ACH-000311,-0.16514670501805234
ACH-000312,-0.2720345849358284
ACH-000315,-0.4522236145877302
ACH-000316,-0.2940097093166388
ACH-000317,-0.0722771095455781
ACH-000318,-0.1934564584277152
ACH-000319,-0.3703070180220184
ACH-000320,-0.21356433056356253
ACH-000322,-0.3104722596983595
ACH-000323,-0.511260460684823
ACH-000324,-0.2480637291422621
ACH-000329,-0.26397754481577984
ACH-000330,-0.19973764163161606
ACH-000331,-0.3203248625197457
ACH-000332,-0.09681145806082064
ACH-000334,-0.36509819931049703
ACH-000335,0.03954006774785642
ACH-000336,-0.11931448920325627
ACH-000337,-0.4617001201399238
ACH-000338,-0.3207436412498816
ACH-000339,-0.3482303494034127
ACH-000341,-0.4220564987971923
ACH-000348,-0.1930296568541116
ACH-000350,-0.2013391810312684
ACH-000352,-0.2723928913783366
ACH-000356,-0.3227671727133119
ACH-000361,-0.19736888293660967
ACH-000362,-0.2423806928476127
ACH-000363,-0.2368352266672581
ACH-000364,-0.17567970160610655
ACH-000365,-0.4030578007074248
ACH-000366,-0.3185404689924086
ACH-000368,-0.14998047387073016
ACH-000374,-0.2585578889265386
ACH-000375,-0.4104938577499452
ACH-000376,-0.22508101400793626
ACH-000381,-0.23966409519988385
ACH-000383,-0.16438993748751776
ACH-000387,-0.1946680014713688
ACH-000389,-0.17683264110613292
ACH-000390,-0.18596935438357176
ACH-000393,-0.2541191146470053
ACH-000395,-0.2910307987198416
ACH-000396,-0.26284150235300685
ACH-000397,-0.24083792712537785
ACH-000401,-0.2314835526641391
ACH-000402,-0.6457364115708075
