,OR1E2 (8388)
ACH-000226,-0.3053286829916721
ACH-000227,-0.5516194651742505
ACH-000228,-0.4275923715461792
ACH-000231,-0.3604519564657797
ACH-000232,-0.36812139980351627
ACH-000233,-0.4166753942589278
ACH-000234,-0.402150581032888
ACH-000235,-0.2546389717954362
ACH-000237,-0.3766881452027113
ACH-000238,-0.3730465269450489
ACH-000242,-0.3708006081390349
ACH-000243,-0.2919032512470996
ACH-000244,-0.2657236413647586
ACH-000246,-0.4914994387078769
ACH-000248,-0.2679868696951885
ACH-000250,-0.3801411880004415
ACH-000251,-0.3765988241345786
ACH-000252,-0.4147074015137572
ACH-000253,-0.54104364414838
ACH-000255,-0.40182502248016905
ACH-000256,-0.3245558133930617
ACH-000257,-0.2378507052312997
ACH-000258,-0.4332081932334183
ACH-000259,-0.3518758407262086
ACH-000260,-0.2790575256994391
ACH-000261,-0.33871162791372833
ACH-000262,-0.6304238452436318
ACH-000263,-0.38186982777044537
ACH-000264,-0.31329037431715845
ACH-000265,-0.2173851365276922
ACH-000266,-0.42291724026567545
ACH-000272,-0.4294439528986555
ACH-000274,-0.4634942302989595
ACH-000277,-0.5618877617232909
ACH-000278,-0.3788346454012172
ACH-000279,-0.34421201649692923
ACH-000280,-0.3546106248156444
ACH-000281,-0.4304360813589481
ACH-000288,-0.6003725137170235
ACH-000291,-0.42282372867816587
ACH-000293,-0.5817080109896259
ACH-000294,-0.2303925941554044
ACH-000295,-0.2730987267566857
ACH-000296,-0.11467633794653395
ACH-000302,-0.39844841886325977
ACH-000304,-0.2333699575825917
ACH-000307,-0.24341628933095585
ACH-000308,-0.33133938177807115
ACH-000310,-0.5523139260524897
ACH-000311,-0.36024745493967897
ACH-000312,-0.5003640436758172
ACH-000315,-0.2961179705560642
ACH-000316,-0.22169615901961812
ACH-000317,-0.18609814692190366
ACH-000318,-0.26212832876751146
ACH-000319,-0.4185885565342659
ACH-000320,-0.11351862970164953
ACH-000322,-0.11861704319922442
ACH-000323,-0.14766141714025888
ACH-000324,-0.480615115259618
ACH-000329,-0.3672670946808855
ACH-000330,-0.22698263008503286
ACH-000331,-0.4306314780341333
ACH-000332,-0.4583835521321421
ACH-000334,-0.2764323836255469
ACH-000335,-0.3716648551451028
ACH-000336,-0.7031476616923645
ACH-000337,-0.14978151228187989
ACH-000338,-0.3100241245705006
ACH-000339,-0.4018450216823677
ACH-000341,-0.4478574809871313
ACH-000348,-0.36300389822342
ACH-000350,-0.4287362945988674
ACH-000352,-0.367721921324009
ACH-000356,-0.27319657229952243
ACH-000361,-0.25618539077074004
ACH-000362,-0.5746028904444885
ACH-000363,-0.24504660020942176
ACH-000364,-0.4979266742331594
ACH-000365,-0.4910661462977495
ACH-000366,-0.4357644720624561
ACH-000368,-0.2603572923390782
ACH-000374,-0.37159392267968816
ACH-000375,-0.27761841709929946
ACH-000376,-0.16797875519058253
ACH-000381,-0.3262799018588212
ACH-000383,-0.46145191588372
ACH-000387,-0.4140398194189479
ACH-000389,-0.4936584309401237
ACH-000390,-0.3070794726839605
ACH-000393,-0.3302687708921935
ACH-000395,-0.4144097638776008
ACH-000396,-0.4766491456687318
ACH-000397,-0.6064446454688137
ACH-000401,-0.29173314396156824
ACH-000402,-0.39450228957429295
ACH-000403,-0.4815991117604113
ACH-000404,-0.2324175935008567
ACH-000406,-0.28767931707661976
ACH-000407,-0.2707109780394636
ACH-000408,-0.176243973122073
ACH-000410,-0.2895393852447466
ACH-000411,-0.3612641185534377
ACH-000414,-0.3881090418543398
ACH-000415,-0.3661780165811128
ACH-000416,-0.2139825955869253
ACH-000420,-0.4243950113736979
ACH-000421,-0.3097231331363774
ACH-000424,-0.2452351625812011
ACH-000425,-0.32789453632055243
ACH-000426,-0.4656165504308549
ACH-000427,-0.525019432566972
ACH-000433,-0.2744571884445896
ACH-000435,-0.4509558317781813
ACH-000436,-0.2379717540011333
ACH-000444,-0.3508196846546626
ACH-000445,-0.32088266585614394
ACH-000448,-0.3426472701402395
ACH-000450,-0.3050243248694833
ACH-000452,-0.3793382615509821
ACH-000454,-0.3772662013163848
ACH-000458,-0.29574340071270544
ACH-000459,-0.18205753339198735
ACH-000460,-0.4032741973815786
ACH-000461,-0.3709785945000656
ACH-000463,-0.2666697530184136
ACH-000464,-0.44717854620299335
ACH-000466,-0.37570325339162575
ACH-000467,-0.4375808110117462
ACH-000468,-0.507265581895302
ACH-000469,-0.5156871140626943
ACH-000470,-0.6479477660292718
ACH-000471,-0.43709685463213743
ACH-000472,-0.4310735923056493
ACH-000473,-0.32285195799400296
ACH-000475,-0.3337040098331132
ACH-000476,-0.36367842426464375
ACH-000477,-0.18628100786947824
ACH-000479,-0.28177854150992565
ACH-000480,-0.14893149588379956
ACH-000481,-0.37276526751222
ACH-000483,-0.3368464074280166
ACH-000484,-0.32265804832179645
ACH-000485,-0.31368426620766604
ACH-000486,-0.4238611912222451
ACH-000487,-0.3482636470406053
ACH-000488,-0.2527114010439253
ACH-000490,-0.1452930092889884
ACH-000491,-0.3525231635266553
ACH-000495,-0.2598244181850542
ACH-000496,-0.3378617464705437
ACH-000499,-0.3153268927093371
ACH-000500,-0.17993037424495487
ACH-000502,-0.4545662247425225
ACH-000503,-0.24940732865469906
ACH-000505,-0.3352383371026925
ACH-000507,-0.31547036911489074
ACH-000510,-0.4153035909155645
ACH-000511,-0.4640590669495078
ACH-000512,0.03846549439786469
ACH-000516,-0.3945475334159852
ACH-000517,-0.417526395183095
ACH-000518,-0.478716100406732
ACH-000520,-0.3626730569975173
ACH-000521,-0.5402036694680044
ACH-000522,-0.21597130769252365
ACH-000524,-0.4652443380524421
ACH-000527,-0.3440562863143653
ACH-000528,-0.36904318941534703
ACH-000537,-0.3311559572458503
ACH-000541,-0.48686503800519304
ACH-000542,-0.4657172590659674
ACH-000544,-0.06326262145956286
ACH-000545,-0.3956114948382688
ACH-000547,-0.2547852022392812
ACH-000548,-0.3841091878627505
ACH-000549,-0.28444757981270685
ACH-000550,-0.3953275229075593
ACH-000552,-0.4484777013287501
ACH-000556,-0.40020940784799897
ACH-000557,-0.5080407779323931
ACH-000569,-0.19048168230886767
ACH-000570,-0.32175945754666385
ACH-000571,-0.3482462230022593
ACH-000573,-0.3028695636088793
ACH-000576,-0.3596392515325245
ACH-000579,-0.1917337673169592
ACH-000580,-0.33604579587762945
ACH-000584,-0.3984101324921121
ACH-000585,-0.4247314077426904
ACH-000588,-0.4765849093703801
ACH-000589,-0.23198809448746394
ACH-000591,-0.4167474420279975
ACH-000593,-0.3203301971247044
ACH-000600,-0.2992627370342221
ACH-000601,-0.33178856219690017
ACH-000605,-0.3658255881006657
ACH-000606,-0.14206214126706318
ACH-000608,-0.3706470752191269
ACH-000614,-0.25263917508531064
ACH-000616,-0.4583343466456049
ACH-000618,-0.23022009594854545
ACH-000619,-0.2890629857192505
ACH-000620,-0.4140607763005875
ACH-000621,-0.5621994784075637
ACH-000622,-0.348990231835972
ACH-000623,-0.475034704842546
ACH-000624,-0.3459622954511295
ACH-000627,-0.3919969647514077
ACH-000630,-0.1811284380034925
ACH-000631,-0.6825775202832968
ACH-000632,-0.346518660481966
ACH-000633,-0.4135165593638648
ACH-000637,-0.4531108887019575
ACH-000638,-0.2665925108212416
ACH-000646,-0.3180544972286596
ACH-000647,-0.2471377575013292
ACH-000648,-0.09758428878445498
ACH-000649,-0.284291386930708
ACH-000651,-0.3939861512248071
ACH-000652,-0.2946746540787778
ACH-000653,-0.3549441568226203
ACH-000657,-0.4635247565279432
ACH-000658,-0.4771237138740928
ACH-000661,-0.3895554099872912
ACH-000662,-0.4715604295158306
ACH-000663,-0.21514245076590927
ACH-000665,-0.2435603498464217
ACH-000671,-0.2324145526080879
ACH-000672,-0.11234727449054167
ACH-000673,-0.4975407051028638
ACH-000676,-0.2860635516594498
ACH-000677,-0.428778187937042
ACH-000681,-0.4751694969462093
ACH-000683,-0.319664920534702
ACH-000684,-0.3455438779452943
ACH-000688,-0.3885855949938157
ACH-000693,-0.28347828976884737
ACH-000694,-0.2573938123472703
ACH-000695,-0.38009834473197385
ACH-000696,-0.305165016074786
ACH-000697,-0.407677618571875
ACH-000699,-0.3558033097250568
ACH-000701,-0.471889899443872
ACH-000706,-0.211021077620935
ACH-000711,-0.3439582602144361
ACH-000713,-0.3248073535226254
ACH-000714,-0.34761413580791833
ACH-000718,-0.5003877903872014
ACH-000720,-0.3996373273931601
ACH-000721,-0.3009071317975737
ACH-000724,-0.3728884120646765
ACH-000725,-0.19944698792048607
ACH-000732,-0.2355858274504897
ACH-000734,-0.334198495569197
ACH-000735,-0.3685961731807972
ACH-000736,-0.4847520761579706
ACH-000738,-0.3815631008161533
ACH-000746,-0.543981205928976
ACH-000747,-0.12769815904635667
ACH-000748,-0.27071143373099554
ACH-000753,-0.41946331140175297
ACH-000756,-0.27480136488442897
ACH-000757,-0.3250039346625917
ACH-000758,-0.13019433365097047
ACH-000760,-0.23063567561279474
ACH-000762,-0.3886040553980624
ACH-000763,-0.5072470361011954
ACH-000764,-0.2639923174733016
ACH-000765,-0.14944890805862554
ACH-000766,-0.4036453746469363
ACH-000767,-0.4429889763532554
ACH-000768,-0.393104296030986
ACH-000769,-0.5057187687092779
ACH-000770,-0.5616924316523759
ACH-000771,-0.4439564796432928
ACH-000773,-0.3387870958542029
ACH-000776,-0.22194449071491426
ACH-000777,-0.446396380503899
ACH-000778,-0.5049824745824816
ACH-000781,-0.3287664195009389
ACH-000782,-0.25395501092627976
ACH-000783,-0.368722172159053
ACH-000784,-0.2931634114932873
ACH-000785,-0.5176277592514301
ACH-000787,-0.43628751995421067
ACH-000788,-0.34965880970830304
ACH-000791,-0.3243886517170757
ACH-000792,-0.2755385346745661
ACH-000794,-0.3036118534015901
ACH-000796,-0.5195965826104931
ACH-000798,-0.2491775274816556
ACH-000799,-0.16850338842225054
ACH-000800,-0.28470530472874706
ACH-000802,-0.4179416377699272
ACH-000804,-0.4505237665210032
ACH-000805,-0.08669128783512127
ACH-000809,-0.3694279730466298
ACH-000810,-0.2572607972785805
ACH-000811,-0.3779825353303922
ACH-000817,-0.38355409142103336
ACH-000819,-0.301006890064961
ACH-000820,-0.15992452380229016
ACH-000821,-0.3788009546044638
ACH-000822,-0.3575163023822102
ACH-000823,-0.12657522511011882
ACH-000824,-0.2958442675399926
ACH-000827,-0.34683686711389744
ACH-000829,-0.5367646112412303
ACH-000831,-0.18857662818676904
ACH-000832,-0.18833072051873492
ACH-000833,-0.14724272438077987
ACH-000834,-0.33493394266795196
ACH-000835,-0.4050297434089493
ACH-000836,-0.4516879554848012
ACH-000837,-0.3157622807166099
ACH-000838,-0.5406948671031742
ACH-000839,-0.4064920210301885
ACH-000840,-0.20773713520663573
ACH-000841,-0.184918614149728
ACH-000843,-0.4544224148225834
ACH-000846,-0.2471366837920361
ACH-000847,-0.3115602075532905
ACH-000848,-0.5035711461880301
ACH-000849,-0.2526350812912924
ACH-000851,-0.3579440973370974
ACH-000855,-0.2583223032569921
ACH-000856,-0.508935804034176
ACH-000858,-0.3647537063818705
ACH-000859,-0.15496888423261096
ACH-000861,-0.44028689688423983
ACH-000862,-0.32995436809528444
ACH-000865,-0.3577938128108429
ACH-000866,-0.4693916984162957
ACH-000867,-0.3543006104319609
ACH-000869,-0.5034068980619277
ACH-000872,-0.4159064453112469
ACH-000873,-0.371332237586909
ACH-000876,-0.26582356070660995
ACH-000878,-0.4394619715260597
ACH-000880,-0.5244005593996658
ACH-000881,-0.4305480048190299
ACH-000882,-0.3515179606028662
ACH-000884,-0.246660314143798
ACH-000885,-0.2948203300392189
ACH-000887,-0.31980021203618564
ACH-000889,-0.3584083897749161
ACH-000896,-0.37645960825038655
ACH-000898,-0.40641332259529495
ACH-000900,-0.14886169147836936
ACH-000901,-0.4353033882807544
ACH-000905,-0.2747376716226243
ACH-000906,-0.3186232492572942
ACH-000907,-0.2992663372321516
ACH-000910,-0.36878874658939786
ACH-000911,-0.4798135920527968
ACH-000912,-0.2785404503998882
ACH-000913,-0.1162047143171397
ACH-000915,-0.4341616321879302
ACH-000916,-0.4311941413036914
ACH-000917,-0.31460083991829496
ACH-000920,-0.3405906565137612
ACH-000921,-0.48478821449034604
ACH-000924,-0.3471353870499001
ACH-000926,-0.5126730747565406
ACH-000928,-0.5504469093685641
ACH-000929,-0.21728448578812054
ACH-000932,-0.2808003214588324
ACH-000935,-0.3821315298597134
ACH-000936,-0.2005452749677318
ACH-000937,-0.4323208897346564
ACH-000938,-0.2840924470616989
ACH-000939,-0.5302317775642204
ACH-000941,-0.17088971131643158
ACH-000943,-0.3819700982089055
ACH-000946,-0.3549559280849001
ACH-000947,-0.2289176118426352
ACH-000948,-0.4880914300243935
ACH-000950,-0.3285873936147177
ACH-000953,-0.38716720483448497
ACH-000954,-0.19962101820061104
ACH-000957,-0.2807799678442703
ACH-000958,-0.4618646939363054
ACH-000960,-0.27943389887847364
ACH-000963,-0.3962464914592344
ACH-000968,-0.29374730046869524
ACH-000969,-0.23157488288979464
ACH-000972,-0.2105538837106972
ACH-000973,-0.3377838085776787
ACH-000974,-0.4467328045080831
ACH-000978,-0.3764311117503241
ACH-000984,-0.3891086470125873
ACH-000986,-0.2752695682999074
ACH-000988,-0.4732289895283899
ACH-000993,-0.413530906029285
ACH-000994,-0.6475634959583926
ACH-000996,-0.5137444861856217
ACH-001001,-0.2772487104338263
ACH-001020,-0.5782595441145043
ACH-001028,-0.18681065128788127
ACH-001031,-0.3797719177333641
ACH-001038,-0.3226723557975298
ACH-001048,-0.3286838603555685
ACH-001050,-0.3329206728461526
ACH-001053,-0.3357379892569789
ACH-001054,-0.3472132116660013
ACH-001061,-0.3684212157187216
ACH-001067,-0.16472720006072394
ACH-001075,-0.3808638131850944
ACH-001096,-0.4784926564150051
ACH-001111,-0.2873504849836186
ACH-001119,-0.3998855943963153
ACH-001128,-0.06988983007246251
ACH-001134,-0.3120997860195628
ACH-001151,-0.4437475771269221
ACH-001163,-0.2265869496075349
ACH-001164,-0.2414354897617365
ACH-001183,-0.3751445581710017
ACH-001192,-0.23933384535896726
ACH-001193,-0.4424071219490797
ACH-001196,-0.22914176459557575
ACH-001197,-0.2753682851246897
ACH-001205,-0.5437860227006064
ACH-001211,-0.40941403973979945
ACH-001212,-0.30033662736687045
ACH-001228,-0.4095963571656254
ACH-001232,-0.3621669508233378
ACH-001239,-0.4106128473652387
ACH-001270,-0.5015615099619468
ACH-001274,-0.4616021702667538
ACH-001275,-0.1943093241798468
ACH-001277,-0.20768714351908255
ACH-001278,-0.24175096650957897
ACH-001280,-0.4800458652492663
ACH-001283,-0.21993858493280374
ACH-001289,-0.4946413627485262
ACH-001300,-0.4906642797352505
ACH-001301,-0.4529902375120857
ACH-001302,-0.2803059499124256
ACH-001306,-0.4249811178548575
ACH-001318,-0.16302128655869774
ACH-001322,-0.27513233548898586
ACH-001328,-0.4274067140214062
ACH-001332,-0.4363706920354064
ACH-001336,-0.15151079417097402
ACH-001346,-0.19189300436824594
ACH-001353,-0.4324579161870554
ACH-001354,-0.5260543005517042
ACH-001367,-0.08477950071664556
ACH-001368,-0.3128740199655165
ACH-001374,-0.5759622218563563
ACH-001377,-0.5606557072678933
ACH-001380,-0.3343771381145552
ACH-001391,-0.33963816809163544
ACH-001408,-0.4625936205758723
ACH-001430,-0.4906930815892339
ACH-001431,-0.3567893979802717
ACH-001450,-0.3062075575947151
ACH-001496,-0.2756149880547922
ACH-001500,-0.3307576723996926
ACH-001523,-0.4628467057165533
ACH-001532,-0.4066301559862249
ACH-001550,-0.24638845307293905
ACH-001552,-0.4367836400067169
ACH-001554,-0.3708285316059318
ACH-001654,-0.5062105897907743
ACH-001735,-0.4513203302803576
ACH-001736,-0.11763444187000595
ACH-001737,-0.4425887921871913
ACH-001740,-0.32526483937658146
ACH-001745,-0.4063178539542769
ACH-001765,-0.3449588340595613
