,CDC14A (8556)
ACH-000211,-0.06631637683931453
ACH-000215,-0.06000802192843945
ACH-000221,-0.09589063367216984
ACH-000222,0.09192572317364066
ACH-000223,-0.0973418724866296
ACH-000226,-0.08639232860749234
ACH-000227,-0.09183705531093812
ACH-000228,-0.033368555926857404
ACH-000231,-0.08623746757542272
ACH-000232,0.011882830807810194
ACH-000233,-0.021199579451785487
ACH-000234,-0.05548758018001272
ACH-000235,0.0921561945891324
ACH-000237,-0.07330605449724302
ACH-000238,0.004315244247771048
ACH-000242,-0.049426557696844016
ACH-000243,0.06550006826471784
ACH-000244,0.06499796753351779
ACH-000246,-0.00922964469844442
ACH-000248,0.011228868191682931
ACH-000250,-0.009092624644018945
ACH-000251,-0.04051068251820962
ACH-000252,-0.29683213818036674
ACH-000253,0.07068467509357396
ACH-000255,-0.056264194686222235
ACH-000256,0.058447795944920784
ACH-000257,-0.09148455623424563
ACH-000258,0.05887189149902091
ACH-000259,0.07682555308392701
ACH-000260,-0.0710610462188032
ACH-000261,-0.09507157775224764
ACH-000262,-0.01523656578984878
ACH-000263,0.054072614431037724
ACH-000264,-0.05869017133101555
ACH-000265,-0.011655890963200171
ACH-000266,0.09731321520089403
ACH-000272,-0.0809288340061915
ACH-000274,-0.03967605648578
ACH-000277,-0.027090334602973262
ACH-000278,-0.15112647397389375
ACH-000279,-0.013796917706537341
ACH-000280,-0.03273178008880258
ACH-000281,0.2340847468352649
ACH-000288,-0.05109478837656777
ACH-000291,-0.02703945087608169
ACH-000293,-0.0505266239395523
ACH-000294,-0.046505996828918525
ACH-000295,0.13757348018661175
ACH-000296,-0.16124574926517454
ACH-000302,-0.08016466703794581
ACH-000304,-0.1357033836514195
ACH-000307,-0.056924425182544515
ACH-000308,-0.0740385263597566
ACH-000310,-0.04628088885668439
ACH-000311,0.15845134984581674
ACH-000312,-0.13566533577672502
ACH-000315,-0.07448209603798325
ACH-000316,0.17032111743737113
ACH-000317,0.0031456614700205283
ACH-000318,-0.09711548945364447
ACH-000319,-0.010648424935685566
ACH-000320,0.017195118645671144
ACH-000322,0.04541638929147026
ACH-000323,-0.09297955105327724
ACH-000324,-0.09815140405064114
ACH-000329,-0.04890291221321722
ACH-000330,-0.037175020467630285
ACH-000331,-0.17065614561436146
ACH-000332,-0.007288009850117775
ACH-000334,-0.09752432980281736
ACH-000335,-0.2556013102046865
ACH-000336,-0.09862087254567638
ACH-000337,0.01091461861495263
ACH-000338,0.33073509617761
ACH-000339,-0.09486766902838918
ACH-000341,-0.10110466348884424
ACH-000348,-0.07623730232343731
ACH-000350,0.0856324605759414
ACH-000352,-0.12650895795466247
ACH-000356,-0.0030005813426668
ACH-000361,0.04255236554460042
ACH-000362,0.0307777863227681
ACH-000363,0.05883050531754193
ACH-000364,-0.07381498498407754
ACH-000365,-0.028040575352894653
ACH-000366,0.008298430810254807
ACH-000368,-0.14620515942601894
ACH-000374,-0.06924138466869495
ACH-000375,0.03877382346198791
ACH-000376,-0.06369663951450588
ACH-000381,0.06356920537562262
ACH-000383,-0.04886186724040061
ACH-000387,0.13784426620089416
ACH-000389,0.11476668698799128
ACH-000390,0.013857471693290964
ACH-000393,-0.10086493410788508
ACH-000395,-0.033233649259351745
ACH-000396,0.09964921922501564
ACH-000397,0.008687200618338678
ACH-000401,-0.07667211457793037
ACH-000402,-0.02359434337541376
ACH-000403,-0.04927953928000421
ACH-000404,0.09045301044178343
ACH-000406,0.057829877630588014
ACH-000407,-0.04608754073038969
ACH-000408,-0.1575708079578295
ACH-000410,-0.02103947219300041
ACH-000411,0.050224907230982725
ACH-000414,0.05620101188870588
ACH-000415,0.004750092631196048
ACH-000416,-0.13841106283541735
ACH-000420,-0.12951956649765428
ACH-000421,0.01897435426271151
ACH-000424,-0.06816153510429074
ACH-000425,0.06010755228299654
ACH-000426,0.03301194585216003
ACH-000427,-0.10442541449453158
ACH-000433,0.054403621967296464
ACH-000435,0.057358576198283585
ACH-000436,0.02884047180656792
ACH-000444,-0.19664636150000908
ACH-000445,-0.09547873353303997
ACH-000448,-0.1166000653823138
ACH-000450,0.1455153158695682
ACH-000452,0.006369771076207688
ACH-000454,-0.03800175314229652
ACH-000458,-0.035659649969889524
ACH-000459,0.1303936320314139
ACH-000460,0.018745866352915464
ACH-000461,-0.05261537051292139
ACH-000463,0.06926460331557438
ACH-000464,-0.09868986503997212
ACH-000466,0.039488229750961314
ACH-000467,0.11654278038828506
ACH-000468,0.014167158520256419
ACH-000469,-0.07621263959287759
ACH-000470,0.055103284152700535
ACH-000471,0.021961018390457214
ACH-000472,0.007317862061277615
ACH-000473,0.12642558934154086
ACH-000475,-0.031478981614793414
ACH-000476,-0.029338349523471707
ACH-000477,-0.028318614186198486
ACH-000479,-0.17619278739767638
ACH-000480,-0.12005666571680987
ACH-000481,-0.1096648246660709
ACH-000483,-0.07159117531720313
ACH-000484,-0.0715116583572102
ACH-000485,0.1718955753296644
ACH-000486,-0.12644089852807666
ACH-000487,-0.001192925595603996
ACH-000488,-0.004116083669027185
ACH-000490,-0.06953027795254747
ACH-000491,0.009852384757150844
ACH-000495,-0.04155878239983477
ACH-000496,-0.02294757490898633
ACH-000499,-0.20416360382825585
ACH-000500,-0.08217283880327943
ACH-000502,-0.01778143876282047
ACH-000503,0.12791809957659273
ACH-000505,-0.1407434664168382
ACH-000507,-0.03280113999052267
ACH-000510,-0.1329074273304715
ACH-000511,-0.10655055135235404
ACH-000512,0.14241057487115308
ACH-000516,-0.04908921348140632
ACH-000517,-0.058310069705118
ACH-000518,0.007186706558692289
ACH-000520,-0.07427818701607221
ACH-000521,-0.044717428993990116
ACH-000522,-0.1852205639077945
ACH-000524,0.06585740941364839
ACH-000527,-0.0032716090521672896
ACH-000528,-0.030145628582696093
ACH-000537,0.012283817637443151
ACH-000541,-0.057802731306642874
ACH-000542,-0.1106057745296752
ACH-000544,-0.03132373341959032
ACH-000545,-0.16238402332974225
ACH-000547,0.04022937930410755
ACH-000548,-0.06508231657011762
ACH-000549,-0.039555857620474665
ACH-000550,-0.07645939875992777
ACH-000552,-0.008804510919704758
ACH-000556,-0.008768648898101859
ACH-000557,-0.03018009133388287
ACH-000569,0.0816278417708105
ACH-000570,0.044968489214073495
ACH-000571,-0.07823575134529008
ACH-000573,-0.0015553490775761381
ACH-000576,-0.011555132077120438
ACH-000579,-0.06161242977676425
ACH-000580,0.2291288998318703
ACH-000584,-0.06625273866847423
ACH-000585,-0.020572609788859858
ACH-000588,0.05633905590584905
ACH-000589,-0.05200969338655741
ACH-000591,-0.21886421821715887
ACH-000593,-0.03365422960784052
ACH-000600,0.006186848163403545
ACH-000601,0.006825448905892811
ACH-000605,-0.1461748137877878
ACH-000606,-0.06429818834674503
ACH-000608,-0.054016278995689664
ACH-000614,-0.1418133880779324
ACH-000616,-0.2218919798847621
ACH-000618,0.010599465432243198
ACH-000619,-0.020829581472062327
ACH-000620,-0.027783661904759633
ACH-000621,-0.0776635653090052
ACH-000622,0.038248376647941416
ACH-000623,0.012129035931851141
ACH-000624,-0.033171457085062035
ACH-000627,-0.07338981552372546
ACH-000630,-0.13876250506130114
ACH-000631,-0.16436440960040175
ACH-000632,-0.06439514416015159
ACH-000633,0.022097986907597632
ACH-000637,0.036203122366827684
ACH-000638,-0.03460062742592458
ACH-000646,-0.050698946956974585
ACH-000647,0.050283379639292206
ACH-000648,0.011865392640290195
ACH-000649,0.002878800405119465
ACH-000651,-0.029643345332996663
ACH-000652,0.14846242531219372
ACH-000653,-0.06824574518394412
ACH-000657,-0.04966592470484302
ACH-000658,0.07606856386666504
ACH-000661,0.005100220200363148
ACH-000662,-0.047513316948726035
ACH-000663,0.035069031809383804
ACH-000665,-0.0707481728490336
ACH-000671,0.0113037520892796
ACH-000672,-0.049568079446497264
ACH-000673,-0.04396220286211547
ACH-000676,-0.10196249744765676
ACH-000677,0.0663364737165337
ACH-000681,0.2559097656452293
ACH-000683,-0.017301138001307774
ACH-000684,-0.08943967308144789
ACH-000688,-0.25138181468767073
ACH-000693,-0.08460696755996641
ACH-000694,-0.05004219727815176
ACH-000695,-0.04895235113177372
ACH-000696,-0.11750869638191007
ACH-000697,-0.07579381370418536
ACH-000699,0.04365614134756805
ACH-000701,-0.15576623249216612
ACH-000706,-0.11234950924936643
ACH-000711,-0.054455853840888684
ACH-000713,-0.08604640195043771
ACH-000714,0.03873589648262768
ACH-000718,-0.0281601149751846
ACH-000720,0.02836404247792555
ACH-000721,-0.0275586499789886
ACH-000724,0.10809927727366783
ACH-000725,-0.012907850147209224
ACH-000732,-0.30122145866831546
ACH-000734,-0.028170398015995017
ACH-000735,-0.06227892909227886
ACH-000736,-0.08064012933693106
ACH-000738,0.0884394558915178
ACH-000746,0.022762527864520668
ACH-000747,-0.035155336731834436
ACH-000748,0.04332522864564999
ACH-000753,0.02052576072953042
ACH-000756,-0.07149935633761498
ACH-000757,-0.07698936757672475
ACH-000758,-0.010582134372763976
ACH-000760,-0.028532687413928125
ACH-000762,0.05153820787171495
ACH-000763,0.15888161090017905
ACH-000764,-0.19743556722933306
ACH-000765,0.03426145781476814
ACH-000766,-0.007197377868514723
ACH-000767,0.03509504021321479
ACH-000768,-0.004929917923139854
ACH-000769,-0.17892894606802573
ACH-000770,-0.11730550850459047
ACH-000771,-0.0618926405738555
ACH-000773,0.06303892423761558
ACH-000776,-0.03983566930557767
ACH-000777,0.003411024594473755
ACH-000778,-0.018517420379219843
ACH-000781,0.043891019462228995
ACH-000782,0.06598944563267492
ACH-000783,0.08342313722589499
ACH-000784,0.040246795646031626
ACH-000785,-0.03129952278960451
ACH-000787,-0.07389247178209568
ACH-000788,-0.050167241922014855
ACH-000791,-0.06665229241473497
ACH-000792,-0.056204119613739216
ACH-000794,0.011748326323403469
ACH-000796,0.055908368107983136
ACH-000798,-0.07861927087323324
ACH-000799,-0.16359305645648053
ACH-000800,-0.2196730809909312
ACH-000802,-0.04375684130858059
ACH-000804,-0.03417128667813889
ACH-000805,0.058501287340605924
ACH-000809,-0.022441012798111698
ACH-000810,0.04150123073757549
ACH-000811,-0.13789102470548298
ACH-000817,-0.029725907781428286
ACH-000819,-0.1122316500191306
ACH-000820,0.031667275762738804
ACH-000821,-0.05637972804982215
ACH-000822,0.003804038442679956
ACH-000823,-0.09968747198041496
ACH-000824,0.06949934543878106
ACH-000827,-0.12739332550261226
ACH-000829,0.01760488961915042
ACH-000831,-0.3188041716614405
ACH-000832,-0.10446885829866537
ACH-000833,0.03687920440223237
ACH-000834,0.04345708855507148
ACH-000835,-0.11295792488318393
ACH-000836,-0.0005782112531761551
ACH-000837,-0.004960239918510065
ACH-000838,0.033842946774867384
ACH-000839,-0.14608902150941433
ACH-000840,0.08685284151311587
ACH-000841,0.0777077015480116
ACH-000843,0.051993963629763294
ACH-000846,-0.11647458949404794
ACH-000847,-0.04165750147988384
ACH-000848,0.10041279552815804
ACH-000849,0.02264145747643291
ACH-000851,-0.06638923580837401
ACH-000855,-0.061547172376703985
ACH-000856,-0.07226248727064148
ACH-000858,-0.07887027334892477
ACH-000859,0.1276697097079046
ACH-000861,-0.16270209846037442
ACH-000862,-0.04735284771837733
ACH-000865,0.07804661731224427
ACH-000866,-0.0836759499690022
ACH-000867,-0.04374134043654327
ACH-000869,0.05445441881079987
ACH-000872,-0.14775793427154538
ACH-000873,0.003805780544719297
ACH-000876,0.050361496288372005
ACH-000878,0.1868936933859855
ACH-000880,0.06761071222632928
ACH-000881,0.010005647485012658
ACH-000882,-0.06310999451151299
ACH-000884,-0.03567184402953562
ACH-000885,-0.0641410040775034
ACH-000887,-0.11018315442090544
ACH-000889,0.04906229444572102
ACH-000896,0.0037691869172895155
ACH-000898,-0.010923099405705195
ACH-000900,0.07898975343814436
ACH-000901,-0.04560843040039533
ACH-000905,0.003677602544947168
ACH-000906,-0.10778053313228307
ACH-000907,-0.08831003145636336
ACH-000910,0.17429496818707493
ACH-000911,-0.13907779307613874
ACH-000912,0.02125278471310743
ACH-000913,0.08726867628943516
ACH-000915,-0.2703839775057805
ACH-000916,0.08349390207519589
ACH-000917,-0.1173888259824374
ACH-000920,0.11238247116484487
ACH-000921,-0.18973591392520398
ACH-000924,-0.0007022445905738793
ACH-000926,-0.06806033004306945
ACH-000928,-0.03410872335614211
ACH-000929,-0.16505988648674969
ACH-000932,-0.06228441518996401
ACH-000935,-0.05094144301004645
ACH-000936,-0.0741292655576507
ACH-000937,-0.010737641892672262
ACH-000938,0.048816533629472816
ACH-000939,0.07814469261277701
ACH-000941,0.006200266894465037
ACH-000943,-0.15192148936450314
ACH-000946,-0.14957195674409918
ACH-000947,-0.05184170976081436
ACH-000948,-0.038829837241989185
ACH-000950,-0.029366858682166062
ACH-000953,0.031975342771586236
ACH-000954,-0.016820144039763417
ACH-000957,-0.06511991291342614
ACH-000958,-0.11985745580474795
ACH-000960,0.05346029028611169
ACH-000963,-0.1680126900285878
ACH-000968,0.12699577621953692
ACH-000969,-0.07142465822403346
ACH-000972,-0.26774306125038155
ACH-000973,-0.1098600842171359
ACH-000974,-0.07545161918310793
ACH-000978,-0.07583365106832958
ACH-000984,-0.07206919115280826
ACH-000986,-0.05692715916672391
ACH-000988,-0.0591165674499634
ACH-000993,0.008105737771283603
ACH-000994,-0.040935634234418164
ACH-000996,-0.09757232356526982
ACH-001001,-0.04466154864508657
ACH-001020,0.02434608893567161
ACH-001028,-0.005964502784552112
ACH-001031,-0.02321431716473083
ACH-001038,-0.025062582817237302
ACH-001048,-0.05593184921460678
ACH-001050,-0.15634254779832085
ACH-001053,-0.10560815634360406
ACH-001054,-0.0808074954010435
ACH-001061,-0.0037327868814904935
ACH-001067,-0.05633379410027967
ACH-001075,0.019251925526717003
ACH-001096,0.03455263325842909
ACH-001111,0.21764503722152692
ACH-001119,-0.10216620444288983
ACH-001128,-0.16235129175338986
ACH-001134,0.08995835529192404
ACH-001151,-0.03469960604321986
ACH-001163,-0.029977422088512305
ACH-001164,-0.10028364873965208
ACH-001183,0.09991939483923007
ACH-001192,-0.0597936085827926
ACH-001193,0.3736328543595269
ACH-001196,0.07341069201042905
ACH-001197,0.005713914588254839
ACH-001205,-0.1285933918354424
ACH-001211,-0.20385165219377527
ACH-001212,0.03180725048848722
ACH-001228,-0.04943475557647517
ACH-001232,-0.007519570628228738
ACH-001239,0.011113433007244182
ACH-001270,-0.21634505705578227
ACH-001274,-0.02381308536551489
ACH-001275,-0.009020035527501255
ACH-001277,-0.11975410748427215
ACH-001278,-0.06660934887332373
ACH-001280,0.14338216296406942
ACH-001283,-0.005983574727922747
ACH-001289,0.10593871490469307
ACH-001300,0.06337416250669223
ACH-001301,-0.219439374875472
ACH-001302,0.058538574942277675
ACH-001306,-0.04664051906497533
ACH-001318,-0.09814018843953272
ACH-001322,-0.17195820207121326
ACH-001328,-0.009279570811400486
ACH-001332,-0.03178178557866651
ACH-001336,-0.11753644094255185
ACH-001346,-0.15223377134850324
ACH-001353,0.04449319788323439
ACH-001354,-0.24828874781152935
ACH-001367,0.11485365979384154
ACH-001368,-0.060427303888532076
ACH-001374,0.17257750591942006
ACH-001377,-0.003507639134962711
ACH-001380,0.02598527647575759
ACH-001391,-0.0418642056759664
ACH-001408,0.04605670386349922
ACH-001430,0.017051604692499483
ACH-001431,-0.19406020888545866
ACH-001450,0.10118449016580372
ACH-001496,-0.010961507943322572
ACH-001500,-0.04033552037688092
ACH-001523,-0.02517824644360313
ACH-001532,-0.048630227141612636
ACH-001550,0.03522592463956992
ACH-001552,-0.030116712686734406
ACH-001554,-0.007878206106266147
ACH-001654,-0.018644201210134968
ACH-001735,0.035615908664698416
ACH-001736,-0.004659828480060368
ACH-001737,-0.02665771675144761
ACH-001740,-0.0946016793580192
ACH-001745,0.005215691955518669
ACH-001765,-0.05002173738828115
