,PVR (5817)
ACH-000646,-0.010736756340674976
ACH-000647,-0.038232553306159114
ACH-000648,-0.1008935058695285
ACH-000649,-0.08500145426847525
ACH-000651,-0.1200308515958532
ACH-000652,-0.16900293137431488
ACH-000653,-0.3210893152747795
ACH-000657,-0.009337023273141308
ACH-000658,-0.08334901013904596
ACH-000661,-0.026014087805573717
ACH-000662,-0.33085802672283904
ACH-000663,-0.09742621007013208
ACH-000665,-0.014818036123493413
ACH-000671,0.006991923035347618
ACH-000672,-0.2615246995988881
ACH-000673,-0.08968233548934494
ACH-000676,-0.08643075402383378
ACH-000677,-0.0736204645071686
ACH-000681,-0.2083235115846117
ACH-000683,-0.10029416410291243
ACH-000684,0.15285761647100068
ACH-000688,-0.1325999174182445
ACH-000693,-0.07537321023634741
ACH-000694,-0.12741317095912355
ACH-000695,0.04744622574330061
ACH-000696,-0.1204537497610573
ACH-000697,-0.022638708730517626
ACH-000699,-0.11886999969648758
ACH-000701,-0.1195207690482098
ACH-000706,-0.025815408677975018
ACH-000711,-0.10785521913370727
ACH-000713,-0.25862071522411045
ACH-000714,-0.07986629155950423
ACH-000718,-0.08433188915695708
ACH-000720,-0.15388879925563875
ACH-000721,-0.09760720047732857
ACH-000724,-0.13006581686214724
ACH-000725,-0.03417717377154559
ACH-000732,0.12675764858980362
ACH-000734,-0.1344337282238081
ACH-000735,-0.09024634587431904
ACH-000736,-0.14198477548317856
ACH-000738,0.00576298887059374
ACH-000746,-0.08418425755319045
ACH-000747,-0.05837869449763663
ACH-000748,-0.03700907116647024
ACH-000753,-0.026564034071103325
ACH-000756,-0.03784298879511335
ACH-000757,-0.15100008225884673
ACH-000758,-0.061511436393214214
ACH-000760,-0.08459406152909159
ACH-000762,-0.2179765192858407
ACH-000763,-0.026530708933484432
ACH-000764,-0.05124777952856916
ACH-000765,-0.11784989259218535
ACH-000766,-0.05362061499761382
ACH-000767,-0.17830090497416504
ACH-000768,-0.01184256519021944
ACH-000769,-0.11640328929107588
ACH-000770,-0.06043932956368999
ACH-000771,-0.04382523649708971
ACH-000773,-0.02886388563980867
ACH-000776,-0.13024522749979267
ACH-000777,-0.2298440435724893
ACH-000778,-0.13654448317753026
ACH-000781,-0.11279782247990985
ACH-000782,0.010774521897733634
ACH-000783,-0.12586963732055426
ACH-000784,-0.0986860759476112
ACH-000785,-8.372264261457685e-05
ACH-000787,-0.2439071985237073
ACH-000788,-0.10216574174486258
ACH-000791,-0.10105172710282567
ACH-000792,-0.03151281744466425
ACH-000794,-0.04674731294188875
ACH-000796,-0.11488644300552985
ACH-000798,0.02674215741611227
ACH-000799,-0.007650213263189588
ACH-000800,0.01419032949408741
ACH-000802,-0.08627356881930782
ACH-000804,-0.07281205794722923
ACH-000805,0.07040181072732626
ACH-000809,-0.07992953113942765
ACH-000810,0.029139257654275517
ACH-000811,-0.1502947845420386
ACH-000817,-0.13967757442085546
ACH-000819,-0.2839114148442892
ACH-000820,-0.22792395549404998
ACH-000821,0.09616266593683882
ACH-000822,-0.1847612534739252
ACH-000823,-0.11281058066476785
ACH-000824,-0.1288047935062993
ACH-000827,-0.06820416685540054
ACH-000829,-0.010992303724260313
ACH-000831,-0.1123048572243678
ACH-000832,-0.0650261630093159
ACH-000833,-0.2913891060552518
ACH-000834,-0.14110189993485547
ACH-000835,-0.13768219623762176
ACH-000836,-0.1162714582125655
ACH-000837,-0.1147345119513223
ACH-000838,-0.10514115597156093
ACH-000839,0.0695827344598484
ACH-000840,-0.04384562444120585
ACH-000841,-0.0887513707471126
ACH-000843,-0.13421122517724784
ACH-000846,0.008396910226391222
ACH-000847,-0.16673365741464208
ACH-000848,-0.04945186729070985
ACH-000849,0.06675062303973571
ACH-000851,-5.520455674888877e-05
ACH-000855,-0.07149489246107947
ACH-000856,-0.013934204349637408
ACH-000858,-0.12307706823392008
ACH-000859,-0.13878094763528784
ACH-000861,-0.3264515321471394
ACH-000862,-0.12162754601273625
ACH-000865,-0.15263421124656534
ACH-000866,-0.04001668995448221
ACH-000867,-0.03342244227743457
ACH-000869,-0.011959134858278249
ACH-000872,-0.06731110370635539
ACH-000873,-0.1722670852141273
ACH-000876,-0.03592847186600113
ACH-000878,-0.12536171470984805
ACH-000880,0.08949315018539973
ACH-000881,-0.0471561767108742
ACH-000882,-0.08233671057444594
ACH-000884,-0.13708944990547658
ACH-000885,0.033888111325488884
ACH-000887,-0.007283558479298005
ACH-000889,-0.1671768775417408
ACH-000896,-0.2094984354249377
ACH-000898,-0.10228471928471948
ACH-000900,-0.14036930369323306
ACH-000901,-0.158209178533969
ACH-000905,-0.050620011024651655
ACH-000906,-0.10315820103394104
ACH-000907,0.12085486398397165
ACH-000910,-0.10192369271931337
ACH-000911,0.031493590304158194
ACH-000912,-0.07058286905684477
ACH-000913,-0.17476316727037378
ACH-000915,-0.03819731173064317
ACH-000916,-0.3602405088736501
ACH-000917,-0.15064156035901868
ACH-000920,0.00811844665595943
ACH-000921,-0.03483068235425972
ACH-000924,-0.050091674161328224
ACH-000926,-0.016615636154435058
ACH-000928,-0.07740427471868623
ACH-000929,-0.106510818279487
ACH-000932,0.08825824731169918
ACH-000935,-0.1288594014740936
ACH-000936,-0.005179977325185964
ACH-000937,-0.16203729569721495
ACH-000938,-0.1734485489922345
ACH-000939,-0.06081246207187456
ACH-000941,-0.1454732028023463
ACH-000943,0.011275046510483446
ACH-000946,-0.15943181073396914
ACH-000947,-0.0013684621140718685
ACH-000948,-0.17143857618660302
ACH-000950,0.01637005671984093
ACH-000953,-0.3149463920793595
ACH-000954,0.013656843070060263
ACH-000957,-0.13170601546227576
ACH-000958,0.0053657055444609894
ACH-000960,-0.13164096368646452
ACH-000963,-0.047380607576647964
ACH-000968,-0.1281384840091427
ACH-000969,-0.059048390062046985
ACH-000972,0.14901856928319576
ACH-000973,-0.09628829399235722
ACH-000974,-0.09533382686069068
ACH-000978,-0.04831534885201204
ACH-000984,-0.02635198666793899
ACH-000986,0.04461832541429188
ACH-000988,-0.07731311250597149
ACH-000993,-0.0965351096098897
ACH-000994,-0.07210615822507144
ACH-000996,0.018163751148708284
ACH-001001,-0.0963517452314006
ACH-001020,-0.17046036740370732
ACH-001028,-0.017666690068838125
ACH-001031,-0.018977517081329748
ACH-001038,-0.1191399043956867
ACH-001048,-0.14321959160727865
ACH-001050,-0.037705034388195946
ACH-001053,-0.0975506206635462
ACH-001054,-0.07089755816561544
ACH-001061,-0.03544427651335906
ACH-001067,0.03924526889802757
ACH-001075,-0.18666117111625494
ACH-001096,-0.027492568847105155
ACH-001111,0.08287382477129662
ACH-001119,-0.17946634193613895
ACH-001128,-0.12416103640258815
ACH-001134,-0.06679127422688523
ACH-001151,-0.05547296120423339
ACH-001163,-0.13789301388797515
ACH-001164,-0.16163086386523212
ACH-001183,-0.07033777643492603
ACH-001192,-0.2764168926741802
ACH-001193,-0.2789722814088236
ACH-001196,-0.0942346607312738
ACH-001197,-0.15225913008212802
ACH-001205,-0.13707015421977345
ACH-001211,-0.07103194724894675
ACH-001212,-0.050535825957711285
ACH-001228,-0.06911822946534685
ACH-001232,-0.006546066852917211
ACH-001239,-0.05248276788531927
ACH-001270,0.04831041743803899
ACH-001274,-0.013881703469112616
ACH-001275,-0.04737937540387918
ACH-001277,-0.051266694235022295
ACH-001278,-0.07781502424134197
ACH-001280,-0.3166143347668122
ACH-001283,-0.010494208045479134
ACH-001289,-0.13397046858528652
ACH-001300,-0.029863958871711
ACH-001301,-0.07927426772275936
ACH-001302,-0.1188192150260383
ACH-001306,0.03451470772222147
ACH-001318,-0.08033392561174019
ACH-001322,-0.15572891878174608
ACH-001328,-0.027885757006530527
ACH-001332,0.07824338742510377
ACH-001336,-0.12831067828262208
ACH-001346,-0.06881475617490683
ACH-001353,-0.04464565315876005
ACH-001354,-0.027079590266574784
ACH-001367,-0.07345065708275142
ACH-001368,0.01921831939740147
ACH-001374,-0.5062343606692041
ACH-001377,-0.06705406298077081
ACH-001380,-0.021822317010384968
ACH-001391,-0.04946076137561525
ACH-001408,-0.047231278935388574
ACH-001430,0.036242973224973586
ACH-001431,0.026266091834742204
ACH-001450,-0.2692556306619317
ACH-001496,-0.20956239495422696
ACH-001500,-0.17404088174408158
ACH-001523,-0.06068899818723749
ACH-001532,0.0009670454805332392
ACH-001550,-0.13925287655900018
ACH-001552,-0.2681986223654224
ACH-001554,-0.07757732650885013
ACH-001654,-0.019604104344870126
ACH-001735,-0.04133967959437053
ACH-001736,-0.04562221460161087
ACH-001737,-0.02024424438948045
ACH-001740,-0.1010974458147402
ACH-001745,-0.10311952590180662
ACH-001765,-0.1395726116288862
