,TLDC2 (140711)
ACH-000004,-0.26382294456747485
ACH-000005,-0.01974330409383017
ACH-000007,-0.01907504635504544
ACH-000009,0.0294652061254962
ACH-000011,-0.009601207049407944
ACH-000012,0.08874123780298432
ACH-000013,0.14636878643085893
ACH-000014,0.09168262340707684
ACH-000015,-0.023701048521397632
ACH-000017,-0.07728825241287607
ACH-000018,0.03950417845096224
ACH-000019,0.2428871249422064
ACH-000021,0.019224450372595573
ACH-000022,0.01743896142304929
ACH-000025,0.08835118711596887
ACH-000028,0.007866090489118073
ACH-000030,0.005074058978356258
ACH-000035,-0.06887807028744107
ACH-000036,0.0391058456940082
ACH-000037,0.15735371699830838
ACH-000039,-0.11368811731507003
ACH-000040,0.010476825999043577
ACH-000041,0.10665333458550358
ACH-000042,-0.03168487529556407
ACH-000045,0.007163965020719253
ACH-000047,-0.021153251648114345
ACH-000052,-0.1044943084407508
ACH-000053,0.039177344672213135
ACH-000054,-0.019566316161759332
ACH-000055,0.02548628984909047
ACH-000060,0.0814423775271157
ACH-000067,0.06910310980798325
ACH-000070,0.16567049871203215
ACH-000075,0.16570735236312556
ACH-000078,0.07762591000030188
ACH-000082,0.09276811702457707
ACH-000085,-0.10884105142740153
ACH-000086,0.10806107354244293
ACH-000087,-0.0712376224798192
ACH-000092,-0.027316932612690786
ACH-000095,0.03917095715214964
ACH-000097,-0.02411690040036928
ACH-000098,0.19445222107272872
ACH-000099,-0.02010622205767832
ACH-000108,0.08624990008469224
ACH-000113,0.014908172733145753
ACH-000116,0.06964163368311707
ACH-000118,-0.07661578955813607
ACH-000120,-0.09027521639683347
ACH-000123,0.04606319407426274
ACH-000127,0.04149957431053723
ACH-000128,0.09335648605271632
ACH-000132,0.17796332225836134
ACH-000133,-0.013738364612844587
ACH-000137,0.07688141258004473
ACH-000138,-0.022466100288029985
ACH-000142,0.12336975335397443
ACH-000143,-0.15195771442172798
ACH-000146,-0.0962728998298279
ACH-000148,0.009468709382685169
ACH-000150,0.00753281958837649
ACH-000152,-0.02922593199786247
ACH-000153,0.14293318997719393
ACH-000159,0.023238206713150196
ACH-000160,0.16291448284023702
ACH-000163,0.0291405112201712
ACH-000167,0.25650129943265826
ACH-000168,0.042632605601615164
ACH-000169,-0.13523514665721698
ACH-000178,-0.00863766520119718
ACH-000183,-0.07116383635661773
ACH-000188,0.1052831173501654
ACH-000189,-0.20882197586836695
ACH-000190,0.040664795723428085
ACH-000198,0.06518703181881254
ACH-000203,0.5383627815231319
ACH-000204,0.01162052829401128
ACH-000206,0.0801404765923536
ACH-000207,-0.13506141102936994
ACH-000208,0.02798352871025743
ACH-000210,0.3031528404454853
ACH-000211,0.04711415657832487
ACH-000215,0.0018049658846845844
ACH-000221,-0.0424990453172109
ACH-000222,0.09738370728334048
ACH-000223,0.0496414941804937
ACH-000226,-0.06146961379493309
ACH-000227,0.16911168084838135
ACH-000228,-0.002020987467381013
ACH-000231,0.008697773585806985
ACH-000232,0.016651615866063615
ACH-000233,-0.06300806801394022
ACH-000234,0.08419134749743178
ACH-000235,0.00585077915838478
ACH-000237,0.06743371691466987
ACH-000238,0.01609708448603042
ACH-000242,-0.21648030564004014
ACH-000243,0.04868842872034261
ACH-000244,0.18529280328270445
ACH-000246,-0.08066318604160852
ACH-000248,-0.10615191858097528
ACH-000250,-0.003689840316583828
ACH-000251,-0.052100815928612224
ACH-000252,0.06549163986963581
ACH-000253,-0.0026548504067334445
ACH-000255,-0.2750519022618521
ACH-000256,0.06456480031467768
ACH-000257,0.06532067523288836
ACH-000258,-0.00028374094599317105
ACH-000259,-0.1092977176899169
ACH-000260,-0.012037109283672095
ACH-000261,-0.022402621640131758
ACH-000262,0.009697408113427305
ACH-000263,0.1817250306259378
ACH-000264,-0.03470522269281578
ACH-000265,0.0426256161524932
ACH-000266,0.031551012494785015
ACH-000272,0.0051453780458617406
ACH-000274,-0.08544891540623252
ACH-000277,-0.2654752139995669
ACH-000278,0.1629813845696691
ACH-000279,0.08814161234938149
ACH-000280,0.0862589698763564
ACH-000281,0.06298961483443631
ACH-000288,0.019093810770712597
ACH-000291,0.015808843733634566
ACH-000293,0.03241969323233357
ACH-000294,0.049628544030096686
ACH-000295,0.1146575456496754
ACH-000296,-0.0032819590369184038
ACH-000302,0.01141243705929182
ACH-000304,-0.10440700637474744
ACH-000307,0.010870593211253115
ACH-000308,0.0038249192788580508
ACH-000310,-0.013585000127251959
ACH-000311,0.09322531111956944
ACH-000312,-0.008544833028994682
ACH-000315,-0.10522904343835608
ACH-000316,0.02161137885036761
ACH-000317,0.1088991058879354
ACH-000318,0.2090598227748232
ACH-000319,0.21209953704482645
ACH-000320,0.07718718518700357
ACH-000322,-0.1802606785979543
ACH-000323,-0.01105364293892748
ACH-000324,-0.0025454126255283808
ACH-000329,-0.032211567321705485
ACH-000330,-0.04553155376695557
ACH-000331,-0.018421949308727228
ACH-000332,-0.0018977774158767558
ACH-000334,0.025389936220585555
ACH-000335,0.01302427518050858
ACH-000336,-0.1951246326147836
ACH-000337,-0.015495413305855929
ACH-000338,0.10373006958830967
ACH-000339,0.08869287092147596
ACH-000341,0.08124103472826191
ACH-000348,-0.00964541348080843
ACH-000350,-0.12086612060134555
ACH-000352,-0.0010447907571801592
ACH-000356,0.20015068550636625
ACH-000361,0.04835894629460002
ACH-000362,-0.06592535305364226
ACH-000363,-0.09648622369888747
ACH-000364,0.0773633969162141
ACH-000365,0.037454954445784894
ACH-000366,-0.022576207391208945
ACH-000368,0.10727266184861024
ACH-000374,0.07893831071478655
ACH-000375,0.017340948036759486
ACH-000376,-0.07987465659402541
ACH-000381,0.03674613112350447
ACH-000383,0.029794157981495126
ACH-000387,0.06359787088199438
ACH-000389,0.05796747164308293
ACH-000390,0.02347526785713056
ACH-000393,0.04149568723364625
ACH-000395,0.2741553348697889
ACH-000396,-0.26032056663375025
ACH-000397,0.13262461932168704
ACH-000401,0.040204632645004616
ACH-000402,0.07556880668430135
ACH-000403,-0.023130976122690067
ACH-000404,-0.09944602785178663
ACH-000406,0.02851937061833687
ACH-000407,0.08181764893587004
ACH-000408,0.14641801760099948
ACH-000410,-0.021419738675674576
ACH-000411,-0.040656504617069766
ACH-000414,0.012820088955041636
ACH-000415,0.14802284135962168
ACH-000416,0.054871249718406415
ACH-000420,-0.11585623404728157
ACH-000421,0.053650054363115235
ACH-000424,-0.07874515164841685
ACH-000425,-0.022378980030837846
ACH-000426,-0.013072187710214652
ACH-000427,-0.14105787552963364
ACH-000433,0.12212137327483633
ACH-000435,0.2989526037559826
ACH-000436,0.008246763261486366
ACH-000444,-0.01382998827909083
ACH-000445,0.0854487902070243
ACH-000448,0.07250637826315894
ACH-000450,0.17636590994319415
ACH-000452,0.07734950859577508
ACH-000454,0.25272671299192323
ACH-000458,0.032192253440774865
ACH-000459,-0.08800826678723765
ACH-000460,-0.022174567588007364
ACH-000461,0.0295207904802757
ACH-000463,0.017480916658393828
ACH-000464,0.04929422458753304
ACH-000466,0.08821517135159153
ACH-000467,-0.00327856799250636
ACH-000468,0.05738976561355087
ACH-000469,-0.08317571925829581
ACH-000470,0.03766504683731541
ACH-000471,0.0459240742773598
ACH-000472,0.021734210557500213
ACH-000473,0.11468406660932265
ACH-000475,0.070591890642711
ACH-000476,-0.020860936620179318
ACH-000477,0.08022215190005402
ACH-000479,0.11537051708914353
ACH-000480,-0.19828031259410006
ACH-000481,0.09390785571127823
ACH-000483,0.20219618530119304
ACH-000484,-0.0827066942623895
ACH-000485,0.03357619032774885
ACH-000486,0.0872821089420988
ACH-000487,0.028162350780060786
ACH-000488,0.03402164314127823
ACH-000490,-0.08686399991890012
ACH-000491,-0.08844114857972389
ACH-000495,0.4100303221551311
ACH-000496,-0.1204387605473138
ACH-000499,-0.08032533436052951
ACH-000500,-0.21418063226364514
ACH-000502,0.021974028639016038
ACH-000503,0.1885712791956869
ACH-000505,0.09550579187764338
ACH-000507,0.022888759815350164
ACH-000510,0.0422594579421005
ACH-000511,-6.256407102875771e-05
ACH-000512,-0.1692862145531181
ACH-000516,-0.07113944824783974
ACH-000517,0.004639162630884359
ACH-000518,-0.07808367563068568
ACH-000520,-0.06829203968887876
ACH-000521,-0.2002272052851737
ACH-000522,0.04786873973245713
ACH-000524,-0.017949401326933845
ACH-000527,-0.029195872992626395
ACH-000528,0.05423502936139973
ACH-000537,-0.06133820569626362
ACH-000541,0.17419081395553873
ACH-000542,-0.029649617783992863
ACH-000544,0.016491380651104694
ACH-000545,0.010257373063504532
ACH-000547,0.04998767626688886
ACH-000548,0.12053402501462422
ACH-000549,-0.045236731025823984
ACH-000550,-0.06088442976513185
ACH-000552,0.1307485833556941
ACH-000556,0.02600241304130869
ACH-000557,-0.22671893532667384
ACH-000569,0.024200038083268004
ACH-000570,0.131441236081098
ACH-000571,-0.03836398646911039
ACH-000573,0.04821971881064719
ACH-000576,0.018013607085173095
ACH-000579,0.006311548561823491
ACH-000580,0.05555404685623847
ACH-000584,0.1118145075955204
ACH-000585,0.18021636111982486
ACH-000588,-0.0069288686345430886
ACH-000589,0.14641349849235127
ACH-000591,0.0060503305703278895
ACH-000593,0.11043567143536497
ACH-000600,-0.06282052882895799
ACH-000601,0.013743077505296686
ACH-000605,0.12848427288104666
ACH-000606,-0.03443742960977928
ACH-000608,-0.037404286404343
ACH-000614,-0.13226890066794506
ACH-000616,-0.030891397414987937
ACH-000618,0.03404555458597938
ACH-000619,0.1775029957795039
ACH-000620,-0.07397866160968164
ACH-000621,0.09456268209209967
ACH-000622,-0.054068679207244466
ACH-000623,0.10108429488093144
ACH-000624,0.03284202287256862
ACH-000627,-0.04691494110565974
ACH-000630,0.1785016495811483
ACH-000631,-0.12413787458554006
ACH-000632,-0.06161116036987652
ACH-000633,-0.0795678684342066
ACH-000637,0.10068670285713227
ACH-000638,0.09222691944721437
ACH-000646,0.05168015383997015
ACH-000647,0.1517928216118062
ACH-000648,0.060469048246472035
ACH-000649,0.0018755401975434464
ACH-000651,-0.011564243395757344
ACH-000652,0.034121264114122335
ACH-000653,0.04522881335465617
ACH-000657,0.04113503204044765
ACH-000658,-0.12204060797579648
ACH-000661,-0.016838150267149472
ACH-000662,0.11110045216795608
ACH-000663,-0.12360286552082428
ACH-000665,-0.1115150620811145
