,DSCR3 (10311)
ACH-000004,-0.4022110253458824
ACH-000005,-0.3327378531522593
ACH-000007,-0.19215229635930706
ACH-000009,0.1473260901161012
ACH-000011,0.07623598127028128
ACH-000012,-0.06641798272042686
ACH-000013,-0.04392690739357176
ACH-000014,-0.14859095142091885
ACH-000015,-0.06146876690627586
ACH-000017,0.07035180642400203
ACH-000018,0.14675056489413488
ACH-000019,0.10086832413009343
ACH-000021,-0.054069236143242994
ACH-000022,-0.1224169713322161
ACH-000025,0.09418839857415996
ACH-000028,-0.048035461665650654
ACH-000030,-0.2904530824350478
ACH-000035,-0.01848907787087873
ACH-000036,-0.2264369897106764
ACH-000037,-0.09880613503570193
ACH-000039,0.06914283378706987
ACH-000040,-0.19080363878092305
ACH-000041,-0.0419483371079458
ACH-000042,-0.19151429348229185
ACH-000045,-0.20685505854866293
ACH-000047,-0.13934137980074113
ACH-000052,-0.0806513781141202
ACH-000053,-0.09502302414781773
ACH-000054,-0.06297426890072592
ACH-000055,0.08143438348626725
ACH-000060,-0.17446454471683334
ACH-000067,0.0367227749795422
ACH-000070,-0.09599591028009664
ACH-000075,-0.05320329470360189
ACH-000078,-0.15188806714894326
ACH-000082,-0.04712297187937214
ACH-000085,0.05731104947329885
ACH-000086,-0.09089372043761863
ACH-000087,-0.1623206261311607
ACH-000092,0.016785021368823556
ACH-000095,-0.045417672954332924
ACH-000097,-0.08979758015761004
ACH-000098,-0.038436956717336455
ACH-000099,-0.14782918078382226
ACH-000108,-0.1415425450915238
ACH-000113,-0.11006404331509598
ACH-000116,-0.17776259308039935
ACH-000118,-0.3160814769809788
ACH-000120,-0.17536285957177156
ACH-000123,0.018289732983122264
ACH-000127,-0.06120703144386805
ACH-000128,-0.04634751739264439
ACH-000132,-0.2762982137419025
ACH-000133,-0.11595241399258373
ACH-000137,-0.0922975881219896
ACH-000138,-0.06911085334539402
ACH-000142,-0.37960647621205934
ACH-000143,0.04338499668288818
ACH-000146,-0.10803066421479074
ACH-000148,0.021602736596965558
ACH-000150,-0.07357148420624209
ACH-000152,-0.06042562166411745
ACH-000153,-0.047991214782414936
ACH-000159,-0.10317366244930183
ACH-000160,-0.02714060775256227
ACH-000163,0.012635101247392365
ACH-000167,-0.2125335173480388
ACH-000168,-0.028070635401957682
ACH-000169,0.058723846366492326
ACH-000178,-0.12616707343414796
ACH-000183,-0.1811012856860412
ACH-000188,-0.15560752737965786
ACH-000189,0.05070980528095129
ACH-000190,0.01690743084643761
ACH-000198,-0.12774428765494875
