,ZKSCAN2 (342357)
ACH-000004,-0.0695441325373893
ACH-000005,0.050946452551736056
ACH-000007,-0.07307039064623852
ACH-000009,0.04093681612711765
ACH-000011,-0.3026434683464049
ACH-000012,-0.07833874755701006
ACH-000013,-0.2307304929330127
ACH-000014,-0.18913561888289487
ACH-000015,-0.15342307033950225
ACH-000017,-0.15905228558222964
ACH-000018,-0.11357517134156188
ACH-000019,-0.01828057680380292
ACH-000021,-0.1462918411211302
ACH-000022,-0.15114738693511987
ACH-000025,-0.145625127244722
ACH-000028,-0.1850444071985621
ACH-000030,-0.10183772499231096
ACH-000035,-0.12473638232510224
ACH-000036,-0.19604097360263095
ACH-000037,-0.11628272244091255
ACH-000039,-0.14614341045512555
ACH-000040,-0.09354215903448382
ACH-000041,-0.1891849850454314
ACH-000042,0.01990953962742537
ACH-000045,-0.08777190260046787
ACH-000047,-0.116798969052246
ACH-000052,0.028440648228181355
ACH-000053,-0.145865744475448
ACH-000054,-0.10801919888083736
ACH-000055,-0.11897588575184972
ACH-000060,-0.06367551160256335
ACH-000067,-0.20239068906959745
ACH-000070,-0.1706311782441806
ACH-000075,-0.16157273904245828
ACH-000078,-0.03934902560469465
ACH-000082,-0.13548624423563732
ACH-000085,-0.13154968903728673
ACH-000086,-0.02731084779050296
ACH-000087,-0.031262389391162736
ACH-000092,-0.12662602381899501
ACH-000095,-0.07895341225316001
ACH-000097,-0.2015107047245393
ACH-000098,-0.21456254255930887
ACH-000099,-0.05899793479079701
ACH-000108,-0.11160690636942146
ACH-000113,-0.01449379936065986
ACH-000116,-0.17681606625891688
ACH-000118,-0.15551320262255733
ACH-000120,-0.013570329712547928
ACH-000123,-0.15947119752521713
ACH-000127,-0.2877210064978126
ACH-000128,-0.022440748481661832
ACH-000132,-0.21914695612215376
ACH-000133,-0.15477504765489394
ACH-000137,-0.11901505560839297
ACH-000138,-0.11787257594920562
ACH-000142,-0.2059290532455219
ACH-000143,-0.05356763159602417
ACH-000146,-0.15324962065298306
ACH-000148,-0.09692517589327923
ACH-000150,0.006586612796864635
ACH-000152,-0.07134364415792041
ACH-000153,-0.07877803473018577
ACH-000159,-0.1823794175194781
ACH-000160,-0.04000473219813265
ACH-000163,-0.08324362768780268
ACH-000167,-0.25101998567893785
ACH-000168,-0.1912703201020494
ACH-000169,-0.1176260158293326
ACH-000178,-0.23816718471935536
ACH-000183,-0.06307533020355212
ACH-000188,-0.01363795483234556
ACH-000189,-0.14115915650925193
ACH-000190,0.10041324527409164
ACH-000198,-0.12136698405366665
ACH-000203,-0.5069185961562783
ACH-000204,-0.04096284358989302
ACH-000206,-0.33751422751203297
ACH-000207,-0.07727598861781927
ACH-000208,0.035262973324345935
ACH-000210,-0.1581893235411012
ACH-000211,-0.10107988490599353
ACH-000215,-0.16683115086588088
ACH-000221,-0.08452681318513153
ACH-000222,-0.04696480329088567
ACH-000223,-0.16429532546674372
ACH-000226,-0.21727077910036446
ACH-000227,-0.2633496865606611
ACH-000228,-0.25207741998043903
ACH-000231,-0.14390585963117225
ACH-000232,-0.2500260121265927
ACH-000233,-0.19312865964732606
ACH-000234,-0.05510080095267275
ACH-000235,-0.09554591936004338
ACH-000237,-0.22311866518610066
ACH-000238,0.026961155902943425
ACH-000242,0.02442400789224126
ACH-000243,-0.15042154132398605
ACH-000244,-0.07392530371226537
ACH-000246,-0.16422025946300498
ACH-000248,-0.15325412686824055
ACH-000250,-0.11373506603172535
ACH-000251,-0.24204106207064124
ACH-000252,0.02042459761854536
ACH-000253,-0.06335224071642649
ACH-000255,-0.18515197341370773
ACH-000256,-0.14522532586792788
ACH-000257,0.05112931215093887
ACH-000258,-0.2548244885789142
ACH-000259,-0.1269260890737362
ACH-000260,-0.15296501875320384
ACH-000261,-0.16063206676040415
ACH-000262,-0.02675826531181881
ACH-000263,-0.1238618932762555
ACH-000264,-0.09818429942461653
ACH-000265,-0.1575206688984626
ACH-000266,-0.12746799514122367
ACH-000272,-0.06603917472507709
ACH-000274,-0.2789753039017264
ACH-000277,-0.11917441554338115
ACH-000278,-0.07060374590090003
ACH-000279,-0.009613844739553032
ACH-000280,-0.0021200531198254
ACH-000281,0.053250277806871256
ACH-000288,-0.2690225170370304
ACH-000291,-0.0937773572758898
ACH-000293,-0.30403141704620584
ACH-000294,-0.018485533528947082
ACH-000295,-0.15036233808547594
ACH-000296,-0.19876446117627733
ACH-000302,-0.1785005169146363
ACH-000304,-0.12155279177499195
ACH-000307,-0.06631758983343998
ACH-000308,-0.14226616574005546
ACH-000310,-0.3762144843380769
ACH-000311,-0.14975175496796858
ACH-000312,-0.05098363847133349
ACH-000315,-0.03265836259253456
ACH-000316,-0.2342413241255749
ACH-000317,0.01802864180488188
ACH-000318,-0.15714632468210993
ACH-000319,-0.16348630012995846
ACH-000320,-0.014277434725637929
ACH-000322,-0.24931127636239706
ACH-000323,-0.18169781954279635
ACH-000324,-0.15761663196107034
ACH-000329,-0.07886074236666335
ACH-000330,-0.16241641886696348
ACH-000331,-0.164916913219509
ACH-000332,-0.14525142298963922
ACH-000334,-0.07348931334445051
ACH-000335,-0.04710727343788386
ACH-000336,-0.06162219189273398
ACH-000337,-0.0514188234604025
ACH-000338,0.5293036479899277
ACH-000339,-0.1560742484259848
ACH-000341,-0.06440855934144785
ACH-000348,-0.14327971016994784
ACH-000350,-0.1735412392771714
ACH-000352,-0.07469283039823191
ACH-000356,-0.2326848172127141
ACH-000361,-0.08299163617389088
ACH-000362,-0.09478762369246968
ACH-000363,-0.18443254501520875
ACH-000364,0.004534154301749168
ACH-000365,0.0069934481679505426
ACH-000366,-0.08258421697459357
ACH-000368,-0.08787045649881157
ACH-000374,-0.09838514955543784
ACH-000375,-0.2132765105771299
ACH-000376,-0.09702250793463904
ACH-000381,-0.09774368687495748
ACH-000383,-0.04726495986203103
ACH-000387,-0.08925169107285261
ACH-000389,-0.1559079718768562
ACH-000390,-0.2811876856481492
ACH-000393,-0.10423789829717346
ACH-000395,-0.02562757523597133
ACH-000396,-0.31316700212075915
ACH-000397,-0.16648013495887742
ACH-000401,-0.07566534835776476
ACH-000402,-0.06656129965764039
ACH-000403,-0.0710320625104639
ACH-000404,-0.11476361653058352
ACH-000406,-0.13833310350492906
ACH-000407,-0.045081474662757005
ACH-000408,0.03519347581606953
ACH-000410,-0.09359622869514664
ACH-000411,-0.14730078862936785
ACH-000414,-0.20994240404633804
ACH-000415,-0.21380342047709805
ACH-000416,-0.12982640780851726
ACH-000420,-0.17677589615553424
ACH-000421,-0.20007560727816195
ACH-000424,-0.15982380861569495
ACH-000425,-0.11258086025308546
ACH-000426,-0.0755045399982054
ACH-000427,-0.12288683351628768
ACH-000433,-0.08927984228174421
ACH-000435,-0.16050938302110684
ACH-000436,-0.1480322700259721
ACH-000444,-0.08580726561410408
ACH-000445,-0.14736468992638987
ACH-000448,-0.10954627230191127
ACH-000450,-0.06909523788335158
ACH-000452,-0.14892303087281336
ACH-000454,-0.20465957819982974
ACH-000458,-0.09386070432301577
ACH-000459,-0.11152285457185314
ACH-000460,-0.13751289283775955
ACH-000461,0.036673987027991885
ACH-000463,-0.1629179416051113
ACH-000464,-0.06800668414149152
ACH-000466,-0.10764924623439533
ACH-000467,-0.06509730733961386
ACH-000468,-0.029093086965266773
ACH-000469,-0.08060203824373384
ACH-000470,0.02369780758085511
ACH-000471,-0.09675160061367397
ACH-000472,-0.15052999705317038
ACH-000473,-0.1408461492961857
ACH-000475,-0.16157759988617926
ACH-000476,-0.05844122398120408
ACH-000477,0.025801108589541412
ACH-000479,0.0023371760092201085
ACH-000480,-0.09665931974200148
ACH-000481,-0.09176286317973216
ACH-000483,-0.20118514551268807
ACH-000484,-0.11909971413321176
ACH-000485,-0.07534968645979459
ACH-000486,-0.15504536295016708
ACH-000487,-0.14983212807225355
ACH-000488,-0.14433522487324912
ACH-000490,-0.14398093637728265
ACH-000491,-0.2043203176457604
ACH-000495,-0.13503658890683942
ACH-000496,-0.11299313636171834
ACH-000499,-0.23702330719888184
ACH-000500,-0.3267316260719361
ACH-000502,-0.04091738212382647
ACH-000503,0.10148297412085433
ACH-000505,-0.11920126802507824
ACH-000507,-0.045335183601483135
ACH-000510,-0.20290473929508954
ACH-000511,-0.180220788447325
ACH-000512,0.12823132946972987
ACH-000516,-0.2946059849891023
ACH-000517,-0.1444914071794193
ACH-000518,-0.13799135643252633
ACH-000520,-0.186441770926888
ACH-000521,-0.12219905816125007
ACH-000522,-0.1347664840862513
ACH-000524,-0.0929453528206506
ACH-000527,-0.2050397173155496
ACH-000528,-0.1663397785755622
ACH-000537,-0.110227069300633
ACH-000541,-0.07050675428253453
ACH-000542,-0.113512713431279
ACH-000544,-0.05985780661250632
ACH-000545,-0.08932299395609755
ACH-000547,-0.05346695649388585
ACH-000548,-0.17810099165661036
ACH-000549,-0.0892225832359181
ACH-000550,-0.1280855717469709
ACH-000552,-0.09820948015844146
ACH-000556,-0.2862121699301477
ACH-000557,-0.008944652078895991
ACH-000569,-0.05482881987167018
ACH-000570,-0.1371789196149791
ACH-000571,-0.048613960677986665
ACH-000573,-0.1686102772918851
ACH-000576,-0.2297444816400603
ACH-000579,-0.2866542636211177
ACH-000580,0.002452517067330725
ACH-000584,-0.18540632500274493
ACH-000585,-0.15698464463156747
ACH-000588,0.007791909775213449
ACH-000589,-0.14046681995159355
ACH-000591,-0.20000099932653725
ACH-000593,-0.11685188811617225
ACH-000600,-0.1751339771485113
ACH-000601,-0.17001928833886895
ACH-000605,-0.10723047722111596
ACH-000606,-0.10219481918409676
ACH-000608,-0.205458546250153
ACH-000614,0.06916185926293683
ACH-000616,-0.03983390670104427
ACH-000618,-0.17149323992072285
ACH-000619,-0.053801266363523496
ACH-000620,-0.15383607351185144
ACH-000621,-0.20189742494070195
ACH-000622,-0.2231424952069381
ACH-000623,-0.0919044742195288
ACH-000624,-0.1769638374285696
ACH-000627,0.08166871847684351
ACH-000630,-0.17882964233709575
ACH-000631,0.07356738000001134
ACH-000632,-0.1014738758435261
ACH-000633,-0.13271498874280446
ACH-000637,-0.29838182984405104
ACH-000638,0.02739693702727853
ACH-000646,-0.18786638491235
ACH-000647,-0.12159941787210472
ACH-000648,-0.10053996831016412
ACH-000649,-0.11432998800464195
ACH-000651,-0.08417525520414475
ACH-000652,-0.16231468063464893
ACH-000653,-0.2137794877872377
ACH-000657,-0.13672469336534945
ACH-000658,-0.17322631930605614
ACH-000661,-0.10258895759696182
ACH-000662,0.11181855892976032
ACH-000663,-0.08675722512635008
ACH-000665,-0.1322448792051488
ACH-000671,-0.10556873415939172
ACH-000672,-0.0247046866719124
ACH-000673,-0.25883292406174885
ACH-000676,-0.04292384091266905
ACH-000677,-0.07805489228814727
ACH-000681,-0.06377670330438609
ACH-000683,-0.0519865115153974
ACH-000684,-0.10626058775787617
ACH-000688,-0.15991404900099085
ACH-000693,-0.02575943579668958
ACH-000694,-0.13595611243758146
ACH-000695,-0.12454707696783518
ACH-000696,-0.17963012950535756
ACH-000697,-0.08743485540776902
ACH-000699,-0.14694839751112584
ACH-000701,-0.0748532322329613
ACH-000706,-0.12597480052318208
ACH-000711,-0.24416229626193114
ACH-000713,-0.3308832700658765
ACH-000714,-0.11922320636115293
ACH-000718,-0.09680892532504023
ACH-000720,-0.06370227435487225
ACH-000721,-0.12263973656188767
ACH-000724,-0.2765780829389901
ACH-000725,-0.1265926030086222
ACH-000732,-0.32747612078669736
ACH-000734,-0.09400308860450364
ACH-000735,-0.0209005480630479
ACH-000736,0.026566303833924877
ACH-000738,-0.14862765220606156
ACH-000746,-0.11905386617897434
ACH-000747,-0.15462551593070872
ACH-000748,-0.08113265174722792
ACH-000753,-0.14427654677571675
ACH-000756,-0.21847965376732645
ACH-000757,-0.054636865521280484
ACH-000758,-0.13625996431645815
ACH-000760,-0.1032935126809062
ACH-000762,0.022115468358793536
ACH-000763,-0.17450516295142085
ACH-000764,-0.09840937755645554
ACH-000765,-0.03283503757426563
ACH-000766,-0.3590806800249109
ACH-000767,-0.17289170941573292
ACH-000768,-0.17153613758044187
ACH-000769,-0.11790363494061774
ACH-000770,-0.06304991069714652
ACH-000771,-0.1617562462497207
ACH-000773,0.035772809680074534
ACH-000776,-0.14140757333009976
ACH-000777,-0.00021032158037300263
ACH-000778,-0.33550183433437397
