,KLHDC7B (113730)
ACH-000004,-0.1622133497574786
ACH-000005,-0.04723953061983624
ACH-000007,0.1018453376077345
ACH-000009,-0.11345054188731125
ACH-000011,-0.07583321580458803
ACH-000012,-0.2664378381996179
ACH-000013,-0.12712303545525114
ACH-000014,-0.0943797236836201
ACH-000015,-0.13488320034768678
ACH-000017,-0.08617295881419043
ACH-000018,-0.08958352469015086
ACH-000019,-0.06951470565593812
ACH-000021,-0.10352340883302093
ACH-000022,-0.0504174428664203
ACH-000025,-0.21660272514933604
ACH-000028,-0.10825520191941553
ACH-000030,-0.19340278563500568
ACH-000035,-0.03568479423609483
ACH-000036,-0.10470429533908103
ACH-000037,-0.09681443845144863
ACH-000039,-0.019726669444807082
ACH-000040,-0.12914971015337773
ACH-000041,-0.14255662966228447
ACH-000042,-0.14326921399133166
ACH-000045,-0.07568422830924028
ACH-000047,-0.17132372582878394
ACH-000052,-0.1949870439426083
ACH-000053,-0.07635851255916136
ACH-000054,-0.08562232282049684
ACH-000055,0.05689501914750779
ACH-000060,-0.11095576603838564
ACH-000067,-0.1831670524468645
ACH-000070,-0.00039103382627727327
ACH-000075,-0.08692492651760049
ACH-000078,-0.18975675300946773
ACH-000082,-0.0304568992139482
ACH-000085,-0.06989742139712359
ACH-000086,-0.007108360544039997
ACH-000087,-0.10411592090736632
ACH-000092,-0.005632388317964528
ACH-000095,-0.061240136350566014
ACH-000097,-0.129579225622159
ACH-000098,-0.0368009903632227
ACH-000099,-0.29821098804576074
ACH-000108,0.022361914594513102
ACH-000113,0.02271984696221065
ACH-000116,-0.09690077792437543
ACH-000118,-0.1099534993570182
ACH-000120,-0.06803514772668649
ACH-000123,-0.07084959118222554
ACH-000127,0.02328677691295579
ACH-000128,-0.02425072150307438
ACH-000132,-0.01684145176565108
ACH-000133,-0.044499654000416236
ACH-000137,-0.005474354978296765
ACH-000138,0.0637687519175243
ACH-000142,-0.05982959923907905
ACH-000143,-0.1146246573252812
ACH-000146,-0.015389022100094537
ACH-000148,-0.039402685813726385
ACH-000150,-0.19178822627695408
ACH-000152,-0.05259655094655182
ACH-000153,-0.1601418295605636
ACH-000159,-0.009122795218536315
ACH-000160,0.07085780439939894
ACH-000163,-0.06824231870104831
ACH-000167,-0.00596290566433395
ACH-000168,0.00863516749138142
ACH-000169,-0.12111375578152946
ACH-000178,-0.009570420782258518
ACH-000183,0.026029835146856316
ACH-000188,-0.0012176293490031248
ACH-000189,0.00342525466537447
ACH-000190,0.1974099416315779
ACH-000198,0.042475878227912
ACH-000203,-0.1687535618006972
ACH-000204,0.12231481326079292
ACH-000206,0.24743833443018626
ACH-000207,-0.094703375415891
ACH-000208,-0.08363577638303886
ACH-000210,0.011919594094154736
ACH-000211,-0.1085245101017521
ACH-000215,-0.03308314991806465
ACH-000221,-0.1501222735918946
ACH-000222,-0.06398065484743279
ACH-000223,-0.024617752094127632
ACH-000226,0.020059540802951442
ACH-000227,-0.2933684460619262
ACH-000228,-0.10439613660698813
ACH-000231,-0.2036107704060234
ACH-000232,-0.09780961132325
ACH-000233,-0.045773917384780836
ACH-000234,-0.13520379602064006
ACH-000235,-0.0042273494632085904
ACH-000237,-0.10387121219705818
ACH-000238,-0.008785752162351373
ACH-000242,0.3287821017997488
ACH-000243,-0.03341607266401777
ACH-000244,-0.2646644012482087
ACH-000246,-0.08707271395254093
ACH-000248,0.0970885351037932
ACH-000250,0.013911734153080264
ACH-000251,0.09395793335781764
ACH-000252,-0.1495802247987511
ACH-000253,-0.09279146757918068
ACH-000255,-0.02278810171425561
ACH-000256,-0.037667191623976366
ACH-000257,-0.11020857329971193
ACH-000258,-0.18500725570323692
ACH-000259,-0.03699069937713528
ACH-000260,-0.0275937588833465
ACH-000261,-0.10605795708754093
ACH-000262,-0.01541883836804542
ACH-000263,-0.09848515605565727
ACH-000264,-0.05649014527249581
ACH-000265,-0.019497455431077133
ACH-000266,-0.03555793100493257
ACH-000272,-0.17900420298869438
ACH-000274,-0.22099059192605136
ACH-000277,-0.15742846300344862
ACH-000278,-0.06970227411679594
ACH-000279,-0.2498974466785757
ACH-000280,-0.09455858135907076
ACH-000281,-0.15809931424670626
ACH-000288,-0.07166360174022261
ACH-000291,-0.04997789241454219
ACH-000293,0.04045829384130893
ACH-000294,-0.12368672194110195
ACH-000295,-0.05038547481164316
ACH-000296,-0.0780107852011977
ACH-000302,0.042005211467803914
ACH-000304,-0.03282464482717706
ACH-000307,-0.08989298753582338
ACH-000308,-0.041662201849414084
ACH-000310,-0.2321026815616822
ACH-000311,-0.15685469119320686
ACH-000312,-0.06872410605319086
ACH-000315,0.044026341956438605
ACH-000316,-0.08674223851531382
ACH-000317,-0.03351444513753905
ACH-000318,-0.012612069851177823
ACH-000319,-0.0596446470065368
ACH-000320,0.07876669078473324
ACH-000322,-0.2460663402692404
ACH-000323,-0.026950771187209472
ACH-000324,-0.06231169987039816
ACH-000329,0.028944214480704868
ACH-000330,0.03766975906196066
ACH-000331,-0.0006487893567419596
ACH-000332,-0.11536629379818712
ACH-000334,-0.037547456547186116
ACH-000335,0.03864186137300138
ACH-000336,0.048924512801321984
ACH-000337,0.019211955694752047
ACH-000338,-0.3180794372753085
ACH-000339,-0.08410311304593368
ACH-000341,0.0067968272311256
ACH-000348,-0.03122136997129415
ACH-000350,-0.051984232249002414
ACH-000352,-0.03947340978426638
ACH-000356,-0.24263731001414054
ACH-000361,0.02644057885937941
ACH-000362,-0.1090160700552605
ACH-000363,-0.08645845646262358
ACH-000364,0.008896018330705498
ACH-000365,-0.014277059188864988
ACH-000366,-0.038641955604385735
ACH-000368,-0.0828355624458382
ACH-000374,0.053435492272490566
ACH-000375,-0.08713935659916228
ACH-000376,-0.061098861035201665
ACH-000381,0.011856215471715179
ACH-000383,-0.07896509293181976
ACH-000387,0.010890149684226776
ACH-000389,-0.04344205790587
ACH-000390,-0.04829069631444625
ACH-000393,-0.08273765118142408
ACH-000395,-0.01929654164063095
ACH-000396,0.03454391158363733
ACH-000397,-0.11325391923745312
ACH-000401,0.0254940656182936
ACH-000402,-0.1306253985049776
ACH-000403,-0.08016374136368927
ACH-000404,0.347460985318575
ACH-000406,-0.09526021017255668
ACH-000407,-0.0008863028156193877
ACH-000408,0.005953576956836642
ACH-000410,-0.09908595709984176
ACH-000411,0.04042936424059804
ACH-000414,-0.06981031769566436
ACH-000415,0.08876078929314835
ACH-000416,-0.08781243417395274
ACH-000420,-0.04500641288656961
ACH-000421,-0.08038762872267136
ACH-000424,0.08482497086975194
ACH-000425,-0.12597427611610632
ACH-000426,0.0935397299911248
ACH-000427,-0.03853962215045177
ACH-000433,-0.014849316409487966
ACH-000435,0.18375951177049535
ACH-000436,0.06277245721810827
ACH-000444,-0.13904758151868182
ACH-000445,-0.031599529538766116
ACH-000448,-0.1170846167712742
ACH-000450,-0.3697514203870984
ACH-000452,-0.09854878115874124
ACH-000454,0.002290870550249177
ACH-000458,-0.06613249093470386
ACH-000459,0.0865345781685744
ACH-000460,-0.04764149291182042
ACH-000461,0.07067056340093547
ACH-000463,0.020584654028098125
ACH-000464,-0.2082881777644269
ACH-000466,-0.14067827708531333
ACH-000467,-0.03692451102174205
ACH-000468,-0.07398433633682244
ACH-000469,-0.12853206868354955
ACH-000470,-0.1514923138814365
ACH-000471,-0.1290933361149206
ACH-000472,-0.08597958654671893
ACH-000473,-0.0252978820870833
ACH-000475,-0.09279704552087632
ACH-000476,-0.08345993053655101
ACH-000477,-0.09453791113918547
ACH-000479,-0.14550577888191032
ACH-000480,-0.09572151691170327
ACH-000481,-0.09137093641003756
ACH-000483,0.06443041454936871
ACH-000484,0.021799600703761544
ACH-000485,-0.2647084639792689
ACH-000486,0.009809626797133928
ACH-000487,-0.07137602029896101
ACH-000488,-0.0240554030278432
ACH-000490,-0.04949831066254184
ACH-000491,-0.16944188476310626
ACH-000495,0.035587554803637816
ACH-000496,-0.06344494735051287
ACH-000499,-0.046755865499618535
ACH-000500,-0.2416364823006457
ACH-000502,-0.12957228543247126
ACH-000503,0.13803135438557465
ACH-000505,-0.01970556940844595
ACH-000507,-0.09231199887418047
ACH-000510,-0.09968248779768653
ACH-000511,-0.012010388270882293
ACH-000512,-0.14820242706209627
ACH-000516,-0.1186800346154923
ACH-000517,-0.14096070216515688
ACH-000518,-0.0045383866091481566
ACH-000520,0.028210064157828094
ACH-000521,-0.1498092375189911
ACH-000522,-0.007178164696200995
ACH-000524,-0.14408895001272695
ACH-000527,-0.07939642182308072
ACH-000528,-0.06972056891617169
ACH-000537,-0.05215783756866682
ACH-000541,-0.07908613286498263
ACH-000542,-0.054628538457223534
ACH-000544,-0.052824217380664416
ACH-000545,0.16939981323607314
ACH-000547,-0.07564710656184233
ACH-000548,0.024505547560900103
ACH-000549,0.09285198492887436
ACH-000550,-0.12027090772577385
ACH-000552,-0.045535139285833116
ACH-000556,-0.044244385758557936
ACH-000557,-0.15218293899032556
ACH-000569,-0.2077436799149856
ACH-000570,0.038634742648272616
ACH-000571,-0.17344141123398318
ACH-000573,-0.0757315505061948
ACH-000576,-0.12327898283690375
ACH-000579,-0.05774961897813776
ACH-000580,0.11758359504834688
ACH-000584,-0.11812719488998548
ACH-000585,-0.010612972652717708
ACH-000588,-0.15349733923977107
ACH-000589,-0.013199950300075716
ACH-000591,-0.24193879863286766
ACH-000593,-0.007942179393876559
ACH-000600,-0.054967606864182304
ACH-000601,-0.15847116611775353
ACH-000605,-0.10718057288945444
ACH-000606,-0.00793251793457744
ACH-000608,-0.12758382577909042
ACH-000614,0.04220577781692551
