,LAT2 (7462)
ACH-000004,-0.3043989517595894
ACH-000005,0.10808046245237607
ACH-000007,-0.1207234247660612
ACH-000009,-0.12655443103133587
ACH-000011,-8.923777804921608e-05
ACH-000012,-0.13740052749431336
ACH-000013,-0.07265321682488493
ACH-000014,-0.1320726570863442
ACH-000015,-0.01064189075451102
ACH-000017,0.00013090915187947006
ACH-000018,-0.0581021625790995
ACH-000019,-0.022103650801150215
ACH-000021,-0.2580791945377301
ACH-000022,-0.07498717907096465
ACH-000025,-0.11455980165752562
ACH-000028,0.00601196731593445
ACH-000030,0.007161534758683941
ACH-000035,-0.17142172064296776
ACH-000036,-0.012897409478342387
ACH-000037,-0.10768149826043877
ACH-000039,-0.09258626065074677
ACH-000040,-0.05222771149304745
ACH-000041,-0.08924227830312538
ACH-000042,-0.045969252174411536
ACH-000045,-0.05429529239058618
ACH-000047,-0.161713110252066
ACH-000052,-0.12976800008590994
ACH-000053,-0.05166624457143003
ACH-000054,-0.061945998948656475
ACH-000055,-0.1178050073371281
ACH-000060,-0.1913913711414444
ACH-000067,-0.3286570623723573
ACH-000070,-0.14414606530226454
ACH-000075,-0.1529644809227518
ACH-000078,0.05429179238767507
ACH-000082,-0.08275501684491535
ACH-000085,-0.3784769742764735
ACH-000086,0.06521147723952816
ACH-000087,-0.05595196034337328
ACH-000092,-0.023615555406955504
ACH-000095,-0.08877257985884934
ACH-000097,-0.14221188955412584
ACH-000098,-0.18117996842867606
ACH-000099,-0.08744645262889289
ACH-000108,-0.07063473380013048
ACH-000113,0.046336863981406684
ACH-000116,-0.007094268805484639
ACH-000118,0.007493789723385049
ACH-000120,0.0527948077212051
ACH-000123,-0.14614479949856315
ACH-000127,-0.13339425435224075
ACH-000128,-0.24879387695318184
ACH-000132,-0.06597158875486989
ACH-000133,-0.08009999698575315
ACH-000137,-0.2064308786979524
ACH-000138,-0.025526729685901788
ACH-000142,-0.1513130473897521
ACH-000143,-0.06844405818216358
ACH-000146,-0.12480374482797392
ACH-000148,-0.2522764614705218
