,TNC (3371)
ACH-000004,-0.003516940046821204
ACH-000005,-0.22032427737229876
ACH-000007,0.06763361814978762
ACH-000009,-0.07462219396649196
ACH-000011,0.13144772993470416
ACH-000012,-0.025602539520410757
ACH-000013,0.04383917034280505
ACH-000014,0.026904615305242244
ACH-000015,-0.1671272055437886
ACH-000017,0.020492240261434442
ACH-000018,-0.016977010736323916
ACH-000019,0.01358648705095939
ACH-000021,0.02291948972277739
ACH-000022,-0.12397360261907282
ACH-000025,0.033699341167830466
ACH-000028,-0.0040258989370071975
ACH-000030,0.051393547154121054
ACH-000035,0.040589770075619785
ACH-000036,-0.03807299987910048
ACH-000037,0.10212046510735867
ACH-000039,0.10710702040014006
ACH-000040,0.009594738188777232
ACH-000041,-0.1759145954668
ACH-000042,0.048677003561368636
ACH-000045,-0.11737106543579767
ACH-000047,0.0077208259835808875
ACH-000052,0.10495860016170136
ACH-000053,-0.035565919277434986
ACH-000054,0.026138408230695964
ACH-000055,-0.14720864811244247
ACH-000060,0.07109739139173972
ACH-000067,-0.10131871805260168
ACH-000070,-0.10396588630329974
ACH-000075,-0.0016903154440468572
ACH-000078,-0.0412436519484676
ACH-000082,-0.008581623139293245
ACH-000085,0.134914172040441
ACH-000086,-0.05388915058279616
ACH-000087,-0.2518656685576781
ACH-000092,-0.006421406781145946
ACH-000095,0.00906600522296918
ACH-000097,-0.10341023108278012
ACH-000098,-0.003273237935467884
ACH-000099,-0.06494033340294615
ACH-000108,-0.059354506820030864
ACH-000113,-0.014999256434872613
ACH-000116,-0.013637445523117457
ACH-000118,0.0191536760242472
ACH-000120,0.00801062408860698
ACH-000123,-0.035053091689624
ACH-000127,-0.1519537766272193
ACH-000128,0.08215210430616594
ACH-000132,-0.051015199227353085
ACH-000133,-0.06716345080477715
ACH-000137,0.01802256507111725
ACH-000138,-0.015945047768446543
ACH-000142,0.0530451442429391
ACH-000143,-0.13124588873388562
ACH-000146,-0.06004502057769012
ACH-000148,-0.15471551575089984
ACH-000150,0.04432066552022956
ACH-000152,-0.06296081412170475
ACH-000153,-0.12311247783361876
ACH-000159,-0.1164139952689576
ACH-000160,-0.04056470545673679
ACH-000163,-0.06259296664914778
ACH-000167,0.0053578549896427475
ACH-000168,0.07454812984038
ACH-000169,-0.025556082851965686
ACH-000178,-0.15837828257721032
ACH-000183,0.029234346689019
ACH-000188,-0.15119856602215093
ACH-000189,0.12071448061234186
ACH-000190,-0.1392783511587133
ACH-000198,-0.021229092643863683
ACH-000203,0.3604283994828672
ACH-000204,0.2362994124211203
ACH-000206,-0.13709316164639526
ACH-000207,0.05334477263741159
ACH-000208,-0.2698849589102865
ACH-000210,0.20239135375179065
ACH-000211,0.023878500891361152
ACH-000215,0.10350592562364667
ACH-000221,-0.0906756346081825
ACH-000222,-0.1577390717669581
ACH-000223,-0.12410516555267895
ACH-000226,-0.00956233359313782
ACH-000227,-0.09984341560933986
ACH-000228,0.03948759123795086
ACH-000231,-0.02972965592247659
ACH-000232,-0.04634186349081118
ACH-000233,0.06977765662374942
ACH-000234,-0.006333066879168366
ACH-000235,-0.0113805474041884
ACH-000237,-0.11873408820361075
ACH-000238,-0.11707057708127193
ACH-000242,-0.0715278289347629
ACH-000243,-0.01346226432091992
ACH-000244,0.031148577212813368
ACH-000246,-0.0156300869326067
ACH-000248,0.22966977780902906
