,IFI30 (10437)
ACH-000004,-0.10424737462788712
ACH-000005,-0.3331367876679093
ACH-000007,5.31360404954789e-05
ACH-000009,-0.0495562728857549
ACH-000011,-0.15767582646501674
ACH-000012,-0.09638476472792364
ACH-000013,-0.16883063735523687
ACH-000014,0.007010909169659953
ACH-000015,-0.16021883259654118
ACH-000017,-0.17386984673359665
ACH-000018,-0.2881770287266712
ACH-000019,-0.2965425443630204
ACH-000021,-0.2185951185587764
ACH-000022,-0.2356694972223115
ACH-000025,-0.15561491048719714
ACH-000028,-0.3600985406631023
ACH-000030,-0.19314015327645015
ACH-000035,-0.19405231557233701
ACH-000036,0.0038758360275254413
ACH-000037,-0.2315171958275705
ACH-000039,0.00255540260909215
ACH-000040,-0.128830172969877
ACH-000041,0.08835716662684764
ACH-000042,-0.2025613802420172
ACH-000045,0.005466710902408964
ACH-000047,-0.08432355768799983
ACH-000052,-0.3615893792450141
ACH-000053,-0.2438930871779261
ACH-000054,-0.14537778606824736
ACH-000055,-0.11145435042574588
ACH-000060,-0.01276106357537067
ACH-000067,-0.1315095559451593
ACH-000070,-0.14993735187079696
ACH-000075,-0.07725082788231416
ACH-000078,0.019820899365167104
ACH-000082,-0.13232654442954245
ACH-000085,-0.07771603491044725
ACH-000086,-0.21181891691095367
ACH-000087,-0.09706726779965474
ACH-000092,-0.2299138317977216
ACH-000095,-0.06495808556139619
ACH-000097,-0.13382785316072848
ACH-000098,-0.2343548190131393
ACH-000099,-0.12826376615627025
ACH-000108,-0.20306192551475027
ACH-000113,-0.08956437505122351
ACH-000116,-0.16976334646549787
ACH-000118,-0.23312969099376835
ACH-000120,-0.05936012327832385
ACH-000123,-0.08629006306018512
ACH-000127,-0.2557644784152937
ACH-000128,-0.08669781441673728
ACH-000132,-0.13185370275763533
ACH-000133,-0.10750725929795928
ACH-000137,-0.05641564697770436
ACH-000138,-0.1288617464430371
ACH-000142,-0.17480048604519402
ACH-000143,-0.022088550094335174
ACH-000146,-0.12815620365137054
ACH-000148,-0.13033043749483147
ACH-000150,-0.1431769204313649
ACH-000152,-0.11546230736704766
ACH-000153,0.029040032632849624
ACH-000159,-0.16290100440653296
ACH-000160,-0.025361431129403138
ACH-000163,-0.0458405346942139
ACH-000167,-0.11919116188824905
ACH-000168,-0.1060395913810488
ACH-000169,-0.091957716998381
ACH-000178,-0.25385044133606843
ACH-000183,-0.10295189155113058
ACH-000188,-0.27089774610392553
ACH-000189,-0.19997042466846074
ACH-000190,-0.03757110888734193
ACH-000198,-0.14762195235655182
ACH-000203,0.002291347867107995
ACH-000204,-0.13023828848883312
ACH-000206,-0.16773093971142286
ACH-000207,-0.02561993933189307
ACH-000208,-0.195640793832767
ACH-000210,-0.3413511515562768
ACH-000211,-0.13125612636149767
ACH-000215,-0.06860450464718895
ACH-000221,-0.14044995474130356
ACH-000222,-0.1439293055728653
ACH-000223,-0.25344727520481297
ACH-000226,-0.12429099203501155
ACH-000227,-0.1329822095489226
ACH-000228,-0.27424586876867857
ACH-000231,-0.022082253856544474
ACH-000232,-0.15136270147177494
ACH-000233,-0.15642858127378592
ACH-000234,-0.1828413580685336
ACH-000235,-0.13133230600490636
ACH-000237,-0.1590129271413763
ACH-000238,0.04850452464816896
ACH-000242,0.16200459120382382
ACH-000243,-0.2822400252548973
ACH-000244,-0.12421047305174128
ACH-000246,-0.1630349117822111
ACH-000248,-0.1933239433939748
ACH-000250,-0.1499197767051513
ACH-000251,-0.21133581972202445
ACH-000252,-0.2368073406553797
ACH-000253,-0.2400041669258449
ACH-000255,-0.14561839174300634
ACH-000256,-0.07381469837130829
ACH-000257,-0.07785104700008327
ACH-000258,-0.07047785332595043
ACH-000259,-0.0594264104281832
ACH-000260,-0.15554353347411987
ACH-000261,-0.15586464655457766
ACH-000262,-0.06694438548371276
ACH-000263,-0.20926911357907008
ACH-000264,-0.07353017341758089
ACH-000265,-0.07734802786395341
ACH-000266,-0.1613447594921786
ACH-000272,-0.12140380785057812
ACH-000274,-0.12608612587584378
ACH-000277,-0.056431977930487924
ACH-000278,-0.21395113748664374
ACH-000279,0.022219474872101547
ACH-000280,-0.1548415763051598
ACH-000281,-0.06871880976334516
ACH-000288,0.006177857893836992
ACH-000291,-0.10104161192226388
ACH-000293,-0.1195270901245456
ACH-000294,-0.05620657361618149
ACH-000295,0.051279568244942786
ACH-000296,-0.2864957521413196
ACH-000302,-0.23427300324000455
ACH-000304,-0.0646791217862851
