,MGME1 (92667)
ACH-000004,0.04242100936517342
ACH-000005,0.16245512509096274
ACH-000007,-0.08341919044408237
ACH-000009,-0.06372639091923077
ACH-000011,-0.17911251190839686
ACH-000012,0.010959931140916044
ACH-000013,0.03785779530650368
ACH-000014,-0.05565830400587195
ACH-000015,0.07450092735938013
ACH-000017,0.018010166209565474
ACH-000018,-0.06423662802370554
ACH-000019,0.1546901211839548
ACH-000021,0.02296952382532162
ACH-000022,0.06288660179875462
ACH-000025,-0.03544938827905938
ACH-000028,-0.009515032999210374
ACH-000030,0.015273737826054063
ACH-000035,-0.015446796538546956
ACH-000036,0.012663081987740212
ACH-000037,-0.016561747750866575
ACH-000039,-0.062391042225208686
ACH-000040,0.018547690285584898
ACH-000041,0.10586791179284304
ACH-000042,-0.023990209743014933
ACH-000045,0.11290524099710625
ACH-000047,0.004983583945449853
ACH-000052,-0.03660062985677632
ACH-000053,0.006976670845972214
ACH-000054,-0.0206672022398086
ACH-000055,-0.06979537393576155
ACH-000060,-0.1015196246811074
ACH-000067,-0.03885528428012578
ACH-000070,0.07480769776130214
ACH-000075,0.10997347653558358
ACH-000078,0.1347332007344394
ACH-000082,0.049834394488913705
ACH-000085,-0.2405518675113055
ACH-000086,0.030032085331880676
ACH-000087,0.030049587165734862
ACH-000092,-0.004271167922362047
ACH-000095,-0.025571636665310583
ACH-000097,-0.0669011646891462
ACH-000098,0.03730657757014489
ACH-000099,0.1182945960297622
ACH-000108,0.09193386194536006
ACH-000113,0.04168158798852509
ACH-000116,0.10681203635170188
ACH-000118,-0.20725470183587008
ACH-000120,0.0457219890453452
ACH-000123,0.00012153954684133943
ACH-000127,-0.03871783273558505
ACH-000128,0.07595343589308387
ACH-000132,0.08787703546555725
ACH-000133,-0.1090104995782144
ACH-000137,0.062115749530879574
ACH-000138,0.1443278122765026
ACH-000142,0.18974349161398216
ACH-000143,0.10224912856272768
ACH-000146,0.10681004804394303
ACH-000148,0.06787572867691515
ACH-000150,0.03903751110922225
ACH-000152,-0.04295445982000032
ACH-000153,-0.09622611777116638
ACH-000159,0.07068574418319577
ACH-000160,0.0992488474341988
ACH-000163,-0.035119322513772804
ACH-000167,0.036751721265500886
ACH-000168,-0.008890221285667034
ACH-000169,0.17894773808435438
ACH-000178,0.1104484517569053
ACH-000183,-0.03451994079046506
ACH-000188,-0.010533666293125694
ACH-000189,0.21336190421694853
ACH-000190,-0.231179610953424
ACH-000198,0.11417186974361328
ACH-000203,-0.14124000050466576
ACH-000204,0.056025289635885885
ACH-000206,-0.003056101497614839
ACH-000207,0.10990197797591056
ACH-000208,0.042549227190200746
ACH-000210,0.11882551320314245
ACH-000211,-0.0074497259187517656
ACH-000215,0.005429419733596279
ACH-000221,-0.005203594121176011
ACH-000222,-0.014053102279108564
ACH-000223,0.015259712596903455
ACH-000226,0.04963677311768691
ACH-000227,0.045049638322777
ACH-000228,0.1271517193897841
ACH-000231,-0.03710625628482238
ACH-000232,-0.04262128794020385
ACH-000233,0.03718362741622961
ACH-000234,0.15017187048497685
ACH-000235,-0.06545030896352723
ACH-000237,0.007798351810253849
ACH-000238,0.05753614996104394
ACH-000242,-0.18428489558821567
ACH-000243,0.007354499982053242
ACH-000244,-0.021136430213394217
ACH-000246,0.1141968115862873
ACH-000248,0.3748797335987181
ACH-000250,-0.013176017338136227
ACH-000251,0.1315259266043547
ACH-000252,-0.0285827711545004
ACH-000253,-0.03035872322508798
ACH-000255,0.11072945988577164
ACH-000256,0.14116188078660638
ACH-000257,0.10099482887401776
ACH-000258,0.02748284935970637
ACH-000259,0.10399972178728374
ACH-000260,0.06540617075713298
ACH-000261,-0.022635110928767087
ACH-000262,-0.0908007353602565
ACH-000263,-0.00871136519495818
ACH-000264,0.02155498414762572
ACH-000265,-0.02571393536541345
ACH-000266,0.002671731707552516
ACH-000272,-0.008391422691908675
ACH-000274,-0.027973321777897683
ACH-000277,0.18248149796636165
ACH-000278,-0.026655875482932183
ACH-000279,0.1453641077913289
ACH-000280,-0.03125092030526304
ACH-000281,0.15590453792616574
ACH-000288,0.05554617632555733
ACH-000291,0.10178459821424704
ACH-000293,0.01937782063496277
ACH-000294,0.054480881176978316
ACH-000295,0.03137187098815999
ACH-000296,-0.1119664114713666
ACH-000302,0.0753130528557824
ACH-000304,-0.1146291363996088
ACH-000307,0.03807481606762679
ACH-000308,-0.014362153778427294
ACH-000310,-0.045165853417466234
ACH-000311,-0.040478946695236655
ACH-000312,0.12026803061622005
ACH-000315,0.15135098767418528
ACH-000316,0.022600790114687557
ACH-000317,-0.051830943111851366
ACH-000318,0.0605867708642974
ACH-000319,0.1171146920943108
ACH-000320,-0.06588610536152126
ACH-000322,0.05959431958764463
ACH-000323,0.004002818542999056
ACH-000324,-0.027969441067459397
ACH-000329,-0.02266476864931247
ACH-000330,0.14805629544299334
ACH-000331,-0.025394462522752775
ACH-000332,0.02547189345979405
ACH-000334,0.08632651277201225
ACH-000335,-0.19656614283458068
ACH-000336,-0.08387354805110682
ACH-000337,0.12572790663673558
ACH-000338,-0.03166304936369637
ACH-000339,-0.05370653341845382
ACH-000341,-0.07966805823222163
ACH-000348,0.07799683749658318
ACH-000350,-0.0018019903391178105
ACH-000352,0.019976943673649404
ACH-000356,0.0010024548016916164
ACH-000361,0.1416947756237448
ACH-000362,0.016136605736646246
ACH-000363,-0.027103349396054962
ACH-000364,-0.14130651890608464
ACH-000365,0.11249392104897883
ACH-000366,0.10973308720242428
ACH-000368,-0.13136706576501214
ACH-000374,-0.12983882720511022
ACH-000375,-0.055513429074241234
ACH-000376,-0.11782964475277025
ACH-000381,0.08282132664136267
ACH-000383,0.02218142621279848
ACH-000387,0.032788244012931324
ACH-000389,0.1294980015791201
ACH-000390,-0.038877311917959435
ACH-000393,0.3192810099957743
ACH-000395,-0.06289579477932779
ACH-000396,0.2722375521413114
ACH-000397,-0.062309479930242925
ACH-000401,0.1825022438070401
ACH-000402,0.16084506535019774
ACH-000403,-0.03023700807673598
ACH-000404,0.2117669746436343
ACH-000406,0.032618411363134064
ACH-000407,-0.0075100952792748815
ACH-000408,-0.2237329401828055
ACH-000410,-0.02310080339660909
ACH-000411,0.033986703445465165
ACH-000414,-0.016451227820242213
ACH-000415,-0.16498256211041362
ACH-000416,0.020138348412291045
ACH-000420,0.12545517304933032
ACH-000421,-0.009733037627198916
ACH-000424,-0.08252561089506033
ACH-000425,0.08384960453141985
ACH-000426,-0.09788757256787843
ACH-000427,-0.18810057777784905
ACH-000433,0.033913168205247285
ACH-000435,0.09493883819612844
ACH-000436,-0.02870256184854635
ACH-000444,-0.049673611337685435
ACH-000445,0.2438644448969545
ACH-000448,0.019089879029102502
ACH-000450,-0.10364336153288532
ACH-000452,-0.047489742490266516
ACH-000454,-0.07264265882354927
ACH-000458,-0.013409019682842884
ACH-000459,0.0810223657717429
ACH-000460,-0.03517366951120148
ACH-000461,0.039777255201328666
