,ABCA4 (24)
ACH-000004,-0.09600841724408583
ACH-000005,0.07504999948304694
ACH-000007,0.0390039766244208
ACH-000009,-0.07057317223276481
ACH-000011,0.03317805419431382
ACH-000012,-0.20712793375067626
ACH-000013,-0.20109133387308295
ACH-000014,0.07294218242432983
ACH-000015,-0.06669881959028752
ACH-000017,-0.08401787957981349
ACH-000018,-0.12261331784887836
ACH-000019,-0.25295627838450285
ACH-000021,-0.1985771582183587
ACH-000022,-0.14072958192133028
ACH-000025,-0.23669895255662884
ACH-000028,0.001275097778570584
ACH-000030,-0.11423039035334685
ACH-000035,-0.3229133987597317
ACH-000036,-0.16988360472266711
ACH-000037,-0.016706384147946826
ACH-000039,0.12341669648568047
ACH-000040,0.10058142257353814
ACH-000041,-0.04593025972384278
ACH-000042,-0.1734458291237468
ACH-000045,-0.07961223096436358
ACH-000047,-0.04886623347652734
ACH-000052,-0.27267027907754154
ACH-000053,-0.08227893290005785
ACH-000054,-0.02457354870204768
ACH-000055,-0.06872604822960185
ACH-000060,-0.2348282403229776
ACH-000067,-0.04733604573662298
ACH-000070,-0.15725441069278065
ACH-000075,-0.07360057994208696
ACH-000078,0.034949291446770225
ACH-000082,-0.0312583314635899
ACH-000085,-0.10918489624511914
ACH-000086,-0.1919213730141587
ACH-000087,-0.2322742786394523
ACH-000092,-0.22296399927258376
ACH-000095,-0.06379702054962841
ACH-000097,-0.10792758457610684
ACH-000098,-0.1297776382587497
ACH-000099,-0.09060066001371836
ACH-000108,-0.22783660665376426
ACH-000113,-0.04135338468871102
ACH-000116,-0.05921622583330208
ACH-000118,-0.19131973389095827
ACH-000120,-0.0499196587768635
ACH-000123,0.002389499566646597
ACH-000127,-0.20152774241186933
ACH-000128,-0.17844566826851158
ACH-000132,0.027483369781287938
ACH-000133,-0.019834142709129338
ACH-000137,-0.25515985924199885
ACH-000138,-0.04686349118747392
ACH-000142,-0.2999142876239277
ACH-000143,-0.05963141672463936
ACH-000146,-0.04972858619053866
ACH-000148,-0.06592921316105946
ACH-000150,-0.10325108519019807
ACH-000152,-0.3238924003565347
ACH-000153,-0.022344106445108654
ACH-000159,-0.058989726488763626
ACH-000160,-0.04237833277794786
ACH-000163,-0.016156340087779983
ACH-000167,-0.3780769811086329
ACH-000168,-0.01892165112188638
ACH-000169,-0.04977324481728398
ACH-000178,-0.058575336192070886
ACH-000183,-0.2270775222743439
ACH-000188,-0.3240889610921384
ACH-000189,-0.0849333175672811
ACH-000190,-0.08266549226820842
ACH-000198,-0.19886685156974576
ACH-000203,0.017292946951939094
ACH-000204,-0.25765144894183994
ACH-000206,0.10502252815318984
ACH-000207,-0.04764532142854995
ACH-000208,-0.00938582104853013
ACH-000210,-0.0814386737651616
ACH-000211,-0.10030801938262693
ACH-000215,-0.2369841656063469
ACH-000221,-0.2719727886493858
ACH-000222,-0.19682385976620348
ACH-000223,-0.08606023196811574
ACH-000226,-0.11463633518327933
ACH-000227,-0.025542081156956862
ACH-000228,-0.04504248947545559
ACH-000231,-0.06906727782708706
ACH-000232,-0.0118873086606126
ACH-000233,-0.024537298164425358
ACH-000234,-0.08975274334850114
ACH-000235,-0.006597396840746947
ACH-000237,-0.09142920661165603
ACH-000238,-0.10389703837190613
ACH-000242,-0.3991870803128428
ACH-000243,-0.05344329603754947
ACH-000244,0.04604773081543116
ACH-000246,-0.09939798887904586
ACH-000248,-0.1327544781216699
ACH-000250,-0.11618916890317725
ACH-000251,-0.04736655756613952
ACH-000252,-0.16056965296286754
ACH-000253,0.009267251550207349
ACH-000255,-0.0929573134489969
ACH-000256,-0.07685586082747825
ACH-000257,0.053750888408061005
ACH-000258,-0.07520825245416041
ACH-000259,-0.1082784869289484
ACH-000260,-0.1941716889164614
ACH-000261,0.001197843248645253
ACH-000262,-0.1403324448031561
ACH-000263,0.0952523869907522
ACH-000264,-0.09125650581037688
ACH-000265,-0.1244487056204262
ACH-000266,-0.0258492557154145
ACH-000272,-0.1593598315074396
ACH-000274,-0.18586945386668413
ACH-000277,-0.07700441314015627
ACH-000278,-0.17614568467388542
ACH-000279,-0.02707867277724164
ACH-000280,-0.11216562090676437
ACH-000281,-0.06239093790747172
ACH-000288,-0.11062510777645523
ACH-000291,-0.1409691719073572
ACH-000293,-0.11111902026264148
ACH-000294,0.03200718683424285
ACH-000295,-0.0811785844845745
ACH-000296,-0.093493439975202
ACH-000302,-0.10385265412232504
ACH-000304,0.11288825040305965
ACH-000307,-0.07551708480385676
ACH-000308,-0.08495471288575801
ACH-000310,-0.08305156393312446
ACH-000311,-0.11742440618100998
ACH-000312,-0.1137445945331034
ACH-000315,0.13211395711885032
ACH-000316,-0.046877116994070496
ACH-000317,-0.03888450951539997
ACH-000318,-0.13823693672046242
ACH-000319,-0.1776581691721735
ACH-000320,-0.24695185627292984
ACH-000322,-0.17441542788517628
ACH-000323,-0.14520212591521564
ACH-000324,-0.036904898443077656
ACH-000329,-0.17447438129404014
ACH-000330,-0.010417023631308916
ACH-000331,-0.16336278526216666
ACH-000332,-0.00823703185852362
ACH-000334,-0.02424446754516314
ACH-000335,-0.2318239366189695
ACH-000336,-0.03340987319304351
ACH-000337,0.05174068993809893
ACH-000338,-0.14657417663353364
ACH-000339,-0.0905022090265582
ACH-000341,-0.1563024566174775
ACH-000348,-0.12772075937468824
ACH-000350,-0.0023397660906991
ACH-000352,-0.16454653472861536
ACH-000356,-0.1677112584280234
ACH-000361,-0.07362480099638416
ACH-000362,-0.01502111632266514
ACH-000363,-0.021819318216143496
ACH-000364,0.012987363470731988
ACH-000365,0.07708383868592
ACH-000366,0.009679843210107964
ACH-000368,0.03410958165672931
ACH-000374,-0.008872723320298252
ACH-000375,0.05316067157734463
ACH-000376,-0.11539314706548084
ACH-000381,-0.21208951337268767
ACH-000383,-0.14317085675744626
ACH-000387,-0.06044142066450101
ACH-000389,-0.03867666725256768
ACH-000390,-0.09046522406200802
ACH-000393,-0.03093644806063024
ACH-000395,-0.3237714715527348
ACH-000396,0.004999318204781025
ACH-000397,-0.1651406042561102
ACH-000401,0.04329202439267265
ACH-000402,0.16577596457382862
ACH-000403,-0.0767051412019268
ACH-000404,-0.19891234501845184
ACH-000406,-0.07617649637445009
ACH-000407,-0.06513378624296545
ACH-000408,-0.2194763563269468
ACH-000410,-0.2333595979680273
ACH-000411,-0.13158505867635364
ACH-000414,-0.08505121270174337
ACH-000415,-0.2144121699065131
ACH-000416,-0.141997743379125
ACH-000420,-0.21496671890249136
ACH-000421,-0.01373964882352805
ACH-000424,-0.28340566064983524
ACH-000425,-0.07776029609607261
ACH-000426,-0.03861385710743951
ACH-000427,-0.06195173398959322
ACH-000433,-0.04493458624705225
ACH-000435,-0.2720625052680514
ACH-000436,-0.12034461449521182
ACH-000444,-0.058262994950330466
ACH-000445,-0.08981572597960867
ACH-000448,-0.020489471590573096
ACH-000450,-0.3053175566609325
ACH-000452,-0.10422782390403816
ACH-000454,-0.39589542392844745
ACH-000458,-0.1561821826333703
ACH-000459,0.025181622588778586
ACH-000460,-0.16852901111633015
ACH-000461,-0.03578383247179389
ACH-000463,-0.10292296279342524
ACH-000464,-0.15220950088085633
ACH-000466,-0.2812295256525857
ACH-000467,0.0146273119409768
ACH-000468,-0.26513314713052616
ACH-000469,-0.025471672436402488
ACH-000470,-0.052632970335588315
ACH-000471,-0.02512703909767041
ACH-000472,0.012337247599699223
ACH-000473,-0.16469980980442864
ACH-000475,-0.15274479356574364
ACH-000476,-0.2609087672949355
ACH-000477,0.05043637826689398
ACH-000479,0.08325584916581089
ACH-000480,-0.185202926698722
ACH-000481,-0.13502633970572525
ACH-000483,-0.07377888396325
ACH-000484,0.13651005670950184
ACH-000485,-0.009623556137334932
ACH-000486,-0.11249820824487404
ACH-000487,-0.06550858724570846
ACH-000488,-0.1850371487280384
ACH-000490,-0.14563917101329832
ACH-000491,-0.26370958638146924
ACH-000495,-0.20155422611661672
ACH-000496,-0.14221675596772335
ACH-000499,-0.2650645815794251
ACH-000500,-0.3742693759689968
ACH-000502,-0.019532805779642358
ACH-000503,-0.0021885177191610567
ACH-000505,-0.06316768126631833
ACH-000507,-0.15660424173757811
ACH-000510,-0.17440486726933846
ACH-000511,-0.06000539850712694
ACH-000512,-0.029074077622139274
ACH-000516,-0.0022660159569860647
ACH-000517,-0.015175832806008196
ACH-000518,0.042798083764179935
ACH-000520,-0.13884301719522038
ACH-000521,0.08362524151734209
ACH-000522,-0.06630795384041271
ACH-000524,-0.012636615704135252
ACH-000527,-0.03427110306324718
ACH-000528,-0.10429635826956334
ACH-000537,-0.02263956622501224
ACH-000541,0.01892004608378315
ACH-000542,-0.03747936920520365
ACH-000544,-0.09327463841797293
ACH-000545,-0.017389307286542432
ACH-000547,-0.1734426720259158
ACH-000548,-0.16298646755264934
ACH-000549,-0.03412788497146755
ACH-000550,-0.10555461925540284
ACH-000552,-0.09466547149088032
ACH-000556,-0.07757773658803012
ACH-000557,-0.020699313421532143
ACH-000569,-0.014806374152168834
ACH-000570,-0.012799897914311327
ACH-000571,-0.035647803242938016
ACH-000573,-0.027045850102710604
ACH-000576,0.004760268911689774
ACH-000579,-0.019504642907313328
ACH-000580,-0.0949931868380643
ACH-000584,-0.0958372768312963
ACH-000585,-0.027899279696492287
ACH-000588,-0.190473894135874
ACH-000589,-0.11038068891738148
ACH-000591,-0.25023346585412376
ACH-000593,-0.16197044692998885
ACH-000600,-0.10477878372907004
ACH-000601,-0.07345897753368395
ACH-000605,0.000413942546250072
ACH-000606,0.003399550978262545
ACH-000608,-0.03916074688338647
ACH-000614,-0.008933303181737441
ACH-000616,-0.053500268897948566
ACH-000618,-0.11786519966606987
ACH-000619,-0.2937043666761724
ACH-000620,-0.10654849852460936
ACH-000621,-0.12551310688230707
ACH-000622,-0.15093173541140625
ACH-000623,-0.1633140020737496
ACH-000624,-0.05061610277760507
ACH-000627,-0.30305916416347195
ACH-000630,-0.26286499510204164
ACH-000631,-0.07676331839944706
ACH-000632,-0.2901198701019677
ACH-000633,-0.11712024698733264
ACH-000637,-0.08517223902608348
ACH-000638,-0.18540107108709528
ACH-000646,-0.1811180031764936
ACH-000647,-0.035950788132844184
ACH-000648,-0.2466224918550861
ACH-000649,-0.08654550839705998
ACH-000651,-0.19765597742570354
ACH-000652,-0.07817141644953109
ACH-000653,-0.0008158074407451668
ACH-000657,-0.10141197140809374
ACH-000658,0.02918140895511631
ACH-000661,-0.022874151482342
ACH-000662,-0.20686954251115225
ACH-000663,0.08194145128092979
ACH-000665,-0.08669739042551082
ACH-000671,-0.24032826125031714
ACH-000672,-0.21151407782155746
ACH-000673,-0.08292931511371446
ACH-000676,-0.12173155997730326
ACH-000677,-0.06181881522194895
ACH-000681,0.033880636288321324
ACH-000683,-0.11607332558529293
ACH-000684,-0.06795144682450452
ACH-000688,-0.2285544972541776
ACH-000693,-0.05253627483494963
ACH-000694,-0.129175096737653
ACH-000695,0.10013176609784358
ACH-000696,-0.07915527941565335
ACH-000697,-0.003380181821670589
ACH-000699,0.03617981119753768
ACH-000701,-0.08883417777631171
ACH-000706,-0.1489622644185661
ACH-000711,-0.07902355597608587
ACH-000713,-0.2475975994571734
ACH-000714,-0.08926525783653355
ACH-000718,-0.1501959555334821
ACH-000720,-0.0590484246516693
ACH-000721,-0.07655576188091913
ACH-000724,-0.14890636405786484
