,RDH13 (112724)
ACH-000004,-0.5198305420110583
ACH-000005,-0.4290449885197013
ACH-000007,-0.3757639083169732
ACH-000009,-0.2304498588928805
ACH-000011,-0.2527870570990917
ACH-000012,-0.159348275817308
ACH-000013,-0.2877708559233245
ACH-000014,-0.08928901943402169
ACH-000015,-0.2992616354522616
ACH-000017,-0.2009272807755078
ACH-000018,0.08104925242208244
ACH-000019,-0.2422562622881169
ACH-000021,-0.1964368838860556
ACH-000022,-0.1995676295543515
ACH-000025,-0.034342579949677245
ACH-000028,-0.1700222901998502
ACH-000030,-0.2684680200801809
ACH-000035,-0.18506368112287944
ACH-000036,-0.27608794173977785
ACH-000037,-0.00309226676242014
ACH-000039,-0.05079058601759117
ACH-000040,-0.11172351392566256
ACH-000041,-0.1285016092860028
ACH-000042,-0.19022688192983545
ACH-000045,-0.4101495144286221
ACH-000047,-0.08928665088793161
ACH-000052,-0.13148063111632194
ACH-000053,-0.07522811073539103
ACH-000054,-0.3697380938346599
ACH-000055,-0.39592231434018
ACH-000060,-0.07648083914422582
ACH-000067,-0.335633811295853
ACH-000070,-0.3129481936755643
ACH-000075,-0.4448646536636226
ACH-000078,-0.2497904761315077
ACH-000082,-0.29083336366578866
ACH-000085,0.008258770591411713
ACH-000086,-0.1748656456739228
ACH-000087,-0.3159813765618091
ACH-000092,-0.2910105268501497
ACH-000095,-0.2305493696031305
ACH-000097,-0.2449555813890205
ACH-000098,-0.27741636831188105
ACH-000099,-0.2153080626415756
ACH-000108,-0.28902278692349065
ACH-000113,-0.1448263577905993
ACH-000116,-0.09787950698891963
ACH-000118,-0.15984212068802345
ACH-000120,-0.12696883577406926
ACH-000123,-0.22040637330391585
ACH-000127,-0.3062955497702257
ACH-000128,-0.18138433967831885
ACH-000132,-0.1889303785169861
ACH-000133,-0.10526820485703528
ACH-000137,-0.14119155977976372
ACH-000138,-0.2337421336149301
ACH-000142,-0.18105691183708505
ACH-000143,-0.12765340743352652
ACH-000146,-0.10529362874972596
ACH-000148,-0.15754539567507653
ACH-000150,-0.20239459018519068
ACH-000152,-0.17159331069535566
ACH-000153,-0.5576644714407702
ACH-000159,-0.194690971231022
ACH-000160,-0.2569736498138765
ACH-000163,-0.04917522010668128
ACH-000167,0.12148122036538365
ACH-000168,-0.2957672575252228
ACH-000169,-0.1248610066041891
ACH-000178,-0.07298917269495374
ACH-000183,-0.09673865199691152
ACH-000188,-0.08423581312368303
ACH-000189,-0.5910043244505249
ACH-000190,-0.20080524657312834
ACH-000198,-0.20299832414801144
ACH-000203,-0.3501665381937768
ACH-000204,-0.14499954225662426
ACH-000206,-0.1547348526635974
ACH-000207,0.026248313757422915
ACH-000208,-0.11233094274746336
ACH-000210,-0.062064212828449726
ACH-000211,-0.07492036304628666
ACH-000215,-0.160297992839084
ACH-000221,-0.08614427734592042
ACH-000222,-0.21832852675308254
ACH-000223,-0.242877714499214
ACH-000226,-0.08932793008875434
ACH-000227,-0.32570645877340626
ACH-000228,0.07069106468169441
ACH-000231,-0.1123162280487747
ACH-000232,-0.18638751024622455
ACH-000233,-0.1559788237227739
ACH-000234,-0.24846957267702044
ACH-000235,-0.20195392476074525
ACH-000237,-0.14736140636140682
ACH-000238,-0.22673880558894285
ACH-000242,-0.07497705978239247
ACH-000243,-0.20439433332757603
ACH-000244,-0.1087675037955528
ACH-000246,-0.2848288964872357
ACH-000248,-0.16168600114145765
ACH-000250,-0.2792705265406841
ACH-000251,-0.3226885333420528
