,PPP1R15A (23645)
ACH-000004,-0.14686599949243462
ACH-000005,-0.36649243850489255
ACH-000007,0.12710494429763636
ACH-000009,-0.2394561372355568
ACH-000011,-0.01596630367314891
ACH-000012,-0.07153406612437986
ACH-000013,-0.2647936255834584
ACH-000014,-0.2071259837420248
ACH-000015,-0.2234712550143022
ACH-000017,-0.13576967011658242
ACH-000018,-0.1343388738451582
ACH-000019,-0.1532763455285834
ACH-000021,-0.14764185627562487
ACH-000022,0.023309849315810472
ACH-000025,-0.14814627464266492
ACH-000028,-0.08407234354264584
ACH-000030,-0.20285116339928347
ACH-000035,-0.22909714869276815
ACH-000036,-0.14559897674816188
ACH-000037,-0.2589870303146347
ACH-000039,-0.05912812455907535
ACH-000040,-0.03559272426518098
ACH-000041,-0.14340518525897145
ACH-000042,-0.07831983106988469
ACH-000045,-0.08194295400315522
ACH-000047,-0.15088542746172182
ACH-000052,-0.07971128464719385
ACH-000053,-0.05392135167897225
ACH-000054,-0.3247405720390185
ACH-000055,-0.13492710620899165
ACH-000060,-0.036579887302224535
ACH-000067,-0.1893274049753281
ACH-000070,-0.21533570442739391
ACH-000075,0.02941532465287915
ACH-000078,-0.17013993445074616
ACH-000082,-0.09374910589588936
ACH-000085,-0.04016561025781428
ACH-000086,-0.15371852244436746
ACH-000087,0.07256504054899983
ACH-000092,-0.2633146034890007
ACH-000095,-0.34967960895945804
ACH-000097,-0.2986148521921484
ACH-000098,-0.4760578532684337
ACH-000099,-0.19268616481189524
ACH-000108,-0.2389429663469533
ACH-000113,-0.16757095417515488
ACH-000116,-0.12627996454438006
ACH-000118,-0.24353874947631976
ACH-000120,-0.1598524556450404
ACH-000123,-0.13755786054586575
ACH-000127,-0.13381260772628265
ACH-000128,0.005758699980870229
ACH-000132,-0.24772217041856304
ACH-000133,-0.21912835071473274
ACH-000137,-0.17533010809778754
ACH-000138,-0.2369156111404763
ACH-000142,-0.2096806702973836
ACH-000143,0.015666606254466434
ACH-000146,-0.20992604464059575
ACH-000148,-0.16473757574455214
ACH-000150,-0.2292957327751744
ACH-000152,-0.06402906739844809
ACH-000153,-0.5770682790843252
ACH-000159,-0.24278037296913696
ACH-000160,-0.04984179934788428
ACH-000163,-0.18983462225804545
ACH-000167,-0.43719840219716827
ACH-000168,-0.08419287287591498
ACH-000169,-0.12912523013654306
ACH-000178,-0.10555954831902167
ACH-000183,0.11086603056853478
ACH-000188,-0.3459031564906208
ACH-000189,-0.3013311595724255
ACH-000190,-0.2080003331601793
ACH-000198,-0.2290293824779237
ACH-000203,0.2515814689134745
ACH-000204,0.0037239218875969866
ACH-000206,-0.1446597821523669
ACH-000207,-0.015529914136187891
ACH-000208,0.10523689148815306
ACH-000210,0.09790437771976564
ACH-000211,-0.13814160367083742
ACH-000215,-0.15204662489407994
ACH-000221,-0.3235619155286147
ACH-000222,-0.034106309599744256
ACH-000223,-0.09453038624294097
ACH-000226,-0.07387772040249277
ACH-000227,-0.2854288559835951
ACH-000228,-0.20263437186943573
ACH-000231,-0.2066419093290463
ACH-000232,-0.1190045717805806
ACH-000233,-0.2059900092069104
ACH-000234,-0.23913818150583124
ACH-000235,-0.20924187171151815
ACH-000237,-0.1879684693470743
ACH-000238,-0.1330383274567796
ACH-000242,-0.18272176954847172
ACH-000243,-0.16673708212727398
ACH-000244,-0.347616819041351
ACH-000246,-0.3075087684577797
ACH-000248,0.0370716845928504
ACH-000250,-0.3080597797572613
ACH-000251,-0.3428440725924033
ACH-000252,-0.10729035362782452
ACH-000253,-0.05809676401017761
ACH-000255,-0.2974589626140063
ACH-000256,-0.20013009612355706
ACH-000257,-0.07636997282346654
ACH-000258,0.17119455599348632
ACH-000259,-0.2096167363758337
ACH-000260,-0.14387068635023614
ACH-000261,-0.2554674106295675
ACH-000262,-0.11130209691894903
ACH-000263,-0.009988387798358764
ACH-000264,0.033542550879213505
ACH-000265,-0.19471761882742952
ACH-000266,-0.24966003454307226
ACH-000272,-0.20355515016186407
ACH-000274,-0.19495032692745864
ACH-000277,-0.2615459398801599
ACH-000278,-0.0003630351629484189
ACH-000279,-0.06976496139429694
ACH-000280,-0.20339816127430546
ACH-000281,-0.002536290447938355
ACH-000288,-0.1357391631435189
ACH-000291,-0.21808385518883047
ACH-000293,-0.2258858531999399
ACH-000294,-0.0940011197455517
ACH-000295,0.07740454552829437
ACH-000296,0.02559810637479286
ACH-000302,-0.2183753811737518
ACH-000304,-0.44340277820224494
ACH-000307,-0.06362169409588032
ACH-000308,-0.1812817207996282
ACH-000310,-0.17076225143619986
ACH-000311,-0.2531779022174741
ACH-000312,-0.0807709003606769
ACH-000315,-0.2292203122100897
ACH-000316,-0.06100136148439084
ACH-000317,-0.1263133515526173
ACH-000318,-0.17735020993330133
ACH-000319,-0.3028286984777721
ACH-000320,-0.2107093105217505
ACH-000322,-0.1442757853006485
ACH-000323,0.06882861653386371
ACH-000324,-0.20733766064839806
ACH-000329,-0.09770759707373347
ACH-000330,0.06046852067560238
ACH-000331,-0.14601450977669336
ACH-000332,-0.3029904465090579
ACH-000334,-0.09842268086584308
ACH-000335,-0.17339980781521033
ACH-000336,0.008482243811943808
ACH-000337,0.031128557063023508
ACH-000338,-0.06391850442671099
ACH-000339,-0.1535203614024859
ACH-000341,-0.17258889686978032
ACH-000348,-0.2574061542546283
ACH-000350,-0.12824505660611138
ACH-000352,-0.06891397918264372
ACH-000356,-0.08144597631520663
ACH-000361,-0.05573324885984558
ACH-000362,-0.21702356231265996
ACH-000363,-0.17471587370483802
ACH-000364,-0.2945103354550043
ACH-000365,-0.05409244920737867
ACH-000366,-0.26252408999308546
ACH-000368,-0.2645013571282199
ACH-000374,-0.040342676710143514
ACH-000375,-0.1388539327848948
ACH-000376,-0.15256274652917445
ACH-000381,-0.2637336708659597
ACH-000383,-0.1533112424793893
ACH-000387,-0.05350782921144159
ACH-000389,-0.2365554992833331
ACH-000390,-0.19364254484415128
ACH-000393,-0.18078643535764327
ACH-000395,-0.40102144052190775
ACH-000396,-0.477239067457973
ACH-000397,-0.0697345975414126
ACH-000401,-0.021178314761820367
ACH-000402,-0.4473606825630727
ACH-000403,-0.166335445371384
ACH-000404,-0.4548715090826983
ACH-000406,-0.06994182283172397
ACH-000407,-0.05000054368532475
ACH-000408,-0.3350795931231009
ACH-000410,-0.21675278217620814
ACH-000411,-0.07257296877959968
ACH-000414,-0.11777700682112716
ACH-000415,-0.06588107601943316
ACH-000416,-0.11115701841651496
ACH-000420,-0.2514352458486056
ACH-000421,-0.11719388216379095
ACH-000424,0.1433382244708994
ACH-000425,-0.14484616436840408
ACH-000426,-0.2263961820970383
ACH-000427,-0.024754777244164285
ACH-000433,-0.26673070427394463
ACH-000435,-0.16144116355295274
ACH-000436,-0.23748848354548036
ACH-000444,-0.020698596285110053
ACH-000445,0.15490540882318718
ACH-000448,-0.2645202082644845
ACH-000450,0.08445256556667066
ACH-000452,-0.13210592864914336
ACH-000454,-0.021692881035025275
ACH-000458,-0.3867411314519895
ACH-000459,-0.03336725882637513
ACH-000460,-0.20126643218853213
ACH-000461,0.01880124978559537
ACH-000463,-0.2353548264596248
ACH-000464,-0.4019366825899862
ACH-000466,-0.15603238062058414
ACH-000467,-0.1350482450051778
ACH-000468,-0.2969660155886952
ACH-000469,-0.225779685819784
ACH-000470,-0.195516665868119
ACH-000471,-0.15442090577299022
ACH-000472,-0.15851356205115358
ACH-000473,-0.16769650342068426
ACH-000475,-0.08511459914096177
ACH-000476,-0.13871958597157014
ACH-000477,-0.1060096437763307
ACH-000479,-0.09897821332610712
ACH-000480,-0.02521586582341922
ACH-000481,-0.23721704347525324
