,KHDRBS2 (202559)
ACH-000004,0.04697777783825016
ACH-000005,-0.5892402089127501
ACH-000007,-0.0008994572783421485
ACH-000009,0.06517625687907236
ACH-000011,0.015052985715995813
ACH-000012,0.15166340233510972
ACH-000013,0.034307589851342475
ACH-000014,0.025533734087427
ACH-000015,0.02456003683136496
ACH-000017,0.15936221288659885
ACH-000018,-0.03326943012157014
ACH-000019,0.0346523959680666
ACH-000021,0.021360690556389755
ACH-000022,0.13773810014221355
ACH-000025,0.05054451067545681
ACH-000028,-0.045583498769431366
ACH-000030,0.05082662717454231
ACH-000035,0.07984515731503193
ACH-000036,-0.06932600198838364
ACH-000037,0.12224818557460898
ACH-000039,0.12085863789386117
ACH-000040,0.03424379826193543
ACH-000041,0.07802622649631433
ACH-000042,0.13513706750869156
ACH-000045,-0.015014197256635466
ACH-000047,0.0599727091368736
ACH-000052,0.3213042132588841
ACH-000053,-0.011560583625106277
ACH-000054,0.13775395717849992
ACH-000055,0.023551721462156342
ACH-000060,0.16202971717122364
ACH-000067,-0.06190106411464221
ACH-000070,0.2744130904717312
ACH-000075,-0.034617860959653794
ACH-000078,0.062494728549048764
ACH-000082,0.13551752808749726
ACH-000085,-0.12134652083235188
ACH-000086,0.024377503665577487
ACH-000087,0.0016550936693700185
ACH-000092,0.12161916358544884
ACH-000095,-0.00951078660801486
ACH-000097,0.040829251600546235
ACH-000098,0.09856559690680544
ACH-000099,0.20708852548483084
ACH-000108,0.2082848326954378
ACH-000113,-0.011565228093422449
ACH-000116,0.06007771509836185
ACH-000118,0.14918970169819254
ACH-000120,-0.07478510912083534
ACH-000123,0.07572098463384262
ACH-000127,0.02418404774537064
ACH-000128,-0.04822440262840324
ACH-000132,0.042062994205752886
ACH-000133,-0.02994375215478554
ACH-000137,0.1108640143036832
ACH-000138,0.10396258172695184
ACH-000142,0.11733944854102613
ACH-000143,0.2048048735987544
ACH-000146,0.0427366834101991
ACH-000148,0.1254688627935963
ACH-000150,0.1323612945670104
ACH-000152,0.04346076375945829
ACH-000153,-0.1543247517821308
ACH-000159,0.004885158252868574
ACH-000160,0.04812311452718512
ACH-000163,-0.035125305954391985
ACH-000167,0.08542679490237398
ACH-000168,0.1295230738599535
ACH-000169,0.08449452752909928
ACH-000178,0.06536774651164454
ACH-000183,0.1685313417674243
ACH-000188,-0.09224663241295393
ACH-000189,-0.011684597985818971
ACH-000190,0.19751014348249768
ACH-000198,0.030739950746444537
ACH-000203,0.31396097915708804
