,MZF1 (7593)
ACH-000146,-0.4203781840678042
ACH-000148,-0.35279924770693444
ACH-000150,-0.1884655336839389
ACH-000152,-0.26993051180615324
ACH-000153,-0.4634905431086887
ACH-000159,-0.5024795772171177
ACH-000160,-0.2340635962785837
ACH-000163,-0.39055580400578577
ACH-000167,-0.14751816086696515
ACH-000168,-0.33533909200242096
ACH-000169,-0.5699585766198307
ACH-000178,-0.3670292429687502
ACH-000183,-0.3860358449629557
ACH-000188,-0.4162285618443968
ACH-000189,-0.6389409081211825
ACH-000190,-0.2625094083873791
ACH-000198,-0.3819812870074367
ACH-000203,-0.16148023470908912
ACH-000204,-0.4708052218176658
ACH-000206,-0.17715950321373292
ACH-000207,-0.2671402379939997
ACH-000208,-0.4877322619354561
ACH-000210,-0.2516842497391767
ACH-000211,-0.3378604504071592
ACH-000215,-0.3269097478137606
ACH-000221,-0.2503340012029225
ACH-000222,-0.07107879424332096
ACH-000223,-0.3781626254997685
ACH-000226,-0.2856867859501216
ACH-000227,-0.3249186316699719
ACH-000228,-0.25357995577791154
ACH-000231,-0.3182006757042053
ACH-000232,-0.4545243858584646
ACH-000233,-0.3000223531403657
ACH-000234,-0.44861721564998414
ACH-000235,-0.3641662049116189
ACH-000237,-0.33407002630922666
ACH-000238,-0.6025527612373681
ACH-000242,-0.7108605053000445
ACH-000243,-0.20315646659006945
ACH-000244,-0.5438755412333877
ACH-000246,-0.3025430177769403
ACH-000248,-0.18159082922394826
ACH-000250,-0.4206745103112315
ACH-000251,-0.28555674262648645
ACH-000252,-0.39138479455581227
ACH-000253,-0.4925225507890825
ACH-000255,-0.2536052897488958
ACH-000256,-0.4837937039345944
ACH-000257,-0.4804733404056616
ACH-000258,-0.4161716993002485
ACH-000259,-0.3591267538365208
ACH-000260,-0.5218405274566674
ACH-000261,-0.3443599853141657
ACH-000262,-0.19764825066886432
ACH-000263,-0.15380178671794084
ACH-000264,-0.34797175791825863
ACH-000265,-0.3045115811703591
ACH-000266,-0.373791950901086
ACH-000272,-0.3890804054712964
ACH-000274,-0.3618168308165416
ACH-000277,-0.32805885348075303
ACH-000278,-0.4500832762910683
ACH-000279,-0.40954151435329217
ACH-000280,-0.5963126049154028
ACH-000281,-0.4004770573907473
ACH-000288,-0.3077061689629725
ACH-000291,-0.29402655249216786
ACH-000293,-0.5153552459402131
ACH-000294,-0.7823116951148815
ACH-000295,-0.4922868360817986
ACH-000296,-0.4003977997649094
ACH-000302,-0.42075944737684656
ACH-000304,-0.4579382975858341
ACH-000307,-0.2579445993631185
ACH-000308,-0.37952627093831054
ACH-000310,-0.4839316546742215
ACH-000311,-0.23517901468530014
ACH-000312,-0.2965530293330997
ACH-000315,-0.3669307908306344
ACH-000316,-0.2096894292591216
ACH-000317,-0.20272057818464467
ACH-000318,-0.154702019919263
ACH-000319,-0.3376624161788155
ACH-000320,-0.11494357541724225
ACH-000322,-0.4798070532635521
ACH-000323,-0.3083944736720445
ACH-000324,-0.367091033894609
ACH-000329,-0.4189597415079656
ACH-000330,-0.16956005184356654
ACH-000331,-0.2553178669732796
ACH-000332,-0.36250934815508096
ACH-000334,-0.6364630611487692
ACH-000335,-0.3360291068852779
ACH-000336,-0.5914600627070055
ACH-000337,-0.3136000131225569
ACH-000338,0.15596806685182393
ACH-000339,-0.42866066896443
ACH-000341,-0.2399112214782649
ACH-000348,-0.29079339871083504
ACH-000350,-0.5877992567566294
ACH-000352,-0.4333755299152726
ACH-000356,-0.5166142845326585
ACH-000361,-0.6623313140146346
ACH-000362,-0.257199235288283
ACH-000363,-0.4077777562784776
ACH-000364,-0.18788157866991687
ACH-000365,-0.2703458084534888
ACH-000366,-0.4437431101062975
ACH-000368,-0.40465005581627533
ACH-000374,-0.3568926430400693
ACH-000375,-0.5618110982064366
ACH-000376,-0.3608123510401866
ACH-000381,-0.4283712967776632
ACH-000383,-0.36162506524987376
ACH-000387,-0.3876133750188622
ACH-000389,-0.2346230388606688
ACH-000390,-0.35080979996629325
ACH-000393,-0.3483296745945099
ACH-000395,-0.5046490494622002
ACH-000396,-0.1449579157091168
ACH-000397,-0.40532737434074295
ACH-000401,-0.3275745270895576
ACH-000402,-0.5044937731149611
ACH-000403,-0.6038273049952707
ACH-000404,-0.7034890236336869
ACH-000406,-0.30375658180004816
ACH-000407,-0.5822667251234518
ACH-000408,-0.050485251693341344
ACH-000410,-0.2772534189305924
ACH-000411,-0.408708019992774
ACH-000414,-0.7138283816880981
ACH-000415,-0.3372061676269631
ACH-000416,-0.3952296227432197
ACH-000420,-0.5835534432015247
ACH-000421,-0.4083644437781421
ACH-000424,-0.1784477811889716
ACH-000425,-0.4192447930338237
ACH-000426,-0.29025774449271197
ACH-000427,-0.5718695662356162
ACH-000433,-0.26500273235469224
ACH-000435,-0.3402324305609936
ACH-000436,-0.3937033799915446
ACH-000444,-0.29473533878288444
ACH-000445,-0.2932519898245695
ACH-000448,-0.5132328672093677
ACH-000450,-0.2642602080320009
ACH-000452,-0.3357737188571981
ACH-000454,-0.3709466095132105
ACH-000458,-0.2896018355630914
ACH-000459,-0.445610716796609
ACH-000460,-0.5228776254106626
ACH-000461,-0.2585105617964599
ACH-000463,-0.4713208186049554
ACH-000464,-0.5322319376292298
ACH-000466,-0.5390007067876978
ACH-000467,-0.323745863701626
ACH-000468,-0.5991141199919311
ACH-000469,-0.4062328549551619
ACH-000470,-0.3481313110643269
ACH-000471,-0.3810399290577814
ACH-000472,-0.34903982453433463
ACH-000473,-0.3811884377063218
ACH-000475,-0.33571395647977714
ACH-000476,-0.3566948052813232
ACH-000477,-0.3105663085275727
ACH-000479,-0.4543862481991289
ACH-000480,-0.16171953513893872
ACH-000481,-0.4220825843790774
ACH-000483,-0.3895996123280599
ACH-000484,-0.4533857357673296
ACH-000485,-0.25481664936111764
ACH-000486,-0.2593682742542616
ACH-000487,-0.3489783174970953
ACH-000488,-0.2910504643793005
ACH-000490,-0.3233080391602014
ACH-000491,-0.5078484777748714
ACH-000495,-0.5176071583036133
ACH-000496,-0.31503089023237685
ACH-000499,-0.05869347998387911
ACH-000500,-0.7146740348346277
ACH-000502,-0.5881579943877996
ACH-000503,-0.4019896099001297
ACH-000505,-0.353921702675568
ACH-000507,-0.28330280573862643
ACH-000510,-0.3523309807995053
ACH-000511,-0.342142717123033
ACH-000512,-0.4296041100958593
ACH-000516,-0.36516249794972266
ACH-000517,-0.42342907178822176
ACH-000518,-0.3504033816781633
ACH-000520,-0.39182265698443947
ACH-000521,-0.3643987991797159
ACH-000522,-0.3999209096792111
ACH-000524,-0.3971528726521688
ACH-000527,-0.4030074637320681
ACH-000528,-0.3994383932469336
ACH-000537,-0.3740405566269421
ACH-000541,-0.3187791133133129
ACH-000542,-0.4806130049960135
ACH-000544,-0.3637710027837803
ACH-000545,-0.36824220525991774
ACH-000547,0.00023946233782690566
ACH-000548,-0.3390290997387847
ACH-000549,-0.4112012150353253
ACH-000550,-0.267254540646203
ACH-000552,-0.3647504391484833
ACH-000556,-0.4924021965151598
ACH-000557,-0.487636045144696
ACH-000569,-0.560420347003134
ACH-000570,-0.3509084288970936
ACH-000571,-0.4219610270287687
ACH-000573,-0.308438924410774
ACH-000576,-0.3954984031634669
ACH-000579,-0.2876989231062007
ACH-000580,-0.4479016413772101
ACH-000584,-0.2933852263070603
ACH-000585,-0.38390910780146215
ACH-000588,-0.35461729368056605
ACH-000589,-0.1379891399994014
ACH-000591,-0.4759286885512984
ACH-000593,-0.4679502655853602
ACH-000600,-0.4597140090742906
ACH-000601,-0.40153620157673214
ACH-000605,-0.4016782178095679
ACH-000606,-0.2682095199559659
ACH-000608,-0.5217041144560631
ACH-000614,-0.4677084393067297
ACH-000616,-0.3317892681260257
ACH-000618,-0.3562952909652779
ACH-000619,-0.3774425320673956
ACH-000620,-0.38240804547152346
ACH-000621,-0.4156268601888
ACH-000622,-0.4661005658328165
ACH-000623,-0.5306745406321155
ACH-000624,-0.4693514818058019
ACH-000627,-0.41708872298983596
ACH-000630,-0.4774101108349427
ACH-000631,-0.7270449508550679
ACH-000632,-0.40907686583069175
ACH-000633,-0.3224991816855849
ACH-000637,-0.3128909376760081
ACH-000638,-0.5187180039888714
ACH-000646,-0.7760063952085777
ACH-000647,-0.3618260169553617
ACH-000648,-0.43888326451606174
ACH-000649,-0.3765167900755655
ACH-000651,-0.20285107741935865
ACH-000652,-0.2869115845125621
ACH-000653,-0.3154368735934166
ACH-000657,-0.4162257483488041
ACH-000658,-0.34661449234621866
ACH-000661,-0.39099549991322297
ACH-000662,-0.36754745303154346
ACH-000663,-0.542204189632055
ACH-000665,-0.37135975349584827
ACH-000671,-0.32352272578243696
ACH-000672,-0.15084998307018396
ACH-000673,-0.4053353301450837
ACH-000676,-0.35931470150886674
ACH-000677,-0.3036682213604786
ACH-000681,-0.4880118104738364
ACH-000683,-0.4606626581135536
ACH-000684,-0.2534354793243559
ACH-000688,-0.5130754320677389
ACH-000693,-0.2813879457122603
ACH-000694,-0.3051172598081637
ACH-000695,-0.4218408039155249
ACH-000696,-0.34794664946345033
ACH-000697,-0.34687165258105274
ACH-000699,-0.2866526514632135
ACH-000701,-0.6898372461736785
ACH-000706,-0.2371424921095241
ACH-000711,-0.389339624660442
ACH-000713,-0.4015401877651201
ACH-000714,-0.4990209093128663
ACH-000718,-0.19783156018338274
ACH-000720,-0.3297769427590644
ACH-000721,-0.44635434177018607
ACH-000724,-0.25620870571654397
ACH-000725,-0.37803857917808265
ACH-000732,-0.2850540314517471
ACH-000734,-0.3175874987904465
ACH-000735,-0.4174339854964265
ACH-000736,-0.32071734723962475
ACH-000738,-0.22529991679674785
ACH-000746,-0.4277359347590867
ACH-000747,-0.2745891672438002
ACH-000748,-0.369503929570146
ACH-000753,-0.3088377404420998
ACH-000756,-0.2952959222401673
ACH-000757,-0.30757058720334546
ACH-000758,-0.5318175237292329
ACH-000760,-0.3265417562541822
ACH-000762,-0.3757208515229917
ACH-000763,-0.08311211548756567
ACH-000764,-0.22910629832531826
ACH-000765,-0.2198454899992928
ACH-000766,-0.3524703363426425
ACH-000767,-0.22704238010510736
ACH-000768,-0.23361726594589596
ACH-000769,-0.3715549523695414
ACH-000770,-0.4994760955065479
ACH-000771,-0.2886145897938609
ACH-000773,-0.4281040223726022
ACH-000776,-0.3813062092322145
ACH-000777,-0.3462118364832668
ACH-000778,-0.2640532697453383
ACH-000781,-0.481547485064858
ACH-000782,-0.3928280001348589
ACH-000783,-0.6258438824546656
ACH-000784,-0.4112584304729463
ACH-000785,-0.36155830738616695
ACH-000787,-0.4528391455976787
ACH-000788,-0.3481391510505951
ACH-000791,-0.31348182349994
ACH-000792,-0.3788874889766877
ACH-000794,-0.4433575258747451
ACH-000796,-0.3576917438943128
ACH-000798,-0.3538797193473464
ACH-000799,-0.36367756084283615
ACH-000800,-0.7173536557838907
ACH-000802,-0.29979655790131565
ACH-000804,-0.43550963949565896
ACH-000805,-0.4127613515124359
ACH-000809,-0.3629638981908072
ACH-000810,-0.5602033136431377
ACH-000811,-0.460898637824393
ACH-000817,-0.1853576048383346
ACH-000819,-0.20297686658620792
ACH-000820,-0.4773711935607665
ACH-000821,-0.17272122683862376
ACH-000822,-0.3489554370993707
ACH-000823,-0.33425075341071114
ACH-000824,-0.42884198784457617
ACH-000827,-0.3264309075518608
ACH-000829,-0.4000905097807141
ACH-000831,-0.35572513580452725
ACH-000832,-0.4341601300479568
ACH-000833,-0.3152006300785824
ACH-000834,-0.3278146080132946
ACH-000835,-0.2844989601460555
ACH-000836,-0.3808272594094173
ACH-000837,-0.1440107705339551
ACH-000838,-0.4167417274923023
ACH-000839,-0.4197842876625297
ACH-000840,-0.2706235596983291
ACH-000841,-0.29412508305604795
ACH-000843,-0.17982230689967538
ACH-000846,-0.3539927309709641
ACH-000847,-0.2042543635844846
ACH-000848,-0.3189273701068487
ACH-000849,-0.4403055119398058
ACH-000851,-0.3682877361609482
ACH-000855,-0.3082516959944253
ACH-000856,-0.8207958585095035
ACH-000858,-0.3487980439901315
ACH-000859,-0.2929600730640755
ACH-000861,-0.21772635557543168
ACH-000862,-0.35177425712566385
ACH-000865,-0.3383479655964049
ACH-000866,-0.2556350598740633
ACH-000867,-0.4894721935056797
ACH-000869,-0.328448509298058
ACH-000872,-0.3373398825803437
ACH-000873,-0.5666642991189496
ACH-000876,-0.5511279377133877
ACH-000878,-0.6985793329574472
ACH-000880,-0.6337249716221229
ACH-000881,-0.3058377948020169
ACH-000882,-0.2905631468785439
ACH-000884,-0.2724158631236657
ACH-000885,-0.4310076937283561
ACH-000887,-0.3723386883388712
ACH-000889,-0.4813551946551212
ACH-000896,-0.4503346345422376
ACH-000898,-0.3807317905060485
ACH-000900,-0.4173164490726115
ACH-000901,-0.4235434814341093
ACH-000905,-0.3712246437728815
ACH-000906,-0.4138123283832756
ACH-000907,-0.38213225937420986
ACH-000910,-0.24731979386888955
ACH-000911,-0.15364499159887476
ACH-000912,-0.2579794740468993
ACH-000913,-0.2417770655174576
ACH-000915,-0.2998020899303508
ACH-000916,-0.3924984247962495
ACH-000917,-0.3189986471247122
ACH-000920,-0.3416859012200799
ACH-000921,-0.24201894661296106
ACH-000924,-0.2612105959123771
ACH-000926,-0.336968755673477
ACH-000928,-0.5795768037041935
ACH-000929,-0.20149482979921626
ACH-000932,-0.3751964743443479
ACH-000935,-0.4948064220776016
ACH-000936,-0.30132947958739664
ACH-000937,-0.40274056702563454
ACH-000938,-0.3750503424239103
ACH-000939,-0.4340578388998541
ACH-000941,-0.4258802267426563
ACH-000943,-0.43963495304633904
ACH-000946,-0.4153368444044943
ACH-000947,-0.5147470011129397
ACH-000948,-0.6372672576042339
ACH-000950,-0.5367058846382964
ACH-000953,-0.4174438932245565
ACH-000954,-0.19270306610864504
ACH-000957,-0.17801365870848715
ACH-000958,-0.5372616455431909
ACH-000960,-0.6747944941678145
ACH-000963,-0.3820823162623345
ACH-000968,-0.238709783470342
ACH-000969,-0.39696330683650705
ACH-000972,-0.3184981380616793
ACH-000973,-0.3781608920307967
ACH-000974,-0.3975301774242757
ACH-000978,-0.4569404496833139
ACH-000984,-0.3783283768146371
ACH-000986,-0.4772463743697069
ACH-000988,-0.35067931465165203
ACH-000993,-0.7493406227069901
ACH-000994,-0.5032205413345724
ACH-000996,-0.24293323676774484
ACH-001001,-0.3431195642658045
ACH-001020,-0.3172461542192493
ACH-001028,-0.3858070545199275
ACH-001031,-0.4792205087347517
ACH-001038,-0.3071728942130135
ACH-001048,-0.5084536315375061
ACH-001050,-0.34420564923246194
ACH-001053,-0.5757431766110614
ACH-001054,-0.2479376127962993
ACH-001061,-0.277823147475811
ACH-001067,-0.4857564688830401
ACH-001075,-0.5365981275498197
ACH-001096,-0.4742658711986649
ACH-001111,-0.4464796991655892
ACH-001119,-0.31778642860648576
ACH-001128,0.08714678957461873
ACH-001134,-0.3901044670835819
ACH-001151,-0.27281621751132074
ACH-001163,-0.3505543121938368
ACH-001164,-0.44278359616126617
ACH-001183,-0.5703411567300515
ACH-001192,-0.3557635634053759
ACH-001193,-0.4357500127289759
ACH-001196,-0.4651513359553763
ACH-001197,-0.3905189579886139
ACH-001205,-0.35018538317812553
ACH-001211,-0.09134855996926584
ACH-001212,-0.2666126181208586
ACH-001228,-0.6084497315396721
ACH-001232,-0.2620196169323899
ACH-001239,-0.30919976447475234
ACH-001270,-0.21986483756608827
ACH-001274,-0.4342369885417687
ACH-001275,-0.480774844813968
ACH-001277,-0.12548863767445134
ACH-001278,-0.6862141424971596
ACH-001280,-0.4886185879896252
ACH-001283,-0.4926332132645268
ACH-001289,-0.3731743491801505
ACH-001300,-0.4078825418688189
ACH-001301,-0.3008419899043856
ACH-001302,-0.4134101531685559
ACH-001306,-0.2722859593534778
ACH-001318,-0.3019306915173895
ACH-001322,-0.4782590167384204
ACH-001328,-0.5065712407976493
ACH-001332,-0.306783356690459
ACH-001336,-0.2948087097022524
ACH-001346,-0.3483632251163837
ACH-001353,-0.4909914182544144
ACH-001354,-0.7638134938492372
ACH-001367,-0.5434050797850851
ACH-001368,-0.4627552437748619
ACH-001374,-0.359298966203539
ACH-001377,-0.5840602780982225
ACH-001380,-0.4026845551689949
ACH-001391,-0.5004930151587574
ACH-001408,-0.2732832400897441
ACH-001430,-0.3951625958484793
ACH-001431,-0.300085950748564
ACH-001450,-0.12470227204370947
ACH-001496,-0.34582120334467303
ACH-001500,-0.3827877594383293
ACH-001523,-0.3636413595235435
ACH-001532,-0.3536745807514289
ACH-001550,-0.24531552644495155
ACH-001552,-0.4529866009101418
ACH-001554,-0.43525013489915376
ACH-001654,-0.3971824563513948
ACH-001735,-0.4176397251462445
ACH-001736,-0.35333709277245656
ACH-001737,-0.4781619319859051
ACH-001740,-0.18791169694025447
ACH-001745,-0.3365225545602127
ACH-001765,-0.4260295710425765
