,WDR5B (54554)
ACH-000278,-0.11821303991442847
ACH-000279,-0.12724335157511754
ACH-000280,-0.09043032926803013
ACH-000281,-0.13584643902667098
ACH-000288,-0.09331351927442903
ACH-000291,-0.18667749715282475
ACH-000293,-0.15262995261356122
ACH-000294,-0.30202243847149385
ACH-000295,-0.22041048063198296
ACH-000296,-0.12386937765626088
ACH-000302,-0.22312571848219293
ACH-000304,-0.2473149990411497
ACH-000307,-0.0786817343038888
ACH-000308,-0.1556726300444693
ACH-000310,-0.17345203881754545
ACH-000311,-0.015595566604344031
ACH-000312,-0.05086305032800191
ACH-000315,-0.2494037494300269
ACH-000316,-0.18432413614865067
ACH-000317,-0.17261306845493535
ACH-000318,-0.05875162811594663
ACH-000319,-0.14483108118105714
ACH-000320,-0.06991781279343855
ACH-000322,-0.1284214252881717
ACH-000323,-0.3279234110108574
ACH-000324,-0.23157961059429974
ACH-000329,-0.1468564689310491
ACH-000330,-0.19621061053275532
ACH-000331,-0.27458317015821315
ACH-000332,-0.17028623510021235
ACH-000334,-0.38108361388447504
ACH-000335,0.005661083822752473
ACH-000336,-0.046211927371556695
ACH-000337,-0.3910183767022219
ACH-000338,-0.2334068557388897
ACH-000339,-0.22425481005165376
ACH-000341,-0.2083297959715532
ACH-000348,-0.16784804729971836
ACH-000350,-0.056188849288476624
ACH-000352,-0.08035171298417512
ACH-000356,-0.0689589143466007
ACH-000361,-0.2275621593603415
ACH-000362,-0.13834323077885902
ACH-000363,-0.19083413293434973
ACH-000364,-0.21940869205118207
ACH-000365,-0.2976360893344865
ACH-000366,-0.14402551754417614
ACH-000368,-0.3052007132120507
ACH-000374,-0.009991017836712694
ACH-000375,0.02608228693949049
ACH-000376,-0.21989427036630368
ACH-000381,-0.21868722924014145
ACH-000383,-0.191273382728714
ACH-000387,-0.10311720700529996
ACH-000389,-0.23247721593345824
ACH-000390,-0.16150995909532995
ACH-000393,-0.139352481316221
ACH-000395,-0.08524978308026543
ACH-000396,0.05929466116086767
ACH-000397,-0.30604005498349096
ACH-000401,0.011146636867893448
ACH-000402,-0.5052337443057636
ACH-000403,-0.1988130787618792
ACH-000404,-0.31103002533743435
ACH-000406,-0.1118462134519924
ACH-000407,-0.2367630142699917
ACH-000408,-0.07380610266445503
ACH-000410,-0.2081829870601172
ACH-000411,-0.18973252623878487
ACH-000414,-0.0988145607207395
ACH-000415,-0.1337843152878277
ACH-000416,-0.1221275466541852
ACH-000420,-0.09002952601466697
ACH-000421,-0.035472875345548216
ACH-000424,-0.2645990742865571
ACH-000425,-0.1200068704378304
ACH-000426,-0.08879150214897105
ACH-000427,-0.10325465359712127
ACH-000433,-0.2670118425181835
ACH-000435,-0.0891178737520806
ACH-000436,-0.03889848223079334
ACH-000444,-0.13324543686959653
ACH-000445,-0.04284323224595532
ACH-000448,-0.10469457399762697
ACH-000450,0.04145158055870575
ACH-000452,-0.23225663631847465
ACH-000454,0.13930470156662114
ACH-000458,-0.17011563818416398
ACH-000459,0.09213659977952512
ACH-000460,-0.1959575134288884
ACH-000461,-0.08272666748485645
ACH-000463,-0.08069302172907225
ACH-000464,-0.23038658698465025
ACH-000466,-0.1657008026049741
ACH-000467,-0.27677223771163195
ACH-000468,-0.0955665028355754
ACH-000469,-0.13455457692650366
ACH-000470,-0.5084653840152705
ACH-000471,-0.12455987590975053
ACH-000472,-0.1373945803783702
ACH-000473,-0.23137789099924935
ACH-000475,-0.17084974895553484
ACH-000476,-0.1466977261538316
ACH-000477,-0.19230972516304706
ACH-000479,-0.1493256631196977
ACH-000480,-0.043535787726958125
ACH-000481,-0.14723005532070454
ACH-000483,-0.03157074213295437
ACH-000484,-0.2033143098185252
ACH-000485,-0.03660408998011511
ACH-000486,-0.1367335659393479
ACH-000487,0.05881569305671747
ACH-000488,-0.1723178184440119
ACH-000490,-0.17547403616069446
ACH-000491,-0.0012912857066423734
ACH-000495,-0.2063166790200917
ACH-000496,-0.19073098871029465
ACH-000499,-0.1438709507405886
ACH-000500,0.045539921795968864
ACH-000502,-0.04702621906017518
ACH-000503,-0.14538055425838098
ACH-000505,-0.19772085330978167
ACH-000507,-0.14191040111480382
ACH-000510,-0.03857600771145135
ACH-000511,-0.09043470302619172
ACH-000512,-0.17985774395822246
ACH-000516,-0.1359886744815983
ACH-000517,-0.19003846311859166
ACH-000518,-0.19083271824185186
ACH-000520,-0.10479163636955993
ACH-000521,-0.1506118575190704
ACH-000522,-0.1904612685501408
ACH-000524,-0.16771352541953102
ACH-000527,-0.19184978862048185
ACH-000528,-0.1466833479812021
ACH-000537,-0.21454269740432075
ACH-000541,-0.2507985149348376
ACH-000542,-0.08125886856637653
ACH-000544,-0.10112570599437117
ACH-000545,-0.09523101148940523
ACH-000547,-0.16072637382869726
ACH-000548,-0.29938091671915673
ACH-000549,-0.2364557544172892
ACH-000550,-0.22735577385936676
ACH-000552,-0.16567433988665053
ACH-000556,-0.12560928556164447
ACH-000557,-0.10940748855143764
ACH-000569,-0.1017080220647002
ACH-000570,-0.12678400375494026
ACH-000571,-0.1478857263841372
ACH-000573,-0.03686426209657255
ACH-000576,-0.1638756509439247
ACH-000579,-0.07718379671302651
ACH-000580,-0.14471133437509115
ACH-000584,-0.2145173203219004
ACH-000585,-0.19406134983670476
ACH-000588,-0.0764610958055528
ACH-000589,-0.09664754867297257
ACH-000591,-0.054919988687756036
ACH-000593,-0.2208217486909232
ACH-000600,-0.06354057617809238
ACH-000601,-0.016191027821771783
ACH-000605,-0.17141485570907675
ACH-000606,0.07645608683782454
ACH-000608,-0.11665421433464775
ACH-000614,-0.0960972693418588
ACH-000616,-0.12242213805080444
ACH-000618,-0.06509022135487587
ACH-000619,-0.13663549786795684
ACH-000620,-0.0832490678828264
ACH-000621,-0.1940847244934789
ACH-000622,-0.12657030378337292
ACH-000623,-0.08594367257526478
ACH-000624,-0.13545310175370925
ACH-000627,-0.06424999640688367
ACH-000630,-0.5084777821676383
ACH-000631,-0.1704405660668478
ACH-000632,-0.13554306661621662
ACH-000633,-0.1374620599458358
ACH-000637,-0.05470236221546987
ACH-000638,-0.2876032201664592
ACH-000646,-0.15605098557356853
ACH-000647,-0.13329274045413353
ACH-000648,-0.07239819891595761
ACH-000649,-0.1181596442001718
ACH-000651,-0.12086350219703515
ACH-000652,-0.06897495887711143
ACH-000653,-0.17806393235103982
ACH-000657,-0.1558892552428684
ACH-000658,-0.2369328103624619
ACH-000661,-0.03634053980187129
ACH-000662,-0.2770503956597364
ACH-000663,-0.14203364704971486
ACH-000665,-0.10810782082217077
ACH-000671,-0.2075246187976093
ACH-000672,-0.3129879536522285
ACH-000673,-0.1864173553468608
ACH-000676,-0.14677542294524815
ACH-000677,-0.08575411992972892
ACH-000681,-0.09870914738211356
ACH-000683,-0.1613394620188947
ACH-000684,-0.07933379281192939
ACH-000688,-0.1655529596618816
ACH-000693,-0.1607597849667348
ACH-000694,-0.13701149114215622
ACH-000695,-0.250298777407105
ACH-000696,-0.24424189597261325
ACH-000697,-0.19452752555367164
ACH-000699,-0.10858606322489206
ACH-000701,-0.16497714411519973
ACH-000706,-0.0735625960649498
ACH-000711,-0.08765236540308714
ACH-000713,-0.22841447130460474
ACH-000714,-0.2663060579724935
ACH-000718,-0.14557887433420108
ACH-000720,-0.09532813702917076
ACH-000721,-0.17979976306617165
ACH-000724,-0.2351735832003903
ACH-000725,-0.20781921865135328
ACH-000732,-0.19084791225380346
ACH-000734,-0.0978839670118519
ACH-000735,-0.33264431431687164
ACH-000736,-0.15427495125172036
ACH-000738,-0.037347573634601255
ACH-000746,-0.237682873638484
ACH-000747,-0.19032349031058024
ACH-000748,-0.2127207000798409
ACH-000753,-0.12817789376670766
ACH-000756,-0.10717447547384197
ACH-000757,-0.2244700362785676
ACH-000758,-0.1573770214635277
ACH-000760,-0.07531736537924161
ACH-000762,0.012423174154015877
ACH-000763,-0.2871404329856168
ACH-000764,-0.09121399143053707
ACH-000765,-0.13516524832565302
ACH-000766,-0.030628132559909392
ACH-000767,-0.1331027192786118
ACH-000768,-0.1238437101994537
ACH-000769,-0.2722447796060849
ACH-000770,-0.12946230547402238
ACH-000771,-0.2473511224054624
ACH-000773,-0.06823514184644258
ACH-000776,-0.007480435932017661
ACH-000777,-0.05399003551806559
ACH-000778,-0.09323805541029173
ACH-000781,-0.0537404519128326
ACH-000782,-0.19291221265930147
ACH-000783,-0.14473356133303789
ACH-000784,-0.1109126316629505
ACH-000785,-0.197178943410734
ACH-000787,-0.11508756130679282
ACH-000788,-0.13794174815866908
ACH-000791,-0.2091453368840742
ACH-000792,-0.208390662542724
ACH-000794,-0.12526272917475045
ACH-000796,-0.246967091281261
ACH-000798,-0.17589673448106288
ACH-000799,-0.20205538424416009
ACH-000800,-0.1038596124355896
ACH-000802,-0.09781797941698517
ACH-000804,-0.05765764091504064
ACH-000805,-0.18059998252052328
ACH-000809,-0.11905588297592265
ACH-000810,-0.2538667899738366
ACH-000811,-0.17758048643509625
ACH-000817,-0.014636086231003431
ACH-000819,-0.048041725113575566
ACH-000820,-0.05774799522492485
ACH-000821,-0.325754997410075
ACH-000822,-0.12091816306067478
ACH-000823,-0.1118760216594633
ACH-000824,-0.16552879419467498
ACH-000827,-0.20417487100264206
ACH-000829,-0.2996427193369179
ACH-000831,-0.08122970259935003
ACH-000832,-0.21928667194392096
ACH-000833,-0.07136224293212172
ACH-000834,-0.1395224258666321
ACH-000835,-0.22252539782268985
ACH-000836,-0.2747689637670404
ACH-000837,-0.006904343308704038
ACH-000838,-0.13350554234335127
ACH-000839,-0.2664937935972132
ACH-000840,-0.015219702808997327
ACH-000841,-0.15081999691582695
ACH-000843,-0.12322613493207392
ACH-000846,-0.22784246246812306
ACH-000847,-0.0671382250018253
ACH-000848,-0.04527204008777945
ACH-000849,-0.2779278730609005
ACH-000851,-0.19661116208593254
ACH-000855,-0.19455825786756356
ACH-000856,-0.163749812559986
ACH-000858,-0.1496255786466434
ACH-000859,-0.11728929442089472
ACH-000861,-0.17598769981472315
ACH-000862,-0.1755238747059351
ACH-000865,-0.1683304452290291
ACH-000866,-0.1356287969141612
ACH-000867,-0.07340335147458459
ACH-000869,-0.0030144130400672504
ACH-000872,-0.13491555252482668
ACH-000873,-0.018044839351165253
ACH-000876,-0.11178667106004088
ACH-000878,-0.0519490953962945
ACH-000880,-0.2040750718519672
ACH-000881,-0.14861809618230434
ACH-000882,-0.04285757452611092
ACH-000884,-0.2611162563632005
ACH-000885,-0.2513679417656405
ACH-000887,-0.0569789519907228
ACH-000889,-0.14024029736555987
ACH-000896,-0.2055237839473124
ACH-000898,-0.14570173167343622
ACH-000900,-0.156526820858188
ACH-000901,-0.23222084281490146
ACH-000905,-0.24662717468932044
ACH-000906,-0.19646812095073468
ACH-000907,-0.15700130874343066
ACH-000910,-0.05849610796358627
ACH-000911,-0.12373494248324908
ACH-000912,-0.13315770016433418
ACH-000913,-0.04375733823227746
ACH-000915,-0.25264216490126273
ACH-000916,0.03302107091131595
ACH-000917,-0.0778137381997759
ACH-000920,-0.04113071218961169
ACH-000921,-0.08523106081140581
ACH-000924,-0.009680806711211186
ACH-000926,-0.13182159698313842
ACH-000928,-0.03465689078480029
ACH-000929,-0.048736238309113854
ACH-000932,-0.038909469274312776
ACH-000935,-0.14748617659496788
ACH-000936,-0.20366307904894015
ACH-000937,-0.04787790247769305
ACH-000938,-0.1508506223645695
ACH-000939,0.0038107506103722435
ACH-000941,-0.2753414525575425
ACH-000943,-0.12295222631027306
ACH-000946,-0.2225581968228477
ACH-000947,-0.1316410089980414
ACH-000948,-0.2397466861453897
ACH-000950,-0.19072889945600405
ACH-000953,-0.08670243206237857
ACH-000954,-0.0661513251509969
ACH-000957,-0.07614105223514445
ACH-000958,-0.12279209238296168
ACH-000960,-0.16487163805426105
ACH-000963,-0.15268412511105758
ACH-000968,-0.058149172425420566
ACH-000969,-0.0935201288532104
ACH-000972,-0.21358323506634286
ACH-000973,-0.11633471509584938
ACH-000974,-0.22560118082679825
ACH-000978,-0.1824764926187063
ACH-000984,-0.2620176032346059
ACH-000986,-0.16127803838013394
ACH-000988,-0.16308098333458645
ACH-000993,-0.15310642649896747
ACH-000994,-0.20521788604655916
ACH-000996,-0.23808644252041256
ACH-001001,-0.1208839678474809
ACH-001020,-0.062331189661164535
ACH-001028,-0.14038949195709086
ACH-001031,-0.06611460809483996
ACH-001038,-0.12399867845706924
ACH-001048,-0.20944227306543844
ACH-001050,-0.027337485072156283
ACH-001053,-0.19952193250055705
ACH-001054,-0.1265532422896282
ACH-001061,-0.1361456602939068
ACH-001067,-0.02022923576900121
ACH-001075,-0.1737801296178118
ACH-001096,-0.05078767275814147
ACH-001111,-0.1900782712325697
ACH-001119,-0.19539458648158486
ACH-001128,-0.11196595280366896
ACH-001134,-0.11105363135325777
ACH-001151,-0.0733776149817018
ACH-001163,-0.022875662449942092
ACH-001164,-0.20020808048712435
ACH-001183,-0.11555790800744348
ACH-001192,-0.2828094121185105
ACH-001193,0.0274485722964688
ACH-001196,0.01190688202585315
ACH-001197,-0.04632825442852037
ACH-001205,-0.14028248203533014
ACH-001211,-0.26796230441019003
ACH-001212,-0.20908837707376804
ACH-001228,-0.19317490010844096
ACH-001232,-0.2357944013379733
ACH-001239,-0.1054699684898057
ACH-001270,-0.1220174451003655
ACH-001274,-0.11820966745160714
ACH-001275,-0.0760896321816992
ACH-001277,-0.1733242095319546
ACH-001278,-0.22042284835059456
ACH-001280,-0.0483544308650783
ACH-001283,-0.2451684239518299
ACH-001289,-0.035594975504811915
ACH-001300,-0.06477640674198384
ACH-001301,-0.019324912742633763
ACH-001302,0.04601515095107154
ACH-001306,-0.19573601785812475
ACH-001318,-0.012949235862624987
ACH-001322,-0.13967273463390698
ACH-001328,-0.17715355793163629
ACH-001332,-0.24626873940668464
ACH-001336,-0.08684963014422685
ACH-001346,-0.0822370198771893
ACH-001353,-0.14048115902750608
ACH-001354,0.13426607550365444
ACH-001367,0.0886304060171613
ACH-001368,-0.11148363575549036
ACH-001374,0.06734595854748687
ACH-001377,-0.13466184516389418
ACH-001380,-0.12886289412810928
ACH-001391,-0.2589804141350998
ACH-001408,-0.05697900056807381
ACH-001430,-0.2779414140961776
ACH-001431,-0.1948469945443074
ACH-001450,-0.20605008299855093
ACH-001496,-0.13442465090337213
ACH-001500,-0.12924373307965006
ACH-001523,-0.07502173635199849
ACH-001532,-0.04828201289135853
ACH-001550,-0.22117257079982694
ACH-001552,-0.1974626774754815
ACH-001554,-0.14303777562166994
ACH-001654,-0.1001343336284853
ACH-001735,-0.1237983742225068
ACH-001736,-0.05734128217604766
ACH-001737,-0.2949668289204697
ACH-001740,0.02880574650174648
ACH-001745,-0.12585864718879647
ACH-001765,-0.07457543570334521
