,URI1 (8725)
ACH-000291,-0.8584183681973696
ACH-000293,-1.049821060032465
ACH-000294,-1.1214768194496392
ACH-000295,-0.7734841528087575
ACH-000296,-0.6830655131505117
ACH-000302,-0.8332589647010364
ACH-000304,-1.2871990004204072
ACH-000307,-0.8151049444819428
ACH-000308,-1.0171504811530692
ACH-000310,-0.7135829116548447
ACH-000311,-0.8458217162243883
ACH-000312,-0.985912325981122
ACH-000315,-0.886431833006822
ACH-000316,-0.8437407016981822
ACH-000317,-0.7178630603367491
ACH-000318,-1.1286751182465098
ACH-000319,-0.85162665514835
ACH-000320,-0.7199677561235404
ACH-000322,-0.5574541931185187
ACH-000323,-0.962979094899472
ACH-000324,-0.8797978982964402
ACH-000329,-0.7635037752227073
ACH-000330,-0.8524735228869229
ACH-000331,-0.8987082484839329
ACH-000332,-0.8088605634249783
ACH-000334,-0.5472266317888197
ACH-000335,-0.9466026801724398
ACH-000336,-0.9524671089123208
ACH-000337,-0.8825370787439939
ACH-000338,-0.3982731152247261
ACH-000339,-0.9167351127733216
ACH-000341,-0.7541490039138344
ACH-000348,-0.7612120563653221
ACH-000350,-0.8176157265536629
ACH-000352,-1.0109928704651736
ACH-000356,-1.0853779698265569
ACH-000361,-0.6515634078695864
ACH-000362,-0.7185757796867491
ACH-000363,-0.7250967048284427
ACH-000364,-0.7979537734230722
ACH-000365,-0.8905946869218614
ACH-000366,-1.0411364850251792
ACH-000368,-0.7212878682665435
ACH-000374,-0.886658799371217
ACH-000375,-0.5165455594390191
ACH-000376,-0.8566844006161045
ACH-000381,-0.9164791542660952
ACH-000383,-0.984892996638036
ACH-000387,-0.8329341350046611
ACH-000389,-0.9459832601262412
ACH-000390,-0.9924519549466676
ACH-000393,-0.7162791215430905
ACH-000395,-1.1578335822131702
ACH-000396,-0.928699899850939
ACH-000397,-0.632309203913355
ACH-000401,-1.1126489978085734
ACH-000402,-0.7456408870070758
ACH-000403,-1.0628345617709238
ACH-000404,-0.9735485683151072
ACH-000406,-0.6903752367992086
ACH-000407,-0.8828296646714094
ACH-000408,-1.1604706549797166
ACH-000410,-0.9283027378643741
ACH-000411,-0.7626022775794946
ACH-000414,-0.8307801712383921
ACH-000415,-1.1121930819109482
ACH-000416,-0.8048446876923372
ACH-000420,-0.9414681550789162
ACH-000421,-0.8725517840815076
ACH-000424,-0.8100848112560896
ACH-000425,-0.661803882238577
ACH-000426,-1.074485196361409
ACH-000427,-0.843705114611668
ACH-000433,-0.5418242459921144
ACH-000435,-0.9601153683310906
ACH-000436,-0.7529683663546538
ACH-000444,-0.8195572552252105
ACH-000445,-0.658956054950126
ACH-000448,-0.6715706460406687
ACH-000450,-0.8263498575245908
ACH-000452,-0.8437676322098252
ACH-000454,-0.9541677262822928
ACH-000458,-0.9493862309746476
ACH-000459,-0.6518090940447236
ACH-000460,-0.8161990409323018
ACH-000461,-0.9431511245334652
ACH-000463,-0.8864475884416236
ACH-000464,-0.7676505429444775
ACH-000466,-1.0173087665408374
ACH-000467,-0.7394363478785976
ACH-000468,-0.988674688082084
ACH-000469,-0.7939211093527556
ACH-000470,-1.0385203200393882
ACH-000471,-0.06883795486750807
ACH-000472,-1.0521961223293497
ACH-000473,-0.904226824786154
ACH-000475,-0.9218265214424236
ACH-000476,-0.7978168636123808
ACH-000477,-0.970542306841766
ACH-000479,-1.099178644278914
ACH-000480,-0.8489083899099332
ACH-000481,-0.7298116705646894
ACH-000483,-0.9268291875083962
ACH-000484,-0.7615837932301806
ACH-000485,-0.8349746266158548
ACH-000486,-0.9697464773822928
ACH-000487,-0.8955744692692069
ACH-000488,-0.8921735452318234
ACH-000490,-0.908882413176192
ACH-000491,-0.9942516617592402
ACH-000495,-0.6706758290793079
ACH-000496,-0.8334440220035819
ACH-000499,-0.8665861037913729
ACH-000500,-0.7748752679933341
ACH-000502,-0.8992008604495867
ACH-000503,-0.9338817152149343
ACH-000505,-0.902968974558256
ACH-000507,-0.9831407736446878
ACH-000510,-0.7097246338036107
ACH-000511,-1.0853462084370284
ACH-000512,-0.8138167812561301
ACH-000516,-0.8849981101061735
ACH-000517,-0.8842124860940505
ACH-000518,-1.0162998442907356
ACH-000520,-0.9556269969524108
ACH-000521,-1.0287448761730076
ACH-000522,-0.9049821126379688
ACH-000524,-0.8202969432002936
ACH-000527,-0.8155448130324594
ACH-000528,-0.8860394108725265
ACH-000537,-0.6988229577603109
ACH-000541,-0.9238950696741568
ACH-000542,-0.7384665751800156
ACH-000544,-0.9401757726722696
ACH-000545,-0.7672516004886102
ACH-000547,-0.9731401560699884
ACH-000548,-0.9194312819425426
ACH-000549,-0.8401834137798628
ACH-000550,-0.7165786381925403
ACH-000552,-0.9166649412616146
ACH-000556,-0.8062108514365147
ACH-000557,-1.0032354288443732
ACH-000569,-0.8204577941650348
ACH-000570,-0.9076945426209644
ACH-000571,-1.0575201980654814
ACH-000573,-0.9988461397977212
ACH-000576,-0.9892419136793791
ACH-000579,-0.6306342471733586
ACH-000580,-1.0795673775174488
ACH-000584,-0.7355447013907256
ACH-000585,-0.9885176920934652
ACH-000588,-1.0338142536365358
ACH-000589,-0.9036992242680976
ACH-000591,-0.8250153590874982
ACH-000593,-0.9224960380635534
ACH-000600,-0.6650380583737795
ACH-000601,-0.7022712546567307
ACH-000605,-0.8809014146312769
ACH-000606,-1.0674067470999664
ACH-000608,-0.6325337374494304
ACH-000614,-0.8666098916265756
ACH-000616,-1.0335687746850313
ACH-000618,-0.9372109155911996
ACH-000619,-0.7287066534338742
ACH-000620,-0.6968900102641445
ACH-000621,-0.5200898159920511
ACH-000622,-0.8282971641155031
ACH-000623,-0.809811312621063
ACH-000624,-0.5511716019742057
ACH-000627,-0.7595046400055726
ACH-000630,-0.8510338106289014
ACH-000631,-0.8456460598518528
ACH-000632,-0.998544675008456
ACH-000633,-0.8943508000931982
ACH-000637,-1.1452562442429584
ACH-000638,-0.8270427884222343
ACH-000646,-0.9593110539418366
ACH-000647,-0.7691526405091257
ACH-000648,-0.691989778707289
ACH-000649,-0.9375171934481984
ACH-000651,-0.9885960210742338
ACH-000652,-1.33811728127754
ACH-000653,-0.6756612216005263
ACH-000657,-0.8563917652924989
ACH-000658,-0.9183873836352198
ACH-000661,-1.0036102860976135
ACH-000662,-1.0368404395095847
ACH-000663,-0.9812855077458946
ACH-000665,-0.9886056993667056
ACH-000671,-0.7127693949950906
ACH-000672,-0.8556952133153779
ACH-000673,-1.0165355463185002
ACH-000676,-0.5477231171360913
ACH-000677,-0.9939992890070584
ACH-000681,-0.8207753209226205
ACH-000683,-0.6061380688454623
ACH-000684,-0.8133845005855191
ACH-000688,-1.001304755282812
ACH-000693,-0.8504478420228009
ACH-000694,-0.9314327400311776
ACH-000695,-0.8242893992240061
ACH-000696,-1.0424264206567326
ACH-000697,-0.795988171946871
ACH-000699,-0.99633702446803
ACH-000701,-0.8249444359459785
ACH-000706,-0.9647169065826608
ACH-000711,-0.7575796731011941
ACH-000713,-0.8976729873294071
ACH-000714,-0.7705061892375513
ACH-000718,-0.8319489946067192
ACH-000720,-0.941353688443102
ACH-000721,-1.058930898074533
ACH-000724,-1.507763855040907
ACH-000725,-1.0917573547504176
ACH-000732,-0.8959846209766674
ACH-000734,-0.8203236394055851
ACH-000735,-0.8749267574325663
ACH-000736,-0.8881795099419708
ACH-000738,-0.918700228773772
ACH-000746,-0.8718137490437541
ACH-000747,-0.90469078537088
ACH-000748,-0.902744272275568
ACH-000753,-0.7157808711662604
ACH-000756,-0.8859841827060254
ACH-000757,-1.007055606257945
ACH-000758,-0.9815504696272483
ACH-000760,-0.7654583288939337
ACH-000762,-1.0028446171270085
ACH-000763,-0.9086362961788116
ACH-000764,-0.6697778104106884
ACH-000765,-1.2415179457046923
ACH-000766,-0.9178321006756957
ACH-000767,-0.7245983893983121
ACH-000768,-0.8875029236557569
ACH-000769,-0.7282356449152388
ACH-000770,-0.9344145748387074
ACH-000771,-0.8648454034063706
ACH-000773,-0.5815664862858771
ACH-000776,-0.9026045529453576
ACH-000777,-0.9069908805267888
ACH-000778,-1.2413644746078722
ACH-000781,-0.7473036903727941
ACH-000782,-1.0812781447326558
ACH-000783,-0.9381040136289491
ACH-000784,-0.915341750490964
ACH-000785,-1.1468181698630269
ACH-000787,-0.7046276824191942
ACH-000788,-0.95989666184264
ACH-000791,-1.047603162686894
ACH-000792,-0.6068401146576429
ACH-000794,-0.9255529769715868
ACH-000796,-0.8906374973718155
ACH-000798,-0.9461638481195672
ACH-000799,-0.6270653247293704
ACH-000800,-0.9669224850134884
ACH-000802,-0.9774574677859069
ACH-000804,-1.2476060416678378
ACH-000805,-0.9328289205201516
ACH-000809,-0.8045769692015002
ACH-000810,-1.0435932282040583
ACH-000811,-1.0024108165965102
ACH-000817,-1.1166294274499151
ACH-000819,-0.7938789326249794
ACH-000820,-1.021225646244058
ACH-000821,-1.0975940488921692
ACH-000822,-1.1383987059002048
ACH-000823,-0.7452448212439369
ACH-000824,-0.9296599207346651
ACH-000827,-0.8487054105744927
ACH-000829,-0.7890173351786145
ACH-000831,-1.0634975859808755
ACH-000832,-1.0093034763516096
ACH-000833,-1.1292699930527363
ACH-000834,-0.863640080022902
ACH-000835,-0.9080813446634658
ACH-000836,-0.6059571046563691
ACH-000837,-1.1182672196476555
ACH-000838,-1.0480517187177092
ACH-000839,-0.7045117017736263
ACH-000840,-0.851838055314485
ACH-000841,-0.9815829588105612
ACH-000843,-1.1239995322624827
ACH-000846,-0.8741001405473872
ACH-000847,-0.8226872657390336
ACH-000848,-0.9324213761517288
ACH-000849,-0.7002103183956275
ACH-000851,-0.6318173854448169
ACH-000855,-1.0081393180296618
ACH-000856,-0.9217982104008589
ACH-000858,-1.1236931918665978
ACH-000859,-0.7667702171705325
ACH-000861,-0.9192632520764256
ACH-000862,-0.9281212845890021
ACH-000865,-0.9766494016885058
ACH-000866,-0.928526787289589
ACH-000867,-0.935077480373362
ACH-000869,-0.8963863049635246
ACH-000872,-0.8025626757173144
ACH-000873,-1.0636312970574902
ACH-000876,-0.8221506776033396
ACH-000878,-1.0335509875491866
ACH-000880,-0.7841716451440258
ACH-000881,-0.8779258920019402
ACH-000882,-0.7697926309736339
ACH-000884,-1.04150832499355
ACH-000885,-0.8110492015281413
ACH-000887,-0.8960247427601453
ACH-000889,-0.7915229560921848
ACH-000896,-0.8758225835096728
ACH-000898,-0.7738625298942641
ACH-000900,-0.9605567588643084
ACH-000901,-0.9562295915259916
ACH-000905,-0.9983008098677172
ACH-000906,-0.920687520802298
ACH-000907,-0.589473678782241
ACH-000910,-0.945609916383974
ACH-000911,-0.928113039449882
ACH-000912,-0.8080505366785589
ACH-000913,-0.7677219608870164
ACH-000915,-0.770881404892767
ACH-000916,-0.6384860652436429
ACH-000917,-0.9735144669826264
ACH-000920,-0.8709535041468287
ACH-000921,-0.803554401038952
ACH-000924,-0.7679239271462154
ACH-000926,-0.8170064070024421
ACH-000928,-1.019126432567672
ACH-000929,-0.6196364756048401
ACH-000932,-0.6576588502406256
ACH-000935,-0.9808302156831982
ACH-000936,-0.7548889397194641
ACH-000937,-0.9820255535263576
ACH-000938,-0.5934909849120044
ACH-000939,-0.6388667111090665
ACH-000941,-0.67542673360066
ACH-000943,-1.08534560223487
ACH-000946,-1.0157865040833132
ACH-000947,-0.8885589428732047
ACH-000948,-0.8412399932419482
ACH-000950,-0.7821917483537196
ACH-000953,-0.8399176457428416
ACH-000954,-0.6914359062498658
ACH-000957,-0.7106725001084109
ACH-000958,-0.9127999489434984
ACH-000960,-0.8995785232293374
ACH-000963,-0.3689751211171972
ACH-000968,-0.7342248168609506
ACH-000969,-0.9224368174103624
ACH-000972,-0.6799997294904796
ACH-000973,-0.9354995870877192
ACH-000974,-0.7224432771189154
ACH-000978,-1.126217172128407
ACH-000984,-0.8974672721608915
ACH-000986,-0.7733886774273291
ACH-000988,-1.073339494261463
ACH-000993,-0.9129945629505052
ACH-000994,-0.9450945630753976
ACH-000996,-0.677365260727282
ACH-001001,-0.9056638729585292
ACH-001020,-0.6948068798596141
ACH-001028,-0.6676555346798988
ACH-001031,-0.9888077241200904
ACH-001038,-0.8728674393355557
ACH-001048,-0.8824177291118508
ACH-001050,-0.6764049080048332
ACH-001053,-0.7837516947029853
ACH-001054,-0.6150587675653049
ACH-001061,-0.7273376641486253
ACH-001067,-0.7727173877433445
ACH-001075,-0.8489818886143163
ACH-001096,-1.138644557827056
ACH-001111,-0.6013291989659709
ACH-001119,-0.7002755379905677
ACH-001128,0.038969338167807975
ACH-001134,-0.5676871618691927
ACH-001151,-0.8678351319267494
ACH-001163,-1.0296055763688496
ACH-001164,-1.0032344570501237
ACH-001183,-1.0496846489867075
ACH-001192,-1.123493228370533
ACH-001193,-1.0161740306710023
ACH-001196,-0.8986806842745969
ACH-001197,-0.9313085591129712
ACH-001205,-1.0972804313969142
ACH-001211,-0.5301658008039541
ACH-001212,-0.6792900902298815
ACH-001228,-0.9469784294280112
ACH-001232,-0.8126616337378284
ACH-001239,-0.7777002971822579
ACH-001270,-1.032910359603221
ACH-001274,-1.034519119886142
ACH-001275,-0.7178164596605434
ACH-001277,-0.6812555817899154
ACH-001278,-0.8891438536785625
ACH-001280,-0.7375101165385174
ACH-001283,-0.8814125957900725
ACH-001289,-1.0569604269506585
ACH-001300,-0.833769154526287
ACH-001301,-0.8697947493199948
ACH-001302,-1.1584296110412915
ACH-001306,-0.7672847031358591
ACH-001318,-0.9111491811985241
ACH-001322,-0.5978142617776264
ACH-001328,-0.9659054191349488
ACH-001332,-0.8521023782242335
ACH-001336,-0.7947411001131168
ACH-001346,-0.8462473105428353
ACH-001353,-0.9860440579671236
ACH-001354,-0.7807799006844649
ACH-001367,-0.8110468651014429
ACH-001368,-0.9496711410758344
ACH-001374,-0.9605101450997988
ACH-001377,-0.9222309975453868
ACH-001380,-0.7801726213462202
ACH-001391,-0.7705084108195712
ACH-001408,-1.075877325682136
ACH-001430,-1.0355991877423243
ACH-001431,-0.9768758556710035
ACH-001450,-0.685356583549337
ACH-001496,-0.7324408516727663
ACH-001500,-0.3823751009884036
ACH-001523,-1.0601505998487004
ACH-001532,-0.8152526905967685
ACH-001550,-0.6867993180284616
ACH-001552,-0.9030193060356952
ACH-001554,-0.9730785972958806
ACH-001654,-1.017276866122652
ACH-001735,-0.8958877938423805
ACH-001736,-0.6870325640383353
ACH-001737,-1.182441128182819
ACH-001740,-1.0053348498764312
ACH-001745,-0.8138960573485639
ACH-001765,-0.9670325396575676
