,RNMT (8731)
ACH-000252,-0.7988486498117536
ACH-000253,-0.9527858441353668
ACH-000255,-0.7783724970036021
ACH-000256,-0.8664126950217691
ACH-000257,-0.7311831535696852
ACH-000258,-1.0297097390593921
ACH-000259,-1.0686940505032672
ACH-000260,-0.9388580472228046
ACH-000261,-0.5603578478354692
ACH-000262,-1.1977784617428409
ACH-000263,-0.827207492190146
ACH-000264,-0.9398361297671524
ACH-000265,-0.8691387386990199
ACH-000266,-1.0371311095368778
ACH-000272,-0.7521596361441303
ACH-000274,-0.7099557526605332
ACH-000277,-0.7328564494346632
ACH-000278,-1.0311729716025029
ACH-000279,-0.8079840374408277
ACH-000280,-0.9439133621962637
ACH-000281,-1.1436056569763862
ACH-000288,-0.9101784183782696
ACH-000291,-0.8769972136292125
ACH-000293,-0.8446007269414507
ACH-000294,-0.9593854974164476
ACH-000295,-1.126099022603211
ACH-000296,-0.6376973039783765
ACH-000302,-0.6171848330431126
ACH-000304,-1.0719048566378375
ACH-000307,-0.9618658615582196
ACH-000308,-0.9011996761521426
ACH-000310,-0.5790688804584274
ACH-000311,-0.6925090309876811
ACH-000312,-1.0493581861980747
ACH-000315,-0.9495678020941012
ACH-000316,-0.90194356951332
ACH-000317,-0.6570679610679058
ACH-000318,-0.9151995065859956
ACH-000319,-0.9059247824859858
ACH-000320,-0.9364720035586009
ACH-000322,-0.977952547640019
ACH-000323,-0.7946166384740566
ACH-000324,-1.0313214921717213
ACH-000329,-0.8727165764913307
ACH-000330,-1.337741236731593
ACH-000331,-0.9492500822230356
ACH-000332,-0.7826323567178789
ACH-000334,-0.5007101358356446
ACH-000335,-1.0305343609119877
ACH-000336,-1.018923711844988
ACH-000337,-1.2288915581487798
ACH-000338,-0.8135037984105841
ACH-000339,-0.9095274212672506
ACH-000341,-0.4696731479064912
ACH-000348,-0.9132523070148216
ACH-000350,-0.6316949953165935
ACH-000352,-1.0929155862688535
ACH-000356,-0.7615118692888699
ACH-000361,-0.9991663200705064
ACH-000362,-1.0255922913207072
ACH-000363,-0.6445730153658488
ACH-000364,-0.7132563857615039
ACH-000365,-0.8827419554393336
ACH-000366,-1.0665583548484998
ACH-000368,-1.028373120506619
ACH-000374,-0.7722734386598766
ACH-000375,-0.8150354095486154
ACH-000376,-0.9068339727774578
ACH-000381,-1.0366980736394866
ACH-000383,-0.8817515527266034
ACH-000387,-1.1400029463990238
ACH-000389,-1.0674354139863655
ACH-000390,-0.9184418599222064
ACH-000393,-0.9291141966483202
ACH-000395,-0.9322841173705388
ACH-000396,-0.8084576136468015
ACH-000397,-0.5613980176822834
ACH-000401,-1.2966251469259416
ACH-000402,-1.0435464111476698
ACH-000403,-0.9736948107424052
ACH-000404,-0.7850239976711548
ACH-000406,-0.8373603731075727
ACH-000407,-0.7521475717071335
ACH-000408,-1.017826863019607
ACH-000410,-0.9592832541986746
ACH-000411,-0.8852226524832139
ACH-000414,-0.9372387782800232
ACH-000415,-1.1290338020968056
ACH-000416,-1.0204467082546709
ACH-000420,-1.0509337387065696
ACH-000421,-1.0865188232420442
ACH-000424,-0.7894098766753891
ACH-000425,-1.0271436430388468
ACH-000426,-0.7929474468573958
ACH-000427,-0.6168879565912276
ACH-000433,-0.5395614464268046
ACH-000435,-1.3761829602139608
ACH-000436,-0.7331479641392026
ACH-000444,-0.8083046117674949
ACH-000445,-1.1201527461314857
ACH-000448,-0.912068203620428
ACH-000450,-1.0059434110548442
ACH-000452,-1.1531100155508531
ACH-000454,-0.8442047999035186
ACH-000458,-0.8713531393859141
ACH-000459,-0.4140814606086363
ACH-000460,-0.8140700320548468
ACH-000461,-0.9633970524841008
ACH-000463,-1.0606837009450116
ACH-000464,-0.8722249017945625
ACH-000466,-1.1648188877874164
ACH-000467,-0.8718658140296441
ACH-000468,-0.703124880899679
ACH-000469,-0.9008346411997444
ACH-000470,-1.2047076325996968
ACH-000471,-0.6842023123720803
ACH-000472,-0.8217395878308683
ACH-000473,-1.0049573282689743
ACH-000475,-0.8499800186796609
ACH-000476,-0.7415067591974724
ACH-000477,-1.0493649434982626
ACH-000479,-0.9902257410577548
ACH-000480,-0.9143994396525286
ACH-000481,-0.7952960236157021
ACH-000483,-0.7066964773530232
ACH-000484,-1.0652154569090841
ACH-000485,-0.7973307705492778
ACH-000486,-0.9353280736205892
ACH-000487,-0.6332985540241152
ACH-000488,-0.798821763147977
ACH-000490,-0.8905369184696964
ACH-000491,-1.1507837711351945
ACH-000495,-0.9103457291751429
ACH-000496,-1.0534440536676717
ACH-000499,-1.1040244092457199
ACH-000500,-0.6150141492007286
ACH-000502,-0.9595506607630894
ACH-000503,-0.8003316266822081
ACH-000505,-0.7748748030128741
ACH-000507,-0.923295489063548
ACH-000510,-0.7659632321439618
ACH-000511,-0.8559120821695261
ACH-000512,-1.0621973498298984
ACH-000516,-1.003957812442264
ACH-000517,-0.8085547434624968
ACH-000518,-0.8015898071476695
ACH-000520,-0.9014021696703248
ACH-000521,-1.120409276270073
ACH-000522,-0.962523853887822
ACH-000524,-0.9755582702206927
ACH-000527,-0.7306539659847134
ACH-000528,-0.8132639666942703
ACH-000537,-1.2764900449333396
ACH-000541,-0.5377233914901046
ACH-000542,-0.9001303240828662
ACH-000544,-0.9014036326034824
ACH-000545,-1.0412471544247073
ACH-000547,-0.8969052283420108
ACH-000548,-0.8751879675416399
ACH-000549,-0.7913609924869743
ACH-000550,-1.2194124957091117
ACH-000552,-0.836259416316873
ACH-000556,-0.8091687189590506
ACH-000557,-0.8114843717511299
ACH-000569,-0.8559271557209681
ACH-000570,-1.0360563750596856
ACH-000571,-0.9028092959499724
ACH-000573,-1.28623463689509
ACH-000576,-1.0016617879008372
ACH-000579,-0.8032415744178896
ACH-000580,-0.7154779286154931
ACH-000584,-0.9848075289089772
ACH-000585,-0.9955068102770196
ACH-000588,-0.7814409015981393
ACH-000589,-0.9730297614037954
ACH-000591,-1.0270411630916232
ACH-000593,-1.0360624153698748
ACH-000600,-0.9531349048455442
ACH-000601,-0.7676320639493984
ACH-000605,-0.9019992813679736
ACH-000606,-0.7720852080020909
ACH-000608,-0.30904226082682
ACH-000614,-0.7525261887644159
ACH-000616,-0.9407581590591776
ACH-000618,-0.8690608165949801
ACH-000619,-0.8110730244673225
ACH-000620,-0.8730307986382262
ACH-000621,-0.8589187500878182
ACH-000622,-1.0462447025989474
ACH-000623,-1.0066235499666405
ACH-000624,-0.8749127072890718
ACH-000627,-0.7698973428578879
ACH-000630,-0.7580303688295267
ACH-000631,-1.0381972551159144
ACH-000632,-1.118415826567245
ACH-000633,-0.8677632226996955
ACH-000637,-0.9834590524673564
ACH-000638,-0.9583227965936542
ACH-000646,-0.7441114304231405
ACH-000647,-0.7008399398434433
ACH-000648,-0.9447875823221944
ACH-000649,-1.013174488018504
ACH-000651,-1.0548281363803915
ACH-000652,-1.1462831112439098
ACH-000653,-0.7883594405237151
ACH-000657,-0.8678623474117892
ACH-000658,-0.7535472774362318
ACH-000661,-1.0911168600160301
ACH-000662,-0.7014151847595778
ACH-000663,-0.7720990947793102
ACH-000665,-0.7393822393191707
ACH-000671,-0.8670316603348831
ACH-000672,-0.7281314710945088
ACH-000673,-0.8017401548508962
ACH-000676,-1.0498213678781163
ACH-000677,-0.8366698780939765
ACH-000681,-1.039612465217069
ACH-000683,-0.881801469511763
ACH-000684,-1.199786843107984
ACH-000688,-1.0636990971725448
ACH-000693,-0.8995914458408633
ACH-000694,-0.7806386007346872
ACH-000695,-0.6480848292806479
ACH-000696,-0.935410115653172
ACH-000697,-0.809049385239579
ACH-000699,-0.8088392188621559
ACH-000701,-0.7179535744852461
ACH-000706,-0.9928468449857264
ACH-000711,-0.7542945175076701
ACH-000713,-0.897677967898274
ACH-000714,-0.9175262811475701
ACH-000718,-0.8819679227778628
ACH-000720,-1.153834534903024
ACH-000721,-0.7810788658342428
ACH-000724,-0.7901129757391553
ACH-000725,-0.6177797957159409
ACH-000732,-1.0755468930988221
ACH-000734,-0.8942314526234804
ACH-000735,-0.7307830619352773
ACH-000736,-1.1263783434354535
ACH-000738,-0.7912442820753268
ACH-000746,-0.7655964925969388
ACH-000747,-1.0624954890106086
ACH-000748,-1.0543493486108828
ACH-000753,-0.6145432410278211
ACH-000756,-0.9144834620515456
ACH-000757,-0.8347428999363143
ACH-000758,-1.2150036005339682
ACH-000760,-0.9206525733231936
ACH-000762,-0.7859741946396783
ACH-000763,-0.7064979942302474
ACH-000764,-0.7986846625473729
ACH-000765,-0.9683338417751468
ACH-000766,-0.8301172923710074
ACH-000767,-0.864170592497154
ACH-000768,-0.8003173519629081
ACH-000769,-1.0799263968843424
ACH-000770,-1.0385135756525103
ACH-000771,-1.1077526648886888
ACH-000773,-0.7648346898135917
ACH-000776,-0.7934052857843742
ACH-000777,-0.7905716922753028
ACH-000778,-1.3427117622742353
ACH-000781,-1.0549159512954505
ACH-000782,-1.0259537288857008
ACH-000783,-0.6319375887761474
ACH-000784,-0.995254179572566
ACH-000785,-0.9784285284518914
ACH-000787,-1.0603385629190925
ACH-000788,-0.8783031880886382
ACH-000791,-0.9272483447494436
ACH-000792,-0.9961521921481796
ACH-000794,-0.7240123781470513
ACH-000796,-0.6276548862197624
ACH-000798,-0.8285900965611044
ACH-000799,-1.0703173759460376
ACH-000800,-0.8398518395775642
ACH-000802,-0.8266516593202656
ACH-000804,-1.065414469953938
ACH-000805,-0.7646473172528112
ACH-000809,-0.7601367933300401
ACH-000810,-0.9254848502834586
ACH-000811,-0.9052354586268748
ACH-000817,-0.690206894015433
ACH-000819,-0.8833316785893771
ACH-000820,-1.0243785256505038
ACH-000821,-0.4903926062203842
ACH-000822,-1.2440486016086378
ACH-000823,-0.8938000431511809
ACH-000824,-1.2028825160230276
ACH-000827,-0.9918856457581928
ACH-000829,-0.8668793150688917
ACH-000831,-0.981935480791024
ACH-000832,-0.8184116289276401
ACH-000833,-0.98687328436777
ACH-000834,-0.8612735089412751
ACH-000835,-1.1504164250803786
ACH-000836,-0.2552403079608051
ACH-000837,-0.99458755459567
ACH-000838,-0.7093874566488402
ACH-000839,-1.0528849155102151
ACH-000840,-0.9522448897890868
ACH-000841,-0.9244729559078191
ACH-000843,-0.9853797186346932
ACH-000846,-0.8217690081211164
ACH-000847,-1.1882086585597276
ACH-000848,-0.9404019877710906
ACH-000849,-0.6979475073707837
ACH-000851,-0.9636311799628121
ACH-000855,-1.049599687251771
ACH-000856,-0.8863535329525638
ACH-000858,-0.8660194946463511
ACH-000859,-0.902874153239134
ACH-000861,-0.7457719041725817
ACH-000862,-0.9931677729902041
ACH-000865,-0.8527821882256224
ACH-000866,-1.062825621615679
ACH-000867,-0.7231544441779039
ACH-000869,-1.071841521563907
ACH-000872,-0.9950675670892932
ACH-000873,-0.8381011180114724
ACH-000876,-0.9867696748405403
ACH-000878,-1.4616556779736125
ACH-000880,-1.1113447202497704
ACH-000881,-0.7791203947516011
ACH-000882,-0.9219362944331226
ACH-000884,-0.7878117869438227
ACH-000885,-0.8001779942661078
ACH-000887,-0.9996400839677138
ACH-000889,-0.7268918948430809
ACH-000896,-0.9272596255868084
ACH-000898,-0.8286415881049187
ACH-000900,-0.4949313148000001
ACH-000901,-0.8143103079023124
ACH-000905,-0.8292735648649385
ACH-000906,-0.8412740590740904
ACH-000907,-1.1291365659309835
ACH-000910,-0.9356300523538827
ACH-000911,-0.9037898706930122
ACH-000912,-0.9916698746051597
ACH-000913,-0.9682663070859692
ACH-000915,-0.7784268164824242
ACH-000916,-0.7663314165517641
ACH-000917,-0.6089993856214604
ACH-000920,-0.7316931928156141
ACH-000921,-0.6662627060670812
ACH-000924,-0.7115048479845377
ACH-000926,-1.0825366733763546
ACH-000928,-0.8412247901071246
ACH-000929,-0.9617117557951841
ACH-000932,-0.8055648925758131
ACH-000935,-0.9324951071544726
ACH-000936,-1.0984296307425128
ACH-000937,-0.7535179234127615
ACH-000938,-0.8290461426523182
ACH-000939,-0.6266864238625969
ACH-000941,-0.8787641668657322
ACH-000943,-0.9411938034272348
ACH-000946,-0.7784393157248795
ACH-000947,-0.8740138073223
ACH-000948,-1.0909793682201467
ACH-000950,-0.9769734590882556
ACH-000953,-0.6630867336856376
ACH-000954,-0.9700471219241416
ACH-000957,-0.983650852473003
ACH-000958,-1.0558660016544423
ACH-000960,-0.9335538369811128
ACH-000963,-0.4041094455722485
ACH-000968,-1.004876006630236
ACH-000969,-1.115961612352481
ACH-000972,-1.4079999325059938
ACH-000973,-0.8908086023689104
ACH-000974,-0.8886501380369966
ACH-000978,-0.8046336077941634
ACH-000984,-0.8747126672302266
ACH-000986,-0.8220716503152419
ACH-000988,-1.0623233205271858
ACH-000993,-0.5456172059300364
ACH-000994,-0.7945483629329108
ACH-000996,-1.0381409894414837
ACH-001001,-0.8491764679795982
ACH-001020,-0.5913129870576794
ACH-001028,-0.910139753695646
ACH-001031,-0.9643633578505816
ACH-001038,-0.9073007521675184
ACH-001048,-1.024771845897113
ACH-001050,-0.7916394931335461
ACH-001053,-0.9663260740098416
ACH-001054,-1.0380879204419688
ACH-001061,-0.8715169589836432
ACH-001067,-0.8125412792614184
ACH-001075,-0.8344659699535437
ACH-001096,-0.8553691730349114
ACH-001111,-0.6230551193630662
ACH-001119,-0.4950784494464682
ACH-001128,-0.15885477555744604
ACH-001134,-0.9150245458739216
ACH-001151,-0.9638131903681284
ACH-001163,-1.0110606424385522
ACH-001164,-1.2311844447836124
ACH-001183,-1.0478571235504108
ACH-001192,-0.9965651313044116
ACH-001193,-0.839043285762614
ACH-001196,-0.7654096945386774
ACH-001197,-0.7996733648742307
ACH-001205,-0.7749436988062953
ACH-001211,-0.7305990556951724
ACH-001212,-1.1610191056609451
ACH-001228,-0.821721740982192
ACH-001232,-0.8978084507099043
ACH-001239,-0.7555467626789988
ACH-001270,-0.9287272327760084
ACH-001274,-0.8462858870938224
ACH-001275,-0.9318409806766954
ACH-001277,-0.9082957649834656
ACH-001278,-1.0469789640394942
ACH-001280,-0.5779659607170642
ACH-001283,-1.0967849029379164
ACH-001289,-1.0288728471620188
ACH-001300,-0.9168491575966942
ACH-001301,-0.690573954811717
ACH-001302,-0.9558853675001702
ACH-001306,-0.8834982630074203
ACH-001318,-0.9252141190109971
ACH-001322,-1.1185998235974417
ACH-001328,-0.9080963722441828
ACH-001332,-0.8617457107574719
ACH-001336,-0.776953009852489
ACH-001346,-0.8475155360823431
ACH-001353,-0.995276189738938
ACH-001354,-0.7936260449017073
ACH-001367,-0.7745334922404924
ACH-001368,-1.0530419027187827
ACH-001374,-1.1208955001754919
ACH-001377,-0.8912861132837805
ACH-001380,-0.7766992432474397
ACH-001391,-0.8352801353734519
ACH-001408,-1.2888896556439928
ACH-001430,-0.9682233241511394
ACH-001431,-0.8348823692267222
ACH-001450,-0.9453103979945012
ACH-001496,-0.6493221261945952
ACH-001500,-0.7085724706100326
ACH-001523,-1.156386904696309
ACH-001532,-0.8286004673819263
ACH-001550,-0.4970780579803771
ACH-001552,-0.9618747365430822
ACH-001554,-0.8781015945841225
ACH-001654,-1.0484384269776772
ACH-001735,-0.9992025321860434
ACH-001736,-1.1268874203721029
ACH-001737,-0.7189167656683444
ACH-001740,-0.9481695313448284
ACH-001745,-1.099489744314144
ACH-001765,-0.8322848286295145
