,BUD13 (84811)
ACH-000376,-0.6042526812773807
ACH-000381,-0.518194399138678
ACH-000383,-0.4537311711335503
ACH-000387,-0.6431016488899064
ACH-000389,-0.6102042197080463
ACH-000390,-0.7263177004938104
ACH-000393,-0.5566392966258504
ACH-000395,-0.4231510078838682
ACH-000396,-0.6686657060841763
ACH-000397,-0.6206959782737802
ACH-000401,-0.511747056978489
ACH-000402,-0.5712059158841658
ACH-000403,-0.5479789861328318
ACH-000404,-0.6125825586007121
ACH-000406,-0.6130785990391904
ACH-000407,-0.6570459832620484
ACH-000408,-0.726679107336516
ACH-000410,-0.6619473133501352
ACH-000411,-1.0945738100106135
ACH-000414,-0.7219272759383689
ACH-000415,-0.8658892702629154
ACH-000416,-0.6078271694859169
ACH-000420,-0.4613044660569719
ACH-000421,-0.4323117029402544
ACH-000424,-0.8157023442811855
ACH-000425,-0.5832500696262033
ACH-000426,-0.5948982029638044
ACH-000427,-0.7367004074497113
ACH-000433,-0.8999279233861465
ACH-000435,-0.7472485035950267
ACH-000436,-0.2499467022642733
ACH-000444,-0.8176022737526294
ACH-000445,-0.6077979398178386
ACH-000448,-0.9175517517364314
ACH-000450,-0.8913479324456993
ACH-000452,-0.8836969934384709
ACH-000454,-0.4343502417896256
ACH-000458,-0.9341328340618296
ACH-000459,-0.8771521194476419
ACH-000460,-0.8617834824533052
ACH-000461,-0.566256808686098
ACH-000463,-0.872191937350445
ACH-000464,-0.44651852523175467
ACH-000466,-0.16703347374083605
ACH-000467,-0.717104857004146
ACH-000468,-0.5030630071014994
ACH-000469,-0.6972141430459098
ACH-000470,-0.5907830619914599
ACH-000471,-0.8139819442772604
ACH-000472,-0.3800123147215412
ACH-000473,-0.6197932531232839
ACH-000475,-0.4728482167470886
ACH-000476,-0.4519416326863059
ACH-000477,-0.8967622036224872
ACH-000479,-0.4937727932247522
ACH-000480,-0.6172415772281282
ACH-000481,-0.5229084408286098
ACH-000483,-0.7699242749157692
ACH-000484,-0.6790239124604944
ACH-000485,-0.6927119856255108
ACH-000486,-0.9512169469091925
ACH-000487,-0.489580854380583
ACH-000488,-0.7918342275805312
ACH-000490,-0.7039353347130568
ACH-000491,-0.6283706537602013
ACH-000495,-0.5807616568795515
ACH-000496,-0.492602668312346
ACH-000499,-0.6326296002395204
ACH-000500,-0.19358974504420084
ACH-000502,-0.8931112601601381
ACH-000503,-0.84731926610045
ACH-000505,-0.6512324583588628
ACH-000507,-0.2130031579873071
ACH-000510,-0.515143654143003
ACH-000511,-0.7190729509093555
ACH-000512,-0.6531907070881967
ACH-000516,-0.7564946891307816
ACH-000517,-0.72254832151476
ACH-000518,-0.5658077834376256
ACH-000520,-0.5123785830189803
ACH-000521,-0.458083094489353
ACH-000522,-0.4097663717741951
ACH-000524,-0.7160343104255821
ACH-000527,-0.9777376782937276
ACH-000528,-0.61226846995395
ACH-000537,-0.9189967086725916
ACH-000541,-1.1074137983760874
ACH-000542,-0.5533398065401824
ACH-000544,-0.7938034676749675
ACH-000545,-0.7295620348475564
ACH-000547,-0.7754749776601952
ACH-000548,-0.8147263438940033
ACH-000549,-0.6598562819172014
ACH-000550,-0.482911711177789
ACH-000552,-0.6739813446662106
ACH-000556,-0.7427260977361799
ACH-000557,-0.5154883963615078
ACH-000569,-0.6239739767740714
ACH-000570,-0.8348351454461239
ACH-000571,-0.537458991446897
ACH-000573,-1.0317542200297032
ACH-000576,-0.6248202573446758
ACH-000579,-0.44451461610144416
ACH-000580,-1.047366511613782
ACH-000584,-0.5192684408499244
ACH-000585,-0.9577048866437632
ACH-000588,-0.62526947690285
ACH-000589,-0.7947921010231479
ACH-000591,-0.6527861105041488
ACH-000593,-0.750146172766921
ACH-000600,-0.904782553413032
ACH-000601,-0.5590609124765082
ACH-000605,-0.640310232998183
ACH-000606,-1.0692631324875477
ACH-000608,-0.5092715615527774
ACH-000614,-0.9733127132792656
ACH-000616,-0.3834398188817785
ACH-000618,-1.1016779701219814
ACH-000619,-0.6638906214024691
ACH-000620,-0.5051715910961112
ACH-000621,-0.5190080968024431
ACH-000622,-0.6908992562798306
ACH-000623,-0.8988384331643244
ACH-000624,-0.5735318845889606
ACH-000627,-0.5263719012792563
ACH-000630,-0.8780922446512429
ACH-000631,-0.6788518459756159
ACH-000632,-0.6962871746796023
ACH-000633,-0.33573374624943164
ACH-000637,-0.6599172627821296
ACH-000638,-0.6341715455668359
ACH-000646,-0.5674947372165772
ACH-000647,-0.6011449067877608
ACH-000648,-0.5626771861719866
ACH-000649,-0.568281189020932
ACH-000651,-0.3306270324830046
ACH-000652,-0.43803947143613214
ACH-000653,-0.3308747910590834
ACH-000657,-0.6620038886401467
ACH-000658,-0.626391355627777
ACH-000661,-0.9215695004386744
ACH-000662,-0.15496568033490873
ACH-000663,-0.8796014770565342
ACH-000665,-1.114268841148958
ACH-000671,-0.281619296612153
ACH-000672,-0.470897970747777
ACH-000673,-0.5259271006971535
ACH-000676,-0.6693076733097668
ACH-000677,-0.646000543139069
ACH-000681,-0.8253256941137829
ACH-000683,-0.6854759663278853
ACH-000684,-0.6561843688613634
ACH-000688,-0.6045284296915112
ACH-000693,-0.7198604216450706
ACH-000694,-0.8183793676824094
ACH-000695,-0.623279702792989
ACH-000696,-0.7492079845301195
ACH-000697,-0.6734512256663336
ACH-000699,-0.7706058016667318
ACH-000701,-0.5103382466825772
ACH-000706,-0.7734826109234284
ACH-000711,-0.4592030526514685
ACH-000713,-0.6863917665272493
ACH-000714,-0.7055310084990724
ACH-000718,-0.5531814988545336
ACH-000720,-0.5449807082641126
ACH-000721,-0.4624966051132298
ACH-000724,-0.5178478571638161
ACH-000725,-0.4416741823396931
ACH-000732,-1.2133128308155827
ACH-000734,-0.6966454992513691
ACH-000735,-0.4871080357939426
ACH-000736,-0.5712350345343162
ACH-000738,-0.4050269605559579
ACH-000746,-0.3318852424882271
ACH-000747,-0.6977703053397133
ACH-000748,-0.9914093550833928
ACH-000753,-0.36052046657371295
ACH-000756,-0.5219847746862798
ACH-000757,-0.5374904029138835
ACH-000758,-0.4821002316133948
ACH-000760,-0.6959343308582004
ACH-000762,-0.6587144787748137
ACH-000763,-0.2644052284483637
ACH-000764,-0.3781012226395746
ACH-000765,-1.0381076059249703
ACH-000766,-0.3623799299490031
ACH-000767,-0.344978355725032
ACH-000768,-0.5721243029573625
ACH-000769,-0.5623131015144116
ACH-000770,-0.5284416077612154
ACH-000771,-0.6975253886224035
ACH-000773,-0.6661234290178482
ACH-000776,-1.051711104296295
ACH-000777,-0.7491557168196399
ACH-000778,-1.1497240385014091
ACH-000781,-0.7736798412817139
ACH-000782,-0.7865636308534409
ACH-000783,-0.8920971285382421
ACH-000784,-0.6832404224362977
ACH-000785,-0.4233745784218672
ACH-000787,-0.5557372519223671
ACH-000788,-0.5303126353496252
ACH-000791,-0.4755331090894322
ACH-000792,-0.8268801049188284
ACH-000794,-0.7823580521862763
ACH-000796,-0.5329367728965276
ACH-000798,-0.910332564694226
ACH-000799,-0.6277430831068488
ACH-000800,-0.2750914681891916
ACH-000802,-0.6162883659915779
ACH-000804,-0.5419347831948624
ACH-000805,-0.7360722205647707
ACH-000809,-0.6642216916620223
ACH-000810,-0.8595813326670982
ACH-000811,-0.6248392380534283
ACH-000817,-0.6503348700021786
ACH-000819,-0.5565533923627232
ACH-000820,-0.3369010564651439
ACH-000821,-0.3005308417787025
ACH-000822,-0.7011661038364049
ACH-000823,-0.6508439005980899
ACH-000824,-0.9359998348275914
ACH-000827,-0.8140522276800448
ACH-000829,-0.3579526353962703
ACH-000831,-0.5684731683452363
ACH-000832,-0.9801247984589696
ACH-000833,-0.6864711281902375
ACH-000834,-0.5381385129086255
ACH-000835,-0.44347949139191606
ACH-000836,-0.6827988687078016
ACH-000837,-0.6387524569458107
ACH-000838,-0.4458875632699428
ACH-000839,-0.7579353611592458
ACH-000840,-0.35143770119149953
ACH-000841,-0.4510610061481877
ACH-000843,-0.6523953591255393
ACH-000846,-0.6053341031533466
ACH-000847,-0.4771514372843797
ACH-000848,-0.5085984264677241
ACH-000849,-0.3026481385989145
ACH-000851,-0.4602083264251531
ACH-000855,-0.4675262350818455
ACH-000856,-0.4649405292435825
ACH-000858,-0.4699781359385857
ACH-000859,-0.6382682990579263
ACH-000861,-0.966790793295854
ACH-000862,-0.4898710065410006
ACH-000865,-0.8115869998545111
ACH-000866,-0.6728063651203433
ACH-000867,-0.9556917877315304
ACH-000869,-0.6163599908952802
ACH-000872,-0.8100414746811221
ACH-000873,-0.5551983531949566
ACH-000876,-0.5956532910395484
ACH-000878,-0.4313268986829159
ACH-000880,-0.7775447464193912
ACH-000881,-0.6713621838181039
ACH-000882,-0.9852569067462016
ACH-000884,-0.5059913232524768
ACH-000885,-0.5410901314493218
ACH-000887,-1.123175304143026
ACH-000889,-0.5560904552615442
ACH-000896,-0.6197034810766685
ACH-000898,-0.5473018269892486
ACH-000900,-0.5493120385044523
ACH-000901,-0.8541667738001729
ACH-000905,-0.6714882621862672
ACH-000906,-0.5955072787797306
ACH-000907,-0.5940245762474609
ACH-000910,-0.4057659465680466
ACH-000911,-0.35312183833753275
ACH-000912,-0.6558837296573975
ACH-000913,-0.6315073111901203
ACH-000915,-0.5508307357796332
ACH-000916,-0.15455233292609738
ACH-000917,-0.8548170621835911
ACH-000920,-0.7695662987237422
ACH-000921,-0.5317746932380779
ACH-000924,-0.6649130304018654
ACH-000926,-0.3809606111587061
ACH-000928,-0.6289608732489902
ACH-000929,-0.8751134947210929
ACH-000932,-0.5069647914686658
ACH-000935,-0.4623040750676541
ACH-000936,-0.4624257023074875
ACH-000937,-0.42201621143116497
ACH-000938,-0.5503832574947795
ACH-000939,-0.8437063466386905
ACH-000941,-0.7568759979083494
ACH-000943,-0.7211620246082671
ACH-000946,-0.8226776953612529
ACH-000947,-0.5688811038498723
ACH-000948,-0.8993328605071133
ACH-000950,-0.5462867753667656
ACH-000953,-0.2803317300646949
ACH-000954,-0.39736447989139145
ACH-000957,-0.9732488953584272
ACH-000958,-0.6842517578748358
ACH-000960,-0.533576140543477
ACH-000963,-1.154704088077485
ACH-000968,-1.0756571587541641
ACH-000969,-0.8234818588685965
ACH-000972,-0.5912937020299472
ACH-000973,-0.4564628130640078
ACH-000974,-0.5631483659836779
ACH-000978,-0.9667318542659172
ACH-000984,-0.7000188130588207
ACH-000986,-0.6463946775356533
ACH-000988,-0.8878429471341076
ACH-000993,-0.9331084512084991
ACH-000994,-0.3113959655871906
ACH-000996,-0.7691413059254685
ACH-001001,-0.43391060930668185
ACH-001020,-0.5123153000087493
ACH-001028,-0.4800422766629107
ACH-001031,-0.7090421796570826
ACH-001038,-0.3263631483659906
ACH-001048,-0.6944637358308681
ACH-001050,-0.6736083837397586
ACH-001053,-0.2556444313612843
ACH-001054,-0.5250649679674932
ACH-001061,-0.8700075871551817
ACH-001067,-0.5444763278407829
ACH-001075,-0.6012795380539351
ACH-001096,-0.5040683565930312
ACH-001111,-0.7383055680076801
ACH-001119,-0.4719229945116824
ACH-001128,-0.5971614352620221
ACH-001134,-0.5471538874380542
ACH-001151,-0.5025840715266882
ACH-001163,-0.6203787058787782
ACH-001164,-0.7903728802851117
ACH-001183,-0.7459507396167266
ACH-001192,-0.2696737297668002
ACH-001193,-0.7491282106486875
ACH-001196,-0.6511179065322266
ACH-001197,-0.6221176938673061
ACH-001205,-0.6678178186818327
ACH-001211,-0.5289311648070074
ACH-001212,-0.6795262691150397
ACH-001228,-0.9721501855691592
ACH-001232,-0.9307545540430404
ACH-001239,-0.3698160857635865
ACH-001270,-0.6604876638754282
ACH-001274,-0.5936062070852622
ACH-001275,-0.5952406879218259
ACH-001277,-0.6102982953640687
ACH-001278,-0.611303351207896
ACH-001280,-0.34843226185134096
ACH-001283,-0.9164053966188132
ACH-001289,-0.6306813845833187
ACH-001300,-0.5245783054190726
ACH-001301,-0.4534708464125544
ACH-001302,-0.5904717746772464
ACH-001306,-0.6431099485393265
ACH-001318,-0.4584864984767778
ACH-001322,-0.5601704361684885
ACH-001328,-0.7434175160052682
ACH-001332,-0.8763444509758743
ACH-001336,-0.9768666652718798
ACH-001346,-1.0645676014680288
ACH-001353,-0.4921895455287416
ACH-001354,-0.44889004805124544
ACH-001367,-0.6950797092135473
ACH-001368,-0.5140752303628939
ACH-001374,-0.6991500435110738
ACH-001377,-0.3242103572015668
ACH-001380,-0.39120001523441533
ACH-001391,-0.8010362200492384
ACH-001408,-0.6708468762068106
ACH-001430,-0.3565793106906037
ACH-001431,-1.0120562396499897
ACH-001450,-0.7617803088139518
ACH-001496,-0.5019946714475513
ACH-001500,-0.5741402543037414
ACH-001523,-0.5895434573238107
ACH-001532,-0.7565925202396353
ACH-001550,-0.8381859244233687
ACH-001552,-0.476649283170076
ACH-001554,-0.7536815433050262
ACH-001654,-0.4438678516168389
ACH-001735,-0.4632022680363346
ACH-001736,-0.5103244221117906
ACH-001737,-0.966890886799601
ACH-001740,-0.4282484145207564
ACH-001745,-0.4471578648795983
ACH-001765,-0.476776851081186
