,HIGD2A (192286)
ACH-000606,-0.06543586647583301
ACH-000608,-0.2429848231284107
ACH-000614,-0.381784342380945
ACH-000616,-0.1841391425949767
ACH-000618,-0.21066429172591228
ACH-000619,-0.27713756324452393
ACH-000620,-0.2622625418406334
ACH-000621,-0.15630186961164458
ACH-000622,-0.209308627025899
ACH-000623,-0.3027742166072824
ACH-000624,-0.1081085694999275
ACH-000627,-0.22301035858456494
ACH-000630,-0.1917757418611128
ACH-000631,0.07025324784723855
ACH-000632,-0.18983459816522194
ACH-000633,-0.4674929263469832
ACH-000637,-0.2221988400750952
ACH-000638,-0.20176816472940914
ACH-000646,-0.2158077711303742
ACH-000647,-0.2005462086610024
ACH-000648,-0.2721483334997389
ACH-000649,-0.14409765410170766
ACH-000651,-0.33652104090607443
ACH-000652,-0.2992184873338969
ACH-000653,-0.2424832937311978
ACH-000657,-0.26436146321788284
ACH-000658,-0.3184316896900678
ACH-000661,-0.10917779571030783
ACH-000662,-0.2941195943918364
ACH-000663,-0.3697235787077634
ACH-000665,-0.09876986533115023
ACH-000671,-0.17656408318761685
ACH-000672,-0.123770339658847
ACH-000673,-0.11377804562216162
ACH-000676,-0.3141526139530397
ACH-000677,-0.3503633855025484
ACH-000681,-0.09985206770786026
ACH-000683,-0.22004511246713496
ACH-000684,-0.1970528780020556
ACH-000688,-0.2713636943451404
ACH-000693,-0.27368437454502953
ACH-000694,-0.2434006613088073
ACH-000695,-0.1980729911737675
ACH-000696,-0.17690176252995102
ACH-000697,-0.2380578262287585
ACH-000699,-0.1997555679639852
ACH-000701,-0.19275565596200867
ACH-000706,-0.3872638874390191
ACH-000711,-0.07368130678727114
ACH-000713,-0.06077105725871562
ACH-000714,-0.22149939369347035
ACH-000718,-0.2436780300239417
ACH-000720,-0.15795991895359224
ACH-000721,-0.2096948528113746
ACH-000724,-0.186946113365978
ACH-000725,-0.3118675033837911
ACH-000732,-0.033168428512121505
ACH-000734,-0.2741376634567518
ACH-000735,-0.20008629559832514
ACH-000736,-0.17522891719986636
ACH-000738,-0.36743070055620747
ACH-000746,-0.08188559326553277
ACH-000747,-0.4178024427348033
ACH-000748,-0.08055693262581158
ACH-000753,-0.2673191060027557
ACH-000756,-0.1711585084269417
ACH-000757,-0.18517548190796326
ACH-000758,-0.2413210684726043
ACH-000760,-0.2373058993023351
ACH-000762,-0.19271455205624324
ACH-000763,-0.16442585044822858
ACH-000764,-0.15089636068742146
ACH-000765,-0.1805528302151056
ACH-000766,-0.04452265002223913
ACH-000767,-0.3841557976057695
ACH-000768,-0.2323130089009764
ACH-000769,-0.15067697380400108
ACH-000770,-0.10205972314842177
ACH-000771,-0.10034012982518598
ACH-000773,-0.10449367498397798
ACH-000776,-0.17763590902396126
ACH-000777,-0.14456078773016695
ACH-000778,-0.19284152027606427
ACH-000781,-0.20607934100823389
ACH-000782,-0.0781453411566429
ACH-000783,-0.13673214327732167
ACH-000784,-0.30694731100679834
ACH-000785,-0.1921302247987016
ACH-000787,-0.14140872217939998
ACH-000788,-0.08804350600095251
ACH-000791,-0.05535155055304964
ACH-000792,-0.147605663584565
ACH-000794,-0.20741275640144072
ACH-000796,-0.12472625660101495
ACH-000798,-0.2804512024323613
ACH-000799,-0.049381985138996914
ACH-000800,-0.2501146728004171
ACH-000802,-0.3085813203704882
ACH-000804,-0.3142340673229859
ACH-000805,-0.2586788521895933
ACH-000809,-0.2893616330042053
ACH-000810,0.029519859162128667
ACH-000811,-0.2648760023119439
ACH-000817,0.03348916890217632
ACH-000819,0.02888600246165914
ACH-000820,-0.03949659118757557
ACH-000821,-0.19120630915794867
ACH-000822,-0.22034545584282605
ACH-000823,-0.1709434931567785
ACH-000824,-0.16863724851135053
ACH-000827,-0.034975653714864705
ACH-000829,-0.1486561544093878
ACH-000831,-0.3290343068218511
ACH-000832,-0.049406376798799466
ACH-000833,-0.15467344854025464
ACH-000834,-0.0019297022354391087
ACH-000835,-0.2025627110386908
ACH-000836,-0.03390464724586581
ACH-000837,-0.2990159127720776
ACH-000838,-0.11260633769518053
ACH-000839,-0.3703723051092153
ACH-000840,-0.4699588884180162
ACH-000841,-0.000371549174534387
ACH-000843,-0.2904994538682781
ACH-000846,-0.3199580878180481
ACH-000847,-0.3938164012248129
ACH-000848,-0.3282439351740242
ACH-000849,-0.2647120772283281
ACH-000851,-0.3339787367804505
ACH-000855,-0.15473993842778766
ACH-000856,-0.3083609733679065
ACH-000858,-0.34338023290043634
ACH-000859,-0.2525521056632218
ACH-000861,-0.06207206848865411
ACH-000862,-0.3675867208199785
ACH-000865,-0.11952213743944735
ACH-000866,-0.15925861036058686
ACH-000867,-0.1421743029957002
ACH-000869,-0.0750586757979267
ACH-000872,-0.13239365012448925
ACH-000873,-0.17858327761359236
ACH-000876,-0.29978516075166145
ACH-000878,-0.1400513002942355
ACH-000880,0.14575292716927998
ACH-000881,-0.1394226113989406
ACH-000882,-0.31316268982844386
ACH-000884,-0.186044660029872
ACH-000885,-0.4779730187600592
ACH-000887,-0.3178508430116427
ACH-000889,-0.4014294775061253
ACH-000896,-0.1923195038460837
ACH-000898,-0.3317670579038717
ACH-000900,-0.2551455168130211
ACH-000901,-0.23253620582252366
ACH-000905,-0.21261328215245615
ACH-000906,-0.2036581879877309
ACH-000907,-0.05414055386812657
ACH-000910,-0.36355272255966464
ACH-000911,-0.25532321518392664
ACH-000912,-0.026588800509600524
ACH-000913,-0.3794571223565084
ACH-000915,-0.23840278915535976
ACH-000916,-0.5857831736449071
ACH-000917,-0.31116676348279
ACH-000920,-0.16563126448127485
ACH-000921,-0.2677552124717355
ACH-000924,-0.3775835528753737
ACH-000926,-0.2387391071245403
ACH-000928,-0.07746127713837865
ACH-000929,-0.34718234066413634
ACH-000932,-0.2452000195207782
ACH-000935,-0.2290124281336577
ACH-000936,-0.3471746927927476
ACH-000937,-0.15073337562340294
ACH-000938,-0.2450471804741419
ACH-000939,-0.2969503626830569
ACH-000941,-0.1814579771890739
ACH-000943,-0.4724684568789848
ACH-000946,-0.2292422760805715
ACH-000947,-0.3651753328198601
ACH-000948,-0.3620053354918064
ACH-000950,-0.19648177851965126
ACH-000953,-0.1041577642659231
ACH-000954,-0.15648332390310665
ACH-000957,-0.2965278825302384
ACH-000958,-0.2671622448659657
ACH-000960,-0.0336840902065566
ACH-000963,-0.052622748957356635
ACH-000968,-0.28671293459670105
ACH-000969,-0.1534157989672527
ACH-000972,0.01594957499780766
ACH-000973,-0.13232828347460865
ACH-000974,-0.326205293664432
ACH-000978,-0.13966328272613282
ACH-000984,-0.2349826426355741
ACH-000986,-0.1799408407228629
ACH-000988,-0.1244741480502852
ACH-000993,-0.12324621990949
ACH-000994,-0.7237966124753878
ACH-000996,-0.19682605924177146
ACH-001001,-0.4644647019997098
ACH-001020,-0.202200344629738
ACH-001028,-0.22314945840354472
ACH-001031,-0.14542237023064308
ACH-001038,-0.18094227009169114
ACH-001048,-0.15777361011753774
ACH-001050,-0.10854771532931498
ACH-001053,-0.15746615244704298
ACH-001054,-0.11298249286970882
ACH-001061,-0.1749081226527505
ACH-001067,-0.3230646943885037
ACH-001075,-0.2776279344064224
ACH-001096,-0.2340029883638044
ACH-001111,-0.14825514142316326
ACH-001119,0.01981272708669785
ACH-001128,-0.29535707939091543
ACH-001134,-0.1857519393966809
ACH-001151,-0.19581408283935609
ACH-001163,-0.2641417837768667
ACH-001164,-0.37916051603574413
ACH-001183,-0.17873807681412762
ACH-001192,-0.22692583479195766
ACH-001193,-0.058921065224373965
ACH-001196,0.05096805975049208
ACH-001197,-0.14740858786297936
ACH-001205,-0.24053703714204036
ACH-001211,-0.04579511044314912
ACH-001212,-0.010370595545650408
ACH-001228,-0.12688329011898716
ACH-001232,-0.16447296031273026
ACH-001239,-0.2329137978001637
ACH-001270,-0.2802564701548517
ACH-001274,-0.03937923078217733
ACH-001275,-0.3428182109541064
ACH-001277,-0.13757842410223686
ACH-001278,-0.4440421377582184
ACH-001280,-0.11781571149347095
ACH-001283,-0.008465285116837258
ACH-001289,-0.30125962137653434
ACH-001300,-0.3572599542009505
ACH-001301,-0.13616008993252074
ACH-001302,-0.2459501852281049
ACH-001306,-0.16409138246184113
ACH-001318,-0.3332035988218602
ACH-001322,-0.28140859986934075
ACH-001328,-0.06373984177905903
ACH-001332,-0.2450404664660313
ACH-001336,-0.11326005769511566
ACH-001346,-0.09839956652397344
ACH-001353,-0.09508351559371836
ACH-001354,-0.1688338955139128
ACH-001367,-0.4443080324883586
ACH-001368,-0.3400304952017005
ACH-001374,0.08448876743961496
ACH-001377,-0.16294719173398947
ACH-001380,-0.352384730948594
ACH-001391,-0.13816806926415193
ACH-001408,0.02844644524606297
ACH-001430,-0.3127152535655427
ACH-001431,-0.3452296335600078
ACH-001450,-0.16747484035286925
ACH-001496,-0.22343642767449345
ACH-001500,-0.3314743616530829
ACH-001523,-0.11027262066677772
ACH-001532,-0.3555603591593308
ACH-001550,-0.2158380856240188
ACH-001552,-0.2039356331538556
ACH-001554,-0.2262644221369016
ACH-001654,-0.11105767065191616
ACH-001735,-0.1467076538261832
ACH-001736,-0.33037652597879197
ACH-001737,-0.11972886671708875
ACH-001740,-0.11709900499214874
ACH-001745,-0.13077542058386002
ACH-001765,-0.10656649009796083
