,OR2A4 (79541)
ACH-000004,-0.2565436160526749
ACH-000005,-0.24686167284808386
ACH-000007,-0.1606417414037758
ACH-000009,-0.2859341426528719
ACH-000011,-0.2776415849588366
ACH-000012,-0.3333831183615305
ACH-000013,-0.40490215413922587
ACH-000014,-0.3336388879992879
ACH-000015,-0.31568926616396226
ACH-000017,-0.17006540157835806
ACH-000018,-0.3092170233717276
ACH-000019,-0.2745220970792691
ACH-000021,-0.4374414156892337
ACH-000022,-0.2561359016107009
ACH-000025,-0.19493836558163152
ACH-000028,-0.2184808177456016
ACH-000030,-0.32167016331749904
ACH-000035,-0.3643502164773888
ACH-000036,-0.248680726655992
ACH-000037,-0.2820043983494657
ACH-000039,-0.40581640968982735
ACH-000040,-0.2340633724716758
ACH-000041,-0.4021136334338705
ACH-000042,-0.3455081586858748
ACH-000045,-0.2729459690637872
ACH-000047,-0.3864789539139455
ACH-000052,-0.20222297721202026
ACH-000053,-0.2687794644358944
ACH-000054,-0.27957690538487884
ACH-000055,-0.26238143296664473
ACH-000060,-0.2318317052358606
ACH-000067,-0.3161599118888774
ACH-000070,-0.3454452822802695
ACH-000075,-0.2578432487944484
ACH-000078,-0.3666522878826165
ACH-000082,-0.3112470275827844
ACH-000085,-0.243554598991302
ACH-000086,-0.2579243398012403
ACH-000087,-0.5586756911315989
ACH-000092,-0.3889066695231301
ACH-000095,-0.3034319757130136
ACH-000097,-0.3060007612140204
ACH-000098,-0.3418040252095253
ACH-000099,-0.2956630315847201
ACH-000108,-0.4233358567919877
ACH-000113,-0.438082772637818
ACH-000116,-0.30124790501811666
ACH-000118,-0.32214414358131593
ACH-000120,-0.32758615454680484
ACH-000123,-0.2751921334256029
ACH-000127,-0.3271612053786013
ACH-000128,-0.3397335987082072
ACH-000132,-0.4114893325915362
ACH-000133,-0.23238598998161
ACH-000137,-0.2676392945049273
ACH-000138,-0.28525323719469464
ACH-000142,-0.30078459136063657
ACH-000143,-0.32531031497677704
ACH-000146,-0.43591772467534623
ACH-000148,-0.2678784593855939
ACH-000150,-0.4443400413379745
ACH-000152,-0.26924881902392783
ACH-000153,-0.3006125966695273
ACH-000159,-0.2170009744082796
ACH-000160,-0.26978916640162026
ACH-000163,-0.1957291479703014
ACH-000167,-0.4109286606163501
ACH-000168,-0.36463782193760186
ACH-000169,-0.211580036145194
ACH-000178,-0.33837483790753303
ACH-000183,-0.33176750608778105
ACH-000188,-0.36141228263994224
ACH-000189,-0.11841004827304935
ACH-000190,-0.21035827999226656
ACH-000198,-0.3214427160367167
ACH-000203,-0.76934223199138
ACH-000204,-0.1828546277147041
ACH-000206,-0.2794393735924669
ACH-000207,-0.3155121022519504
ACH-000208,-0.2820389869290523
ACH-000210,-0.17709789543158605
ACH-000211,-0.2988763148297273
ACH-000215,-0.33120683237239623
ACH-000221,-0.2682634832084639
ACH-000222,-0.2439209283956639
ACH-000223,-0.2327381912515762
ACH-000226,-0.2989298371300237
ACH-000227,-0.3065432714637123
ACH-000228,-0.2530704636501049
ACH-000231,-0.31843869290280297
ACH-000232,-0.22762972922520824
ACH-000233,-0.3948479958316644
ACH-000234,-0.29658718784870186
ACH-000235,-0.28075215621800903
ACH-000237,-0.2928209206981293
ACH-000238,-0.4136865236403645
ACH-000242,-0.20789935467047105
ACH-000243,-0.30197648616945105
ACH-000244,-0.13081032712739776
ACH-000246,-0.37406668037787016
ACH-000248,-0.2310713327499455
ACH-000250,-0.3408049553004422
ACH-000251,-0.3240692674498015
ACH-000252,-0.16257830422852512
ACH-000253,-0.2798830831715077
ACH-000255,-0.3268979120504144
ACH-000256,-0.3481357354773357
ACH-000257,-0.3752770050033437
ACH-000258,-0.4793135018784863
ACH-000259,-0.34476892220713673
ACH-000260,-0.34765790704726474
ACH-000261,-0.316054434254582
ACH-000262,-0.17953961640707994
ACH-000263,-0.12835090711132313
ACH-000264,-0.2880672173774648
ACH-000265,-0.2802835232470943
ACH-000266,-0.28557397257295986
ACH-000272,-0.25006204408184474
ACH-000274,-0.3794549891311
ACH-000277,-0.307648792788128
ACH-000278,-0.2952604510501479
ACH-000279,-0.4784533230460985
ACH-000280,-0.19076743467824284
ACH-000281,-0.3125999147505365
ACH-000288,-0.3502378393173843
ACH-000291,-0.3078418881683227
ACH-000293,-0.2635906608879885
ACH-000294,-0.4878515195874513
ACH-000295,-0.5832186119384446
ACH-000296,-0.34474247521120344
ACH-000302,-0.4405772583050014
ACH-000304,-0.20800011322419693
ACH-000307,-0.2292483255699236
ACH-000308,-0.4162288485404341
ACH-000310,-0.3138200675237506
ACH-000311,-0.3706926213359224
ACH-000312,-0.3232321540540917
ACH-000315,-0.3477164309342985
ACH-000316,-0.2406886827363372
ACH-000317,-0.4129254284399232
ACH-000318,-0.3374924043003556
ACH-000319,-0.25864779849914843
ACH-000320,-0.35056162934712043
ACH-000322,-0.26824376263588234
ACH-000323,-0.1671168760264148
ACH-000324,-0.2806922856715643
ACH-000329,-0.300579672155326
ACH-000330,-0.4324784335496372
ACH-000331,-0.225831884419826
ACH-000332,-0.3134441675077029
ACH-000334,-0.2180373564776378
ACH-000335,-0.43259154742687056
ACH-000336,-0.3867507795508048
ACH-000337,-0.16149887388521506
ACH-000338,-0.6780758460129612
ACH-000339,-0.350667711711718
ACH-000341,-0.32479390997661506
ACH-000348,-0.43041486080359787
ACH-000350,-0.24763440800698416
ACH-000352,-0.30569996738390554
ACH-000356,-0.3186111022063657
ACH-000361,-0.20078794370073794
ACH-000362,-0.4210732150349652
ACH-000363,-0.3037428401468789
ACH-000364,-0.26411978808979325
ACH-000365,-0.4409612320916973
ACH-000366,-0.2774493939146263
ACH-000368,-0.2565744290382219
ACH-000374,-0.3022783488290685
ACH-000375,-0.33365225330805715
ACH-000376,-0.33750075816610026
ACH-000381,-0.2515091036575044
ACH-000383,-0.30935925062399106
ACH-000387,-0.4420682925300535
ACH-000389,-0.08862156739267285
ACH-000390,-0.28528895557622563
ACH-000393,-0.3897740571391453
ACH-000395,-0.4297029090116485
ACH-000396,-0.11655696426280444
ACH-000397,-0.28110277665441324
ACH-000401,-0.4393825340608261
ACH-000402,-0.13743099294222835
ACH-000403,-0.2692913547709542
ACH-000404,-0.3066052784704804
ACH-000406,-0.4254737514224738
ACH-000407,-0.2685467601436994
ACH-000408,-0.3357848832832735
ACH-000410,-0.3001332790110853
ACH-000411,-0.2600755369528245
ACH-000414,-0.3501676443703006
ACH-000415,-0.3963104599529157
ACH-000416,-0.2822747321148199
ACH-000420,-0.3356803020234075
ACH-000421,-0.28793620749727866
ACH-000424,-0.2591441564503558
ACH-000425,-0.2777319713881813
ACH-000426,-0.41809449036581503
ACH-000427,-0.2590072421057064
ACH-000433,-0.29702929782928866
ACH-000435,-0.2753930418512812
ACH-000436,-0.2989806800185233
ACH-000444,-0.2509449575852214
ACH-000445,-0.5216462122987915
ACH-000448,-0.2804264270691729
ACH-000450,-0.47208647186248
ACH-000452,-0.3164674606806647
ACH-000454,-0.4220839002558601
ACH-000458,-0.17890808414553225
ACH-000459,-0.238968357901592
ACH-000460,-0.20910293629016136
ACH-000461,-0.29122962612655345
ACH-000463,-0.2411190097878601
ACH-000464,-0.32360073631680203
ACH-000466,-0.3849684860630273
ACH-000467,-0.2489129980633766
ACH-000468,-0.5287168545463407
ACH-000469,-0.3993408608007814
ACH-000470,-0.2750117870365231
ACH-000471,-0.29047038627183075
ACH-000472,-0.3131547540582135
ACH-000473,-0.3661415749105146
ACH-000475,-0.2475202205259541
ACH-000476,-0.2647355683157317
ACH-000477,-0.12303977421448885
ACH-000479,-0.26144796483443994
ACH-000480,-0.11097101937201298
ACH-000481,-0.21524986801315904
ACH-000483,-0.398167618063495
ACH-000484,-0.266292956107979
ACH-000485,-0.3063523670622197
ACH-000486,-0.2219768830179872
ACH-000487,-0.4262039629852531
ACH-000488,-0.24677752462565425
ACH-000490,-0.16195308528850155
ACH-000491,-0.4208429927285021
ACH-000495,-0.2573462713987937
ACH-000496,-0.3775427951345119
ACH-000499,-0.3347193386930602
ACH-000500,-0.4295969753217652
ACH-000502,-0.2753209097266561
ACH-000503,-0.5242415783114779
ACH-000505,-0.353567706121183
ACH-000507,-0.2283446847409383
ACH-000510,-0.1991649789489423
ACH-000511,-0.2576809547963101
ACH-000512,-0.2759152129991922
ACH-000516,-0.2384704330519393
ACH-000517,-0.2410830606053284
ACH-000518,-0.3000486540630326
ACH-000520,-0.2682941804071141
ACH-000521,-0.358168717421294
ACH-000522,-0.23750101719007785
ACH-000524,-0.2296213915591849
ACH-000527,-0.3764707132749881
ACH-000528,-0.2347775613713153
ACH-000537,-0.2280830452092236
ACH-000541,-0.4543697028477873
ACH-000542,-0.2560920359746619
ACH-000544,-0.19091565899728724
ACH-000545,-0.3362283320977659
ACH-000547,-0.13930718835218545
ACH-000548,-0.2828321737613436
ACH-000549,-0.39610934646815066
ACH-000550,-0.3152182134132663
ACH-000552,-0.28500558289091443
ACH-000556,-0.31830448533346944
ACH-000557,-0.3015288291460107
ACH-000569,-0.2558716490515286
ACH-000570,-0.24905875138524705
ACH-000571,-0.4065076426755127
ACH-000573,-0.4522951409790826
ACH-000576,-0.2333012045368659
ACH-000579,-0.2596971618612348
ACH-000580,-0.4181682534543903
ACH-000584,-0.3118645730408834
ACH-000585,-0.3613680133380193
ACH-000588,-0.3441649350548548
ACH-000589,-0.31063892783837643
ACH-000591,-0.39284281702243307
ACH-000593,-0.3212479408256663
ACH-000600,-0.2988530172996595
ACH-000601,-0.3231593721586523
ACH-000605,-0.1818779086977666
ACH-000606,-0.312124480328102
ACH-000608,-0.3286798502728789
ACH-000614,-0.2040073769702299
ACH-000616,-0.21772841192094414
ACH-000618,-0.3786586222054881
ACH-000619,-0.28644807037148073
ACH-000620,-0.2966393366265065
ACH-000621,-0.3397836577221899
ACH-000622,-0.37032204742328817
ACH-000623,-0.3085798366857312
ACH-000624,-0.2938294771215003
ACH-000627,-0.2892241360963983
ACH-000630,-0.2698534508093177
ACH-000631,-0.3758345121642481
ACH-000632,-0.34998811899596605
ACH-000633,-0.28415785418121997
ACH-000637,-0.22221875810994096
ACH-000638,-0.2568600982568169
ACH-000646,-0.1770206977408079
ACH-000647,-0.2815218780283684
ACH-000648,-0.2884943329951989
ACH-000649,-0.3692698209691985
ACH-000651,-0.3139503192256027
ACH-000652,-0.4952097381168527
ACH-000653,-0.26914602839424
ACH-000657,-0.22101500496459245
ACH-000658,-0.3435691800643905
ACH-000661,-0.3358260908901045
ACH-000662,-0.33051353711785364
ACH-000663,-0.11558918800813675
ACH-000665,-0.2491643825057377
ACH-000671,-0.36430526154321
ACH-000672,-0.4226940037221743
ACH-000673,-0.24283661744641
ACH-000676,-0.26406403182311
ACH-000677,-0.25727417326668706
ACH-000681,-0.3319395356465209
ACH-000683,-0.3371818906077807
ACH-000684,-0.3732307973239315
ACH-000688,-0.26526881267455826
ACH-000693,-0.20275300148838096
ACH-000694,-0.2606739507137572
ACH-000695,-0.09039878238951844
ACH-000696,-0.26610493018274634
ACH-000697,-0.13828984180896206
ACH-000699,-0.3227897295604448
ACH-000701,-0.3863914565667851
ACH-000706,-0.3046556534931785
ACH-000711,-0.3299687048363938
ACH-000713,-0.32472352673158433
ACH-000714,-0.2912383249644291
ACH-000718,-0.24951078672044616
ACH-000720,-0.2175679327694466
ACH-000721,-0.2644006107121864
ACH-000724,-0.40220711938610537
ACH-000725,-0.3420658857855141
ACH-000732,-0.18971377853436727
ACH-000734,-0.24212138128348615
ACH-000735,-0.20249029251608427
ACH-000736,-0.3593804946974644
ACH-000738,-0.2645211465702372
ACH-000746,-0.24859235838167565
ACH-000747,-0.2711668980544098
ACH-000748,-0.2205811497863764
ACH-000753,-0.3800630156310028
ACH-000756,-0.2892959966671012
ACH-000757,-0.2538400349899804
ACH-000758,-0.1165583018213674
ACH-000760,-0.362700972693741
ACH-000762,-0.3375438961539265
ACH-000763,-0.2803202755780268
ACH-000764,-0.3331014439698705
ACH-000765,-0.4348117201458879
ACH-000766,-0.30934132297143746
ACH-000767,-0.1982839493414563
ACH-000768,-0.4089185939527662
ACH-000769,-0.3270305323136448
ACH-000770,-0.3593487306356486
ACH-000771,-0.3205213380494923
ACH-000773,-0.3134627042711177
ACH-000776,-0.3148116345539553
ACH-000777,-0.21695934480420864
ACH-000778,-0.3674628272772085
ACH-000781,-0.2973800005189089
ACH-000782,-0.27207855551629617
ACH-000783,-0.3550222795366568
ACH-000784,-0.2683791006555155
ACH-000785,-0.23809847122311725
ACH-000787,-0.20042008129551886
ACH-000788,-0.3013952825228702
ACH-000791,-0.27674945450237176
ACH-000792,-0.25212685649897115
ACH-000794,-0.27554427035443896
ACH-000796,-0.2795476706402057
ACH-000798,-0.2202119105533245
ACH-000799,-0.1792788380335161
ACH-000800,-0.4082988113147813
ACH-000802,-0.27328684093424804
ACH-000804,-0.3308537768087633
ACH-000805,-0.34101610021736944
ACH-000809,-0.3341513513267022
ACH-000810,-0.368378134479278
ACH-000811,-0.2911188366225109
ACH-000817,-0.3568376490909376
ACH-000819,-0.3025842601225455
ACH-000820,-0.3866577554873863
ACH-000821,-0.29469523143960136
ACH-000822,-0.27550078916939563
ACH-000823,-0.30766788918900223
ACH-000824,-0.3966007114497988
ACH-000827,-0.2944345885781852
ACH-000829,-0.3160412302680334
ACH-000831,-0.17121192698137458
ACH-000832,-0.2971298611177349
ACH-000833,-0.1553606300830945
ACH-000834,-0.2727003315907895
ACH-000835,-0.3198946571872839
ACH-000836,-0.3875907092567125
ACH-000837,-0.34342902128745223
ACH-000838,-0.19644432411734225
ACH-000839,-0.09893188826783264
ACH-000840,-0.2453726001910287
ACH-000841,-0.2648072900008247
ACH-000843,-0.2474629198813582
ACH-000846,-0.32867671013508154
ACH-000847,-0.2575664064413029
ACH-000848,-0.33447077605730835
ACH-000849,-0.3970751058553381
ACH-000851,-0.3147375559869013
ACH-000855,-0.24084070770636065
ACH-000856,-0.2099462142569856
ACH-000858,-0.3425063604187661
ACH-000859,-0.17544452733664878
ACH-000861,-0.326989926726068
ACH-000862,-0.25298276666946073
ACH-000865,-0.32967493382762736
ACH-000866,-0.3062357683884047
ACH-000867,-0.2090247137420215
ACH-000869,-0.2235966367124536
ACH-000872,-0.12956279207997184
ACH-000873,-0.28366112153474404
ACH-000876,-0.4162774651705097
ACH-000878,-0.3302489515559897
ACH-000880,-0.26184439352493305
ACH-000881,-0.21653954447309165
ACH-000882,-0.24963598576399826
ACH-000884,-0.2883735934610726
ACH-000885,-0.38713369853543217
ACH-000887,-0.29773178422439905
ACH-000889,-0.3315353561020647
ACH-000896,-0.3724847038468183
ACH-000898,-0.17590968898432255
ACH-000900,-0.1891337385797681
ACH-000901,-0.217651354815054
ACH-000905,-0.27135366650094456
ACH-000906,-0.3558132642653001
ACH-000907,-0.1874692263580072
ACH-000910,-0.31695537118136563
ACH-000911,-0.22120015908851556
ACH-000912,-0.2939057214308197
ACH-000913,-0.4036459179817764
ACH-000915,-0.269379565947399
ACH-000916,-0.17726854894729002
ACH-000917,-0.2900272006291829
ACH-000920,-0.21910512960177847
ACH-000921,-0.2020131812906936
ACH-000924,-0.4114719239218469
ACH-000926,-0.19223042961722495
ACH-000928,-0.2644920643146808
ACH-000929,-0.23586491245428876
ACH-000932,-0.3557503582091475
ACH-000935,-0.3063165196169711
ACH-000936,-0.23756925174313254
ACH-000937,-0.3631335707450651
ACH-000938,-0.3481946945161373
ACH-000939,-0.2961268317105908
ACH-000941,-0.35902713270851483
ACH-000943,-0.2958718751862665
ACH-000946,-0.18056527458274235
ACH-000947,-0.3477113775736917
ACH-000948,-0.3030269072544232
ACH-000950,-0.2584182683373248
ACH-000953,-0.3335578837580767
ACH-000954,-0.2750299776740701
ACH-000957,-0.25351560463623923
ACH-000958,-0.26155238837077044
ACH-000960,-0.2672316808789953
ACH-000963,-0.3682177319492224
ACH-000968,-0.3503660600280095
ACH-000969,-0.3512975009490468
ACH-000972,-0.3384361617789145
ACH-000973,-0.3194755850135612
ACH-000974,-0.3283743490202141
ACH-000978,-0.5534984042200931
ACH-000984,-0.27864827251483176
ACH-000986,-0.22451480700263615
ACH-000988,-0.3008190409562569
ACH-000993,-0.3064636727597496
ACH-000994,-0.2951741610577741
ACH-000996,-0.06758051092137356
ACH-001001,-0.33536730041348123
ACH-001020,-0.4372398826374341
ACH-001028,-0.2850272350887564
ACH-001031,-0.2968466654655149
ACH-001038,-0.3495608964253153
ACH-001048,-0.24082613746559794
ACH-001050,-0.26224177858360553
ACH-001053,-0.4011763698861004
ACH-001054,-0.405680736997044
ACH-001061,-0.25013330852315385
ACH-001067,-0.29159340086173474
ACH-001075,-0.24125728013846925
ACH-001096,-0.3205005616551868
ACH-001111,-0.3299690755422934
ACH-001119,-0.3611197240962408
ACH-001128,-0.43066444551209204
ACH-001134,-0.21439723945292216
ACH-001151,-0.3023458821672784
ACH-001163,-0.39446701657785815
ACH-001164,-0.26180156181025593
ACH-001183,-0.2351162127641291
ACH-001192,-0.39437628821014536
ACH-001193,-0.17163116252580038
ACH-001196,-0.4006965051361031
ACH-001197,-0.35190289610375797
ACH-001205,-0.28775315921473393
ACH-001211,-0.4311823779540692
ACH-001212,-0.23017763545922815
ACH-001228,-0.4353140337613873
ACH-001232,-0.31282018854146765
ACH-001239,-0.22478753882561364
