,DPPA2 (151871)
ACH-000004,-0.3580970184271662
ACH-000005,-0.3832924628590784
ACH-000007,-0.3630422138965253
ACH-000009,-0.4198717831231243
ACH-000011,-0.2283629063935025
ACH-000012,-0.3803879935350061
ACH-000013,-0.3309605174075853
ACH-000014,-0.5161970137985611
ACH-000015,-0.2631649130734573
ACH-000017,-0.4655854279729388
ACH-000018,-0.5922452299543577
ACH-000019,-0.18125089501686156
ACH-000021,-0.3874351199492783
ACH-000022,-0.2356640640753553
ACH-000025,-0.3768158151128239
ACH-000028,-0.3345304069713233
ACH-000030,-0.3362687338636193
ACH-000035,-0.3954732731417173
ACH-000036,-0.3022368908067605
ACH-000037,-0.3483265618128962
ACH-000039,-0.3341790423600107
ACH-000040,-0.5113892693987134
ACH-000041,-0.5753665332297513
ACH-000042,-0.3881777997047429
ACH-000045,-0.3189721291724806
ACH-000047,-0.3715809003011027
ACH-000052,-0.4271447769978648
ACH-000053,-0.28902647988820857
ACH-000054,-0.405326883523662
ACH-000055,-0.3445739674278693
ACH-000060,-0.4302477039936876
ACH-000067,-0.5951532486944661
ACH-000070,-0.3643393693685192
ACH-000075,-0.4641223323534481
ACH-000078,-0.2289066345590044
ACH-000082,-0.3447365677495154
ACH-000085,-0.5248961653648169
ACH-000086,-0.3413349823474319
ACH-000087,-0.5905962844003189
ACH-000092,-0.5795767978668283
ACH-000095,-0.32171772995772696
ACH-000097,-0.3860920412812954
ACH-000098,-0.3736417139318758
ACH-000099,-0.2891693949636003
ACH-000108,-0.5396734917201554
ACH-000113,-0.3788900122981737
ACH-000116,-0.22021896059229756
ACH-000118,-0.4856777804896566
ACH-000120,-0.26857049010330275
ACH-000123,-0.28218525472005884
ACH-000127,-0.289392921164608
ACH-000128,-0.3827752863097269
ACH-000132,-0.5363706322725965
ACH-000133,-0.5194704741042495
ACH-000137,-0.4240254097876941
ACH-000138,-0.2865930487181261
ACH-000142,-0.4530724203299467
ACH-000143,-0.2114432740677636
ACH-000146,-0.3907417643563483
ACH-000148,-0.3604329244282709
ACH-000150,-0.5196846339278174
ACH-000152,-0.3554790960435705
ACH-000153,-0.3958429881253395
ACH-000159,-0.4321959320512369
ACH-000160,-0.4461601094401514
ACH-000163,-0.2620995611693983
ACH-000167,-0.4582892966002528
ACH-000168,-0.52249371825226
ACH-000169,-0.3427379040311945
ACH-000178,-0.4135161892653381
ACH-000183,-0.6680959204808329
ACH-000188,-0.3378905816285764
ACH-000189,-0.3504536312264286
ACH-000190,-0.3676507172711508
ACH-000198,-0.4953945322054236
ACH-000203,-0.3898362982405633
ACH-000204,-0.31017603629383345
ACH-000206,-0.653731353632348
ACH-000207,-0.358911122866707
ACH-000208,-0.4998930254973408
ACH-000210,-0.31009807342665285
ACH-000211,-0.4337959967977151
ACH-000215,-0.3661750202766282
ACH-000221,-0.4647468204245378
ACH-000222,-0.3731498002322861
ACH-000223,-0.4505661991108769
ACH-000226,-0.3827708808319803
ACH-000227,-0.5505632565198577
ACH-000228,-0.5940689120417062
ACH-000231,-0.4267152130632256
ACH-000232,-0.3390116770388105
ACH-000233,-0.4260922228569241
ACH-000234,-0.4076893462471343
ACH-000235,-0.3913270608122829
ACH-000237,-0.3457661832810777
ACH-000238,-0.5444984173760291
ACH-000242,-0.20455813631657085
ACH-000243,-0.2906460237404572
ACH-000244,-0.5935705543711319
ACH-000246,-0.2179832023010253
ACH-000248,-0.4134402390948754
ACH-000250,-0.21411786335182365
ACH-000251,-0.31939321365635953
ACH-000252,-0.2630639046649897
ACH-000253,-0.3008331370530303
ACH-000255,-0.2121064021776117
ACH-000256,-0.3789982838205562
ACH-000257,-0.2488811238964672
ACH-000258,-0.30788415150860754
ACH-000259,-0.369982000125654
ACH-000260,-0.3608946951371732
ACH-000261,-0.34413352578365525
ACH-000262,-0.2555941883155851
ACH-000263,-0.13095534351106095
ACH-000264,-0.3470453710052992
ACH-000265,-0.4156682069937732
ACH-000266,-0.3470129218291929
ACH-000272,-0.3691629198295315
ACH-000274,-0.43999807293604776
ACH-000277,-0.3586439906490672
ACH-000278,-0.3313658382031877
ACH-000279,-0.3946607521719083
ACH-000280,-0.25745184835811713
ACH-000281,-0.23920586387277376
ACH-000288,-0.4596062234814794
ACH-000291,-0.3655824910289025
ACH-000293,-0.4033965674545647
ACH-000294,-0.3311279597488368
ACH-000295,-0.3759551194154306
ACH-000296,-0.4714471910784148
ACH-000302,-0.5165734355132454
ACH-000304,-0.3756426491019755
ACH-000307,-0.3905324250967032
ACH-000308,-0.32595090821904904
ACH-000310,-0.28535377227599884
ACH-000311,-0.2716133257862762
ACH-000312,-0.3800237143335172
ACH-000315,-0.5337538788333677
ACH-000316,-0.41329093374381387
ACH-000317,-0.3796224224781499
ACH-000318,-0.2955445052827253
ACH-000319,-0.4767887181770688
ACH-000320,-0.4295557538395258
ACH-000322,-0.3605375235688236
ACH-000323,-0.3775481066890284
ACH-000324,-0.3905353994194866
ACH-000329,-0.4567432865821484
ACH-000330,-0.3614022868145163
ACH-000331,-0.5776155932878296
ACH-000332,-0.3742585910342195
ACH-000334,-0.30123353546752724
ACH-000335,-0.5682848602468262
ACH-000336,-0.6170129059044034
ACH-000337,-0.36010872295880386
ACH-000338,0.02959526433013863
ACH-000339,-0.4564333448975674
ACH-000341,-0.2780019000649324
ACH-000348,-0.3927333564018852
ACH-000350,-0.2978018400779925
ACH-000352,-0.5374750209120126
ACH-000356,-0.4653318269478652
ACH-000361,-0.3641702208227522
ACH-000362,-0.3257308301496764
ACH-000363,-0.4313609907023456
ACH-000364,-0.6236419256100739
ACH-000365,-0.4906629760391642
ACH-000366,-0.3891924541167869
ACH-000368,-0.4005159047196201
ACH-000374,-0.1705377737844134
ACH-000375,-0.4428078440650911
ACH-000376,-0.42310151430392895
ACH-000381,-0.5733799846339652
ACH-000383,-0.4295448908543178
ACH-000387,-0.35232039026150985
ACH-000389,-0.3582003816098332
ACH-000390,-0.3528541493188341
ACH-000393,-0.4133972245223836
ACH-000395,-0.5109854479966529
ACH-000396,-0.2443427912385857
ACH-000397,-0.3104245566073233
ACH-000401,-0.3376095602281297
ACH-000402,-0.3863531076943668
ACH-000403,-0.3111160276230993
ACH-000404,-0.5637385123658404
ACH-000406,-0.2977626375697534
ACH-000407,-0.4527860048692746
ACH-000408,-0.3165804538071041
ACH-000410,-0.3922095104166258
ACH-000411,-0.3278028040713341
ACH-000414,-0.3996844154614388
ACH-000415,-0.4523968970074274
ACH-000416,-0.267495477551524
ACH-000420,-0.34073786371333314
ACH-000421,-0.4247653587250776
ACH-000424,-0.23273112956162825
ACH-000425,-0.423993546695792
ACH-000426,-0.19141309784943594
ACH-000427,-0.3366687819667424
ACH-000433,-0.2238274954985792
ACH-000435,-0.6989401383765762
ACH-000436,-0.4643250794579081
ACH-000444,-0.3636507611522669
ACH-000445,-0.32067261784760737
ACH-000448,-0.4023511693354399
ACH-000450,-0.2492281536720613
ACH-000452,-0.3401227746821852
ACH-000454,-0.4705546752162181
ACH-000458,-0.34529422860001285
ACH-000459,-0.3045804103227299
ACH-000460,-0.3767123001361751
ACH-000461,-0.32548006326698475
ACH-000463,-0.3288872633223491
ACH-000464,-0.4132411304713726
ACH-000466,-0.353927620616506
ACH-000467,-0.3552215138718928
ACH-000468,-0.3471186228643832
ACH-000469,-0.3848943654499117
ACH-000470,-0.4573553092244792
ACH-000471,-0.4774912721305617
ACH-000472,-0.3799584847879285
ACH-000473,-0.2537985860216871
ACH-000475,-0.5076542248068749
ACH-000476,-0.4656355801960334
ACH-000477,-0.374639942006619
ACH-000479,-0.6628735169310794
ACH-000480,-0.4788311061410621
ACH-000481,-0.4461816972692105
ACH-000483,-0.2852639746210303
ACH-000484,-0.4961846282995179
ACH-000485,-0.34261935552620554
ACH-000486,-0.3242735117940668
ACH-000487,-0.19319438284060295
ACH-000488,-0.3264278592094198
ACH-000490,-0.2945502884677929
ACH-000491,-0.5163232860439134
ACH-000495,-0.35688064176806594
ACH-000496,-0.6016472418509836
ACH-000499,-0.2681475631425724
ACH-000500,-0.2694604186187042
ACH-000502,-0.3885355174651248
ACH-000503,-0.2429787299486925
ACH-000505,-0.5253036123764823
ACH-000507,-0.4026908384513619
ACH-000510,-0.285668899320594
ACH-000511,-0.4302030294644744
ACH-000512,-0.6807342924389835
ACH-000516,-0.3278293496976844
ACH-000517,-0.4365552335765375
ACH-000518,-0.5190702501727545
ACH-000520,-0.5651599286094298
ACH-000521,-0.5906946583335664
ACH-000522,-0.4456433442745255
ACH-000524,-0.4965008676926213
ACH-000527,-0.2585915803236224
ACH-000528,-0.4148444921875968
ACH-000537,-0.4166343316079679
ACH-000541,-0.2897438516400251
ACH-000542,-0.4510384200746623
ACH-000544,-0.451367676386108
ACH-000545,-0.3663262474075422
ACH-000547,-0.5844578426443713
ACH-000548,-0.362603936603236
ACH-000549,-0.5730660409664443
ACH-000550,-0.577997340113443
ACH-000552,-0.31031724386489595
ACH-000556,-0.4086299720261695
ACH-000557,-0.28465940215889
ACH-000569,-0.4851087045453972
ACH-000570,-0.3115638487249756
ACH-000571,-0.40699894937429415
ACH-000573,-0.3772224544657829
ACH-000576,-0.4033207613567335
ACH-000579,-0.4084441497526777
ACH-000580,-0.3923032960887732
ACH-000584,-0.4036207347690162
ACH-000585,-0.35681352777444203
ACH-000588,-0.3427640142665888
ACH-000589,-0.3846604756359774
ACH-000591,-0.4436226100125855
ACH-000593,-0.40937478813594175
ACH-000600,-0.2955651109240154
ACH-000601,-0.3068536032330744
ACH-000605,-0.31347113134253185
ACH-000606,-0.19185488611447246
ACH-000608,-0.4450569066220307
ACH-000614,-0.35003690129409626
ACH-000616,-0.2911076313398534
ACH-000618,-0.2993502027268409
ACH-000619,-0.29950480199301216
ACH-000620,-0.4835004107506444
ACH-000621,-0.4584248214927253
ACH-000622,-0.3377901348870172
ACH-000623,-0.2753547783582809
ACH-000624,-0.3097365381058452
ACH-000627,-0.3980610691439602
ACH-000630,-0.4778774914791482
ACH-000631,-0.5820382974471481
ACH-000632,-0.3947924760273998
ACH-000633,-0.475990828417703
ACH-000637,-0.33060781561872565
ACH-000638,-0.3949288874466921
ACH-000646,-0.5430201835594709
ACH-000647,-0.4616529583607663
ACH-000648,-0.2781151090896306
ACH-000649,-0.4345110532000137
ACH-000651,-0.4144851510175616
ACH-000652,-0.4226149304591634
ACH-000653,-0.4298528740411657
ACH-000657,-0.3527047250223157
ACH-000658,-0.5558300345162824
ACH-000661,-0.28000585187740124
ACH-000662,-0.5716203415781972
ACH-000663,-0.4105629581204688
ACH-000665,-0.3821969729811905
ACH-000671,-0.4986720775627572
ACH-000672,-0.4101083145852133
ACH-000673,-0.2855865319362246
ACH-000676,-0.2972311460400152
ACH-000677,-0.3681611725865974
ACH-000681,-0.2199128300426408
ACH-000683,-0.5514980900987043
ACH-000684,-0.4903248394658702
ACH-000688,-0.5913737840120843
ACH-000693,-0.30892370059647256
ACH-000694,-0.4010204397868708
ACH-000695,-0.42346109827103295
ACH-000696,-0.3678756794099104
ACH-000697,-0.37577949862529797
ACH-000699,-0.4383912704521241
ACH-000701,-0.27819540789407715
ACH-000706,-0.41445188514500186
ACH-000711,-0.36672572039188017
ACH-000713,-0.4471514795563147
ACH-000714,-0.38012974960230383
ACH-000718,-0.5417264353613178
ACH-000720,-0.3145870211673825
ACH-000721,-0.474705895205157
ACH-000724,-0.4610097759112689
ACH-000725,-0.2963812132742705
ACH-000732,-0.3842285945872752
ACH-000734,-0.4219855497709839
ACH-000735,-0.494777041448555
ACH-000736,-0.24387027992429136
ACH-000738,-0.4462354292343339
ACH-000746,-0.4000177903958687
ACH-000747,-0.41670762392980654
ACH-000748,-0.3534264794624237
ACH-000753,-0.30935178141166925
ACH-000756,-0.37361376350194997
ACH-000757,-0.470741443288993
ACH-000758,-0.3090069612193736
ACH-000760,-0.2821700299442452
ACH-000762,-0.1709220801005463
ACH-000763,-0.5071353808271319
ACH-000764,-0.2436788537008793
ACH-000765,-0.3050306537007837
ACH-000766,-0.26064340192296875
ACH-000767,-0.2855852039265939
ACH-000768,-0.4744929144349634
ACH-000769,-0.3158025050623673
ACH-000770,-0.4241616771537271
ACH-000771,-0.3638363838960066
ACH-000773,-0.23020726922030654
ACH-000776,-0.2929839842256285
ACH-000777,-0.3914041477206743
ACH-000778,-0.29246365002245883
ACH-000781,-0.3491286612737873
ACH-000782,-0.2441001365481608
ACH-000783,-0.3935091703367821
ACH-000784,-0.41989519287301774
ACH-000785,-0.5783050041909452
ACH-000787,-0.3086821208821905
ACH-000788,-0.3771059818751527
ACH-000791,-0.3215437117630001
ACH-000792,-0.32920426896402993
ACH-000794,-0.4314581607851392
ACH-000796,-0.35135403554734285
ACH-000798,-0.2436797493166433
ACH-000799,-0.4654570448837973
ACH-000800,-0.6722589255218527
ACH-000802,-0.4956182118599521
ACH-000804,-0.20320424359998146
ACH-000805,-0.4890412918723268
ACH-000809,-0.4500874419340045
ACH-000810,-0.2259058074426827
ACH-000811,-0.4013434762720757
ACH-000817,-0.2699713431743581
ACH-000819,-0.4109071735472525
ACH-000820,-0.4892055937275597
ACH-000821,-0.386705379014462
ACH-000822,-0.35793392624534803
ACH-000823,-0.3764364106031362
ACH-000824,-0.3975541559707396
