,OGFR (11054)
ACH-000206,-0.20151640346568028
ACH-000207,-0.4171569801092573
ACH-000208,-0.3508805152545993
ACH-000210,-0.567418577073919
ACH-000211,-0.4556644992595842
ACH-000215,-0.5718649053372578
ACH-000221,-0.4554282583132853
ACH-000222,-0.4669254521192446
ACH-000223,-0.2717469105408906
ACH-000226,-0.3403767529334703
ACH-000227,-0.5668228314646013
ACH-000228,-0.4477466118499476
ACH-000231,-0.17731457588252095
ACH-000232,-0.31514455499783395
ACH-000233,-0.3512189388968757
ACH-000234,-0.31629605949384065
ACH-000235,-0.2785244147424592
ACH-000237,-0.1824246792847944
ACH-000238,-0.4961818963298879
ACH-000242,-0.3371532889738537
ACH-000243,-0.5499687177828447
ACH-000244,-0.2537815932279296
ACH-000246,-0.4138651408032962
ACH-000248,-0.485254015637484
ACH-000250,-0.468906784880226
ACH-000251,-0.3634345360890329
ACH-000252,-0.5319055943309406
ACH-000253,-0.4793193936805889
ACH-000255,-0.21296570972513126
ACH-000256,-0.42821088243003497
ACH-000257,-0.2867376477909937
ACH-000258,-0.4256129868980269
ACH-000259,-0.4376031632525704
ACH-000260,-0.456785984148252
ACH-000261,-0.2964656092279037
ACH-000262,-0.22575221877021145
ACH-000263,-0.6044091228855882
ACH-000264,-0.6104787000042298
ACH-000265,-0.2609959262302756
ACH-000266,-0.2524040501421512
ACH-000272,-0.4292726015926516
ACH-000274,-0.4899200306774356
ACH-000277,-0.3124207411720269
ACH-000278,-0.04310855119515264
ACH-000279,-0.43043269413147
ACH-000280,-0.4646701771076148
ACH-000281,-0.4627853188777477
ACH-000288,-0.1835040497760966
ACH-000291,-0.5917968863940901
ACH-000293,-0.4040532148155386
ACH-000294,-0.23451844409025244
ACH-000295,-0.2589581539901462
ACH-000296,-0.5575086373590954
ACH-000302,-0.3829324656315768
ACH-000304,-0.4255971962405222
ACH-000307,-0.17624389295983692
ACH-000308,-0.5383415999298036
ACH-000310,-0.42648235195061146
ACH-000311,-0.4703793770431262
ACH-000312,-0.4514484494708654
ACH-000315,-0.3184527031718441
ACH-000316,-0.17697950083183447
ACH-000317,-0.37029501676758986
ACH-000318,-0.2989604586280583
ACH-000319,-0.3193983079896421
ACH-000320,-0.3020930139644584
ACH-000322,-0.36378648773769773
ACH-000323,-0.3715835130861152
ACH-000324,-0.4256048654650094
ACH-000329,-0.3948469889687369
ACH-000330,-0.3927676088903841
ACH-000331,-0.2373119103214235
ACH-000332,-0.35509493176033285
ACH-000334,-0.4088212144779595
ACH-000335,-0.12093356989122953
ACH-000336,-0.5111194987809095
ACH-000337,-0.21967630658512746
ACH-000338,-0.6946193452654401
ACH-000339,-0.3680397655468493
ACH-000341,-0.4061328808205759
ACH-000348,-0.13120792825641006
ACH-000350,-0.2779849643157276
ACH-000352,-0.4224210097237095
ACH-000356,-0.32968955105619185
ACH-000361,-0.2121345841099487
ACH-000362,-0.21494498346867627
ACH-000363,-0.2110040673514801
ACH-000364,-0.5304811843608168
ACH-000365,-0.4135643322743529
ACH-000366,-0.4334543919731009
ACH-000368,-0.2358472125122421
ACH-000374,-0.31402250587782593
ACH-000375,-0.35925524324257474
ACH-000376,-0.2311676551552133
ACH-000381,-0.2119641914958077
ACH-000383,-0.3722158249219362
ACH-000387,-0.5113692195696267
ACH-000389,-0.3391908450441746
ACH-000390,-0.40259850137116
ACH-000393,-0.3266308854196637
ACH-000395,-0.6803071645927105
ACH-000396,-0.07326266789062202
ACH-000397,-0.4066457270146635
ACH-000401,-0.4992533827659914
ACH-000402,-0.21331476600383809
ACH-000403,-0.3147198330852025
ACH-000404,-0.4514224368391505
ACH-000406,-0.2433431169143133
ACH-000407,-0.1899484914527576
ACH-000408,-0.4802014908130505
ACH-000410,-0.2688904869638809
ACH-000411,-0.2339011626961835
ACH-000414,-0.3543761779159615
ACH-000415,-0.424663688522544
ACH-000416,-0.21588790903798974
ACH-000420,-0.2683350940990057
ACH-000421,-0.4072066453704659
ACH-000424,-0.21949335449731344
ACH-000425,-0.44132075173811575
ACH-000426,-0.3246937661804047
ACH-000427,-0.15981218985814494
ACH-000433,-0.19003460977364384
ACH-000435,-0.4698247148133573
ACH-000436,-0.5150882497732339
ACH-000444,-0.3358772927722197
ACH-000445,-0.251240070418659
ACH-000448,-0.2872174299849044
ACH-000450,-0.4174232487630889
ACH-000452,-0.5995769575839129
ACH-000454,0.08661115272683674
ACH-000458,-0.1934647396128898
ACH-000459,-0.2131376740980032
ACH-000460,-0.19972663227354576
ACH-000461,-0.3556928968550602
ACH-000463,-0.4292629248251196
ACH-000464,-0.31430518860497164
ACH-000466,-0.4600106254820093
ACH-000467,-0.7068180313415571
ACH-000468,-0.3613717559094728
ACH-000469,-0.3635146445408926
ACH-000470,-0.4589928097666265
ACH-000471,-0.5072340340454664
ACH-000472,-0.34644093824254074
ACH-000473,-0.12491741496218585
ACH-000475,-0.3582984399942287
ACH-000476,-0.5494330989785458
ACH-000477,-0.25425668269201085
ACH-000479,-0.2697924008541904
ACH-000480,-0.27755788776503465
ACH-000481,-0.3923114652333549
ACH-000483,-0.4941572352197926
ACH-000484,-0.3442380121014304
ACH-000485,-0.24145207172976824
ACH-000486,-0.33587998570404903
ACH-000487,-0.3756548191350105
ACH-000488,-0.35735692208778824
ACH-000490,-0.3603960122283705
ACH-000491,-0.6357596885213177
ACH-000495,-0.4656429130320251
ACH-000496,-0.3289387930347735
ACH-000499,-0.10638822932408062
ACH-000500,-0.35912130246467605
ACH-000502,-0.3360868936127744
ACH-000503,-0.07952982481372371
ACH-000505,-0.23959650596415366
ACH-000507,-0.4817189559706121
ACH-000510,-0.4014542829175031
ACH-000511,-0.18391512739498106
ACH-000512,0.10808818700591344
ACH-000516,-0.20924984567717725
ACH-000517,-0.32122322458485514
ACH-000518,-0.1262071207553592
ACH-000520,-0.3034153986352642
ACH-000521,-0.5010169119926399
ACH-000522,-0.2923487088574481
ACH-000524,-0.3752461973175068
ACH-000527,-0.3901864697663987
ACH-000528,-0.240691302630484
ACH-000537,-0.2956774922245683
ACH-000541,-0.44427979759012026
ACH-000542,-0.36899384291504456
ACH-000544,-0.3511005942694819
ACH-000545,-0.3433920674399726
ACH-000547,-0.005336249266983607
ACH-000548,-0.32920963696521105
ACH-000549,-0.14201087122950698
ACH-000550,-0.30098839274633554
ACH-000552,-0.4680787026846697
ACH-000556,-0.4872887679188268
ACH-000557,-0.5118300988589912
ACH-000569,-0.36359551813701146
ACH-000570,-0.2546813989951031
ACH-000571,-0.3385090928545881
ACH-000573,-0.11110588549413443
ACH-000576,-0.2252962329607213
ACH-000579,-0.3958992465669914
ACH-000580,-0.5576204444478965
ACH-000584,-0.32752449929309313
ACH-000585,-0.3808939006311385
ACH-000588,-0.42340044529437415
ACH-000589,-0.5254414519606566
ACH-000591,-0.497919792819013
ACH-000593,-0.2157863672975123
ACH-000600,-0.3612792561102197
ACH-000601,-0.35628409979406594
ACH-000605,-0.3189268406350496
ACH-000606,-0.11369448666740545
ACH-000608,-0.5165417890839805
ACH-000614,-0.4958206974468136
ACH-000616,-0.4102726185555233
ACH-000618,-0.4153315598574261
ACH-000619,-0.3883665953616738
ACH-000620,-0.3798097576911007
ACH-000621,-0.2952136700027678
ACH-000622,-0.4406111823299981
ACH-000623,-0.36760280125232864
ACH-000624,-0.3815443880601687
ACH-000627,-0.24210664851086164
ACH-000630,-0.3774263312176943
ACH-000631,-0.4458550073730328
ACH-000632,-0.5265154042882488
ACH-000633,-0.5200798637111775
ACH-000637,-0.3509182979955431
ACH-000638,-0.2534419328715931
ACH-000646,-0.4782992108364779
ACH-000647,-0.4271710510527614
ACH-000648,-0.3539896005809373
ACH-000649,-0.3627266596723427
ACH-000651,-0.4467635993003451
ACH-000652,-0.2585502419749698
ACH-000653,-0.5711964157211331
ACH-000657,-0.5038788897740586
ACH-000658,-0.1735264017019165
ACH-000661,-0.34949102906224017
ACH-000662,-0.4756642038334458
ACH-000663,-0.30813459623274464
ACH-000665,-0.356742481666677
ACH-000671,-0.4593503568260725
ACH-000672,-0.4219317627160966
ACH-000673,-0.4783933879038616
ACH-000676,-0.3046572508459001
ACH-000677,-0.4644677644714595
ACH-000681,-0.38185211473742464
ACH-000683,-0.4272897040658832
ACH-000684,-0.3538331887880183
ACH-000688,-0.260138480300592
ACH-000693,-0.3901897769615617
ACH-000694,-0.42398180141870784
ACH-000695,-0.5246270231626344
ACH-000696,-0.35055615883840097
ACH-000697,-0.28493477181636856
ACH-000699,-0.3708510792159249
ACH-000701,-0.4173634778043092
ACH-000706,-0.21645378453298425
ACH-000711,-0.4254359888489917
ACH-000713,-0.3804793180699653
ACH-000714,-0.2862705731662344
ACH-000718,-0.3917370879509495
ACH-000720,-0.3840638865511638
ACH-000721,-0.3560338237889313
ACH-000724,-0.3647442843914464
ACH-000725,-0.29608311686407346
ACH-000732,0.010242216870397405
ACH-000734,-0.34250079360788355
ACH-000735,-0.43303565215865103
ACH-000736,-0.18857776834873696
ACH-000738,-0.33746446264764984
ACH-000746,-0.467054376396757
ACH-000747,-0.3447345586433131
ACH-000748,-0.3974609441382128
ACH-000753,-0.2387496282314535
ACH-000756,0.08766653745392516
ACH-000757,-0.30671180350530586
ACH-000758,-0.3730030302460251
ACH-000760,-0.3112971580835621
ACH-000762,-0.3808257286381781
ACH-000763,-0.2043222442738311
ACH-000764,-0.2566243648255377
ACH-000765,-0.2393277891066731
ACH-000766,-0.3504463842006107
ACH-000767,-0.571485452682836
ACH-000768,-0.19489591341122625
ACH-000769,-0.3811212035255629
ACH-000770,-0.34832375965148243
ACH-000771,-0.27386709705696144
ACH-000773,-0.3332758731304236
ACH-000776,-0.6066196059602562
ACH-000777,-0.26810663087392456
ACH-000778,-0.3162529612836919
ACH-000781,-0.3551594696102374
ACH-000782,-0.2777225179963418
ACH-000783,-0.5871804037431819
ACH-000784,-0.3889235870311357
ACH-000785,-0.44547445627199983
ACH-000787,-0.15244208714259794
ACH-000788,-0.3901452768241041
ACH-000791,-0.3841069629689489
ACH-000792,-0.19696354950226874
ACH-000794,-0.3887295930938329
ACH-000796,-0.3019775062545907
ACH-000798,-0.3713648467927539
ACH-000799,-0.28977983973604804
ACH-000800,-0.3574375152886868
ACH-000802,-0.15477155251030228
ACH-000804,-0.25401148848275595
ACH-000805,-0.5593332173766038
ACH-000809,-0.33462272420158506
ACH-000810,-0.1925515895918397
ACH-000811,-0.4082076911712624
ACH-000817,-0.25891871477429274
ACH-000819,-0.40957483823286334
ACH-000820,0.3284166672084889
ACH-000821,-0.3857010169678935
ACH-000822,-0.4770546520900356
ACH-000823,-0.3765963468876033
ACH-000824,-0.4503367407957389
ACH-000827,-0.3435807597698751
ACH-000829,-0.28051568072052624
ACH-000831,-0.27370299369781875
ACH-000832,0.05839839602464985
ACH-000833,-0.2082100099193604
ACH-000834,-0.27078421176791506
ACH-000835,0.03405719639525335
ACH-000836,-0.3009341260126547
ACH-000837,-0.4070773330221229
ACH-000838,-0.3437582161828349
ACH-000839,-0.20959894614378166
ACH-000840,-0.4207281908861313
ACH-000841,-0.2551288900938872
ACH-000843,-0.014864641533177438
ACH-000846,-0.3087157792552052
ACH-000847,-0.5293637665596458
ACH-000848,-0.31449049874590096
ACH-000849,-0.36223242727496224
ACH-000851,-0.14637728617174545
ACH-000855,-0.14450580465087876
ACH-000856,-0.35536360631934083
ACH-000858,-0.39518538812706017
ACH-000859,-0.23249104915475235
ACH-000861,-0.3092967250142168
ACH-000862,-0.2767728002643481
ACH-000865,-0.3826668053648953
ACH-000866,-0.343118010225024
ACH-000867,-0.4229494195397138
ACH-000869,-0.44878781706779897
ACH-000872,-0.2608062268755614
ACH-000873,-0.3662534684478791
ACH-000876,-0.4521159240393883
ACH-000878,-0.5099302251487401
ACH-000880,-0.3944728761732211
ACH-000881,-0.5433995190731714
ACH-000882,-0.25354748989163944
ACH-000884,-0.17648852934767942
ACH-000885,-0.3180497414173191
ACH-000887,-0.287060055962097
ACH-000889,-0.3610329659384668
ACH-000896,-0.3253013489134361
ACH-000898,-0.29483084120549896
ACH-000900,-0.3046136977741041
ACH-000901,-0.3301359583750779
ACH-000905,-0.2113995003587658
ACH-000906,-0.27359685543310985
ACH-000907,-0.26906297934076845
ACH-000910,-0.42418411185812543
ACH-000911,-0.2878015084506896
ACH-000912,-0.4492579329877796
ACH-000913,-0.2648420445310765
ACH-000915,-0.1507767681771073
ACH-000916,0.10323459042117797
ACH-000917,-0.1748731713664655
ACH-000920,-0.1806998928379073
ACH-000921,-0.3213506384647481
ACH-000924,-0.38204226962599575
ACH-000926,-0.4899392069761585
ACH-000928,-0.5113430921865971
ACH-000929,-0.4190622548980736
ACH-000932,-0.4251342128726033
ACH-000935,-0.21300027970782984
ACH-000936,-0.4323341817549076
ACH-000937,-0.456933323604457
ACH-000938,-0.4868643944092013
ACH-000939,-0.5007534017173181
ACH-000941,-0.2831863975482264
ACH-000943,-0.3636499401413656
ACH-000946,-0.27053279185725543
ACH-000947,-0.3375826285137338
ACH-000948,-0.3889903771831878
ACH-000950,-0.21897452096829365
ACH-000953,-0.4309701683061901
ACH-000954,-0.05714741485935635
ACH-000957,-0.329687735328685
ACH-000958,-0.13695160285147587
ACH-000960,-0.3825635047968323
ACH-000963,-0.4037701799556892
ACH-000968,-0.1887362667077336
ACH-000969,-0.3959378211485676
ACH-000972,-0.7083163819414996
ACH-000973,-0.41080051185819466
ACH-000974,-0.3986733643911187
ACH-000978,-0.4986363444709864
ACH-000984,-0.5609086393798286
ACH-000986,-0.3246162010271738
ACH-000988,-0.3047365519857098
ACH-000993,-0.3155656932167663
ACH-000994,-0.5728286370802097
ACH-000996,-0.11727935356247947
ACH-001001,-0.3528344903796217
ACH-001020,-0.30448526314356433
ACH-001028,-0.4516382276064777
ACH-001031,-0.5734543597318104
ACH-001038,-0.4975157515371018
ACH-001048,-0.3998231007507452
ACH-001050,-0.4113066091698983
ACH-001053,-0.4477679469714483
ACH-001054,-0.2517132872850389
ACH-001061,-0.2872464991598561
ACH-001067,-0.3510438781540328
ACH-001075,-0.3791922208148277
ACH-001096,-0.4132936588952241
ACH-001111,-0.4028128053360561
ACH-001119,-0.3974871410222063
ACH-001128,-0.08487418478476866
ACH-001134,-0.18404359051639987
ACH-001151,-0.33784293303855106
ACH-001163,-0.19579012115699693
ACH-001164,-0.284163854933945
ACH-001183,-0.3204426114650613
ACH-001192,-0.13173441675647946
ACH-001193,-0.2736503260487768
ACH-001196,-0.26860555117928403
ACH-001197,-0.05192410662076611
ACH-001205,-0.4247592178677683
ACH-001211,-0.3833927274187932
ACH-001212,-0.7048036653312466
ACH-001228,-0.4146573807099506
ACH-001232,-0.5944893124157229
ACH-001239,-0.34701786763181663
ACH-001270,-0.5256516722626086
ACH-001274,-0.5725843862088448
ACH-001275,-0.392881151786133
ACH-001277,-0.422398973327624
ACH-001278,-0.588360016304375
ACH-001280,-0.4794929731186933
ACH-001283,-0.21661698920566372
ACH-001289,-0.32059018019182217
ACH-001300,-0.4732375534938125
ACH-001301,-0.2969810954573994
ACH-001302,-0.26890331975431075
ACH-001306,-0.16532914902955675
ACH-001318,-0.25857311480475265
ACH-001322,-0.5048480931660766
ACH-001328,-0.4251391747799744
ACH-001332,-0.2553994731172038
ACH-001336,-0.2868974104985325
ACH-001346,-0.18674741931118935
ACH-001353,0.08391824707227546
ACH-001354,-0.4694480280035929
ACH-001367,-0.17215839497311355
ACH-001368,-0.4713075624108535
ACH-001374,-0.5379240727225716
ACH-001377,-0.2820807210857527
ACH-001380,-0.27772728821845954
ACH-001391,-0.3404389061854938
ACH-001408,-0.4866166987926113
ACH-001430,-0.16341053059064758
ACH-001431,-0.38022842596463396
ACH-001450,-0.4020998788021212
ACH-001496,-0.2467458666923749
ACH-001500,-0.7191759240764956
ACH-001523,-0.2786441961528987
ACH-001532,-0.3839789348474231
ACH-001550,-0.4066971040836708
ACH-001552,-0.4463196918319084
ACH-001554,-0.22815935285630026
ACH-001654,-0.33858780980779685
ACH-001735,-0.4215234150903996
ACH-001736,-0.46002806437881105
ACH-001737,-0.5505426950251653
ACH-001740,-0.32962607697804763
ACH-001745,-0.2124807519060279
ACH-001765,-0.4378169637502268
