,RPL17 (6139)
ACH-000004,-1.3398473459636957
ACH-000005,-1.6348699585920046
ACH-000007,-1.4550612046943825
ACH-000009,-1.5270324935636956
ACH-000011,-1.5712620612110837
ACH-000012,-1.3812867991748636
ACH-000013,-1.7019653166075377
ACH-000014,-1.6871502977556834
ACH-000015,-1.552617429554609
ACH-000017,-1.4453605010012962
ACH-000018,-1.4299678670318017
ACH-000019,-0.7104579604948801
ACH-000021,-1.4430457007877049
ACH-000022,-1.4346923719648037
ACH-000025,-1.4732455797324002
ACH-000028,-1.3905790740409776
ACH-000030,-1.6536975014172703
ACH-000035,-1.3916944905672777
ACH-000036,-1.4571050917333266
ACH-000037,-1.6922607802830218
ACH-000039,-1.4652133355924142
ACH-000040,-1.3445331996768997
ACH-000041,-1.397626541945636
ACH-000042,-1.6505345556783173
ACH-000045,-1.6476009429542149
ACH-000047,-1.35203418071911
ACH-000052,-1.2429689865932148
ACH-000053,-1.3881198560788723
ACH-000054,-1.404583508369167
ACH-000055,-1.1907643345876924
ACH-000060,-1.5425341195613265
ACH-000067,-1.2370855459166836
ACH-000070,-1.4414153769409497
ACH-000075,-1.4988478193912909
ACH-000078,-1.5492026743214666
ACH-000082,-1.4989969175167597
ACH-000085,-1.9824867854699584
ACH-000086,-1.2627008483493334
ACH-000087,-1.4889656853826239
ACH-000092,-1.5943918756594802
ACH-000095,-1.5807683817623288
ACH-000097,-1.6384487430749062
ACH-000098,-1.6430026443023946
ACH-000099,-1.358860926724946
ACH-000108,-1.3276112650908474
ACH-000113,-1.5264474451585734
ACH-000116,-1.2676196274927165
ACH-000118,-1.32835805562847
ACH-000120,-1.453359991390921
ACH-000123,-1.3952610398497252
ACH-000127,-1.5940564540750242
ACH-000128,-1.2338160458308007
ACH-000132,-1.6582982664349135
ACH-000133,-1.3667828763848808
ACH-000137,-1.518120291510524
ACH-000138,-1.4735068231450241
ACH-000142,-1.3006011050310569
ACH-000143,-1.6632621157268528
ACH-000146,-1.640082693717675
ACH-000148,-1.4825588507543144
ACH-000150,-1.6181103032039792
ACH-000152,-1.2253158570429223
ACH-000153,-1.398555453243825
ACH-000159,-1.4079556839204972
ACH-000160,-1.721895979344637
ACH-000163,-1.2808861054875085
ACH-000167,-1.4539222403036274
ACH-000168,-1.385990900338012
ACH-000169,-1.5285028361616946
ACH-000178,-1.4289856048705554
ACH-000183,-1.3978066393043485
ACH-000188,-1.4462432788231578
ACH-000189,-1.5353485701543683
ACH-000190,-1.2622732295279004
ACH-000198,-1.6033814804348094
ACH-000203,-1.2505059042865116
ACH-000204,-1.1557197650841844
ACH-000206,-2.0855695289602108
ACH-000207,-1.3884180213512047
ACH-000208,-1.6177908495807087
