,HIST2H3A (333932)
ACH-000364,-1.3951979504538856
ACH-000365,-0.9964896709382972
ACH-000366,-1.1131881526895169
ACH-000368,-0.9939009793335396
ACH-000374,-1.6087336217565542
ACH-000375,-0.7785278817371414
ACH-000376,-1.3069046069789825
ACH-000381,-0.9480444895548912
ACH-000383,-1.2255727438443529
ACH-000387,-1.0392909745231853
ACH-000389,-1.1574730122358992
ACH-000390,-1.4377491202399084
ACH-000393,-1.2667434411898515
ACH-000395,-1.0988592345545407
ACH-000396,-0.9161266949249072
ACH-000397,-0.9610582537863784
ACH-000401,-1.6875683246264883
ACH-000402,-0.957688552681369
ACH-000403,-1.3516387685557458
ACH-000404,-1.3417030367249752
ACH-000406,-1.2502745415068055
ACH-000407,-1.0672544502943495
ACH-000408,-0.9812234052083568
ACH-000410,-1.1992083264238935
ACH-000411,-1.174881417517592
ACH-000414,-1.2552886673738166
ACH-000415,-1.0467289016892272
ACH-000416,-1.1998651970974568
ACH-000420,-1.0529514891650202
ACH-000421,-1.355502100134429
ACH-000424,-1.3234174456788943
ACH-000425,-0.9744646796576008
ACH-000426,-1.7794115332949898
ACH-000427,-1.0887791353505394
ACH-000433,-1.3635274968692703
ACH-000435,-1.1647980430795453
ACH-000436,-1.5878912665641418
ACH-000444,-1.0263981800101571
ACH-000445,-0.965192785118166
ACH-000448,-1.0419651794132685
ACH-000450,-1.3468992941601676
ACH-000452,-1.0902679255565355
ACH-000454,-1.5147042990987272
ACH-000458,-1.2654877429776084
ACH-000459,-1.4227645488399596
ACH-000460,-0.9708997093452556
ACH-000461,-1.3318310962809228
ACH-000463,-1.0974853722298872
ACH-000464,-1.1582502953717948
ACH-000466,-1.4262682309357817
ACH-000467,-1.1849055031420588
ACH-000468,-1.2393727756590522
ACH-000469,-0.919857992396776
ACH-000470,-1.3757277416197342
ACH-000471,-1.1587117813831889
ACH-000472,-0.9100103337413026
ACH-000473,-0.9841877749570312
ACH-000475,-1.2253348926614152
ACH-000476,-1.1321661902801976
ACH-000477,-1.1000090076500173
ACH-000479,-0.8207509265216841
ACH-000480,-0.9883121816864308
ACH-000481,-1.2237728643668642
ACH-000483,-1.2515227559462376
ACH-000484,-0.9974546843778472
ACH-000485,-1.2384250508755823
ACH-000486,-1.2108063390062636
ACH-000487,-1.4174193503521768
ACH-000488,-1.1326281408703924
ACH-000490,-0.9835208883221941
ACH-000491,-1.2492642693175418
ACH-000495,-1.0826778627005331
ACH-000496,-1.3324984412096958
ACH-000499,-1.038230128141604
ACH-000500,-1.3946130534854004
ACH-000502,-1.1470014918132088
ACH-000503,-1.3452880592740617
ACH-000505,-1.3097558822424455
ACH-000507,-1.2466946615449803
ACH-000510,-1.200957957292831
ACH-000511,-1.429711490418852
ACH-000512,-0.8906200075315518
ACH-000516,-1.1749690743751453
ACH-000517,-1.5391488148505967
ACH-000518,-1.221330883163597
ACH-000520,-1.2145167162414805
ACH-000521,-1.4176610267975536
ACH-000522,-1.1783291207594595
ACH-000524,-0.7500297463493416
ACH-000527,-0.9068285009500756
ACH-000528,-1.0325469928607478
ACH-000537,-1.1517981310175949
ACH-000541,-1.2463865894076394
ACH-000542,-1.0465050953792725
ACH-000544,-1.117117018757388
ACH-000545,-1.062028148022769
ACH-000547,-2.3669574907766098
ACH-000548,-1.1576902189456926
ACH-000549,-1.0519663544204128
ACH-000550,-1.1493243534256274
ACH-000552,-1.3594057012873595
ACH-000556,-1.2561237682031912
ACH-000557,-1.712365190140771
ACH-000569,-0.926526915758878
ACH-000570,-0.7335049386891688
ACH-000571,-0.9744871615959029
ACH-000573,-1.0521043176104037
ACH-000576,-1.0788605226356405
ACH-000579,-1.3986566563595064
ACH-000580,-0.9596732054823598
ACH-000584,-1.0423241734607769
ACH-000585,-1.0849833990863835
ACH-000588,-1.4670177633018082
ACH-000589,-1.4343779488954929
ACH-000591,-0.9554798293526556
ACH-000593,-1.31691185214662
ACH-000600,-1.1274494774048651
ACH-000601,-0.9798183232251828
ACH-000605,-1.1731238865813811
ACH-000606,-1.2647939158854942
ACH-000608,-1.0103814569842682
ACH-000614,-0.8791190667831816
ACH-000616,-1.409264738629758
ACH-000618,-1.0211698974986694
ACH-000619,-1.2729025177628448
ACH-000620,-1.0154637407888476
ACH-000621,-1.0317314566402482
ACH-000622,-0.9995292093220346
ACH-000623,-1.089431553878507
ACH-000624,-1.0586487024704392
ACH-000627,-1.1518435319709175
ACH-000630,-0.8989850477509945
ACH-000631,-0.7641787100618653
ACH-000632,-1.2354466112675877
ACH-000633,-1.2408021695820548
ACH-000637,-1.3675715657051355
ACH-000638,-1.2917439089200904
ACH-000646,-0.9213729117526172
ACH-000647,-1.125289241440773
ACH-000648,-1.0257876604052654
ACH-000649,-1.2499891096049522
ACH-000651,-1.0063535271411028
ACH-000652,-1.034009755260725
ACH-000653,-1.4366704818156188
ACH-000657,-1.2694781691565902
ACH-000658,-1.6096705111832597
ACH-000661,-0.9748658920886932
ACH-000662,-1.175140287184604
ACH-000663,-0.9261668010093612
ACH-000665,-1.3083743684927958
ACH-000671,-1.3593200863213764
ACH-000672,-1.0838966540928543
ACH-000673,-1.0384390901122542
ACH-000676,-1.1544270976304958
ACH-000677,-1.3718497561367802
ACH-000681,-1.1770407625714148
ACH-000683,-1.1674413562110129
ACH-000684,-1.3651820422697631
ACH-000688,-1.0726173680430993
ACH-000693,-1.1449716677158446
ACH-000694,-1.1347965479398492
ACH-000695,-0.9387988474531423
ACH-000696,-1.2213840834643146
ACH-000697,-1.00565318768394
ACH-000699,-0.7769791249085981
ACH-000701,-1.6288516523697432
ACH-000706,-1.0371701070446298
ACH-000711,-1.1141838328373561
ACH-000713,-1.1117695181633611
ACH-000714,-1.3230188471346984
ACH-000718,-1.0132479971375103
ACH-000720,-1.312220411956314
ACH-000721,-1.298736008579762
ACH-000724,-1.7391711308047766
ACH-000725,-1.3173450043227133
ACH-000732,-1.1077692996982749
ACH-000734,-1.4088475923053947
ACH-000735,-1.0902178829556906
ACH-000736,-1.0938639507828904
ACH-000738,-0.9692164333611728
ACH-000746,-1.2700596040053709
ACH-000747,-1.305138694998318
ACH-000748,-1.1632298340434049
ACH-000753,-1.6303997440524391
ACH-000756,-1.5551542773646565
ACH-000757,-1.2113731791441775
ACH-000758,-1.102087351481719
ACH-000760,-1.402355965803901
ACH-000762,-1.4408512817587245
ACH-000763,-1.4636159378516864
ACH-000764,-0.9187434232962104
ACH-000765,-1.362709256709174
ACH-000766,-1.1896424278815354
ACH-000767,-1.2015530853055485
ACH-000768,-1.1454762195216122
ACH-000769,-1.0742283920166988
ACH-000770,-1.5198036672430355
ACH-000771,-1.1360844978530913
ACH-000773,-1.0390205364097558
ACH-000776,-1.2444018775310777
ACH-000777,-1.207480499102224
ACH-000778,-1.0339892030140505
ACH-000781,-1.1425297538551853
ACH-000782,-0.9454117625261608
ACH-000783,-1.4173530611599952
ACH-000784,-0.9351469443460512
ACH-000785,-1.4463794737033129
ACH-000787,-1.5195165095437968
ACH-000788,-0.9863675344453154
ACH-000791,-1.3230721261348175
ACH-000792,-1.3529437431209066
ACH-000794,-1.228601210292009
ACH-000796,-1.0125090669337828
ACH-000798,-0.8882970256855748
ACH-000799,-0.8837122383733953
ACH-000800,-3.18452546246762
ACH-000802,-1.3193598343812245
ACH-000804,-1.43624487038865
ACH-000805,-1.2818348479757429
ACH-000809,-1.000043304550419
ACH-000810,-1.270347386129307
ACH-000811,-0.8638543591165934
ACH-000817,-0.8707648915326877
ACH-000819,-0.9411514687822744
ACH-000820,-0.7096224575012501
ACH-000821,-1.6534772659990995
ACH-000822,-1.0354124613053384
ACH-000823,-1.0547246664477934
ACH-000824,-1.166080537402231
ACH-000827,-1.2148691157706162
ACH-000829,-1.1659406150503828
ACH-000831,-1.2430163741806557
ACH-000832,-1.13525223269052
ACH-000833,-1.4650165816814165
ACH-000834,-1.023097213197996
ACH-000835,-1.052796919015617
ACH-000836,-1.3224683776149873
ACH-000837,-1.4695916546125607
ACH-000838,-1.2454074716768313
ACH-000839,-1.1731730760157564
ACH-000840,-1.4229613770439438
ACH-000841,-1.3024992744987052
ACH-000843,-1.2472655370771704
ACH-000846,-1.1045862909293502
ACH-000847,-0.9017635514374064
ACH-000848,-1.1635789316935894
ACH-000849,-1.0066155429860573
ACH-000851,-1.0836471208073504
ACH-000855,-0.9179058424273476
ACH-000856,-1.186467872595717
ACH-000858,-1.0151202328662867
ACH-000859,-1.1333555276131817
ACH-000861,-1.2906104386346942
ACH-000862,-0.9627010258464062
ACH-000865,-1.1866756034929835
ACH-000866,-1.0232270508126935
ACH-000867,-1.2630109164691583
ACH-000869,-1.1644354532372716
ACH-000872,-1.0985532958270638
ACH-000873,-0.8810430536900065
ACH-000876,-1.1085701229281415
ACH-000878,-1.1748359841313338
ACH-000880,-0.8642810644736051
ACH-000881,-1.5267882510435038
ACH-000882,-1.1196792055886866
ACH-000884,-1.1835473440602842
ACH-000885,-0.969007294452303
ACH-000887,-1.278171597415725
ACH-000889,-1.3504263094492792
ACH-000896,-1.2004209124348608
ACH-000898,-1.0834226647863172
ACH-000900,-1.1986863526975349
ACH-000901,-1.0730145026884454
ACH-000905,-1.2762469762429112
ACH-000906,-1.058127729737056
ACH-000907,-1.3098267230420844
ACH-000910,-0.8541916437715501
ACH-000911,-1.1548757082206251
ACH-000912,-1.5591437156265648
ACH-000913,-1.6764341566961498
ACH-000915,-1.4442901130016308
ACH-000916,-0.9341641173146129
ACH-000917,-1.0923273710976051
ACH-000920,-1.2516532433601022
ACH-000921,-1.2264859891555604
ACH-000924,-0.9827595601060146
ACH-000926,-1.1398679129777358
ACH-000928,-1.2141047600492951
ACH-000929,-1.3983912462349568
ACH-000932,-0.9698815581510208
ACH-000935,-1.1003147748405178
ACH-000936,-1.195450366078763
ACH-000937,-1.2543193868687494
ACH-000938,-1.3167668306589173
ACH-000939,-1.9279652990483047
ACH-000941,-2.0309061596969897
ACH-000943,-1.3841045229397542
ACH-000946,-1.0647383922525722
ACH-000947,-1.1972694256875993
ACH-000948,-1.0495275622895603
ACH-000950,-1.0154400910443202
ACH-000953,-1.3226145024773803
ACH-000954,-1.0688110062488596
ACH-000957,-1.1713523625096016
ACH-000958,-0.6513247965889689
ACH-000960,-1.2185109264298544
ACH-000963,-1.4876304364181983
ACH-000968,-1.3802058255827068
ACH-000969,-1.0409662268143305
ACH-000972,-0.642537205240511
ACH-000973,-1.0582916197576326
ACH-000974,-1.129745097641337
ACH-000978,-2.9063201894641337
ACH-000984,-1.2877972342880557
ACH-000986,-0.912935403871172
ACH-000988,-1.0180983685146774
ACH-000993,-1.0393287907441346
ACH-000994,-0.9207273554154628
ACH-000996,-1.1334264515480468
ACH-001001,-1.248237584233039
ACH-001020,-1.0515014270122198
ACH-001028,-1.2105058483066966
ACH-001031,-0.7743108016544584
ACH-001038,-0.9242982866247922
ACH-001048,-1.039636200364538
ACH-001050,-0.9994171318133171
ACH-001053,-1.1656760465581295
ACH-001054,-1.022185584889227
ACH-001061,-1.1349108477547811
ACH-001067,-1.0479561659772614
ACH-001075,-0.9829097448300648
ACH-001096,-1.3855254198032712
ACH-001111,-0.9338377106662092
ACH-001119,-0.9958392927894156
ACH-001128,-1.0049904810514472
ACH-001134,-0.999351850405348
ACH-001151,-1.2635478210118882
ACH-001163,-1.5703222841898616
ACH-001164,-1.278347281086528
ACH-001183,-1.041698701016661
ACH-001192,-0.9718640132465072
ACH-001193,-1.5991273088345417
ACH-001196,-1.3094541753663869
ACH-001197,-1.0824484912519454
ACH-001205,-0.9587217289813322
ACH-001211,-1.1960554640012873
ACH-001212,-1.3877547336270202
ACH-001228,-1.4336923818859375
ACH-001232,-1.0844618855610857
ACH-001239,-1.0595151183687472
ACH-001270,-1.0690274212811508
ACH-001274,-1.2729734088466709
ACH-001275,-0.9222179689487118
ACH-001277,-1.1037567855798056
ACH-001278,-1.4546575512497404
ACH-001280,-1.0933073545754008
ACH-001283,-0.9096570258938496
ACH-001289,-1.064057797357305
ACH-001300,-1.0397848784486692
ACH-001301,-0.9821057939993812
ACH-001302,-1.009010805784945
ACH-001306,-1.2345779386966151
ACH-001318,-1.4313726207412871
ACH-001322,-0.9248711067265027
ACH-001328,-1.0935524771444494
ACH-001332,-1.0938193356343735
ACH-001336,-1.0163975767273146
ACH-001346,-1.2387954603908835
ACH-001353,-1.268816239141271
ACH-001354,-2.2381628759970624
ACH-001367,-0.8964630239085507
ACH-001368,-1.086669459451897
ACH-001374,-0.7923338016261326
ACH-001377,-1.1332299921596969
ACH-001380,-1.2588508163194538
ACH-001391,-0.9762859716978528
ACH-001408,-1.0780163786886714
ACH-001430,-1.1434235110632287
ACH-001431,-1.2192432170698866
ACH-001450,-1.1159441645016828
ACH-001496,-1.409844162108165
ACH-001500,-0.9470742104311896
ACH-001523,-1.3016086293591518
ACH-001532,-1.1679199533693987
ACH-001550,-1.1318519698905334
ACH-001552,-1.0341512454458202
ACH-001554,-1.2729180182273911
ACH-001654,-1.0437115687951328
ACH-001735,-1.0860235851605315
ACH-001736,-1.2828610506956526
ACH-001737,-1.350777363492237
ACH-001740,-1.3865334368880198
ACH-001745,-1.217807516105431
ACH-001765,-1.6735402452514707
