,HM13 (81502)
ACH-000281,-0.08568999116996817
ACH-000288,-0.31922754754426597
ACH-000291,-0.27657806983147243
ACH-000293,-0.06909331884260031
ACH-000294,-0.3537419464902551
ACH-000295,0.026328325123203527
ACH-000296,-0.2613815818757688
ACH-000302,-0.14707233864674096
ACH-000304,-0.003868858325740221
ACH-000307,-0.12109623897513573
ACH-000308,-0.27810286169683657
ACH-000310,-0.17585270417805635
ACH-000311,-0.09914138799583272
ACH-000312,-0.09590690778225104
ACH-000315,0.07515828248873445
ACH-000316,-0.10633133249310568
ACH-000317,-0.274547325159967
ACH-000318,-0.05190786656088302
ACH-000319,-0.12064373632243215
ACH-000320,0.09411879553451116
ACH-000322,0.14857055801431931
ACH-000323,-0.16587196154954484
ACH-000324,-0.25470268479562685
ACH-000329,-0.2582361475861929
ACH-000330,-0.3288066481451892
ACH-000331,-0.44202525902143336
ACH-000332,-0.16683950247676846
ACH-000334,-0.0009943500522334946
ACH-000335,-0.2761291935283293
ACH-000336,-0.2613695618086537
ACH-000337,0.04772806215375181
ACH-000338,-0.3718425659249151
ACH-000339,-0.07702579362147847
ACH-000341,-0.058698795829602336
ACH-000348,-0.23958518211147614
ACH-000350,-0.14934019246806346
ACH-000352,-0.2627394591121821
ACH-000356,-0.21462770356719693
ACH-000361,-0.1628305857788757
ACH-000362,-0.1320047398038883
ACH-000363,-0.06697665459583314
ACH-000364,-0.053599758372536666
ACH-000365,-0.10519954485734853
ACH-000366,-0.1881467395293141
ACH-000368,-0.2342755985458089
ACH-000374,-0.2807956331584799
ACH-000375,-0.04788284475619031
ACH-000376,-0.3090560430235283
ACH-000381,-0.2736499027544679
ACH-000383,-0.18321853909575955
ACH-000387,-0.18428566555502232
ACH-000389,0.03816417875968768
ACH-000390,-0.07149815953839415
ACH-000393,-0.125104844541466
ACH-000395,-0.2765238581502272
ACH-000396,-0.7475429215146371
ACH-000397,-0.11977249855793158
ACH-000401,-0.2136961244741683
ACH-000402,-0.14653141169161807
ACH-000403,-0.16712745813341254
ACH-000404,-0.16078786080704002
ACH-000406,-0.007328365731012358
ACH-000407,-0.2058792343070754
ACH-000408,-0.46201807220559393
ACH-000410,-0.014156797797382041
ACH-000411,-0.16538296798529986
ACH-000414,-0.08910407284914547
ACH-000415,-0.2602889450899163
ACH-000416,-0.04872356152235615
ACH-000420,-0.21293245140664496
ACH-000421,-0.17904371851075065
ACH-000424,-0.29215070892151923
ACH-000425,-0.06187344855740276
ACH-000426,-0.1622908233232134
ACH-000427,-0.3531134616081242
ACH-000433,-0.5155919344323169
ACH-000435,-0.1069528273056867
ACH-000436,-0.16100640888824952
ACH-000444,0.03714970309965124
ACH-000445,-0.2697895486004052
ACH-000448,-0.1231050061960336
ACH-000450,-0.19651806062918853
ACH-000452,-0.022944767672854985
ACH-000454,0.07323494630879536
ACH-000458,-0.2411822167110917
ACH-000459,-0.03543025473860513
ACH-000460,-0.08965144358877435
ACH-000461,-0.3343534135486526
ACH-000463,-0.17234623865888898
ACH-000464,-0.105444523735577
ACH-000466,-0.28595626303015204
ACH-000467,-0.1918968349205125
ACH-000468,-0.14379258577414195
ACH-000469,-0.26462184209054496
ACH-000470,-0.2551163802387457
ACH-000471,-0.15151785542451618
ACH-000472,-0.18235381493036346
ACH-000473,0.06287012598665763
ACH-000475,-0.21632977239389134
ACH-000476,-0.13553305136489366
ACH-000477,-0.1725175400168784
ACH-000479,-0.19593392621336808
ACH-000480,-0.3956797811449579
ACH-000481,-0.04838904043696378
ACH-000483,-0.1451626434911855
ACH-000484,-0.3035914416910618
ACH-000485,-0.30200437025508353
ACH-000486,-0.17267295684054831
ACH-000487,-0.1339016363105387
ACH-000488,-0.1465373869142245
ACH-000490,-0.2854131919362517
ACH-000491,-0.04891091224944698
ACH-000495,-0.08703646453863621
ACH-000496,-0.4711662743809304
ACH-000499,-0.05202557085567778
ACH-000500,0.019980337450325986
ACH-000502,-0.2648812217601022
ACH-000503,-0.15374570003848315
ACH-000505,-0.0907794685339085
ACH-000507,-0.0534983509942863
ACH-000510,-0.24346158501261864
ACH-000511,-0.2814419877697084
ACH-000512,-0.2054342004639123
ACH-000516,-0.17918980995773867
ACH-000517,-0.13721818227583207
ACH-000518,-0.13815714879197435
ACH-000520,-0.3953538241671029
ACH-000521,-0.02143728237468717
ACH-000522,-0.1942923016339876
ACH-000524,-0.17793965200670325
ACH-000527,-0.14631323949359554
ACH-000528,0.026638574653549487
ACH-000537,-0.3004807888640476
ACH-000541,0.03953146862284927
ACH-000542,-0.1094455532285148
ACH-000544,-0.2325879968624858
ACH-000545,-0.04241022099194805
ACH-000547,-0.1976811780994852
ACH-000548,-0.2260312797551776
ACH-000549,-0.18142216843572964
ACH-000550,0.02950734303452354
ACH-000552,-0.19757102813163133
ACH-000556,-0.029821250808005312
ACH-000557,-0.16304991199167618
ACH-000569,0.02858357303669538
ACH-000570,-0.19781271792062655
ACH-000571,-0.17456833684228193
ACH-000573,-0.06434786355547856
ACH-000576,-0.2218846483335992
ACH-000579,-0.2725480737732206
ACH-000580,0.14043720764516385
ACH-000584,-0.0012206568169023946
ACH-000585,0.21031427825368332
ACH-000588,-0.12995270292755198
ACH-000589,-0.2244684727258091
ACH-000591,-0.034877102286960844
ACH-000593,0.030765613280664107
ACH-000600,-0.19062567968542726
ACH-000601,-0.16526448913214045
ACH-000605,-0.27002935337609313
ACH-000606,-0.16619812005349835
ACH-000608,0.011142977876969726
ACH-000614,-0.18572868693901576
ACH-000616,-0.11274332241512446
ACH-000618,-0.12841939519618426
ACH-000619,-0.15128760921048173
ACH-000620,-0.1113709331891854
ACH-000621,0.017176728099548018
ACH-000622,-0.2436582298826189
ACH-000623,-0.18126489736061674
ACH-000624,-0.16186168343712126
ACH-000627,-0.22780152210540866
ACH-000630,0.007359137272723869
ACH-000631,-0.06779677049570577
ACH-000632,-0.1187189371314104
ACH-000633,-0.43694899781301466
ACH-000637,-0.1785699267756267
ACH-000638,-0.224677295654025
ACH-000646,-0.1242114638197906
ACH-000647,-0.15734738893405165
ACH-000648,-0.5105017146293978
ACH-000649,-0.21993546509197093
ACH-000651,-0.09315584130962824
ACH-000652,-0.15056959606728668
ACH-000653,-0.2845380144215407
ACH-000657,-0.18154755534333608
ACH-000658,-0.05844139947630191
ACH-000661,-0.389044485098753
ACH-000662,0.02520671320341301
ACH-000663,-0.4250932048483381
ACH-000665,-0.4037001107311757
ACH-000671,-0.3180354534957111
ACH-000672,-0.33830552130659874
ACH-000673,-0.13690357291983002
ACH-000676,-0.11497672281455655
ACH-000677,-0.26704820763927883
ACH-000681,-0.19253967642865785
ACH-000683,-0.1841436979641047
ACH-000684,-0.2689451483310301
ACH-000688,-0.1413668139040716
ACH-000693,-0.10604314937404123
ACH-000694,-0.05248056576065431
ACH-000695,0.10121171374893327
ACH-000696,-0.09945511654015607
ACH-000697,-0.03121156962594708
ACH-000699,-0.2468072593761721
ACH-000701,-0.09868249905082932
ACH-000706,-0.13187538022012238
ACH-000711,0.01811176650793997
ACH-000713,-0.43351527166997467
ACH-000714,-0.04017861606029195
ACH-000718,-0.3555351659075883
ACH-000720,-0.2116543436545809
ACH-000721,-0.1212720480631298
ACH-000724,-0.22491052047760485
ACH-000725,-0.16450918823311292
ACH-000732,-0.1387502300246749
ACH-000734,-0.255304020897156
ACH-000735,-0.3347935145238649
ACH-000736,-0.07225547836136698
ACH-000738,0.025097413186329538
ACH-000746,-0.05674244164657154
ACH-000747,-0.31864854496663264
ACH-000748,-0.2792614205416325
ACH-000753,-0.13144272821957406
ACH-000756,-0.21333311228460666
ACH-000757,0.1527437077558285
ACH-000758,-0.22760768953562596
ACH-000760,-0.3181676335142024
ACH-000762,0.10440735122680868
ACH-000763,-0.12047846664386473
ACH-000764,-0.27220728858917753
ACH-000765,0.10463638455166502
ACH-000766,-0.2488856907121303
ACH-000767,-0.14570600693096014
ACH-000768,-0.2533173829467227
ACH-000769,-0.6420809798044741
ACH-000770,-0.1820728314825888
ACH-000771,-0.12503717582053234
ACH-000773,-0.18222867069886056
ACH-000776,-0.2712226221741245
ACH-000777,0.050254871460246785
ACH-000778,-0.1717720274428409
ACH-000781,-0.20497297060530886
ACH-000782,-0.11423663110517188
ACH-000783,-0.2746983410929213
ACH-000784,-0.16914204436021768
ACH-000785,-0.04026264845095568
ACH-000787,-0.1403026177499007
ACH-000788,-0.09811160510247914
ACH-000791,-0.13089427164890846
ACH-000792,0.0764166255465899
ACH-000794,-0.13079140360981628
ACH-000796,-0.22389988479603454
ACH-000798,0.056859979176478816
ACH-000799,-0.2540056521628425
ACH-000800,-0.04291677048451352
ACH-000802,-0.02178219927973565
ACH-000804,-0.15722400235482006
ACH-000805,-0.0099522169172437
ACH-000809,-0.2103110299485532
ACH-000810,-0.26645092312425195
ACH-000811,-0.08724994564706258
ACH-000817,-0.12311093302544272
ACH-000819,-0.08467587319651257
ACH-000820,-0.13910992079003048
ACH-000821,0.19829750364820128
ACH-000822,-0.1956326430717959
ACH-000823,-0.31151092297805666
ACH-000824,-0.07663250283108311
ACH-000827,-0.2045081064358188
ACH-000829,-0.2595682059973912
ACH-000831,-0.19260549201160532
ACH-000832,-0.2129803432408444
ACH-000833,0.19895863479396936
ACH-000834,-0.3216963858685005
ACH-000835,-0.04109070731327832
ACH-000836,-0.2804615025196018
ACH-000837,-0.045306864627772316
ACH-000838,-0.1539860693893782
ACH-000839,-0.07379418692118345
ACH-000840,-0.10635428442403934
ACH-000841,-0.022474592842580486
ACH-000843,-0.1736758418857378
ACH-000846,-0.34098432216859903
ACH-000847,-0.21393931453092974
ACH-000848,-0.3143992666332469
ACH-000849,-0.042233968170670697
ACH-000851,-0.22905582113126766
ACH-000855,-0.02628580422843716
ACH-000856,-0.1426169882355875
ACH-000858,-0.38251083728879226
ACH-000859,-0.26273504637091954
ACH-000861,-0.06775755634960239
ACH-000862,-0.07496206114436596
ACH-000865,-0.12915928668747909
ACH-000866,-0.12431993781128853
ACH-000867,-0.1777093282407343
ACH-000869,-0.29806711923452195
ACH-000872,-0.1641907103734241
ACH-000873,-0.14150171391741986
ACH-000876,-0.18268425124910145
ACH-000878,-0.4476794587581289
ACH-000880,-0.25897949070029513
ACH-000881,-0.06385403960676023
ACH-000882,-0.2803171887372978
ACH-000884,0.12247271017099814
ACH-000885,-0.046429163789112764
ACH-000887,-0.06075285829307275
ACH-000889,0.017700371752737327
ACH-000896,-0.05202856868779617
ACH-000898,-0.233229380031276
ACH-000900,-0.1758530029946498
ACH-000901,-0.1641565558042667
ACH-000905,-0.05793836721283455
ACH-000906,-0.15622801595666466
ACH-000907,-0.3353228202908199
ACH-000910,-0.08003045713507473
ACH-000911,-0.265344977780832
ACH-000912,-0.18234039883756836
ACH-000913,-0.3636062971562746
ACH-000915,-0.1493643616310878
ACH-000916,0.1469931845303198
ACH-000917,-0.3205609854566372
ACH-000920,-0.4225615748941986
ACH-000921,-0.3332047916296115
ACH-000924,-0.15714767612959166
ACH-000926,-0.2793338348183656
ACH-000928,-0.1935002236531672
ACH-000929,-0.37643146861872695
ACH-000932,-0.15867623474165835
ACH-000935,-0.12122995965698324
ACH-000936,-0.15657063315989922
ACH-000937,-0.09596029409035498
ACH-000938,-0.21937819261984756
ACH-000939,-0.2390679038409755
ACH-000941,-0.34931974157787865
ACH-000943,-0.028125190624804283
ACH-000946,-0.045231250506706566
ACH-000947,-0.020088506575501614
ACH-000948,-0.08707835172178319
ACH-000950,-0.1622145945733578
ACH-000953,-0.2776979820125631
ACH-000954,-0.61306356086923
ACH-000957,-0.08638530600883945
ACH-000958,-0.3049198733041339
ACH-000960,-0.26226723430326554
ACH-000963,-0.2816449413061534
ACH-000968,-0.15926735217237306
ACH-000969,-0.25759517641549234
ACH-000972,-0.1559111233603913
ACH-000973,-0.2514896198987344
ACH-000974,-0.18660427938852145
ACH-000978,-0.2244963370470428
ACH-000984,-0.21050506920402895
ACH-000986,-0.11490946833242913
ACH-000988,0.09181244509768824
ACH-000993,-0.299958396559368
ACH-000994,-0.20432498186066791
ACH-000996,-0.2882327809349817
ACH-001001,-0.10389928714997904
ACH-001020,0.01815193935286141
ACH-001028,-0.16389659095145534
ACH-001031,-0.19983432453263572
ACH-001038,-0.23839136274337594
ACH-001048,-0.2940578975795825
ACH-001050,-0.16085281380191754
ACH-001053,-0.015760959953893747
ACH-001054,-0.1471806644161772
ACH-001061,-0.2414800630089889
ACH-001067,-0.1211863270959822
ACH-001075,-0.23705912898124415
ACH-001096,-0.003024830475212301
ACH-001111,-0.26780300942523644
ACH-001119,-0.05975776559704
ACH-001128,-0.16215155173095264
ACH-001134,-0.2740106572448502
ACH-001151,-0.11207538023061267
ACH-001163,-0.397120695442957
ACH-001164,-0.14555363459612766
ACH-001183,-0.06971161772409537
ACH-001192,-0.25226571123175073
ACH-001193,-0.2094955384948913
ACH-001196,-0.2688860756674796
ACH-001197,-0.2705931843871861
ACH-001205,-0.0322485558904192
ACH-001211,0.030675511500765137
ACH-001212,-0.2843873324795845
ACH-001228,-0.06525167819331333
ACH-001232,-0.2697877492485872
ACH-001239,-0.13057609121566402
ACH-001270,-0.12956834757893385
ACH-001274,-0.12898955235385176
ACH-001275,-0.2925386337692289
ACH-001277,-0.27242240523434097
ACH-001278,-0.1905315304752445
ACH-001280,-0.29689106584194463
ACH-001283,-0.04899620905375527
ACH-001289,-0.2105436129960481
ACH-001300,-0.13076709762205005
ACH-001301,-0.16391951722850526
ACH-001302,-0.19389539601909264
ACH-001306,-0.22960916438077755
ACH-001318,-0.21693533804814247
ACH-001322,0.03557989963559601
ACH-001328,-0.053409360323572484
ACH-001332,0.01866674673679497
ACH-001336,-0.1088673502312882
ACH-001346,-0.09389517648595226
ACH-001353,-0.2940638629931034
ACH-001354,-0.1968535364982444
ACH-001367,0.052352382114584935
ACH-001368,-0.2176451759349187
ACH-001374,-0.3150009880309781
ACH-001377,-0.2753295769424042
ACH-001380,-0.059002686657080826
ACH-001391,-0.1777585742856258
ACH-001408,-0.2291756879402449
ACH-001430,-0.06692939861362261
ACH-001431,-0.07726270096740392
ACH-001450,-0.13134917044641467
ACH-001496,-0.17607237797353315
ACH-001500,-0.4020194469829851
ACH-001523,-0.08877081891532188
ACH-001532,-0.08986952901338106
ACH-001550,-0.14325546806942827
ACH-001552,0.15826738590762834
ACH-001554,-0.2491830667198415
ACH-001654,-0.177446352044052
ACH-001735,-0.16771150803146576
ACH-001736,-0.15953358525460404
ACH-001737,-0.3431989027135067
ACH-001740,-0.2478565099419268
ACH-001745,-0.2722449844058483
ACH-001765,-0.030262177925063086
