,SASS6 (163786)
ACH-000244,-0.8877237222085482
ACH-000246,-0.9957513115322348
ACH-000248,-0.7549835329614939
ACH-000250,-1.0455070721044415
ACH-000251,-1.239990328881161
ACH-000252,-0.9624155521018974
ACH-000253,-0.9288574182222256
ACH-000255,-0.8962290983461808
ACH-000256,-0.3243427880041505
ACH-000257,-0.6833843747770135
ACH-000258,-0.6965653940451554
ACH-000259,-0.7112803685483405
ACH-000260,-1.025845830400049
ACH-000261,-0.4684273096303407
ACH-000262,-0.8945718546465159
ACH-000263,-0.7443145006217563
ACH-000264,-0.8258910731426341
ACH-000265,-0.8180742024761752
ACH-000266,-0.8206365913485829
ACH-000272,-1.0259942619871742
ACH-000274,-0.8092236966572218
ACH-000277,-0.5189682488039837
ACH-000278,-0.9780470690463978
ACH-000279,-0.9374930810463395
ACH-000280,-0.6983196453881576
ACH-000281,-0.9649439156457632
ACH-000288,-0.6503616314599687
ACH-000291,-1.076202907547865
ACH-000293,-0.6811481128440017
ACH-000294,-0.8539561867457421
ACH-000295,-0.8681158981837452
ACH-000296,-0.7797572091593903
ACH-000302,-0.9226149851277754
ACH-000304,-1.4086729422906017
ACH-000307,-1.1217956700293652
ACH-000308,-0.8029978829046442
ACH-000310,-0.8174590819300827
ACH-000311,-0.8227154340960546
ACH-000312,-0.7913905186239126
ACH-000315,-0.6976338390848349
ACH-000316,-0.8594957541283285
ACH-000317,-1.000907603310295
ACH-000318,-0.8082381280535113
ACH-000319,-0.8783748913721281
ACH-000320,-0.6306222316494664
ACH-000322,-0.6641881669152607
ACH-000323,-0.9395529148505328
ACH-000324,-0.5985590290283799
ACH-000329,-0.5282578782240408
ACH-000330,-0.7800664015787264
ACH-000331,-1.0103305473138713
ACH-000332,-1.0111253375074738
ACH-000334,-0.5236203066623992
ACH-000335,-0.9629597496838148
ACH-000336,-0.5594401334384571
ACH-000337,-0.7313606191274388
ACH-000338,-0.6717750010438814
ACH-000339,-0.7864601393648077
ACH-000341,-1.0668989538169742
ACH-000348,-0.5210356025965556
ACH-000350,-0.7487905621190447
ACH-000352,-0.9611903990831876
ACH-000356,-0.8611659782962645
ACH-000361,-0.8445615409030401
ACH-000362,-0.4472109294652852
ACH-000363,-0.8751319038627958
ACH-000364,-1.0415444075236482
ACH-000365,-0.7416631660093373
ACH-000366,-1.0354140265241414
ACH-000368,-0.6962627372525071
ACH-000374,-0.9729382819467854
ACH-000375,-0.9268669325096408
ACH-000376,-0.7700318740363591
ACH-000381,-0.8596100973858588
ACH-000383,-1.1308927734100362
ACH-000387,-0.9983627747270268
ACH-000389,-0.8879086574904701
ACH-000390,-1.1855648780114303
ACH-000393,-0.8248752903737008
ACH-000395,-0.8554457496256378
ACH-000396,-0.663770023405313
ACH-000397,-1.0924655912031564
ACH-000401,-0.9288154126362036
ACH-000402,-0.4695763073158597
ACH-000403,-0.7978454577140695
ACH-000404,-1.335042440541245
ACH-000406,-0.7181818637432423
ACH-000407,-0.9285129470034869
ACH-000408,-1.0269430545266072
ACH-000410,-0.6857426742761203
ACH-000411,-0.9996372829908464
ACH-000414,-0.7420058328403304
ACH-000415,-1.0274010205465025
ACH-000416,-0.6546256288604481
ACH-000420,-0.9547146735042988
ACH-000421,-1.1664421937866305
ACH-000424,-0.8500685290547078
ACH-000425,-0.8667767976676926
ACH-000426,-1.3006117493472311
ACH-000427,-0.7702962476810549
ACH-000433,-0.9229515915633084
ACH-000435,-1.008612814838854
ACH-000436,-0.9738136483185176
ACH-000444,-1.1913365422663251
ACH-000445,-0.5785832783370061
ACH-000448,-0.7422403194782847
ACH-000450,-1.0029208299887302
ACH-000452,-0.9124105722874971
ACH-000454,-1.009907618685022
ACH-000458,-1.0103369116051055
ACH-000459,-0.6475717599074887
ACH-000460,-0.9955496261496471
ACH-000461,-0.6958569494642155
ACH-000463,-1.0371204183814349
ACH-000464,-0.4949051453793419
ACH-000466,-0.9882582996108356
ACH-000467,-0.9477753596716048
ACH-000468,-0.8406108765436472
ACH-000469,-0.7947777556076742
ACH-000470,-0.8223349756725816
ACH-000471,-1.142507925033304
ACH-000472,-0.98357830212588
ACH-000473,-1.0311102958558236
ACH-000475,-1.112960704784709
ACH-000476,-0.8455416023089621
ACH-000477,-0.7354999078033274
ACH-000479,-0.8150658844326392
ACH-000480,-1.1028252577651414
ACH-000481,-0.8522901692678145
ACH-000483,-0.6949973424472768
ACH-000484,-1.0400293596270254
ACH-000485,-0.7261102061174787
ACH-000486,-0.8695032239817364
ACH-000487,-0.7348341624397372
ACH-000488,-0.6813901541556392
ACH-000490,-1.0325805644552943
ACH-000491,-0.6302406589026358
ACH-000495,-0.8220985697449121
ACH-000496,-0.9505323579534464
ACH-000499,-0.9638726269950864
ACH-000500,-0.939855220561277
ACH-000502,-0.9884028393206402
ACH-000503,-0.9560757415181372
ACH-000505,-0.7901849273765185
ACH-000507,-0.9909578515598712
ACH-000510,-0.9930859526188144
ACH-000511,-0.504746988188133
ACH-000512,-0.6888000407902612
ACH-000516,-0.8938321269574306
ACH-000517,-0.7031118372545092
ACH-000518,-0.9159917910202872
ACH-000520,-0.6721006341236347
ACH-000521,-0.7768562496073091
ACH-000522,-0.9496347168763721
ACH-000524,-0.5702129646281828
ACH-000527,-0.93323914151248
ACH-000528,-1.084746025743636
ACH-000537,-0.8112761957635596
ACH-000541,-1.20456022207644
ACH-000542,-1.0299212834614846
ACH-000544,-1.075810132976181
ACH-000545,-0.9860169730028184
ACH-000547,-1.0198701389060345
ACH-000548,-0.9234096895368514
ACH-000549,-1.0060240932251596
ACH-000550,-1.058703254024155
ACH-000552,-0.9226348291667938
ACH-000556,-0.5152309630937716
ACH-000557,-0.5236453822095538
ACH-000569,-0.7736745501949471
ACH-000570,-0.6799928870317304
ACH-000571,-0.5377260204112091
ACH-000573,-0.6175780387511857
ACH-000576,-0.7788987065746663
ACH-000579,-0.8402442289855225
ACH-000580,-1.099676969724551
ACH-000584,-0.9948581233636948
ACH-000585,-1.1120039143489464
ACH-000588,-0.919780523154692
ACH-000589,-0.8019703061143896
ACH-000591,-0.7551109057349555
ACH-000593,-0.8199279661115079
ACH-000600,-1.058251998062178
ACH-000601,-0.7855786056658322
ACH-000605,-0.8658444596740357
ACH-000606,-1.0001285516876293
ACH-000608,-0.4905002381686331
ACH-000614,-1.0306063922308328
ACH-000616,-0.7446925330961859
ACH-000618,-0.8262772817959064
ACH-000619,-0.8298895107534436
ACH-000620,-1.0095436973232157
ACH-000621,-0.7881137626702938
ACH-000622,-0.6846047739330267
ACH-000623,-0.4920165841350205
ACH-000624,-0.9770356042104399
ACH-000627,-0.9693265116502648
ACH-000630,-1.0748300834972595
ACH-000631,-1.2381474174273108
ACH-000632,-0.7492718093794736
ACH-000633,-0.3862585780484984
ACH-000637,-0.9533204323328138
ACH-000638,-0.859362665443894
ACH-000646,-0.4591413806875898
ACH-000647,-0.8392737904840424
ACH-000648,-0.8291132090240889
ACH-000649,-0.8296535091345263
ACH-000651,-0.8466861639672774
ACH-000652,-0.9419863625212632
ACH-000653,-0.5446735692130209
ACH-000657,-0.8208899289534713
ACH-000658,-0.6323671397857238
ACH-000661,-0.9358631065686678
ACH-000662,-0.7945646758911297
ACH-000663,-0.8973918631873455
ACH-000665,-1.001383224284603
ACH-000671,-0.8796607813010657
ACH-000672,-0.8011392826907691
ACH-000673,-1.0348032261291056
ACH-000676,-0.7063134992135781
ACH-000677,-0.8797949628787074
ACH-000681,-0.8242172495186856
ACH-000683,-0.5350237737729324
ACH-000684,-1.056930554115762
ACH-000688,-0.5475012120241181
ACH-000693,-0.9798993164885416
ACH-000694,-0.9765731703367576
ACH-000695,-0.7024334277628504
ACH-000696,-0.6888182046235884
ACH-000697,-0.9397986834958192
ACH-000699,-0.4548367387591446
ACH-000701,-0.6380500702494505
ACH-000706,-1.0122073413216626
ACH-000711,-0.9755305296505046
ACH-000713,-0.8462000536256659
ACH-000714,-0.9226622888465492
ACH-000718,-0.6930742561574663
ACH-000720,-0.8735376406813045
ACH-000721,-0.6271846963064122
ACH-000724,-0.6308233807612378
ACH-000725,-0.7757826429309674
ACH-000732,-0.8643657482532849
ACH-000734,-1.2191415004663944
ACH-000735,-1.0221153186425826
ACH-000736,-0.8976634091914232
ACH-000738,-0.9575498263011802
ACH-000746,-0.7596229326002134
ACH-000747,-1.1509745534288736
ACH-000748,-0.7662289283095419
ACH-000753,-0.6425557695794158
ACH-000756,-0.5148916145441716
ACH-000757,-0.8207292369205191
ACH-000758,-0.6879845491368843
ACH-000760,-0.7580546867711941
ACH-000762,-1.1298916031772022
ACH-000763,-0.6438935211263634
ACH-000764,-0.9313963594282209
ACH-000765,-0.9333237873638986
ACH-000766,-0.6703515791295735
ACH-000767,-0.7875934814939152
ACH-000768,-0.5572107887857648
ACH-000769,-0.9092283039904482
ACH-000770,-0.5086515317320444
ACH-000771,-1.0198586751048668
ACH-000773,-0.7924918228062884
ACH-000776,-0.8144700103851245
ACH-000777,-0.742364412367638
ACH-000778,-1.2756900793427417
ACH-000781,-0.6637375078513739
ACH-000782,-0.8364647566126904
ACH-000783,-0.6169768359961123
ACH-000784,-1.054631974542793
ACH-000785,-0.4952583183191078
ACH-000787,-0.908908955150045
ACH-000788,-0.8158769359550705
ACH-000791,-0.7272969460250425
ACH-000792,-0.5700499620011935
ACH-000794,-0.96405663030486
ACH-000796,-0.8694270353940856
ACH-000798,-1.0005373558314838
ACH-000799,-0.7182429249227021
ACH-000800,-0.6492730228123978
ACH-000802,-1.0471721400117062
ACH-000804,-0.9788531441153854
ACH-000805,-1.1072095529297306
ACH-000809,-1.0261939675490752
ACH-000810,-0.8604559917442696
ACH-000811,-0.7872985272518523
ACH-000817,-1.016315875763791
ACH-000819,-0.7974345864995058
ACH-000820,-0.8604086195030338
ACH-000821,-1.0931880313561502
ACH-000822,-0.6715959907877346
ACH-000823,-0.9425116874318832
ACH-000824,-0.8066391061503217
ACH-000827,-1.0093149448320802
ACH-000829,-0.6245081526658157
ACH-000831,-1.0972550699282335
ACH-000832,-1.139125199814113
ACH-000833,-0.8222847364698591
ACH-000834,-0.9500179889340314
ACH-000835,-1.010129064327593
ACH-000836,-0.7814121496663683
ACH-000837,-0.8880162182435312
ACH-000838,-1.0296959722738013
ACH-000839,-0.9985130760803308
ACH-000840,-0.7857659814704183
ACH-000841,-0.6967104637052755
ACH-000843,-1.1101909444820637
ACH-000846,-0.6123079832826244
ACH-000847,-0.8689101962564392
ACH-000848,-0.9004827573981669
ACH-000849,-0.4956107317124953
ACH-000851,-0.8117406960431239
ACH-000855,-0.6528009115127087
ACH-000856,-0.6890824437023848
ACH-000858,-0.91338154396159
ACH-000859,-0.8532061799659368
ACH-000861,-0.8268332847560329
ACH-000862,-1.0198444233158492
ACH-000865,-0.990832217467122
ACH-000866,-0.9156819216000296
ACH-000867,-0.6383955630748024
ACH-000869,-1.3902058521856755
ACH-000872,-1.0681314384085427
ACH-000873,-0.4891030143376357
ACH-000876,-0.3772622821559047
ACH-000878,-0.9767106947544868
ACH-000880,-0.8963572020213367
ACH-000881,-0.9256323805327288
ACH-000882,-0.9016830307656908
ACH-000884,-0.7140816227746054
ACH-000885,-0.7965460551387133
ACH-000887,-0.5480980909697621
ACH-000889,-0.9695626761603976
ACH-000896,-0.7112135169414657
ACH-000898,-0.8878853850901208
ACH-000900,-0.6134459153196881
ACH-000901,-0.7217195963805877
ACH-000905,-0.9680566308248189
ACH-000906,-0.9770774030228568
ACH-000907,-1.0663437333241237
ACH-000910,-0.6783348707770671
ACH-000911,-0.7195352905474655
ACH-000912,-0.9334300239484512
ACH-000913,-0.6683519959205738
ACH-000915,-0.9052102357603
ACH-000916,-0.7099126402292467
ACH-000917,-1.076925994287698
ACH-000920,-0.8575652605942772
ACH-000921,-0.6908228486698957
ACH-000924,-0.8562182755505428
ACH-000926,-0.8603258125261726
ACH-000928,-0.7229226187251241
ACH-000929,-0.7828664887691583
ACH-000932,-0.9502347524678006
ACH-000935,-1.051257720503168
ACH-000936,-0.901404385007892
ACH-000937,-0.39632844123469385
ACH-000938,-0.9482646428316543
ACH-000939,-0.9044023486945189
ACH-000941,-1.0087076113524387
ACH-000943,-0.8058524037336765
ACH-000946,-0.8028782659872362
ACH-000947,-0.9930018919229108
ACH-000948,-0.9775584893553668
ACH-000950,-0.7893239542786039
ACH-000953,-0.5663409740640525
ACH-000954,-0.5254777580080338
ACH-000957,-0.812348878229717
ACH-000958,-0.9457346143239188
ACH-000960,-0.8389252603329843
ACH-000963,-1.073500814053042
ACH-000968,-1.03326575898247
ACH-000969,-1.0387273174308795
ACH-000972,-0.8983433651286709
ACH-000973,-0.6949310389992448
ACH-000974,-0.7723369931787373
ACH-000978,-1.266704691479614
ACH-000984,-0.8440434844654383
ACH-000986,-0.7621114915464421
ACH-000988,-0.8575225027936325
ACH-000993,-0.8545513709066717
ACH-000994,-1.0300008284884437
ACH-000996,-0.7240819189630562
ACH-001001,-0.552623462937167
ACH-001020,-0.6376729862862047
ACH-001028,-0.8036259428916194
ACH-001031,-1.0273332497819154
ACH-001038,-0.9025967625395052
ACH-001048,-0.9865961693798752
ACH-001050,-0.9949752956375844
ACH-001053,-0.8062521248179675
ACH-001054,-1.065530413768858
ACH-001061,-0.9027834960326012
ACH-001067,-0.9451236739895292
ACH-001075,-0.9326403978719962
ACH-001096,-0.7882787880299341
ACH-001111,-0.7905129323913123
ACH-001119,-0.7627927772418363
ACH-001128,-0.6996260289949079
ACH-001134,-1.1170552612001865
ACH-001151,-1.1991870985732611
ACH-001163,-0.6090712121608481
ACH-001164,-0.8423040409004581
ACH-001183,-0.9215059638456944
ACH-001192,-0.7810604218516822
ACH-001193,-0.7262994395257014
ACH-001196,-0.8507145438184753
ACH-001197,-0.6163282708756416
ACH-001205,-0.7656052863185046
ACH-001211,-0.8188938504371968
ACH-001212,-0.7045344517498672
ACH-001228,-0.9293860992921312
ACH-001232,-0.5010042944041806
ACH-001239,-0.9736791168146892
ACH-001270,-0.6887068324802729
ACH-001274,-0.8710868305707214
ACH-001275,-0.8298301656493721
ACH-001277,-0.8207917958745032
ACH-001278,-0.9806617541781292
ACH-001280,-1.0239882592287717
ACH-001283,-0.8779660439731112
ACH-001289,-0.8361018193356583
ACH-001300,-0.7036479627397803
ACH-001301,-0.8270424774861344
ACH-001302,-0.7714271489979746
ACH-001306,-1.0399865465473916
ACH-001318,-0.940969100810052
ACH-001322,-0.913053938429934
ACH-001328,-0.88081131121062
ACH-001332,-0.9183111322006492
ACH-001336,-1.1966388166418127
ACH-001346,-0.9231532390372374
ACH-001353,-0.6072104677463777
ACH-001354,-0.6196829872459649
ACH-001367,-0.950600046223433
ACH-001368,-0.7349337797887366
ACH-001374,-0.87613674927425
ACH-001377,-1.0990472051281523
ACH-001380,-1.1504884082703246
ACH-001391,-0.5837417530053383
ACH-001408,-0.8411664664415885
ACH-001430,-0.7087819862478141
ACH-001431,-0.9170846419229656
ACH-001450,-0.8849606666410743
ACH-001496,-0.8850813378422157
ACH-001500,-0.7382549483612945
ACH-001523,-0.9691797195061076
ACH-001532,-0.7573758761352606
ACH-001550,-1.0765034689963386
ACH-001552,-0.6952889133374065
ACH-001554,-0.8636156781718847
ACH-001654,-1.0676596423384717
ACH-001735,-0.6810606276644692
ACH-001736,-0.8295408161313724
ACH-001737,-0.5076636231101568
ACH-001740,-0.7559994637807533
ACH-001745,-0.7241659671290284
ACH-001765,-0.6831770539545705
