,BRF2 (55290)
ACH-000395,-1.1580611400800365
ACH-000396,-1.3480017598284673
ACH-000397,-1.0758801161692209
ACH-000401,-1.2742989160745783
ACH-000402,-1.4751071119520145
ACH-000403,-1.2389782525338635
ACH-000404,-1.2181517056886253
ACH-000406,-1.3188421784500537
ACH-000407,-1.209689086980886
ACH-000408,-1.057831770381705
ACH-000410,-1.4894575398147476
ACH-000411,-1.1038172129218824
ACH-000414,-1.2899751180809522
ACH-000415,-1.2130502850219504
ACH-000416,-1.2614077108497186
ACH-000420,-0.9824177564413826
ACH-000421,-1.4907005994551026
ACH-000424,-1.4141696831784527
ACH-000425,-1.1504045945906216
ACH-000426,-1.3605047354362108
ACH-000427,-1.4067946710979242
ACH-000433,-1.1484164362992473
ACH-000435,-1.4515488946285167
ACH-000436,-1.0299388766796296
ACH-000444,-1.3689833724595242
ACH-000445,-1.080514218038535
ACH-000448,-1.122348952022992
ACH-000450,-1.2697426890813364
ACH-000452,-1.3948403147127697
ACH-000454,-0.7808171604370996
ACH-000458,-1.1731464474256756
ACH-000459,-1.3249306211810778
ACH-000460,-1.29792545220283
ACH-000461,-1.0441473214041297
ACH-000463,-1.206703786857843
ACH-000464,-1.0123066434208725
ACH-000466,-1.3850374475981666
ACH-000467,-1.3342519832424593
ACH-000468,-1.1650563896599322
ACH-000469,-1.104040080405391
ACH-000470,-1.2361996332066172
ACH-000471,-1.1829824183644146
ACH-000472,-1.1153957409416608
ACH-000473,-1.500666779196215
ACH-000475,-1.208175010838575
ACH-000476,-1.4849185277799557
ACH-000477,-1.0977093696556108
ACH-000479,-1.1316335180424522
ACH-000480,-1.0083625530296396
ACH-000481,-1.1602848793056957
ACH-000483,-1.5447081063780244
ACH-000484,-1.2967320863707663
ACH-000485,-1.0856748259001674
ACH-000486,-1.3823617393447172
ACH-000487,-1.2832932224844704
ACH-000488,-1.204667564443894
ACH-000490,-1.047244711916531
ACH-000491,-1.2513018334329908
ACH-000495,-1.0185220833457476
ACH-000496,-1.2259470036221949
ACH-000499,-1.3481706610663675
ACH-000500,-1.2369245190467315
ACH-000502,-1.1716958992116715
ACH-000503,-1.4187741514176917
ACH-000505,-1.2476629031043172
ACH-000507,-1.2329937711362011
ACH-000510,-1.2653218225393201
ACH-000511,-1.2422276186452088
ACH-000512,-1.0794089650242236
ACH-000516,-1.1774123775954128
ACH-000517,-1.30876034874449
ACH-000518,-1.4193344240692107
ACH-000520,-1.0991017627516608
ACH-000521,-1.433020569694751
ACH-000522,-1.1380539442270556
ACH-000524,-1.3599579885611002
ACH-000527,-1.403518728404774
ACH-000528,-1.3529411326360974
ACH-000537,-1.5068424843328574
ACH-000541,-1.2656956023501147
ACH-000542,-1.2011242126472317
ACH-000544,-1.1890072630073254
ACH-000545,-1.163316886264373
ACH-000547,-1.1592318817943574
ACH-000548,-1.2584442415713537
ACH-000549,-1.0311026799032457
ACH-000550,-1.0193140098499975
ACH-000552,-1.4143123748952875
ACH-000556,-1.3007197169985367
ACH-000557,-1.1607113561148703
ACH-000569,-1.1888364717115911
ACH-000570,-1.3645147207784052
ACH-000571,-1.0560309395439818
ACH-000573,-1.4903706191777413
ACH-000576,-1.2752840168153567
ACH-000579,-1.251851443812269
ACH-000580,-1.298524187786106
ACH-000584,-1.3586651123668059
ACH-000585,-1.1708987149251595
ACH-000588,-1.358724781365763
ACH-000589,-1.317474907460064
ACH-000591,-1.1735029343120067
ACH-000593,-0.9393110029116836
ACH-000600,-1.0793594940314415
ACH-000601,-1.2290384199298676
ACH-000605,-1.5732001708887309
ACH-000606,-1.2056645771782366
ACH-000608,-1.334349684136569
ACH-000614,-1.2385078909170677
ACH-000616,-1.0097040676178166
ACH-000618,-1.4898525811663346
ACH-000619,-1.1403582251398892
ACH-000620,-1.0926892035797875
ACH-000621,-1.243062803421889
ACH-000622,-1.2791750303280496
ACH-000623,-1.129007686464638
ACH-000624,-1.3059923424137674
ACH-000627,-1.2781149859207397
ACH-000630,-1.2798617118368418
ACH-000631,-0.6904425464503039
ACH-000632,-1.2483859648903035
ACH-000633,-1.0334814433611428
ACH-000637,-1.3326871393203488
ACH-000638,-1.1927610235303359
ACH-000646,-1.25844835790471
ACH-000647,-1.2428718314394611
ACH-000648,-1.0847021426076473
ACH-000649,-1.3367576839029238
ACH-000651,-1.2581164813499148
ACH-000652,-1.1264839599399992
ACH-000653,-1.0288677018197792
ACH-000657,-1.1463915524795087
ACH-000658,-1.2642623217094489
ACH-000661,-1.2924373171130508
ACH-000662,-0.9345332704953798
ACH-000663,-1.032182590624564
ACH-000665,-1.2809272759367742
ACH-000671,-1.3622048641581177
ACH-000672,-1.2821028307299092
ACH-000673,-1.1915772208501576
ACH-000676,-1.2414263530426888
ACH-000677,-1.2558438465734858
ACH-000681,-0.8896023906115801
ACH-000683,-1.2223112009850656
ACH-000684,-1.1430486730002598
ACH-000688,-1.2790996661405998
ACH-000693,-1.1794857100869376
ACH-000694,-1.3409452457770703
ACH-000695,-0.8238703900921339
ACH-000696,-1.1786573101073408
ACH-000697,-1.306330123507934
ACH-000699,-1.532146308469576
ACH-000701,-1.4812404865662945
ACH-000706,-1.4012410834299056
ACH-000711,-0.9177069663872574
ACH-000713,-1.2279083380483098
ACH-000714,-0.8721030189892901
ACH-000718,-1.3371442042893953
ACH-000720,-1.1631807891532653
ACH-000721,-1.0896327344210075
ACH-000724,-1.242791654266297
ACH-000725,-1.3326728195711943
ACH-000732,-1.1948905373703245
ACH-000734,-1.1509771456079352
ACH-000735,-1.2091839066627004
ACH-000736,-1.450240170566009
ACH-000738,-1.389740425721806
ACH-000746,-1.4589975089545846
ACH-000747,-0.9979833876420562
ACH-000748,-1.4284748091921409
ACH-000753,-0.9590501915997792
ACH-000756,-0.94876698778292
ACH-000757,-1.234799612753967
ACH-000758,-1.2071207244289022
ACH-000760,-1.1546950919995969
ACH-000762,-1.1551734865732572
ACH-000763,-0.9577404304006364
ACH-000764,-1.10306236028529
ACH-000765,-1.1715331586697524
ACH-000766,-1.0691256218208702
ACH-000767,-1.5100457522879596
ACH-000768,-1.0955506072031542
ACH-000769,-1.1634179492540455
ACH-000770,-1.260653007624598
ACH-000771,-1.4286821347707737
ACH-000773,-1.2685756239461456
ACH-000776,-1.0291731395740271
ACH-000777,-1.2510295847799258
ACH-000778,-1.2698972689900778
ACH-000781,-1.3471942823698808
ACH-000782,-1.1566907373426476
ACH-000783,-0.881544860560178
ACH-000784,-1.2137661624227034
ACH-000785,-1.4519466623769766
ACH-000787,-1.0986004271463163
ACH-000788,-1.1329563972310444
ACH-000791,-1.0607126120759671
ACH-000792,-1.2287058541374567
ACH-000794,-1.1898794036235907
ACH-000796,-1.0974040205779725
ACH-000798,-1.4375321318676089
ACH-000799,-1.1768153794217175
ACH-000800,-1.3094593820024292
ACH-000802,-1.377049533296444
ACH-000804,-1.213551147984998
ACH-000805,-1.130334476147604
ACH-000809,-1.0201626076841357
ACH-000810,-0.7684889065249149
ACH-000811,-1.1942680781901305
ACH-000817,-1.3614803621357399
ACH-000819,-1.296896385435221
ACH-000820,-1.4803003153115646
ACH-000821,-1.4637257439843585
ACH-000822,-1.1423105469727552
ACH-000823,-1.167147351637821
ACH-000824,-1.0377386249645952
ACH-000827,-1.08877546608654
ACH-000829,-1.3726033347009283
ACH-000831,-1.1967110381615056
ACH-000832,-1.2922181239711643
ACH-000833,-1.245320128893851
ACH-000834,-1.1228077209620018
ACH-000835,-1.5395405084834313
ACH-000836,-1.1852670122716693
ACH-000837,-1.5222749128076931
ACH-000838,-1.0046326856973675
ACH-000839,-1.0062561407649704
ACH-000840,-1.2769025292560228
ACH-000841,-1.0981361866091397
ACH-000843,-1.3332614623521064
ACH-000846,-1.6581481972515295
ACH-000847,-1.3436625038336298
ACH-000848,-1.1940231155050696
ACH-000849,-1.209508970976124
ACH-000851,-1.2432305380947022
ACH-000855,-1.4159106173807816
ACH-000856,-1.1704852323136927
ACH-000858,-1.1924668271451788
ACH-000859,-1.2467882877925425
ACH-000861,-1.1103062100739112
ACH-000862,-1.3833505405726962
ACH-000865,-1.2825856576130092
ACH-000866,-1.222647632519488
ACH-000867,-1.3738327801967178
ACH-000869,-1.336735130954822
ACH-000872,-1.3180674742521667
ACH-000873,-1.2546195347808364
ACH-000876,-1.5561185491956793
ACH-000878,-1.2179403809744325
ACH-000880,-1.101903633546052
ACH-000881,-1.0994831148692863
ACH-000882,-1.064502767329503
ACH-000884,-1.235564130291132
ACH-000885,-1.3414179222859373
ACH-000887,-1.099425209642772
ACH-000889,-1.0479609545327155
ACH-000896,-1.2452141191905977
ACH-000898,-1.4634954521162928
ACH-000900,-1.2700232210306444
ACH-000901,-1.2826461191031155
ACH-000905,-1.1319571218260744
ACH-000906,-1.1414764136509183
ACH-000907,-1.2640589118305638
ACH-000910,-1.1931303582478752
ACH-000911,-1.32226579545345
ACH-000912,-1.4230056256290162
ACH-000913,-1.0163360410836395
ACH-000915,-1.1883426963435502
ACH-000916,-1.0484085171629456
ACH-000917,-1.5018313440488429
ACH-000920,-0.9833015095770116
ACH-000921,-1.3799373307546978
ACH-000924,-1.2622496401309136
ACH-000926,-1.3535794456632155
ACH-000928,-1.1055570550066869
ACH-000929,-1.1199535332195796
ACH-000932,-1.329886672980546
ACH-000935,-1.0371022886301406
ACH-000936,-1.2803496587071117
ACH-000937,-1.0948187054620393
ACH-000938,-1.1642806702304471
ACH-000939,-1.3914424427587868
ACH-000941,-1.4728590655159788
ACH-000943,-1.2477679624039246
ACH-000946,-1.2033075964834272
ACH-000947,-1.4058233369772324
ACH-000948,-1.2145683516843857
ACH-000950,-1.2216881046796748
ACH-000953,-0.9680787181884524
ACH-000954,-1.3745887805694446
ACH-000957,-1.2530215562260345
ACH-000958,-1.5414541562242785
ACH-000960,-1.1932349180613286
ACH-000963,-1.1442831256061312
ACH-000968,-0.9578312748398898
ACH-000969,-1.3603955017116798
ACH-000972,-1.248653792226701
ACH-000973,-1.2665396002508285
ACH-000974,-1.2689152211331465
ACH-000978,-1.3967156589034664
ACH-000984,-1.255634905082004
ACH-000986,-1.2066369940793873
ACH-000988,-1.5612260900987265
ACH-000993,-1.2315614940626156
ACH-000994,-1.2736855048101243
ACH-000996,-1.1303784419811589
ACH-001001,-1.1460097193603018
ACH-001020,-1.043453863008608
ACH-001028,-1.0114692171958553
ACH-001031,-1.3741976718138655
ACH-001038,-1.2815057038634652
ACH-001048,-1.2244055040502064
ACH-001050,-1.1016861659568673
ACH-001053,-1.3981491553354344
ACH-001054,-1.0075516682663472
ACH-001061,-1.275488234832398
ACH-001067,-1.1614482019469274
ACH-001075,-1.2825513496907242
ACH-001096,-1.2518501842438483
ACH-001111,-1.4593719757678072
ACH-001119,-1.073730252486972
ACH-001128,-1.0017717593612776
ACH-001134,-1.4060199559060658
ACH-001151,-1.403193314169535
ACH-001163,-1.0519955695225234
ACH-001164,-1.315343410060703
ACH-001183,-1.2378361202568149
ACH-001192,-1.2457717846912768
ACH-001193,-1.2964531840716615
ACH-001196,-1.1377724107720346
ACH-001197,-1.1480349779699297
ACH-001205,-1.240493632351263
ACH-001211,-1.3940958939515125
ACH-001212,-1.1204472826364469
ACH-001228,-0.9662532072680284
ACH-001232,-1.3307188445192293
ACH-001239,-1.1550664410622349
ACH-001270,-1.3528033391934562
ACH-001274,-0.9215573024700504
ACH-001275,-1.41486496311181
ACH-001277,-1.1764346278355249
ACH-001278,-1.3297062899948422
ACH-001280,-1.1592406522722611
ACH-001283,-1.2063962800207315
ACH-001289,-1.1268759311395795
ACH-001300,-1.2157867832390803
ACH-001301,-1.0936149960804802
ACH-001302,-1.1048519204296112
ACH-001306,-1.3043342912288076
ACH-001318,-1.3143638083526796
ACH-001322,-1.1190761635944024
ACH-001328,-1.1577244678067629
ACH-001332,-1.1740047119565382
ACH-001336,-1.2412434379914157
ACH-001346,-1.2968910505115976
ACH-001353,-1.0933919903047724
ACH-001354,-1.32806679949919
ACH-001367,-0.9360916480434122
ACH-001368,-1.2502544475328676
ACH-001374,-1.0830169560120246
ACH-001377,-1.4223165308353471
ACH-001380,-1.0105843067352198
ACH-001391,-1.3644205837711598
ACH-001408,-1.1355020332123107
ACH-001430,-1.0943550909548017
ACH-001431,-1.5641744185623632
ACH-001450,-1.0075292811859986
ACH-001496,-1.5046799336593148
ACH-001500,-1.2306299470492117
ACH-001523,-1.3300915298590503
ACH-001532,-1.3167533927019748
ACH-001550,-1.43807435556183
ACH-001552,-1.1434019402824056
ACH-001554,-1.191950311320452
ACH-001654,-1.2367539732188921
ACH-001735,-1.3270473632230348
ACH-001736,-1.307005766921622
ACH-001737,-1.3272773918297949
ACH-001740,-1.089214073079271
ACH-001745,-1.1365356044055148
ACH-001765,-0.9477158831165372
