,CCS (9973)
ACH-000485,-0.1704534563512888
ACH-000486,-0.3391146862050116
ACH-000487,-0.22759329183369625
ACH-000488,-0.2369699005296881
ACH-000490,-0.4711299012659352
ACH-000491,-0.17550247189401766
ACH-000495,-0.5183398812363771
ACH-000496,-0.3286069147114701
ACH-000499,-0.1338320320825292
ACH-000500,0.024614596567769858
ACH-000502,-0.09506704255228926
ACH-000503,-0.08336417064427629
ACH-000505,-0.3874631958953503
ACH-000507,-0.1562089141327014
ACH-000510,-0.07256570498497984
ACH-000511,-0.11463275302680773
ACH-000512,-0.3198019617678169
ACH-000516,-0.10090720004108904
ACH-000517,-0.062249550179806525
ACH-000518,-0.3497874731694059
ACH-000520,-0.4863067939881316
ACH-000521,-0.4153603087940276
ACH-000522,-0.1143164148556855
ACH-000524,-0.0713639320342692
ACH-000527,-0.07692543527331844
ACH-000528,-0.2162147641294117
ACH-000537,-0.31626246782767314
ACH-000541,-0.04865829760733476
ACH-000542,-0.08172914428391252
ACH-000544,-0.2873651894370147
ACH-000545,-0.35212024404384323
ACH-000547,-0.00705022304371308
ACH-000548,-0.4502809077484817
ACH-000549,-0.3896275923971997
ACH-000550,0.06934460953446614
ACH-000552,-0.34349386855014674
ACH-000556,0.017337431440356547
ACH-000557,-0.047738969284990426
ACH-000569,-0.32765823460720184
ACH-000570,-0.26357689495432635
ACH-000571,-0.1340324676393445
ACH-000573,-0.1940614261247108
ACH-000576,0.06507972411644149
ACH-000579,-0.1936141348404284
ACH-000580,-0.04742313178888423
ACH-000584,-0.3640425233908799
ACH-000585,-0.10637494625829244
ACH-000588,-0.2423191173015328
ACH-000589,-0.14998837252208164
ACH-000591,-0.27846213315538143
ACH-000593,-0.1777199795013886
ACH-000600,-0.346047173221853
ACH-000601,-0.1494626657341476
ACH-000605,-0.2672381047653705
ACH-000606,-0.2219772341645871
ACH-000608,-0.2874665135141644
ACH-000614,-0.3966381605269333
ACH-000616,-0.33486766977872245
ACH-000618,-0.3001095966028039
ACH-000619,-0.5198993467388745
ACH-000620,-0.0419677064076882
ACH-000621,-0.006207376389823697
ACH-000622,-0.21753572567151586
ACH-000623,-0.08108435773490393
ACH-000624,-0.20453838834415625
ACH-000627,-0.18352628447283773
ACH-000630,-0.2839851251821445
ACH-000631,-0.3430075652211351
ACH-000632,-0.3756874998831603
ACH-000633,-0.12777620850441296
ACH-000637,-0.01539075326818376
ACH-000638,-0.2992115260177331
ACH-000646,-0.2858617574707816
ACH-000647,-0.12585677420050756
ACH-000648,-0.2791094935225604
ACH-000649,-0.2346340010860697
ACH-000651,-0.10986839983637313
ACH-000652,-0.2602931076223257
ACH-000653,-0.1118563715468101
ACH-000657,-0.15535658293102933
ACH-000658,-0.1020350258893934
ACH-000661,-0.4805609575203157
ACH-000662,-0.2884763528174957
ACH-000663,-0.09776981954852307
ACH-000665,-0.504588949054976
ACH-000671,-0.1263722080593807
ACH-000672,-0.30716614018384764
ACH-000673,-0.1963596598288442
ACH-000676,-0.5791805939239565
ACH-000677,-0.14389268507132374
ACH-000681,-0.15593750610189744
ACH-000683,-0.24648240101946345
ACH-000684,-0.3530820831377345
ACH-000688,-0.005164343412448693
ACH-000693,-0.1196696415095794
ACH-000694,-0.202715622702044
ACH-000695,-0.11435984818444128
ACH-000696,-0.23680639512532564
ACH-000697,-0.1683024323004357
ACH-000699,-0.2078710988545455
ACH-000701,-0.2201481246791576
ACH-000706,-0.07601506791952033
ACH-000711,-0.09221674139435176
ACH-000713,-0.0825085723572524
ACH-000714,-0.22955711391959685
ACH-000718,-0.17410675878163456
ACH-000720,-0.6274163030163605
ACH-000721,0.001857604534293692
ACH-000724,-0.3148782620619317
ACH-000725,-0.2022963649247604
ACH-000732,-0.529318507992041
ACH-000734,-0.33882997803467874
ACH-000735,-0.22137368287431886
ACH-000736,-0.3145763008961565
ACH-000738,-0.17308500992337336
ACH-000746,-0.27171627265983195
ACH-000747,-0.3035457430437857
ACH-000748,-0.4629390640357047
ACH-000753,-0.08334435254866089
ACH-000756,-0.20615388122600736
ACH-000757,-0.2125451930442056
ACH-000758,-0.3993161234402589
ACH-000760,-0.2711431615870557
ACH-000762,-0.32355602491992097
ACH-000763,0.025377480239441197
ACH-000764,-0.3378711338778273
ACH-000765,-0.23987578864505196
ACH-000766,0.01903618859246277
ACH-000767,-0.14211634924538644
ACH-000768,-0.13088561318194206
ACH-000769,-0.19096939718313485
ACH-000770,-0.01881478419971881
ACH-000771,-0.1655504966883288
ACH-000773,-0.2397417332199852
ACH-000776,-0.1588136452116247
ACH-000777,-0.17678374582505038
ACH-000778,-0.5649319116231125
ACH-000781,-0.2469671611616095
ACH-000782,-0.3668033281152832
ACH-000783,-0.3896473368634227
ACH-000784,-0.09137610356481003
ACH-000785,-0.5672552286152103
ACH-000787,-0.08318362966813023
ACH-000788,-0.104851573827798
ACH-000791,-0.22253172968030124
ACH-000792,-0.19343699051630167
ACH-000794,-0.27218787017002793
ACH-000796,-0.1376144964186718
ACH-000798,-0.08064152880187478
ACH-000799,-0.12423214480980585
ACH-000800,-0.07819841058158833
ACH-000802,-0.4422845812470633
ACH-000804,-0.16644753392794032
ACH-000805,-0.3877399184746359
ACH-000809,-0.3576710800974033
ACH-000810,-0.5596611727564399
ACH-000811,-0.12933237019429952
ACH-000817,-0.15049869354783366
ACH-000819,-0.3258115329105137
ACH-000820,-0.4171087266563944
ACH-000821,-0.466146538292415
ACH-000822,-0.5924013115950914
ACH-000823,-0.24552396420388825
ACH-000824,-0.1076057746123769
ACH-000827,-0.12696138753555775
ACH-000829,-0.17320010291284532
ACH-000831,-0.14480762901420546
ACH-000832,-0.35090342274507863
ACH-000833,-0.2653763984074571
ACH-000834,-0.2914287001759423
ACH-000835,-0.5740178059775389
ACH-000836,-0.2571442702506764
ACH-000837,-0.4407142581919945
ACH-000838,-0.2836411373630315
ACH-000839,-0.38280316800526654
ACH-000840,-0.14312350611157704
ACH-000841,-0.2673095147445749
ACH-000843,-0.34549732205916983
ACH-000846,-0.3270920455334767
ACH-000847,-0.2303109492700941
ACH-000848,-0.1150059509990028
ACH-000849,-0.03867626153870767
ACH-000851,-0.13693326591797295
ACH-000855,-0.012717650182882827
ACH-000856,-0.1529558711272298
ACH-000858,-0.11507262813666733
ACH-000859,-0.5012765708859797
ACH-000861,-0.3483897685691444
ACH-000862,-0.049598185390604066
ACH-000865,-0.1528409870680912
ACH-000866,-0.18548239908138828
ACH-000867,-0.1630075008124592
ACH-000869,-0.3252019307798035
ACH-000872,-0.3820537894957041
ACH-000873,-0.003318218559662229
ACH-000876,-0.1579513904272577
ACH-000878,-0.2926567823210943
ACH-000880,-0.09308766695531837
ACH-000881,-0.18909971320752206
ACH-000882,-0.5277743533017217
ACH-000884,-0.16488823656283058
ACH-000885,-0.12432675472152566
ACH-000887,-0.22387118703870992
ACH-000889,-0.3324897866338133
ACH-000896,-0.1860328234565932
ACH-000898,-0.13124796442987052
ACH-000900,-0.652502105548697
ACH-000901,-0.3312051313880753
ACH-000905,-0.3198222011903193
ACH-000906,-0.24771159944953766
ACH-000907,0.03819860715571068
ACH-000910,-0.1874217843440478
ACH-000911,-0.33992766513459344
ACH-000912,-0.5280216381050475
ACH-000913,-0.20761438209897512
ACH-000915,0.041599774409632535
ACH-000916,-0.5684470539179396
ACH-000917,-0.4286245327304745
ACH-000920,-0.2359179286413961
ACH-000921,-0.13744628504053785
ACH-000924,-0.013365701086370628
ACH-000926,-0.2741905894696672
ACH-000928,0.017473349650534674
ACH-000929,-0.155547423274948
ACH-000932,-0.08189154261290857
ACH-000935,-0.3346396512652779
ACH-000936,-0.06834426428641567
ACH-000937,-0.07121810178544744
ACH-000938,-0.12620599081150213
ACH-000939,-0.14776527657687574
ACH-000941,-0.12819504324638548
ACH-000943,-0.1482504152287804
ACH-000946,-0.2030789703408489
ACH-000947,-0.192239336903812
ACH-000948,-0.19129370298447065
ACH-000950,-0.22404455311509905
ACH-000953,-0.23931286128131435
ACH-000954,-0.35086039161473875
ACH-000957,-0.16591494671651374
ACH-000958,-0.26181170327722675
ACH-000960,-0.10817396450123623
ACH-000963,-0.08966405483092686
ACH-000968,-0.3842918035423745
ACH-000969,-0.27954861214248444
ACH-000972,-0.12172666874728072
ACH-000973,-0.15940980433764265
ACH-000974,-0.1421378682695036
ACH-000978,-0.0956232915380716
ACH-000984,-0.2996013191183807
ACH-000986,-0.07330402351449243
ACH-000988,-0.3938673984793722
ACH-000993,-0.020470956107131837
ACH-000994,-0.11699931932448886
ACH-000996,-0.14837728642502732
ACH-001001,-0.2112258133568089
ACH-001020,-0.2781866398520044
ACH-001028,-0.2567518916798473
ACH-001031,-0.17328206823231956
ACH-001038,-0.2368136072121653
ACH-001048,-0.2121406601140016
ACH-001050,0.03444710720188727
ACH-001053,-0.15489291272513728
ACH-001054,-0.1857329573311162
ACH-001061,-0.1555495293714001
ACH-001067,-0.4150273286844808
ACH-001075,-0.40921454033863147
ACH-001096,-0.10019913908999503
ACH-001111,-0.3540149786968053
ACH-001119,-0.31385189502683764
ACH-001128,-0.004494758575698804
ACH-001134,-0.027580239955441097
ACH-001151,-0.3241453150226125
ACH-001163,-0.19252676346807626
ACH-001164,-0.19463651505885413
ACH-001183,-0.1855727150650499
ACH-001192,-0.19724267575378568
ACH-001193,-0.10134806703972857
ACH-001196,-0.1827755367178572
ACH-001197,-0.30346452020808706
ACH-001205,-0.10993724902604793
ACH-001211,-0.3584353325894739
ACH-001212,-0.2627308705055267
ACH-001228,-0.2438220112601857
ACH-001232,-0.14180511742539964
ACH-001239,-0.591403473208564
ACH-001270,-0.23772486340476956
ACH-001274,-0.1980986840610396
ACH-001275,-0.14367883351478491
ACH-001277,-0.10982918669063126
ACH-001278,-0.22318956739073148
ACH-001280,-0.3964062252380156
ACH-001283,-0.3340349080220284
ACH-001289,-0.1947882489272396
ACH-001300,-0.157218989598815
ACH-001301,-0.14096479903019854
ACH-001302,-0.3172859328334408
ACH-001306,-0.18536372659386255
ACH-001318,-0.2094245487387437
ACH-001322,-0.2305757291367058
ACH-001328,-0.2235087757521526
ACH-001332,-0.40047698843786095
ACH-001336,-0.2641074351581486
ACH-001346,-0.22315513584266475
ACH-001353,-0.3133408431581477
ACH-001354,-0.1387784482234984
ACH-001367,-0.13959259468057778
ACH-001368,-0.16765071606585052
ACH-001374,0.2489582376820766
ACH-001377,-0.3697887800101368
ACH-001380,-0.3846091696841797
ACH-001391,-0.08230289390987927
ACH-001408,-0.17383312783693364
ACH-001430,-0.3418173637386181
ACH-001431,-0.10448882619605324
ACH-001450,-0.26074347151192045
ACH-001496,-0.14067130454339188
ACH-001500,-0.11068517461385706
ACH-001523,-0.11889777229597555
ACH-001532,-0.4484378559612557
ACH-001550,-0.17321410008444532
ACH-001552,0.025117727052936814
ACH-001554,-0.22392486739396794
ACH-001654,-0.3629696813415331
ACH-001735,-0.2699345198834551
ACH-001736,-0.20125992452811656
ACH-001737,-0.12611527897913336
ACH-001740,-0.0972729849805949
ACH-001745,-0.242300042047957
ACH-001765,-0.08156310258687785
