,S100PBP (64766)
ACH-000004,0.03627709092104913
ACH-000005,0.08621007765144248
ACH-000007,-0.05788311794539135
ACH-000009,0.0435394767491597
ACH-000011,-0.05548359858343927
ACH-000012,-0.08102157367675189
ACH-000013,-0.007522990366329508
ACH-000014,0.2036119748911439
ACH-000015,0.08308349884803436
ACH-000017,0.10372220542794236
ACH-000018,0.0281769703662884
ACH-000019,-0.03129524248720046
ACH-000021,0.0857799455123558
ACH-000022,0.010150774017124655
ACH-000025,-0.02173146566361827
ACH-000028,0.11098616903139748
ACH-000030,0.0027257908132157713
ACH-000035,-0.03682189609135452
ACH-000036,0.019665355151015848
ACH-000037,-0.045323306578109096
ACH-000039,-0.0007576705627876935
ACH-000040,0.026035785367885225
ACH-000041,0.054684163843970415
ACH-000042,-0.009805820636781131
ACH-000045,-0.053683302283713284
ACH-000047,0.11526858621974627
ACH-000052,-0.13116630717764596
ACH-000053,0.031171131881846118
ACH-000054,0.12033305271446612
ACH-000055,-0.020551970121463013
ACH-000060,0.07597466926823424
ACH-000067,-0.09331277284977328
ACH-000070,-0.16132630551806865
ACH-000075,-0.04048714890173855
ACH-000078,0.11103538699055897
ACH-000082,-0.023318990753385414
ACH-000085,0.00911720968483161
ACH-000086,-0.08918475306516441
ACH-000087,0.04095480403143717
ACH-000092,-0.018153118326194168
ACH-000095,0.07848452433885164
ACH-000097,0.09054662942951314
ACH-000098,0.015889240914120282
ACH-000099,0.058726914833647885
ACH-000108,0.005638686886339645
ACH-000113,0.004713020466845312
ACH-000116,0.05930155528226967
ACH-000118,-0.0028843083988822674
ACH-000120,0.1815399618710144
ACH-000123,-0.007983973697313436
ACH-000127,0.0241599091793364
ACH-000128,-0.006596188431322653
ACH-000132,0.02162554204589226
ACH-000133,0.02850094148642212
ACH-000137,-0.048775080443607996
ACH-000138,0.060081359760150624
ACH-000142,-0.05396650581738935
ACH-000143,-0.044322390060555404
ACH-000146,0.057317513364047376
ACH-000148,-0.013519625513938396
ACH-000150,-0.17811722219440124
ACH-000152,0.010968499499674465
ACH-000153,-0.10958674555538314
ACH-000159,0.055807941860308886
ACH-000160,-0.09849458809793356
ACH-000163,0.11154362016293252
ACH-000167,-0.16023190607699606
ACH-000168,-0.00307099967961978
ACH-000169,-0.031862594626455965
ACH-000178,-0.018281567129191986
ACH-000183,-0.1192525278871276
ACH-000188,-0.09377976957511323
ACH-000189,-0.09645699355788474
ACH-000190,0.027381445953633544
ACH-000198,0.11764052012178255
ACH-000203,0.5426414733832561
ACH-000204,-0.04610658912957005
ACH-000206,0.1531416380502909
ACH-000207,0.045340950005506614
ACH-000208,-0.07360022299373714
ACH-000210,-0.099328422453955
ACH-000211,0.13968968294407258
ACH-000215,0.06556449680907755
ACH-000221,0.1077082669000528
ACH-000222,-0.11633027610647236
ACH-000223,0.08336502252921066
ACH-000226,0.13793051466269393
ACH-000227,0.04561688815827679
ACH-000228,0.0035328003636377046
ACH-000231,0.029597018975552624
ACH-000232,0.042531752493606925
ACH-000233,0.1022845743488634
ACH-000234,-0.012552816859728788
ACH-000235,0.008769120126513525
ACH-000237,0.016483028179747804
ACH-000238,0.01773920210674098
ACH-000242,-0.06355176918159892
ACH-000243,0.030529271192521388
ACH-000244,-0.06237478333765471
ACH-000246,0.014344496477990843
ACH-000248,0.0664147441619539
ACH-000250,0.003914318649685052
ACH-000251,-0.04653313897952505
ACH-000252,0.15140457174196645
ACH-000253,0.12956220886579198
ACH-000255,0.0824686789113837
ACH-000256,0.09622806132041638
ACH-000257,-0.03527908835049357
ACH-000258,0.059947266020924365
ACH-000259,0.04185035922589807
ACH-000260,0.0005808661492646831
ACH-000261,0.017177884186621674
ACH-000262,0.016766170810034592
ACH-000263,0.08832131644429744
ACH-000264,0.06301728034566359
ACH-000265,0.12476093651241935
ACH-000266,0.05110952043123
ACH-000272,-0.03079241554998492
ACH-000274,-0.07515521869329098
ACH-000277,0.07578670982753194
ACH-000278,0.1040473951457684
ACH-000279,-0.029192159510518106
ACH-000280,0.022599210372398242
ACH-000281,-0.04675294617662916
ACH-000288,-0.06591138178454563
ACH-000291,0.1447734661747116
ACH-000293,-0.035544130932432534
ACH-000294,0.032833184227791565
ACH-000295,0.199289198585006
ACH-000296,0.11670272247190627
ACH-000302,0.02072880936962056
ACH-000304,0.015429887343693697
ACH-000307,-0.0510455208124371
ACH-000308,0.032957059688762745
ACH-000310,-0.023828110342800562
ACH-000311,-0.023117985535342424
ACH-000312,0.022346595274806574
ACH-000315,-0.14403990463427646
ACH-000316,-0.009784071601060594
ACH-000317,0.13180893598101362
ACH-000318,-0.1404145079787162
ACH-000319,-0.02501766437697053
ACH-000320,0.05198602003827469
ACH-000322,-0.07893666600036305
ACH-000323,-0.02776057406723758
ACH-000324,-0.007960162656202965
ACH-000329,-0.005454346362163767
ACH-000330,0.1519617722237364
ACH-000331,0.023480937023726143
ACH-000332,0.005088629554349874
ACH-000334,-0.055891098539482514
ACH-000335,0.11312387298149615
ACH-000336,0.05640496248446311
ACH-000337,0.039791100544326934
ACH-000338,0.11632357490400128
ACH-000339,-0.006873875402792336
ACH-000341,-0.07488677501990404
ACH-000348,0.10814132442560707
ACH-000350,0.09577129593579577
ACH-000352,0.004963361102977453
ACH-000356,-0.06373041240948342
ACH-000361,0.19277517313394546
ACH-000362,0.018763559043280142
ACH-000363,-0.019739096111462573
ACH-000364,-0.11653995529424245
ACH-000365,-0.1382680832415898
ACH-000366,-0.015213261288365738
ACH-000368,0.04737879917830454
ACH-000374,0.05069770795193862
ACH-000375,-0.07678906225487457
ACH-000376,0.012831831109062542
ACH-000381,-0.07151732478373618
ACH-000383,0.05080996872349587
ACH-000387,0.13729025874889625
ACH-000389,0.13959376536802615
ACH-000390,-0.003993947594976904
ACH-000393,-0.03833654993811896
ACH-000395,-0.0612106047762475
ACH-000396,0.18340086605876105
ACH-000397,0.06212468304429479
ACH-000401,0.05980063818982208
ACH-000402,-0.27188201075900725
ACH-000403,-0.03832492187160933
ACH-000404,0.17301785572369882
ACH-000406,0.048725598132949466
ACH-000407,-0.047024008539774266
ACH-000408,-0.012854349084642308
ACH-000410,0.023570991060961333
ACH-000411,-0.11591851926162627
ACH-000414,-0.03675415770090785
ACH-000415,-0.04372950617064442
ACH-000416,0.08490656859917943
ACH-000420,-0.02385487620956416
ACH-000421,0.06134264718144378
ACH-000424,-0.13201587281865235
ACH-000425,0.021237716789315467
ACH-000426,0.07224890567027455
ACH-000427,0.1025027971163485
ACH-000433,-0.13667499015073706
ACH-000435,-0.17716053941447255
ACH-000436,-0.11571777650427464
ACH-000444,0.13149278628125866
ACH-000445,-0.031183247807073707
ACH-000448,0.005570325788533697
ACH-000450,-0.17552620021424814
ACH-000452,0.060459687996483935
ACH-000454,0.11899860864982555
ACH-000458,-0.119415334740265
ACH-000459,-0.07184825445254805
ACH-000460,0.10996435071493148
ACH-000461,0.1268480914493305
ACH-000463,0.12310928914404147
ACH-000464,0.07167666551220256
ACH-000466,0.19636105934772
ACH-000467,0.05706414384485844
ACH-000468,0.008430894974536956
ACH-000469,-0.0036024516675278546
ACH-000470,0.05213186124051258
ACH-000471,-0.0455123589863048
ACH-000472,-0.0007699283190273072
ACH-000473,0.055715657878196906
ACH-000475,0.009137830102397184
ACH-000476,0.16833221300638454
ACH-000477,0.0695179568610026
ACH-000479,-0.13418716421172527
ACH-000480,0.04460036198753683
ACH-000481,0.11336161061733074
ACH-000483,0.02082450229411948
ACH-000484,0.08451185928320637
ACH-000485,0.1588940250552213
ACH-000486,0.11931160542867608
ACH-000487,-0.08810269214119061
ACH-000488,0.05166134884877578
ACH-000490,0.05272462195074649
ACH-000491,0.12618591540542584
ACH-000495,-0.24092601574084205
ACH-000496,0.011530883120153212
ACH-000499,-0.05450623467444447
ACH-000500,-0.21954013610152304
ACH-000502,-0.01008876546555768
ACH-000503,-0.013422205859253468
ACH-000505,-0.03578674560569793
ACH-000507,0.01002731424073047
ACH-000510,0.04677681488649057
ACH-000511,-0.005339130291026506
ACH-000512,-0.012003241999437192
ACH-000516,0.02084665284853897
ACH-000517,0.08525296532217326
ACH-000518,0.1107622039141158
ACH-000520,-0.15797242818262874
ACH-000521,-0.08128335809698924
ACH-000522,0.060835352216192365
ACH-000524,0.020697873753229838
ACH-000527,0.10196663461062484
ACH-000528,0.023228651749459428
ACH-000537,0.02502081574338879
ACH-000541,-0.1332958595263312
ACH-000542,0.10206530399394688
ACH-000544,-0.19771446909566892
ACH-000545,0.02182390921873263
ACH-000547,-0.02553706241873545
ACH-000548,0.0016831531704474265
ACH-000549,-0.06660387260996949
ACH-000550,-0.20468050664197845
ACH-000552,0.020734743950175268
ACH-000556,0.0403198420469791
ACH-000557,0.03266233109160046
ACH-000569,-0.09578486581122797
ACH-000570,0.0532221944007788
ACH-000571,0.09486424372928257
ACH-000573,0.0004472918548738041
ACH-000576,0.024915765254967408
ACH-000579,-0.09413613228992804
ACH-000580,0.1211293162148816
ACH-000584,0.11325803116027505
ACH-000585,0.05717815234479614
ACH-000588,0.1287481688284484
ACH-000589,0.05183684114101588
ACH-000591,0.1182065032676407
ACH-000593,-0.03810781307002209
ACH-000600,-0.22504459419472764
ACH-000601,4.710099875356404e-05
ACH-000605,-0.0721762860495623
ACH-000606,-0.12683383749801475
ACH-000608,0.06537803805152335
ACH-000614,-0.09492688786734706
ACH-000616,0.062060642946605564
ACH-000618,-0.010464685033695137
ACH-000619,-0.035465035068398605
ACH-000620,-0.019346698062289742
ACH-000621,-0.02749158407345126
ACH-000622,0.02928805114715789
ACH-000623,0.08678949832663056
ACH-000624,0.07358355528992573
ACH-000627,-0.07490435908651615
ACH-000630,-0.03190605863436659
ACH-000631,0.12749168132455296
ACH-000632,0.003768934861982046
ACH-000633,-0.016449760004403645
ACH-000637,0.08314579019665555
ACH-000638,-0.00826376510419811
ACH-000646,0.04116740099869089
ACH-000647,0.08564176814322409
ACH-000648,-0.13812966258471715
ACH-000649,-0.002861737885133079
ACH-000651,0.10694223788112883
ACH-000652,-0.1310051074355067
ACH-000653,0.02505873795018121
ACH-000657,-0.03942013500148429
ACH-000658,0.04985989592937518
ACH-000661,0.2100237465582519
ACH-000662,0.08659892092589053
ACH-000663,0.04809538731874871
ACH-000665,-0.03155601133687728
ACH-000671,0.18175208787791855
ACH-000672,0.09042962998978096
ACH-000673,0.0049152337429792005
ACH-000676,-0.03458981406768155
ACH-000677,0.0295587106372021
ACH-000681,-0.08826115469764363
ACH-000683,0.010556211331768628
ACH-000684,0.11170113076303066
ACH-000688,-0.06816935953038919
ACH-000693,-0.007826440198135047
ACH-000694,0.012522265707206885
ACH-000695,-0.01554559073078364
ACH-000696,0.10581660145865282
ACH-000697,0.034976492809112594
ACH-000699,-0.00818796173872888
ACH-000701,0.14403974345850326
ACH-000706,0.10473354767088283
ACH-000711,0.06929350084950224
ACH-000713,0.018091396645562027
ACH-000714,-0.018618043853325245
ACH-000718,0.04637173803406267
ACH-000720,0.07205530441839672
ACH-000721,-0.000345558515475992
ACH-000724,0.13024572078001342
ACH-000725,0.15967088243133173
ACH-000732,0.07142915259935992
ACH-000734,-0.03897868747857579
ACH-000735,-0.04728767352899045
ACH-000736,0.03502542993032564
ACH-000738,0.10047977953988456
ACH-000746,-0.0561742306968514
ACH-000747,0.0834773254781258
ACH-000748,0.007849190521781678
ACH-000753,0.0588949417990838
ACH-000756,0.06577080342482929
ACH-000757,-0.020016245811714347
ACH-000758,0.11642268410888892
ACH-000760,0.07180086289648781
ACH-000762,0.030281990911890537
ACH-000763,-0.0476615868691526
ACH-000764,-0.056194047167453055
ACH-000765,-0.18116742175697867
ACH-000766,0.018169162362804032
ACH-000767,0.012353141742222804
ACH-000768,0.11578428019913273
ACH-000769,0.05433882791180265
ACH-000770,0.04969601376802279
ACH-000771,0.1351851991460656
ACH-000773,0.052793044731660715
ACH-000776,0.06613359506533273
ACH-000777,-0.033851521384414295
ACH-000778,-0.022429749724501038
ACH-000781,0.06615033018372941
ACH-000782,-0.061119557151416086
ACH-000783,0.0050352077402071906
ACH-000784,0.006275430061038552
ACH-000785,0.001303564335325807
ACH-000787,0.00431448758780303
ACH-000788,0.02735805763300652
ACH-000791,0.003930677492509044
ACH-000792,-0.0127291889978694
ACH-000794,-0.07111542617859219
ACH-000796,0.13669555734580222
ACH-000798,0.09061072844574017
ACH-000799,0.09086010449810056
ACH-000800,0.1268460267813573
ACH-000802,0.009126401448506766
ACH-000804,0.2274637662490241
ACH-000805,0.01098646003356237
ACH-000809,-0.023923687889359776
ACH-000810,0.1121970243422678
ACH-000811,-0.035763758588693975
ACH-000817,-0.045219645385780965
ACH-000819,0.0599443267567804
ACH-000820,-0.25756490592179915
ACH-000821,-0.013134615918320408
ACH-000822,0.10229853941799157
ACH-000823,-0.022906863905068044
ACH-000824,0.1563993381664825
ACH-000827,0.050354535178303066
ACH-000829,0.11610932981503905
ACH-000831,0.018541844962115486
ACH-000832,-0.04650784064136848
ACH-000833,0.1338954705579585
ACH-000834,0.12118032335740694
ACH-000835,0.060845922255772324
ACH-000836,0.01169678780357172
ACH-000837,0.033038667983386755
ACH-000838,0.06626152532113985
ACH-000839,-0.08238596940639648
ACH-000840,0.044890417839215865
ACH-000841,-0.007244620967516721
ACH-000843,0.15745380620839802
ACH-000846,-0.01477809893505736
ACH-000847,-0.060223200862237126
ACH-000848,0.013654756643166087
ACH-000849,0.03161008233387313
ACH-000851,-0.010648493527255169
ACH-000855,0.03876920233272106
ACH-000856,-0.053242865961178436
ACH-000858,0.1302232297594478
ACH-000859,0.0901435030517447
ACH-000861,0.06493633619551935
ACH-000862,0.05331896512678856
ACH-000865,0.01675357919073062
ACH-000866,0.0236849655532862
ACH-000867,0.09020322301102436
ACH-000869,-0.005541063125909476
ACH-000872,0.018084731422081682
ACH-000873,-0.19870205049373568
ACH-000876,-0.010292198912015731
ACH-000878,0.22066343282821324
ACH-000880,0.03789643520418833
ACH-000881,0.09256472886350356
ACH-000882,-0.10570289330215404
ACH-000884,-0.08554464677372893
ACH-000885,0.06103112902201134
