,F13B (2165)
ACH-000004,0.1322014838038077
ACH-000005,-0.030266427589739475
ACH-000007,0.016269319221735273
ACH-000009,-0.13673706265939545
ACH-000011,0.057803091089210924
ACH-000012,-0.059700678511125066
ACH-000013,0.010401019151017972
ACH-000014,0.11727987324624535
ACH-000015,-0.003051517680171568
ACH-000017,0.051827125763836704
ACH-000018,-0.10327640357625012
ACH-000019,0.1684123998654619
ACH-000021,0.1303153884976789
ACH-000022,-0.09782661835162078
ACH-000025,-0.13137544480221364
ACH-000028,-0.0395913001338036
ACH-000030,0.05690427474633807
ACH-000035,-0.02364469092295994
ACH-000036,-0.04367472897874651
ACH-000037,-0.10440249131470808
ACH-000039,0.0346095124958807
ACH-000040,0.0045640182769816654
ACH-000041,0.03213360501325448
ACH-000042,0.04112711268010424
ACH-000045,0.009012909992626742
ACH-000047,0.040846261360131315
ACH-000052,-0.04132388002614165
ACH-000053,-0.135574142089434
ACH-000054,0.11243489159688806
ACH-000055,0.016138097642283314
ACH-000060,0.13599388586156685
ACH-000067,0.10773960230726258
ACH-000070,-0.02081555434834661
ACH-000075,0.10241906914143603
ACH-000078,0.11179159336012352
ACH-000082,-0.04473678291992332
ACH-000085,-0.17665417864694907
ACH-000086,-0.18939599289195208
ACH-000087,-0.0659809733044891
ACH-000092,0.039883213029601336
ACH-000095,0.04408914504015933
ACH-000097,0.10632964077445453
ACH-000098,0.045945494070435
ACH-000099,0.10598508367926172
ACH-000108,0.04734046817780847
ACH-000113,0.09170095044082707
ACH-000116,-0.034130736721680474
ACH-000118,0.08482469994889222
ACH-000120,0.05333487154386635
ACH-000123,-0.09408609136638267
ACH-000127,0.02449250303793473
ACH-000128,0.04618949045035644
ACH-000132,-0.15954486067159085
ACH-000133,-0.05340757599537303
ACH-000137,0.12496237936785845
ACH-000138,0.019546282220322564
ACH-000142,0.05102397719675413
ACH-000143,-0.06000447020849105
ACH-000146,0.016396352700776946
ACH-000148,-0.09897362705850696
ACH-000150,0.10912992386679744
ACH-000152,-0.02812061613235901
ACH-000153,0.20327274042118104
ACH-000159,0.05432790517262077
ACH-000160,-0.14179600186505129
ACH-000163,0.14007793005948654
ACH-000167,0.16205243663047014
ACH-000168,0.08255607014343261
ACH-000169,0.0191321976559436
ACH-000178,-0.028413786593658664
ACH-000183,-0.018291095361165303
ACH-000188,0.09696353780515306
ACH-000189,0.04475097741000658
ACH-000190,0.05356177836595776
ACH-000198,0.08198787373777623
ACH-000203,0.009690155763767512
ACH-000204,-0.11407716247642308
ACH-000206,0.14755631650646
ACH-000207,0.14020614214177118
ACH-000208,0.12723525894369864
ACH-000210,-0.09710929766060933
ACH-000211,0.02172420961802255
ACH-000215,-0.0538423217465198
ACH-000221,0.138479018620318
ACH-000222,-0.00042835515930632014
ACH-000223,-0.04245877356098239
ACH-000226,-0.0901122768086976
ACH-000227,-0.0005353937662926369
ACH-000228,-0.036229723860241134
ACH-000231,-0.009410715086833459
ACH-000232,0.08287118833020947
ACH-000233,0.10892258765583623
ACH-000234,0.048905285800387985
ACH-000235,-0.048273674745701135
ACH-000237,0.027605791101142595
ACH-000238,0.11237802443779472
ACH-000242,-0.2049167482369566
ACH-000243,0.1009626156833766
ACH-000244,-0.01538535329830468
ACH-000246,-0.004355000185768621
ACH-000248,0.12585135781097587
ACH-000250,0.06281096851467419
ACH-000251,0.050788965059235684
ACH-000252,0.20780676467279965
ACH-000253,-0.018045574926894327
ACH-000255,0.12397089785472876
ACH-000256,0.12348732862551386
ACH-000257,-0.04985619236406603
ACH-000258,-0.22971291098936286
ACH-000259,0.002508769957250758
ACH-000260,0.08503584234780875
ACH-000261,-0.0022730994040398326
ACH-000262,0.10769666036102762
ACH-000263,0.05723829515086976
ACH-000264,0.0766667486099814
ACH-000265,-0.01711928982875792
ACH-000266,-0.0016488886353591685
ACH-000272,-0.0130359066277672
ACH-000274,0.06291751166171893
ACH-000277,-0.01915046429437553
ACH-000278,0.013288966144817277
ACH-000279,0.09954660942602203
ACH-000280,0.031182273910048606
ACH-000281,0.1302371094061429
ACH-000288,-0.045687607564880175
ACH-000291,0.031082051238595226
ACH-000293,0.10451184993451486
ACH-000294,-0.0010697819520602949
ACH-000295,-0.1676791422899151
ACH-000296,0.24126406543925602
ACH-000302,0.04171966335737491
ACH-000304,-0.05831251253881806
ACH-000307,0.07323393937398624
ACH-000308,0.0940249589081556
ACH-000310,-0.0017219342675274855
ACH-000311,0.18948201693569766
ACH-000312,0.2304678281153077
ACH-000315,0.10900995304322916
ACH-000316,-0.01720055283314794
ACH-000317,-0.04595868432684375
ACH-000318,0.05862438328497649
ACH-000319,0.043899778924538016
ACH-000320,-0.03704550176815193
ACH-000322,0.04899822329846334
ACH-000323,-0.00997879247530417
ACH-000324,0.025141991238127083
ACH-000329,0.04250263733818717
ACH-000330,-0.08640858516163066
ACH-000331,-0.04707835526342108
ACH-000332,0.020303217195171187
ACH-000334,0.11021913914799993
ACH-000335,0.0011463484003517502
ACH-000336,0.13533073958168687
ACH-000337,-0.13455694795020415
ACH-000338,-0.2150290467950039
ACH-000339,0.0157558928657205
ACH-000341,0.08998898158171771
ACH-000348,0.0793481527186521
