,ALLC (55821)
ACH-000004,-0.06925242383285264
ACH-000005,-0.03866294424310802
ACH-000007,0.11786647821698668
ACH-000009,0.00901289275938035
ACH-000011,-0.12186228629356854
ACH-000012,-0.08548517404295128
ACH-000013,-0.06521612662106831
ACH-000014,0.054029072427086586
ACH-000015,0.02303815979351509
ACH-000017,-0.11640283279846154
ACH-000018,-0.1781182649493138
ACH-000019,-0.0320457303336229
ACH-000021,-0.02003013150246569
ACH-000022,-0.0990516225297422
ACH-000025,-0.04213716783402223
ACH-000028,-0.012555441475865663
ACH-000030,-0.1093075008604767
ACH-000035,0.05201000129226977
ACH-000036,-0.08105031356123728
ACH-000037,-0.32255647514451946
ACH-000039,-0.11676641870970347
ACH-000040,-0.01618382281195925
ACH-000041,-0.10144790989860017
ACH-000042,-0.12174352192907616
ACH-000045,-0.06943550679609634
ACH-000047,-0.0490356645545476
ACH-000052,-0.27464997463779034
ACH-000053,-0.14977808378946136
ACH-000054,0.018355373386631815
ACH-000055,-0.00606520701796204
ACH-000060,-0.061026716494330814
ACH-000067,-0.003316095248866177
ACH-000070,-0.14028360838387732
ACH-000075,0.046048724832168174
ACH-000078,-0.23640124758049005
ACH-000082,0.039710851077923166
ACH-000085,0.004332883136441569
ACH-000086,-0.019072488010894652
ACH-000087,-0.05827474642582268
ACH-000092,-0.3098272371877185
ACH-000095,-0.026642672389319645
ACH-000097,0.05519213470857979
ACH-000098,-0.02999216440322675
ACH-000099,-0.11370118787502677
ACH-000108,-0.06452110654961167
ACH-000113,0.04642622981506998
ACH-000116,-0.11935981658111006
ACH-000118,-0.02140275359244009
ACH-000120,-0.027149763816924785
ACH-000123,-0.1044198263640744
ACH-000127,-0.08551268856670613
ACH-000128,0.04809268060311712
ACH-000132,-0.08851798036118656
ACH-000133,-0.03804205189461813
ACH-000137,-0.005903499639343429
ACH-000138,-0.06838817927776272
ACH-000142,-0.001841846842979445
ACH-000143,-0.033381410516528216
ACH-000146,-0.11342061848993462
ACH-000148,0.06555996534574822
ACH-000150,-0.010035766154667752
ACH-000152,-0.08408299998985408
ACH-000153,0.18975413872914584
ACH-000159,-0.101997423677305
ACH-000160,-1.6218844530748065e-05
ACH-000163,-0.009217038673275477
ACH-000167,-0.16867405239749947
ACH-000168,-0.11125591954314208
ACH-000169,0.029259197915206262
ACH-000178,-0.049749350215951366
ACH-000183,0.1135219876488201
ACH-000188,-0.04147566024360737
ACH-000189,-0.07364354946025709
ACH-000190,-0.12012566649098952
ACH-000198,-0.0566276401715592
ACH-000203,0.4913804979332955
ACH-000204,-0.14803125844310386
ACH-000206,-0.04784124676921113
ACH-000207,-0.1094739905548685
ACH-000208,-0.08054889844189868
ACH-000210,0.4249272394755509
ACH-000211,-0.05981695710606179
ACH-000215,-0.12064117303096132
ACH-000221,-0.0485969159680253
ACH-000222,-0.18366257538174227
ACH-000223,-0.0052589412449189155
ACH-000226,-0.053810428417292784
ACH-000227,-0.07612930893943233
ACH-000228,0.090300068317591
ACH-000231,-0.009011839567649886
ACH-000232,-0.045157509101574615
ACH-000233,-0.17871199536860705
ACH-000234,0.008921467474099084
ACH-000235,-0.0014065122585243484
ACH-000237,-0.035115077795879995
ACH-000238,-0.27676934995664715
ACH-000242,0.15543724176478746
ACH-000243,-0.07203138327520074
ACH-000244,-0.14383610554026158
ACH-000246,-0.08672560455944314
ACH-000248,-0.02650254715753436
ACH-000250,-0.06891247521565412
ACH-000251,-0.1132665403130914
ACH-000252,0.08289320970118058
ACH-000253,-0.06804553938416899
ACH-000255,-0.12423709273358115
ACH-000256,0.05060755694043708
ACH-000257,0.0567795383091273
ACH-000258,-0.1555661913673021
ACH-000259,-0.08125736982266063
ACH-000260,-0.09986035902925457
ACH-000261,-0.05549160418055692
ACH-000262,-0.017425012458231463
ACH-000263,-0.15875893196677587
ACH-000264,0.02807517887460648
ACH-000265,-0.04101801971255195
ACH-000266,-0.019736576613396825
ACH-000272,-0.14238632964090372
ACH-000274,-0.05123421070625662
ACH-000277,-0.15759761548505846
ACH-000278,-0.03638650154178753
ACH-000279,-0.039351434377969986
ACH-000280,-0.03500313148042177
ACH-000281,-0.12092513566675425
ACH-000288,-0.1085366942118282
ACH-000291,-0.0006229266336573071
ACH-000293,-0.025296822262183813
ACH-000294,-0.06428307600201613
ACH-000295,-0.008303390943797225
ACH-000296,-0.1554443634745537
ACH-000302,0.00963789332988523
ACH-000304,-0.09409742760882643
ACH-000307,-0.006506722926288185
ACH-000308,-0.15179282620425644
ACH-000310,-0.2016099667642435
ACH-000311,-0.07166229373625642
ACH-000312,-0.10051464099148616
ACH-000315,-0.13703267729407778
ACH-000316,-0.05685247868601144
ACH-000317,-0.03796987677743043
ACH-000318,0.060321542722756485
ACH-000319,0.10140719112053767
ACH-000320,0.09667637127088187
ACH-000322,-0.2733746902702557
ACH-000323,-0.1018823599947992
ACH-000324,-0.14328429420254088
ACH-000329,-0.02219650225822901
ACH-000330,0.011476012101787432
ACH-000331,-0.1108678629361496
ACH-000332,0.04624082557874312
ACH-000334,-0.04945362087563957
ACH-000335,-0.17706236129184758
ACH-000336,-0.2497082863627179
ACH-000337,-0.0815132243918291
ACH-000338,-0.24619232433271376
ACH-000339,-0.019235516180214324
ACH-000341,0.062042491604004366
ACH-000348,-0.12302356447639715
ACH-000350,-0.04595702563792898
ACH-000352,-0.10334245610073613
ACH-000356,0.03682198974786492
ACH-000361,-0.03284936599735836
ACH-000362,-0.10707609729213692
ACH-000363,-0.13272073119335914
ACH-000364,-0.061382781037313934
ACH-000365,-0.050709005241355146
ACH-000366,-0.0946369559067597
ACH-000368,0.008433494793225539
ACH-000374,-0.013076284641812005
ACH-000375,-0.02987396268215635
ACH-000376,0.02365951864025226
ACH-000381,-0.0754044104137164
ACH-000383,-0.12820906388862446
ACH-000387,0.0025867388774416487
ACH-000389,-0.1627827820557474
ACH-000390,-0.026628504155559396
ACH-000393,0.07486212242194754
ACH-000395,-0.08025479111057422
ACH-000396,-0.20685375212928164
ACH-000397,-0.0016986711644103108
ACH-000401,-0.28106199018784744
ACH-000402,0.23123095228436435
ACH-000403,-0.06992466034900993
ACH-000404,-0.25618993260778844
ACH-000406,-0.08110130210818013
ACH-000407,-0.025047695302391523
ACH-000408,-0.07897349837231335
ACH-000410,-0.1080172213116564
ACH-000411,-0.07387731015956085
ACH-000414,-0.062102139145122186
ACH-000415,-0.08679388470663503
ACH-000416,-0.10761353000878854
ACH-000420,-0.14167755503638324
ACH-000421,-0.0670283893700853
ACH-000424,-0.22433313341045272
ACH-000425,-0.040383098363282695
ACH-000426,0.17560530917627654
ACH-000427,-0.21366525526722865
ACH-000433,-0.05081764082086829
ACH-000435,-0.6110218298930908
ACH-000436,0.13296690547536974
ACH-000444,-0.2719185089540209
ACH-000445,-0.1730389481583124
ACH-000448,-0.04636271542742732
ACH-000450,-0.0016128656532746778
ACH-000452,-0.06990676300821211
ACH-000454,0.0020408579625469454
ACH-000458,-0.17883621779578254
ACH-000459,-0.07000854880491666
ACH-000460,-0.07368928941947524
ACH-000461,0.1461067825155711
ACH-000463,-0.19206657646682468
ACH-000464,0.08333156600434964
ACH-000466,-0.07989937197712374
ACH-000467,-0.05591789096864835
ACH-000468,-0.06524726925504823
ACH-000469,0.01356224351478767
ACH-000470,-0.07063716275642327
ACH-000471,-0.08805124276852637
ACH-000472,-0.014817561135749691
ACH-000473,-0.23615042778404435
ACH-000475,-0.03519855611278987
ACH-000476,0.01332960363961088
ACH-000477,-0.0007984981911253536
ACH-000479,-0.2164938713216162
ACH-000480,-0.00948994816544609
ACH-000481,0.010721079659082285
ACH-000483,-0.057104214620513925
ACH-000484,-0.052929567010877546
ACH-000485,-0.09012185599864267
ACH-000486,-0.06284015697574881
ACH-000487,-0.02663417112127231
ACH-000488,-0.09231189614868296
ACH-000490,-0.10582407462279893
ACH-000491,-0.1438788211235328
ACH-000495,-0.3141009597532905
ACH-000496,0.03807626766553713
ACH-000499,-0.206406366753434
ACH-000500,-0.2295706418070292
ACH-000502,-0.1544896328985267
ACH-000503,0.022819486793452318
ACH-000505,-0.07878354513677897
ACH-000507,-0.054308705140695496
ACH-000510,-0.042615883519249186
ACH-000511,-0.17465073783151028
ACH-000512,-0.03943271444071757
ACH-000516,-0.0903447290916189
ACH-000517,-0.09919294748793203
ACH-000518,-0.1144518620420587
ACH-000520,-0.030945725307598107
ACH-000521,-0.09401887524267208
ACH-000522,-0.051587461228499235
ACH-000524,-0.05551707628309701
ACH-000527,-0.05505426390044792
ACH-000528,-0.13383718527117286
ACH-000537,0.041914524836400006
ACH-000541,-0.04090045073000796
ACH-000542,-0.04712695437889367
ACH-000544,-0.04395037189417803
ACH-000545,-0.13213877654156722
ACH-000547,0.05263798163221594
ACH-000548,-0.09083245012563967
ACH-000549,-0.03344744371634414
ACH-000550,-0.07096252186091527
ACH-000552,-0.24742153089162364
ACH-000556,-0.025332693307129284
ACH-000557,-0.054615123231000616
ACH-000569,-0.0353358293177669
ACH-000570,-0.04442682408613774
ACH-000571,-0.0027326280870297107
ACH-000573,-0.18363931667668745
ACH-000576,-0.13646200868317762
ACH-000579,-0.25417062167481297
ACH-000580,0.01285420312412498
ACH-000584,-0.08406425082555853
ACH-000585,-0.01390680983509636
ACH-000588,0.05363510902491213
ACH-000589,0.0684557669732187
ACH-000591,-0.12041432532596613
ACH-000593,-0.1071202217878985
ACH-000600,-0.06308952823844831
ACH-000601,-0.12803352225772666
ACH-000605,-0.06038701675223264
ACH-000606,-0.09530216550070128
ACH-000608,0.023515486222792464
ACH-000614,-0.19227507725553145
ACH-000616,-0.011364833164713936
ACH-000618,0.050758729978996116
ACH-000619,-0.056632206218112276
ACH-000620,-0.03560951332914678
ACH-000621,0.010929254262241941
ACH-000622,-0.044136271861191435
ACH-000623,-0.009085887739389006
ACH-000624,-0.08386746291855864
ACH-000627,-0.21745539317562
ACH-000630,-0.12568658717612846
ACH-000631,-0.29918973810503097
ACH-000632,-0.031777567271805994
ACH-000633,-0.1189592129910106
ACH-000637,-0.00585989867237716
ACH-000638,0.1839733092703585
ACH-000646,-0.09954033893757823
ACH-000647,0.0288868100805915
ACH-000648,0.0463056558757214
ACH-000649,-0.10943416546069493
ACH-000651,-0.09522466337620564
ACH-000652,-0.12534174357238098
ACH-000653,-0.18057446362919508
ACH-000657,-0.058464455307697234
ACH-000658,0.031039733240639567
ACH-000661,0.07897169936801561
ACH-000662,-0.412830336871565
ACH-000663,-0.007555580343998927
ACH-000665,-0.08645934877011388
ACH-000671,0.05448694656760419
ACH-000672,-0.0994888778247817
ACH-000673,-0.08379464361774723
ACH-000676,0.041823307216139465
ACH-000677,-0.04729187438327677
ACH-000681,-0.1398844180849247
ACH-000683,-0.05724355013873405
ACH-000684,-0.10173011120752963
ACH-000688,0.04368648292202131
ACH-000693,-0.0551140574776195
ACH-000694,0.008136622559274638
ACH-000695,-0.19745995193522087
ACH-000696,-0.047919509719763435
ACH-000697,-0.16628734619964233
ACH-000699,-0.0785596695799312
ACH-000701,0.021274617451483995
ACH-000706,-0.0510288465257123
ACH-000711,0.004364960115456599
ACH-000713,-0.07041034073062218
ACH-000714,0.0077266307547978535
ACH-000718,-0.001374825456115734
ACH-000720,-0.02111296625074966
ACH-000721,-0.11265483386602615
ACH-000724,-0.07019803476236577
ACH-000725,-0.062494545561183626
ACH-000732,-0.03963337935474002
ACH-000734,-0.13972220803922955
ACH-000735,-0.04821654514673358
ACH-000736,-0.02150316957352453
ACH-000738,-0.07518581386191679
