,HGSNAT (138050)
ACH-000004,0.12038958992934334
ACH-000005,0.6673829339953977
ACH-000007,0.024833465343014227
ACH-000009,0.1985500662957166
ACH-000011,0.1825631133743264
ACH-000012,0.16860312636991426
ACH-000013,0.17064174969880475
ACH-000014,-0.0005381455933815177
ACH-000015,0.1028102138854006
ACH-000017,0.2299431051508848
ACH-000018,0.12873684734117175
ACH-000019,0.012280793771613308
ACH-000021,0.2534977082998598
ACH-000022,0.10591362840648468
ACH-000025,0.07739794879685394
ACH-000028,0.14110885966423525
ACH-000030,0.20904352993550016
ACH-000035,0.0650671598196482
ACH-000036,0.20106619168691708
ACH-000037,0.0510903045992265
ACH-000039,0.15387011560798988
ACH-000040,0.16784950322374462
ACH-000041,0.21264420043889032
ACH-000042,0.06910313262833204
ACH-000045,0.057083379916844486
ACH-000047,0.2302703162642637
ACH-000052,0.2636361506367055
ACH-000053,0.14603089650296205
ACH-000054,0.20340561884001784
ACH-000055,0.17529946197363594
ACH-000060,0.11738978817316804
ACH-000067,0.2796425559590705
ACH-000070,0.08831606475086046
ACH-000075,0.1329896644357096
ACH-000078,0.21704167334847074
ACH-000082,0.011052624949017964
ACH-000085,0.2821133656462227
ACH-000086,0.13278333178666174
ACH-000087,-0.005104812670006603
ACH-000092,0.1302262840203963
ACH-000095,0.20725806915860728
ACH-000097,0.20150462051300672
ACH-000098,0.2466341757217672
ACH-000099,0.10650644198224192
ACH-000108,0.027107801696563957
ACH-000113,0.16101793754280153
ACH-000116,0.03056341364446893
ACH-000118,0.1369325286958724
ACH-000120,0.12751914717821902
ACH-000123,-0.004671743300646318
ACH-000127,0.07915791164276678
ACH-000128,0.3264379276400531
ACH-000132,0.11332581522039947
ACH-000133,0.213936876303966
ACH-000137,-0.05858174214483704
ACH-000138,0.044100027583910566
ACH-000142,0.28462627086421266
ACH-000143,-0.002301839746525662
ACH-000146,0.10535464468092272
ACH-000148,0.14738569077225172
ACH-000150,0.21474705381629172
ACH-000152,0.15433141521036592
ACH-000153,0.2017822571804348
ACH-000159,0.0847340628452466
ACH-000160,0.1843876847573872
ACH-000163,0.12476136346889047
ACH-000167,0.10216796315053386
ACH-000168,0.2171590639318121
ACH-000169,0.26705174364990203
ACH-000178,0.10992368708098972
ACH-000183,0.22544867679490446
ACH-000188,0.06793987203580445
