,SIKE1 (80143)
ACH-000521,-0.1841555099789386
ACH-000522,-0.2254701650727256
ACH-000524,0.03278278396727838
ACH-000527,-0.10415155785427166
ACH-000528,-0.034921698534454065
ACH-000537,-0.11260353951936106
ACH-000541,-0.20556445892693834
ACH-000542,-0.10685450540241884
ACH-000544,-0.13083302952031794
ACH-000545,-0.1462572186983164
ACH-000547,-0.1990336998617812
ACH-000548,0.09871451546032126
ACH-000549,-0.23408402874334985
ACH-000550,-0.10118005090745637
ACH-000552,-0.2161005063311582
ACH-000556,-0.09592868766578326
ACH-000557,-0.150435245054495
ACH-000569,0.03329137143511458
ACH-000570,-0.0938613321457613
ACH-000571,-0.04872620681754607
ACH-000573,0.017904254102308847
ACH-000576,-0.175026353317855
ACH-000579,-0.19661160491866414
ACH-000580,-0.05263843540932976
ACH-000584,-0.033161380204476884
ACH-000585,0.005666354122280786
ACH-000588,-0.11044380007160026
ACH-000589,-0.0746501103217009
ACH-000591,-0.21365186052890311
ACH-000593,-0.1982232567729688
ACH-000600,-0.13355773334575813
ACH-000601,-0.036244159293482806
ACH-000605,-0.3677861612805801
ACH-000606,-0.08770543041471238
ACH-000608,-0.14399256048871548
ACH-000614,-0.22442139365729996
ACH-000616,0.033974161482090336
ACH-000618,-0.1308874068021005
ACH-000619,-0.17570559889304113
ACH-000620,-0.061633386637398126
ACH-000621,-0.07545266760838605
ACH-000622,0.08484205062916705
ACH-000623,-0.1511308821533235
ACH-000624,-0.062247405045019875
ACH-000627,-0.2326460253295856
ACH-000630,-0.1993870479359093
ACH-000631,0.16753752069608502
ACH-000632,-0.2201866233559384
ACH-000633,-0.039228239304389
ACH-000637,-0.053897636442401885
ACH-000638,-0.1388201902998389
ACH-000646,0.17228459339595598
ACH-000647,-0.05647604263740441
ACH-000648,-0.3829199425290273
ACH-000649,-0.17672890622613474
ACH-000651,-0.057354439277610934
ACH-000652,-0.17582852652519748
ACH-000653,-0.015511855465393347
ACH-000657,-0.15882630542776674
ACH-000658,-0.19720275755712444
ACH-000661,-0.03625455573515045
ACH-000662,-0.123065046119189
ACH-000663,0.04707040643310032
ACH-000665,-0.1497106412073562
ACH-000671,-0.1334811788443619
ACH-000672,-0.09793068289104986
ACH-000673,-0.1048339568090373
ACH-000676,-0.002744742326466113
ACH-000677,-0.13079484996917531
ACH-000681,-0.011341156429016688
ACH-000683,-0.08065050701349519
ACH-000684,-0.06229783578533692
ACH-000688,-0.2889594205276429
ACH-000693,-0.10425409472420738
ACH-000694,-0.04638264537016897
ACH-000695,0.09252322069348652
ACH-000696,-0.2797626662906102
ACH-000697,-0.17388702821009394
ACH-000699,-0.01182781489984749
ACH-000701,-0.07518292410580235
ACH-000706,-0.18823090453055707
ACH-000711,-0.1270359531850392
ACH-000713,-0.3699655410367537
ACH-000714,-0.21785599482206372
ACH-000718,-0.10666172872770452
ACH-000720,-0.15549491093969536
ACH-000721,-0.16709831372135153
ACH-000724,-0.005375006580247176
ACH-000725,0.0068933289758082005
ACH-000732,-0.07976735424768007
ACH-000734,-0.08829606560842265
ACH-000735,-0.03998051758420137
ACH-000736,-0.12551473937070004
ACH-000738,-0.038711407649776965
ACH-000746,-0.02586384865667644
ACH-000747,-0.10645984879413213
ACH-000748,-0.12068005166202073
ACH-000753,-0.07776696195658475
ACH-000756,-0.2767337251853598
ACH-000757,-0.10991072153413724
ACH-000758,-0.04854294750511598
ACH-000760,-0.032067595318810885
ACH-000762,-0.2404343575715785
ACH-000763,-0.010002211646358934
ACH-000764,0.0602540696698265
ACH-000765,-0.12518329513013626
ACH-000766,-0.08101536145932657
ACH-000767,-0.11587964623246674
ACH-000768,-0.18860005880648914
ACH-000769,-0.2898149825245677
ACH-000770,-0.08660572022722303
ACH-000771,-0.12446210999575714
ACH-000773,-0.08334757535615175
ACH-000776,-0.3057108765383111
ACH-000777,-0.017945277499334947
ACH-000778,-0.1665014217876701
ACH-000781,-0.07329086609992813
ACH-000782,0.08536500201687931
ACH-000783,-0.09391983249956838
ACH-000784,-0.05906654099142234
ACH-000785,-0.1618825886656
ACH-000787,-0.18613847057337374
ACH-000788,-0.11284527905662987
ACH-000791,-0.14753451476503435
ACH-000792,-0.12201221811248775
ACH-000794,-0.013604462233240815
ACH-000796,-0.049830241493946034
ACH-000798,-0.15841929166929264
ACH-000799,-0.08030180435897878
ACH-000800,-0.1829503982442596
ACH-000802,0.027472762616649164
ACH-000804,-0.05001889586046515
ACH-000805,-0.0482456221871231
ACH-000809,-0.0762750266230092
ACH-000810,-0.17435791740698922
ACH-000811,-0.1360445324082266
ACH-000817,-0.09342353743193832
ACH-000819,0.08660769386466344
ACH-000820,-0.269110669376979
ACH-000821,-0.1753321148378558
ACH-000822,-0.1478169267314261
ACH-000823,-0.11606598437917308
ACH-000824,-0.028316229724965176
ACH-000827,-0.1898599649871644
ACH-000829,-0.10764029412625534
ACH-000831,-0.1924784007921968
ACH-000832,-0.2132727959386843
ACH-000833,0.04277785388841638
ACH-000834,-0.0338653556050841
ACH-000835,-0.10123196746601586
ACH-000836,-0.14623914992436265
ACH-000837,-0.019733273240244046
ACH-000838,-0.044829182479475205
ACH-000839,-0.05024358100632578
ACH-000840,-0.06965969369082703
ACH-000841,-0.21012342869533826
ACH-000843,-0.14596963254604967
ACH-000846,-0.19527376404729546
ACH-000847,-0.11373428173698295
ACH-000848,0.06303106213586139
ACH-000849,-0.1435970064031408
ACH-000851,-0.22365747218067367
ACH-000855,-0.3328505834560957
ACH-000856,0.02770876371727302
ACH-000858,-0.11777020148404348
ACH-000859,-0.1853239898596824
ACH-000861,-0.08724494243777918
ACH-000862,-0.08574023988873414
ACH-000865,-0.03203634024507128
ACH-000866,-0.06974946606044385
ACH-000867,-0.0817504192000573
ACH-000869,-0.09123414315093603
ACH-000872,-0.16326313706253492
ACH-000873,-0.17269262471030294
ACH-000876,-0.04864344323100253
ACH-000878,0.10956046775770392
ACH-000880,0.004124493995414676
ACH-000881,-0.12164934295378148
ACH-000882,-0.006249066691711297
ACH-000884,-0.018608869342097555
ACH-000885,-0.13728828417508548
ACH-000887,-0.14391936540770808
ACH-000889,-0.06943995277254418
ACH-000896,-0.1193734265151216
ACH-000898,-0.1017981103842917
ACH-000900,-0.023443562239493083
ACH-000901,-0.12068631798874747
ACH-000905,-0.2304682819754646
ACH-000906,-0.09199829784359607
ACH-000907,-0.07550312305282789
ACH-000910,-0.021323980890113392
ACH-000911,-0.12452322578888955
ACH-000912,0.0017670957391189106
ACH-000913,-0.0385808289234656
ACH-000915,-0.14914481795338874
ACH-000916,-0.19855847822149475
ACH-000917,0.03489239877883082
ACH-000920,-0.34850270290789026
ACH-000921,-0.25905948783400506
ACH-000924,0.004756927908203397
ACH-000926,-0.114102003921599
ACH-000928,-0.009530297819772276
ACH-000929,-0.14266096522318464
ACH-000932,-0.0786875541628066
ACH-000935,-0.004077599938361904
ACH-000936,-0.20584731191893246
ACH-000937,-0.0863183710050096
ACH-000938,-0.0638949007195019
ACH-000939,-0.0439773388141802
ACH-000941,-0.03898095132096308
ACH-000943,-0.06173535931041746
ACH-000946,-0.1636889888825462
ACH-000947,-0.10172352967817036
ACH-000948,-0.12961135183980524
ACH-000950,-0.07229632741787753
ACH-000953,-0.07756542025389612
ACH-000954,-0.17892902195465765
ACH-000957,-0.006526811257374496
ACH-000958,-0.2208032964801799
ACH-000960,-0.12881237172756932
ACH-000963,-0.024813258470601958
ACH-000968,-0.15517257578508484
ACH-000969,-0.06874284719406172
ACH-000972,0.03580736001161613
ACH-000973,-0.19113197072943755
ACH-000974,-0.08948643037369072
ACH-000978,-0.17230746729553026
ACH-000984,-0.028337736507384987
ACH-000986,0.014558902460042815
ACH-000988,-0.03297844565278353
ACH-000993,0.10079771320115603
ACH-000994,-0.21324871810182294
ACH-000996,-0.12661034005664173
ACH-001001,-0.17910523645473367
ACH-001020,-0.13054349535892512
ACH-001028,-0.010527759257187332
ACH-001031,0.01300439331585459
ACH-001038,-0.16164710792550802
ACH-001048,-0.13545916561435986
ACH-001050,-0.1527420132219144
ACH-001053,-0.17088342455455696
ACH-001054,-0.13692606590711834
ACH-001061,-0.11218808857663744
ACH-001067,-0.18105075462142106
ACH-001075,-0.05263634508794092
ACH-001096,0.0556052425268793
ACH-001111,0.01727868082624897
ACH-001119,-0.2380681035543583
ACH-001128,0.09835266590963196
ACH-001134,-0.17802452971724786
ACH-001151,-0.16892709407322914
ACH-001163,-0.11045183665812444
ACH-001164,-0.12984552246265
ACH-001183,-0.1179132736773968
ACH-001192,-0.10088195755853806
ACH-001193,-0.15941716245011744
ACH-001196,-0.09760494898809582
ACH-001197,-0.2209317291688453
ACH-001205,-0.3354520116135927
ACH-001211,-0.04793151468148694
ACH-001212,-0.3761485418986553
ACH-001228,-0.07006956199524228
ACH-001232,-0.15475469724163485
ACH-001239,-0.1609073794157237
ACH-001270,0.08148708285534602
ACH-001274,-0.1746893592812278
ACH-001275,0.03237744518000653
ACH-001277,0.05076118623354266
ACH-001278,0.08300254348754925
ACH-001280,-0.028135191264607208
ACH-001283,-0.04591017373706752
ACH-001289,0.03898918635896812
ACH-001300,0.01106381347654704
ACH-001301,-0.02901321908284917
ACH-001302,9.896582796146093e-06
ACH-001306,-0.2765171078918814
ACH-001318,-0.17144413794076466
ACH-001322,-0.10297613121321947
ACH-001328,-0.1341302716144804
ACH-001332,-0.15963580474152092
ACH-001336,-0.18141533193813705
ACH-001346,-0.11000808316413596
ACH-001353,-0.19879814067464366
ACH-001354,-0.252039161288988
ACH-001367,-0.11387595055808668
ACH-001368,-0.03774264208133087
ACH-001374,0.011472598189681358
ACH-001377,-0.07052067147231604
ACH-001380,-0.12398171217271485
ACH-001391,-0.02278417443211311
ACH-001408,-0.08593968998883401
ACH-001430,-0.17824252601710242
ACH-001431,-0.09893342308714832
ACH-001450,-0.18600630449627972
ACH-001496,-0.10192821257495292
ACH-001500,-0.1637514324390915
ACH-001523,-0.17013573535614665
ACH-001532,-0.04081607061607792
ACH-001550,-0.0079891048067402
ACH-001552,-0.27711425680774954
ACH-001554,-0.11751800525281755
ACH-001654,-0.1045292978709388
ACH-001735,-0.019383055922637046
ACH-001736,-0.0008882741057845967
ACH-001737,0.04746525412367393
ACH-001740,-0.1911404736392613
ACH-001745,-0.03655734903619518
ACH-001765,-0.007472379477588969
