,NDUFA6 (4700)
ACH-000004,-0.3959387863272365
ACH-000005,-0.3076696665996924
ACH-000007,-0.7150846613756818
ACH-000009,-0.4509742244366952
ACH-000011,-0.16780054482727128
ACH-000012,-0.4278409007222171
ACH-000013,-0.7605880713210297
ACH-000014,-0.6816589913404001
ACH-000015,-0.6311174673422859
ACH-000017,-0.4704326035728124
ACH-000018,-0.365535536072437
ACH-000019,-1.1107292899943986
ACH-000021,-0.4392649574701071
ACH-000022,-0.2539849545917895
ACH-000025,-0.6509385571198834
ACH-000028,-0.9505377238732272
ACH-000030,-0.4533954677178949
ACH-000035,-0.38722638639288304
ACH-000036,-0.18378080456143875
ACH-000037,-0.5799737342333371
ACH-000039,-0.5019497634957175
ACH-000040,-0.2874958202841446
ACH-000041,-0.4339364061941868
ACH-000042,-0.3823787833383687
ACH-000045,-0.6643947220888665
ACH-000047,-0.8686425678696628
ACH-000052,-0.6209746143134557
ACH-000053,-0.4825229095745786
ACH-000054,-0.9663989129666241
ACH-000055,-0.19097205082901947
ACH-000060,-0.6517833584952917
ACH-000067,-0.3667416534712081
ACH-000070,-0.5688302221097978
ACH-000075,-0.3471060440900221
ACH-000078,-0.7131320475893819
ACH-000082,-0.34532630645181944
ACH-000085,-0.3896803618819564
ACH-000086,-0.3842756400290937
ACH-000087,-0.7972794762417471
ACH-000092,-0.4789713631231139
ACH-000095,-0.27116492456389685
ACH-000097,-0.5328117722555322
ACH-000098,-0.4475538962101289
ACH-000099,-0.6276735785426523
ACH-000108,-0.4192909727962295
ACH-000113,-0.5724578395888841
ACH-000116,-0.5816402071645347
ACH-000118,-0.9413254175740484
ACH-000120,-0.5592236928440975
ACH-000123,-0.5203761201112682
ACH-000127,-0.3958276905521812
ACH-000128,-0.8482760097128652
ACH-000132,-0.5158904645844361
ACH-000133,-0.3937965881174263
ACH-000137,-0.3628575376398192
ACH-000138,-0.5344179000804538
ACH-000142,-0.2342685236150732
ACH-000143,-0.5558291592056339
ACH-000146,-0.5176852720064883
ACH-000148,-0.4793939030124692
ACH-000150,-0.4941873249998946
ACH-000152,-0.4685492447711918
ACH-000153,-0.4466667358062339
ACH-000159,-0.39767595825477575
ACH-000160,-0.7531309578816006
ACH-000163,-0.3387709257516249
ACH-000167,-0.4873867838511488
ACH-000168,-0.1542729813213626
ACH-000169,-0.6123641789306252
ACH-000178,-0.2754189738157001
ACH-000183,-0.4388711177172139
ACH-000188,-0.17413754037723658
ACH-000189,-0.2749535609554112
ACH-000190,-0.6962630358600019
ACH-000198,-0.4715428678515076
ACH-000203,-0.5842178061667888
ACH-000204,-0.6627282884153495
ACH-000206,-0.22789801323592826
ACH-000207,-0.3894204425300261
ACH-000208,-0.3958227380691251
ACH-000210,-0.3651448392395554
ACH-000211,-0.4770534527910422
ACH-000215,-0.5183220759875626
ACH-000221,-0.9451697638804464
ACH-000222,-0.29428441112433223
ACH-000223,-0.5006217822919576
ACH-000226,-0.5202202350130701
ACH-000227,-0.5762616825125814
ACH-000228,-0.4069654921160212
ACH-000231,-0.41417464978456375
ACH-000232,-0.3103691835672281
ACH-000233,-0.4059928960926155
ACH-000234,-0.2909190492852053
ACH-000235,-0.379430373964829
ACH-000237,-0.26196062766374945
ACH-000238,-0.4645872081694393
ACH-000242,-0.7378641142588547
ACH-000243,-0.4550065607316803
ACH-000244,-0.4777472988155747
ACH-000246,-0.6689529935186351
ACH-000248,-0.28007795301383825
ACH-000250,-0.2013927825590668
ACH-000251,-0.4194868970569157
ACH-000252,-0.5696432914263192
ACH-000253,-0.6239857304723818
ACH-000255,-0.5181612381955086
ACH-000256,-0.4972468196090451
ACH-000257,-0.4732337875249655
ACH-000258,-0.42126231255231866
ACH-000259,-0.5195905197439475
ACH-000260,-0.4495480387997183
ACH-000261,-0.3605152561403069
ACH-000262,-0.3548558312534395
ACH-000263,-0.5092457413268171
ACH-000264,-0.34940947064601097
ACH-000265,-0.7483123460495645
ACH-000266,-0.351379657429968
ACH-000272,-0.3983240184116692
ACH-000274,-0.4453268474471362
ACH-000277,-0.9694246979035276
ACH-000278,-0.4978159180733011
ACH-000279,-0.4258150380288485
ACH-000280,-0.5615496652693647
ACH-000281,-0.4755465991256614
ACH-000288,-0.4972123462212356
ACH-000291,-0.7239960368255188
ACH-000293,-0.6309463037231663
ACH-000294,-0.19346682563863069
ACH-000295,-0.7077888521083909
ACH-000296,-0.4073662064037561
ACH-000302,-0.8033801092334871
ACH-000304,-0.6822099970578703
ACH-000307,-0.274112602718313
ACH-000308,-0.5098810936138403
ACH-000310,-0.6848289005173873
ACH-000311,-0.43125248856480375
ACH-000312,-0.6969096434239492
ACH-000315,-0.2156147912845286
ACH-000316,-0.3732097166118029
ACH-000317,-0.8026781405062944
ACH-000318,-0.3745907753060908
ACH-000319,-0.44320408050050103
ACH-000320,-0.2796777392454349
ACH-000322,-0.6950725212785553
ACH-000323,-0.4386009666027825
ACH-000324,-0.2860453123326805
ACH-000329,-0.9230884537023114
ACH-000330,-0.8057357591159937
ACH-000331,-0.26062149676443364
ACH-000332,-0.25559651852195553
ACH-000334,-0.5872483915172808
ACH-000335,-0.6176845974924353
ACH-000336,-0.4049030835814156
ACH-000337,-0.5206586278102465
ACH-000338,-0.6142156005505583
ACH-000339,-0.3932831272045732
ACH-000341,-0.6475379398179943
ACH-000348,-0.5514032583822658
ACH-000350,-0.6391663177759492
ACH-000352,-0.8577504635643453
ACH-000356,-0.5413751045345133
ACH-000361,-0.2698864064221856
ACH-000362,-0.5872973780659012
ACH-000363,-0.6476520835549952
ACH-000364,-0.6842433721334276
ACH-000365,-0.7358574721514793
ACH-000366,-0.1944835274410597
ACH-000368,-0.4321264227821735
ACH-000374,-0.6671698494564389
ACH-000375,-0.4588904309449767
ACH-000376,-0.6134308066250248
ACH-000381,-0.4674131972597986
ACH-000383,-0.4552524071770409
ACH-000387,-0.2788102404768157
ACH-000389,-0.3485168336423369
ACH-000390,-0.6033367604821971
ACH-000393,-0.35360774105390363
ACH-000395,-0.5462676040212762
ACH-000396,-0.3866459226555479
ACH-000397,-0.3884053713099007
ACH-000401,-0.487786686858723
ACH-000402,-0.23775437961300586
ACH-000403,-0.5860814519495529
ACH-000404,-0.6565031587806629
ACH-000406,-0.8829653264507497
ACH-000407,-0.4118643287680613
ACH-000408,-0.7504162836292864
ACH-000410,-0.5219359469889929
ACH-000411,-0.18759623984976886
ACH-000414,-0.5929074765882233
ACH-000415,-0.3250534905566663
ACH-000416,-0.4713731170339457
ACH-000420,-0.6411604806228146
ACH-000421,-0.4041579081510551
ACH-000424,-0.512132463412973
ACH-000425,-0.4964067046004055
ACH-000426,-0.6897231943809253
ACH-000427,-0.9149381293847664
ACH-000433,-0.3783176767854371
ACH-000435,-0.6413106320912737
ACH-000436,-0.05510914195254479
ACH-000444,-0.6035522336421419
ACH-000445,-0.328156042740316
ACH-000448,-0.5210929113358336
ACH-000450,-0.846574400896193
ACH-000452,-0.3226423496803117
ACH-000454,-0.8476514173152755
ACH-000458,-0.1987624710279724
ACH-000459,-0.7508315462640465
ACH-000460,-0.351925585354434
ACH-000461,-0.9107766306921546
ACH-000463,-0.32844953702153673
ACH-000464,-0.2639407772583303
ACH-000466,-0.5091539427691033
ACH-000467,-0.6818021632582999
ACH-000468,-0.5153185856509239
ACH-000469,-0.6843167593491913
ACH-000470,-0.4012667151616001
ACH-000471,-0.21397221811789746
ACH-000472,-0.4540996739167154
ACH-000473,-0.6324933296791609
ACH-000475,-0.5996132011545118
ACH-000476,-0.6575757859423328
ACH-000477,-0.8636027633923916
ACH-000479,-0.8051839143781032
ACH-000480,-0.7473300206944499
ACH-000481,-0.4658432320754417
ACH-000483,-0.7582552020241847
ACH-000484,-0.2157373046402232
ACH-000485,-0.3928959593645748
ACH-000486,-0.7125806089141545
ACH-000487,-0.3336672484560109
ACH-000488,-0.8366977729385914
ACH-000490,-0.4050457940102537
ACH-000491,-0.6564384537122976
ACH-000495,-0.1826530082489668
ACH-000496,-0.19635196272242825
ACH-000499,-0.8060736514339603
ACH-000500,-0.24190899908371996
ACH-000502,-0.4608034477909281
ACH-000503,-0.37431634448938345
ACH-000505,-0.39812837209406016
ACH-000507,-0.6983589513925905
ACH-000510,-0.3700063408938453
ACH-000511,-0.21838166879667475
ACH-000512,-0.8083761971779725
ACH-000516,-0.5047693253607167
ACH-000517,-0.4347737365666775
ACH-000518,-0.3422374611596002
ACH-000520,-0.23170391129165
ACH-000521,-0.4812555207346773
ACH-000522,-0.4535747322979114
ACH-000524,-0.5184861079667514
ACH-000527,-0.4811057968584257
ACH-000528,-1.0654417431410923
ACH-000537,-0.6121119245475898
ACH-000541,-0.4128331442848411
ACH-000542,-0.3014422955256085
ACH-000544,-0.4387826403822149
ACH-000545,-0.472382146072021
ACH-000547,-0.3758778141121864
ACH-000548,-0.2735330580347558
ACH-000549,-0.4024019064062036
ACH-000550,-0.3240535127160553
ACH-000552,-0.4930495980110936
ACH-000556,-0.5951214290117329
ACH-000557,-0.4158137339696814
ACH-000569,-0.7467997244166705
ACH-000570,-0.6171445096920204
ACH-000571,-0.5965857887967202
ACH-000573,-0.4798446708092208
ACH-000576,-0.4618628798101113
ACH-000579,-0.6855874152530643
ACH-000580,-0.31897237924241273
ACH-000584,-0.3478031213029246
ACH-000585,-0.4151804800885546
ACH-000588,-0.4885710796528706
ACH-000589,-0.8422594383264086
ACH-000591,-0.38624703842011576
ACH-000593,-0.5227933947946327
ACH-000600,-0.4145423960508093
ACH-000601,-0.39206449420802897
ACH-000605,-0.3671368952991937
ACH-000606,-0.4278977608418151
ACH-000608,-0.4863346622577228
ACH-000614,-0.80502713909343
ACH-000616,-0.43006454318655984
ACH-000618,-0.9973306083595852
ACH-000619,-0.4049462648584196
ACH-000620,-0.6110386613257319
ACH-000621,-0.4234478524805892
ACH-000622,-0.4667331022746638
ACH-000623,-0.3914344868723485
ACH-000624,-0.3836224340065138
ACH-000627,-0.41315957235876216
ACH-000630,-0.3747133537854547
ACH-000631,-0.2042493697975599
ACH-000632,-0.4772495645274479
ACH-000633,-0.9765274443776898
ACH-000637,-0.6837108967914839
ACH-000638,-0.488269857095521
ACH-000646,-0.6127740604558147
ACH-000647,-0.5306019304514621
ACH-000648,-0.335947407782259
ACH-000649,-0.20558940311310114
ACH-000651,-0.978910540037774
ACH-000652,-0.1824118604881249
ACH-000653,-0.5213818922629837
ACH-000657,-0.4472525499358775
ACH-000658,-0.6394186116496342
ACH-000661,-0.6123285470636429
ACH-000662,-0.7056306875562819
ACH-000663,-0.4962663489721409
ACH-000665,-0.3181056999829172
ACH-000671,-0.8684111686480457
ACH-000672,-1.3528875599023649
ACH-000673,-0.3465245027982327
ACH-000676,-0.5511146042643147
ACH-000677,-1.1188419115268105
ACH-000681,-0.4595637024365107
ACH-000683,-0.5067140764019731
ACH-000684,-0.2472494945411887
ACH-000688,-0.4404754101633009
