,PDE6H (5149)
ACH-000221,0.19790842503135886
ACH-000222,0.2717655674484677
ACH-000223,0.18485175838022389
ACH-000226,0.21817709230851126
ACH-000227,0.2689673376067009
ACH-000228,0.10777240584890524
ACH-000231,0.2561633953103677
ACH-000232,0.23021756168438126
ACH-000233,0.27393491958062555
ACH-000234,0.28639058321610505
ACH-000235,0.18976455744611684
ACH-000237,0.31501862879667314
ACH-000238,0.19786919148698212
ACH-000242,0.1513816264626833
ACH-000243,0.2681276216142509
ACH-000244,0.2246036015464771
ACH-000246,0.14133266646056386
ACH-000248,0.13440782980959165
ACH-000250,0.2086577091684712
ACH-000251,0.34004641098798805
ACH-000252,0.2302978450848733
ACH-000253,0.2967140592997816
ACH-000255,0.2129576236094366
ACH-000256,0.3893013326874141
ACH-000257,0.36211284787908143
ACH-000258,0.2800746324136781
ACH-000259,0.2677130299616917
ACH-000260,0.2723390748371328
ACH-000261,0.22019027074797784
ACH-000262,0.17816346445200085
ACH-000263,0.35628988456953625
ACH-000264,0.12163448003726746
ACH-000265,0.3047811519523585
ACH-000266,0.33172157658046825
ACH-000272,0.19869569445261767
ACH-000274,0.2704478768964624
ACH-000277,0.1189589841180901
ACH-000278,0.27192496722332915
ACH-000279,0.2318526857047153
ACH-000280,0.16781505802201035
ACH-000281,0.1393847091083709
ACH-000288,0.23802498693976215
ACH-000291,0.18880581352021086
ACH-000293,0.2566258913920501
ACH-000294,0.20558644144158253
ACH-000295,0.465303062053629
ACH-000296,0.1248915419233241
ACH-000302,0.23821672983779504
ACH-000304,0.13991459120251756
ACH-000307,0.1742512954742282
ACH-000308,0.2623068084154228
ACH-000310,0.19209967419103496
ACH-000311,0.3194609184173996
ACH-000312,0.2767875703265808
ACH-000315,0.14208294420047846
ACH-000316,0.34746151964227073
ACH-000317,0.16913637616691596
ACH-000318,0.32186493838540525
ACH-000319,0.2809464107196164
ACH-000320,0.34172001127561424
ACH-000322,0.1244957375751687
ACH-000323,0.24097016499968965
ACH-000324,0.21002024944832695
ACH-000329,0.2821905588995996
ACH-000330,0.29329569192882365
ACH-000331,0.31776487151860183
ACH-000332,0.19184213377418474
ACH-000334,0.19627298060482012
ACH-000335,0.0009082408469060783
ACH-000336,0.17115045063837742
ACH-000337,0.2859637996926209
ACH-000338,0.5759792871581063
ACH-000339,0.19627265654548168
ACH-000341,0.3767368528620836
ACH-000348,0.2456170389186389
ACH-000350,0.2286440711085818
ACH-000352,0.23431946377803625
ACH-000356,0.2618658560765729
ACH-000361,0.2878357395661707
ACH-000362,0.3006993986867936
ACH-000363,0.17217284006076888
ACH-000364,0.29829624255235343
ACH-000365,0.3065914997259917
ACH-000366,0.2346962800398101
ACH-000368,0.30168401713263515
ACH-000374,0.2027333262190228
ACH-000375,0.2706290970737543
ACH-000376,0.2754514817544799
ACH-000381,0.13655059517496454
ACH-000383,0.18920544725975555
ACH-000387,0.24286007658613665
ACH-000389,0.15641109748852264
ACH-000390,0.2711336329618761
ACH-000393,0.2058962115533149
ACH-000395,0.21071953482233674
ACH-000396,-0.021735653360103302
ACH-000397,0.28725429725238405
ACH-000401,0.09972878522615687
ACH-000402,0.24910937076166964
ACH-000403,0.2177295744464566
ACH-000404,0.21781149873185052
ACH-000406,0.29943056645553284
ACH-000407,0.2449484245322928
ACH-000408,0.3443451340571665
ACH-000410,0.2223496970957947
ACH-000411,0.19124932021366
ACH-000414,0.3175203986438863
ACH-000415,0.26148310168523803
ACH-000416,0.20447431043029368
ACH-000420,0.2821135640365296
ACH-000421,0.1940568649616997
ACH-000424,0.252879504098185
ACH-000425,0.2430293788375559
ACH-000426,0.4069499367412472
ACH-000427,0.28740128380149804
ACH-000433,0.14181362216166818
ACH-000435,0.010105745085041579
ACH-000436,0.19343539153878428
ACH-000444,0.20353765046307096
ACH-000445,0.306735781235186
ACH-000448,0.19818956329884296
ACH-000450,0.20124211666066305
ACH-000452,0.2018561651627238
ACH-000454,0.19374259863080387
ACH-000458,0.30879247283281736
ACH-000459,0.2376220621188009
ACH-000460,0.2145257026139795
ACH-000461,0.3190335091587812
ACH-000463,0.2809303512065481
ACH-000464,0.2830613071109569
ACH-000466,0.3487432176596157
ACH-000467,0.3182526355373088
ACH-000468,0.2440371611460769
ACH-000469,0.18199056535520314
ACH-000470,0.2060034931424625
ACH-000471,0.18504530007186
ACH-000472,0.24980289805818026
ACH-000473,0.4769921212323135
ACH-000475,0.2303397259746865
ACH-000476,0.13543680297729485
ACH-000477,0.2934664489456402
ACH-000479,0.36405911598137736
ACH-000480,0.2113284851056153
ACH-000481,0.23331734973355386
ACH-000483,0.1056620466918054
ACH-000484,0.4019874230172297
ACH-000485,0.28202703888170355
ACH-000486,0.2884265304605039
ACH-000487,0.23671725184478576
ACH-000488,0.251782126290686
ACH-000490,0.2994810111417697
ACH-000491,0.25824603544349584
ACH-000495,0.2682037272191859
ACH-000496,0.2843207393463655
ACH-000499,0.11880084966491572
ACH-000500,0.5921947154791869
ACH-000502,0.20871295137044746
ACH-000503,0.29755822224249145
ACH-000505,0.22303696065327366
ACH-000507,0.14591463753479614
ACH-000510,0.2622463424098148
ACH-000511,0.2141009783426477
ACH-000512,0.2829086433940536
ACH-000516,0.2314901566508973
ACH-000517,0.2373199600497337
ACH-000518,0.3783423942876311
ACH-000520,0.30237857659931183
ACH-000521,0.35956714842776344
ACH-000522,0.29899707786683594
ACH-000524,0.2578677027651864
ACH-000527,0.25554022427175
ACH-000528,0.2699032246216045
ACH-000537,0.2451425028014455
ACH-000541,0.2596745272380905
ACH-000542,0.309015508806408
ACH-000544,0.2374044087937437
ACH-000545,0.22782903360293946
ACH-000547,0.18147111429254267
ACH-000548,0.3314852297164021
ACH-000549,0.2781794930117387
ACH-000550,0.14577012249581184
ACH-000552,0.2719583174171708
ACH-000556,0.17044004232316326
ACH-000557,0.2017394280981491
ACH-000569,0.3447056800090898
ACH-000570,0.20405559077245267
ACH-000571,0.1968179366173169
ACH-000573,0.32924900769788473
ACH-000576,0.2472660333125925
ACH-000579,0.07937567415615307
ACH-000580,0.22889765055339936
ACH-000584,0.21249452399273205
ACH-000585,0.27643786646111423
ACH-000588,0.29555593995959323
ACH-000589,0.1980849559836112
ACH-000591,0.2209411024884742
ACH-000593,0.2650966086522096
ACH-000600,0.2973860329513666
ACH-000601,0.2785332568033694
ACH-000605,0.21960926458588592
ACH-000606,0.2290785065463507
ACH-000608,0.26871408955468123
ACH-000614,0.2325691000041593
ACH-000616,0.3483061682666536
ACH-000618,0.2574396702957257
ACH-000619,0.28753666648658394
ACH-000620,0.2545166966915958
ACH-000621,0.08807739938262386
ACH-000622,0.29575382424646113
ACH-000623,0.16882821135701778
ACH-000624,0.2199206013069636
ACH-000627,0.3433162135286977
ACH-000630,0.25797419398412896
ACH-000631,0.2997790583204988
ACH-000632,0.2624705641654034
ACH-000633,0.27158982854882197
ACH-000637,0.16024880600949032
ACH-000638,0.152795244018535
ACH-000646,0.20969044644349005
ACH-000647,0.1955544194182503
ACH-000648,0.11170548679988676
ACH-000649,0.2612531876582448
ACH-000651,0.1989455214774918
ACH-000652,0.21735911444662884
ACH-000653,0.22201699049908347
ACH-000657,0.25619320142604274
ACH-000658,0.4303877030478761
ACH-000661,0.279799655634052
ACH-000662,0.0629082021891946
ACH-000663,0.20332532659793914
ACH-000665,0.22406210654227215
ACH-000671,0.219272477321728
ACH-000672,0.2580268749438473
ACH-000673,0.19595091311672896
ACH-000676,0.2065053835595959
ACH-000677,0.3140015511694132
ACH-000681,0.2464008864624433
ACH-000683,0.26787527521500537
ACH-000684,0.2476570706408395
ACH-000688,0.18430000338982014
ACH-000693,0.250630638197646
ACH-000694,0.3020304440108824
ACH-000695,0.16136275902211838
ACH-000696,0.24577324642655124
ACH-000697,0.1671080249537936
ACH-000699,0.28795331269647456
ACH-000701,0.25566282957604386
ACH-000706,0.17442447655711849
ACH-000711,0.2621178112956863
ACH-000713,0.3809832811289479
ACH-000714,0.1474579761633288
ACH-000718,0.24397436914914405
ACH-000720,0.18611254097292967
ACH-000721,0.24830786479727746
ACH-000724,0.2671093438926704
ACH-000725,0.2110651886495752
ACH-000732,0.2675468128589785
ACH-000734,0.21655473638611186
ACH-000735,0.17852398044782658
ACH-000736,0.28985534149191833
ACH-000738,0.2759376251376777
ACH-000746,0.2065410707218338
ACH-000747,0.24220205745493176
ACH-000748,0.20919620955341944
ACH-000753,0.33424758841814395
ACH-000756,0.3011502704404015
ACH-000757,0.35532374048435666
ACH-000758,0.1488890888155262
ACH-000760,0.18154580058048567
ACH-000762,0.1672169462335816
ACH-000763,0.10793529237695328
ACH-000764,0.3993417529230077
ACH-000765,0.22218709722711186
ACH-000766,0.2782943976889343
ACH-000767,0.3325965391535852
ACH-000768,0.18363602050728875
ACH-000769,0.1823635987580516
ACH-000770,0.23695565585822104
ACH-000771,0.3757783226052496
ACH-000773,0.2632551871848952
ACH-000776,0.15196016149845876
ACH-000777,0.1942643344426598
ACH-000778,0.2405860910870786
ACH-000781,0.27368579370717205
ACH-000782,0.14848402432115135
ACH-000783,0.19997934650339025
ACH-000784,0.2121687157432371
ACH-000785,0.23147918417720295
ACH-000787,0.22499014799298767
ACH-000788,0.2163716310200087
ACH-000791,0.07866790273728103
ACH-000792,0.19556604709461334
ACH-000794,0.29918402650641435
ACH-000796,0.16467417994503214
ACH-000798,0.17303815123968405
ACH-000799,0.16876621662195548
ACH-000800,0.31971318071227794
ACH-000802,0.2412083152305285
ACH-000804,0.3008894981339863
ACH-000805,0.07619779234119715
ACH-000809,0.14256448533881602
ACH-000810,0.5067018778104453
ACH-000811,0.1943118485899861
ACH-000817,0.12240688473567495
ACH-000819,0.2473858909384119
ACH-000820,0.14158837446203346
ACH-000821,0.10752889382066072
ACH-000822,0.2442186138134709
ACH-000823,0.3129534701152558
ACH-000824,0.31684834013587826
ACH-000827,0.27258113565843906
ACH-000829,0.22368410925511836
ACH-000831,0.10855155857631853
ACH-000832,0.21804021534292406
ACH-000833,0.3141126430859155
ACH-000834,0.1033654143118016
ACH-000835,0.2299814154869243
ACH-000836,0.2609740021155916
ACH-000837,0.1961283197806562
ACH-000838,0.2247928432113621
ACH-000839,0.27231654700702523
ACH-000840,0.27606046239635906
ACH-000841,0.2798054201878179
ACH-000843,0.17879482079010928
ACH-000846,0.3227661007760764
ACH-000847,0.15363773868639122
ACH-000848,0.2382142900794797
ACH-000849,0.39490841964344175
ACH-000851,0.3462690274671609
ACH-000855,0.336974493655277
ACH-000856,0.3098470071262401
ACH-000858,0.300546597695566
ACH-000859,0.3163194056379189
ACH-000861,0.28075382992834724
ACH-000862,0.2202515756438874
ACH-000865,0.2235429270795695
ACH-000866,0.24741799401054995
ACH-000867,0.1818926268618862
ACH-000869,0.2704402606059169
ACH-000872,0.2537076584345732
ACH-000873,0.3679602262192515
ACH-000876,0.21007140749635334
ACH-000878,0.1306304249668175
ACH-000880,0.3249636602970746
ACH-000881,0.2194021873217057
ACH-000882,0.2791722077407557
ACH-000884,0.2980615325930597
ACH-000885,0.29041016498275696
ACH-000887,0.21387796326988948
ACH-000889,0.26606384044116943
ACH-000896,0.2401029306276899
ACH-000898,0.2608300730313621
ACH-000900,0.31410042869300353
ACH-000901,0.3754844586895336
ACH-000905,0.2281490904488909
ACH-000906,0.218475608868896
ACH-000907,0.2835106350288197
ACH-000910,0.27745745375636605
ACH-000911,0.3083333244558788
ACH-000912,0.3847506262474711
ACH-000913,0.3331795487162878
ACH-000915,0.2573535465022945
ACH-000916,0.042965229829529536
ACH-000917,0.22623153420129186
ACH-000920,0.3609079904083599
ACH-000921,0.2551231670827128
ACH-000924,0.17285171448861186
ACH-000926,0.2164214788802186
ACH-000928,0.2982130793732599
ACH-000929,0.12736028185813414
ACH-000932,0.20449162381687086
ACH-000935,0.20452694660259352
ACH-000936,0.1791496544731604
ACH-000937,0.3071127466062453
ACH-000938,0.27246548054834435
ACH-000939,0.2406658452609913
ACH-000941,0.3338865501348888
ACH-000943,0.1691144296389452
ACH-000946,0.1757157173867098
ACH-000947,0.2813571798069013
ACH-000948,0.3035130923166592
ACH-000950,0.3451081974783966
ACH-000953,0.3321788909342248
ACH-000954,0.5912825406402727
ACH-000957,0.049011512412482285
ACH-000958,0.16369603746917086
ACH-000960,0.26635266587480066
ACH-000963,0.1784938412866001
ACH-000968,0.2395800145405013
ACH-000969,0.21177964222525747
ACH-000972,0.25934411494053705
ACH-000973,0.17174151435215318
ACH-000974,0.30793488497508914
ACH-000978,0.4901166969939647
ACH-000984,0.2504216590890508
ACH-000986,0.13548754018354942
ACH-000988,0.2507787461799585
ACH-000993,0.21359918215954574
ACH-000994,0.2590456690956829
ACH-000996,0.2114327486008596
ACH-001001,0.2423890244954329
ACH-001020,0.3677361986207599
ACH-001028,0.2537544123684385
ACH-001031,0.21749596514527067
ACH-001038,0.1379284284038548
ACH-001048,0.2719784850982035
ACH-001050,0.20853644826732115
ACH-001053,0.20311307710831966
ACH-001054,0.2885199460772115
ACH-001061,0.16737951087704686
ACH-001067,0.24576335810703476
ACH-001075,0.17551970638055306
ACH-001096,0.32210079799658864
ACH-001111,0.19080992635370445
ACH-001119,0.1966247166885676
ACH-001128,0.20147146506472047
ACH-001134,0.21311733447576828
ACH-001151,0.21324028819731072
ACH-001163,0.19122835070825475
ACH-001164,0.3080564396859593
ACH-001183,0.3513111022334467
ACH-001192,-0.005938265696416339
ACH-001193,0.1116883050705641
ACH-001196,0.2899666852790823
ACH-001197,0.16885423345998804
ACH-001205,0.23095365280506275
ACH-001211,0.2186544648972884
ACH-001212,0.19564217500560854
ACH-001228,0.3511725937751149
ACH-001232,0.4193705705497263
ACH-001239,0.19672819082630755
ACH-001270,0.09953715136667253
ACH-001274,0.2899210265052501
ACH-001275,0.2643824499754841
ACH-001277,0.09009103935725517
ACH-001278,0.3008373299889197
ACH-001280,0.0584590233458597
ACH-001283,0.1627254021693523
ACH-001289,0.14388844595570474
ACH-001300,0.30404772546525444
ACH-001301,0.2532100030075236
ACH-001302,0.31450668238673435
ACH-001306,0.2504701662366705
ACH-001318,0.24815136311997724
ACH-001322,0.23006528212813845
ACH-001328,0.21765327139139226
ACH-001332,0.17755222966574727
ACH-001336,0.12976097520865207
ACH-001346,0.200834372881944
ACH-001353,0.19689768851040126
ACH-001354,0.4401889179152663
ACH-001367,0.2705162010423496
ACH-001368,0.16322188417993194
ACH-001374,0.3693698187191392
ACH-001377,0.2698215213015202
ACH-001380,0.2927666099994548
ACH-001391,0.3965359253312443
ACH-001408,0.2023261034611407
ACH-001430,0.21612891473202625
ACH-001431,0.22470498109394407
ACH-001450,0.3087605376452123
ACH-001496,0.21315362032465884
ACH-001500,0.2861201284902138
ACH-001523,0.25560739078854783
ACH-001532,0.30493268631635106
ACH-001550,0.24428741858056666
ACH-001552,0.09983168378814786
ACH-001554,0.3823855634804381
ACH-001654,0.2240365232817287
ACH-001735,0.3004640279922154
ACH-001736,0.22981783279776785
ACH-001737,0.2429963006592977
ACH-001740,0.1412512240568853
ACH-001745,0.34536135354122954
ACH-001765,0.30116299598528445
