,SNX7 (51375)
ACH-000004,0.057755198510598627
ACH-000005,-0.08791293595680673
ACH-000007,-0.1081484192242448
ACH-000009,0.032027988459106815
ACH-000011,-0.053030010728786214
ACH-000012,-0.07490650114536246
ACH-000013,-0.05972165241081341
ACH-000014,-0.24204924820075466
ACH-000015,-0.243557506265288
ACH-000017,-0.20036666996273766
ACH-000018,-0.13556454162223455
ACH-000019,-0.2922651326876825
ACH-000021,0.01124217711851748
ACH-000022,-0.008209986680104949
ACH-000025,-0.27345915760314865
ACH-000028,-0.1063477351236342
ACH-000030,-0.11853582953118695
ACH-000035,0.00993030265980893
ACH-000036,-0.18092244732573806
ACH-000037,-0.01711911376534267
ACH-000039,-0.16157704195961495
ACH-000040,-0.3511253573866647
ACH-000041,-0.0931666066117459
ACH-000042,0.023563873366038875
ACH-000045,-0.32289907319719
ACH-000047,0.08249622427667297
ACH-000052,-0.28114446808774585
ACH-000053,-0.07534724062275971
ACH-000054,-0.19100207274892364
ACH-000055,-0.3188749743452923
ACH-000060,-0.016291582424098533
ACH-000067,-0.2269418300589621
ACH-000070,0.07461550908422299
ACH-000075,-0.2627918085990393
ACH-000078,-0.3723910133226633
ACH-000082,-0.16669572333386526
ACH-000085,-0.34976606232576546
ACH-000086,-0.33540813203576697
ACH-000087,-0.2715364827049723
ACH-000092,-0.17768492935703867
ACH-000095,-0.1838317604499878
ACH-000097,-0.09490220435304364
ACH-000098,-0.13500570490937353
ACH-000099,-0.14971493042395656
ACH-000108,0.048996397056824736
ACH-000113,-0.17081104767937186
ACH-000116,-0.09021490879202243
ACH-000118,-0.10545346508148393
ACH-000120,-0.022221974522539347
ACH-000123,-0.1940748916851137
ACH-000127,-0.10128621579329557
ACH-000128,-0.06734565707570248
ACH-000132,-0.14951524185885706
ACH-000133,-0.21122941010228727
ACH-000137,-0.3093242877745661
ACH-000138,-0.060552625076721614
ACH-000142,-0.2508413330443833
ACH-000143,-0.06506462221096766
ACH-000146,-0.02255133513594678
ACH-000148,-0.18105089051496426
ACH-000150,-0.10311500559265542
ACH-000152,-0.2019535294004213
ACH-000153,0.22450748788375927
ACH-000159,-0.1584305867160331
ACH-000160,-0.16587480865641488
ACH-000163,-0.16830936323797288
ACH-000167,-0.16528739772258866
ACH-000168,-0.061601379306152185
ACH-000169,-0.06190478478157582
ACH-000178,-0.10699554368972593
ACH-000183,-0.17011443828464753
ACH-000188,-0.08327623635495811
ACH-000189,-0.10180454979897084
ACH-000190,-0.1472806196598157
ACH-000198,-0.07069950320992974
ACH-000203,0.1810267577498308
ACH-000204,0.0019757941219781397
ACH-000206,0.06206242014653225
ACH-000207,-0.1266678759774664
ACH-000208,-0.18504094713002456
ACH-000210,-0.12305969664371308
ACH-000211,-0.14186683390771204
ACH-000215,-0.08485975595679744
ACH-000221,-0.2298445547229408
ACH-000222,-0.10048343164083752
ACH-000223,-0.21814414899186946
ACH-000226,-0.11812187851377268
ACH-000227,-0.29048319481711404
ACH-000228,-0.026139535361681853
ACH-000231,-0.1418702904189543
ACH-000232,-0.26113542692175035
ACH-000233,-0.045006117870884564
ACH-000234,-0.09648701145515964
ACH-000235,-0.08135315702750091
ACH-000237,-0.1848491711139177
ACH-000238,-0.1727116645555973
ACH-000242,-0.0841829197713022
ACH-000243,-0.06424537832696288
ACH-000244,0.13966315564695125
ACH-000246,-0.11724022232379196
ACH-000248,-0.023503094738138185
ACH-000250,-0.007198361670641923
ACH-000251,-0.2303950240989448
ACH-000252,0.03828736850876178
ACH-000253,0.0009636905402017213
ACH-000255,-0.1912445032586017
ACH-000256,-0.2405827131117824
ACH-000257,0.020002296582296318
ACH-000258,-0.011003571905661544
ACH-000259,-0.1580539377134874
ACH-000260,-0.0775425978929826
ACH-000261,-0.11136856658703316
ACH-000262,-0.20563599896969528
ACH-000263,-0.08341955402611928
ACH-000264,-0.17257392926689144
ACH-000265,-0.020915016605110626
ACH-000266,-0.0175948849639554
ACH-000272,-0.12031335784206147
ACH-000274,-0.12849382148280927
ACH-000277,-0.15247442456564886
ACH-000278,-0.047113462418188735
ACH-000279,-0.1537632616741112
ACH-000280,-0.07303184747133469
ACH-000281,0.03225774616103546
ACH-000288,-0.04846747020904218
ACH-000291,-0.11704083024967175
ACH-000293,-0.11412074526194005
ACH-000294,-0.1775991684390589
ACH-000295,-0.05647247933689105
ACH-000296,-0.22106658427031808
ACH-000302,-0.15923887630842626
ACH-000304,-0.14282747342182858
ACH-000307,-0.08191888752954585
ACH-000308,-0.21812857974304328
ACH-000310,-0.2002260659608488
ACH-000311,-0.2089988149113156
ACH-000312,-0.14251727784277055
ACH-000315,-0.3405339866320057
ACH-000316,-0.19418484808209802
ACH-000317,-0.2358495196607013
ACH-000318,-0.00947637727329664
ACH-000319,-0.2110214730559242
ACH-000320,-0.2780637978110423
ACH-000322,-0.05593701319938925
ACH-000323,-0.22624516744221385
ACH-000324,-0.06892866994588108
ACH-000329,-0.16761997628849487
ACH-000330,-0.07186756008764501
ACH-000331,-0.19481993852680035
ACH-000332,-0.0931831154176342
ACH-000334,-0.10539736863534152
ACH-000335,-0.41348432449908334
ACH-000336,-0.1888555335036249
ACH-000337,-0.19216107706248944
ACH-000338,-0.0902988305633002
ACH-000339,-0.1525503017199951
ACH-000341,-0.19596385601720467
ACH-000348,-0.14670275398296506
ACH-000350,-0.033984192843562494
ACH-000352,-0.0650290760291975
ACH-000356,0.2261581140788327
ACH-000361,-0.19135789835344086
ACH-000362,-0.06184659824129901
ACH-000363,-0.0025881085638336213
ACH-000364,-0.006416475354016118
ACH-000365,-0.10688755874479254
ACH-000366,-0.2821532079785997
ACH-000368,-0.2186316961059396
ACH-000374,-0.0978866630337756
ACH-000375,-0.003656972269597004
ACH-000376,-0.22263629483991024
ACH-000381,-0.057216594652996625
ACH-000383,-0.12424170901782487
ACH-000387,0.009616367452367896
ACH-000389,-0.0763779533181149
ACH-000390,-0.05574944314908693
ACH-000393,-0.15413193293288152
ACH-000395,-0.3152751909365732
ACH-000396,-0.6213359947885789
ACH-000397,-0.11699135003554262
ACH-000401,0.14092760803701262
ACH-000402,-0.3093030742342856
ACH-000403,-0.06598321204598466
ACH-000404,0.05509629431227563
