,ADM2 (79924)
ACH-000004,0.012090327832310364
ACH-000005,-0.2642850809741799
ACH-000007,-0.12102772784530355
ACH-000009,0.013151724497974348
ACH-000011,-0.1498619824952448
ACH-000012,-0.10854984750788883
ACH-000013,-0.0685898865177505
ACH-000014,-0.17708690628872792
ACH-000015,-0.0029870410333305056
ACH-000017,-0.12422014541548165
ACH-000018,0.060625525492115764
ACH-000019,-0.15886289543415927
ACH-000021,-0.01275633013635608
ACH-000022,-0.010295447065509842
ACH-000025,0.039238018048102855
ACH-000028,-0.08577924448628775
ACH-000030,-0.10428962642168776
ACH-000035,0.07877041119840371
ACH-000036,-0.019872261812084333
ACH-000037,0.10017295988095913
ACH-000039,-0.0769609150655718
ACH-000040,-0.028647429809903563
ACH-000041,-0.07493796496722199
ACH-000042,-0.06360286594960014
ACH-000045,-0.10049098515081616
ACH-000047,-0.18413699762128305
ACH-000052,-0.12867479227144538
ACH-000053,0.02626652773581227
ACH-000054,0.042986752987151065
ACH-000055,-0.014406066028860128
ACH-000060,-0.24458425015750246
ACH-000067,0.01996594940294155
ACH-000070,0.09136362732023892
ACH-000075,0.026575114334490217
ACH-000078,-0.20765597083859053
ACH-000082,-0.012004779000499885
ACH-000085,-0.16402204627318745
ACH-000086,0.032403474109231195
ACH-000087,0.037206347863681835
ACH-000092,0.035809023291187
ACH-000095,-0.13746553759674626
ACH-000097,-0.11542517809900185
ACH-000098,-0.021948203394427768
ACH-000099,-0.1465942022046767
ACH-000108,-0.13763852320627126
ACH-000113,-0.03242115334667282
ACH-000116,0.0475624573026938
ACH-000118,-0.07362736882184226
ACH-000120,-0.135995994301005
ACH-000123,-0.09067151395159692
ACH-000127,0.06320836269645352
ACH-000128,-0.0279171952722092
ACH-000132,0.035473685208841366
ACH-000133,0.10923467019259596
ACH-000137,0.041171015925509216
ACH-000138,0.07918569607704329
ACH-000142,-0.026776323269034463
ACH-000143,-0.3536766317001594
ACH-000146,0.01772890218400386
ACH-000148,0.0036634278128418727
ACH-000150,-0.009937149927962805
ACH-000152,0.023147699923057225
ACH-000153,-0.015881600133579424
ACH-000159,0.08232100384829427
ACH-000160,-0.14706340289942155
ACH-000163,0.2076596714626139
ACH-000167,0.24238979926246795
ACH-000168,0.09761439792037564
ACH-000169,0.011073138147315677
ACH-000178,-0.004018569994703189
ACH-000183,-0.009306713984489609
ACH-000188,0.10342660908573824
ACH-000189,0.17420395568349484
ACH-000190,0.06909100863575057
ACH-000198,0.14584069721499068
ACH-000203,-0.40386660875916575
ACH-000204,-0.09731238836011784
ACH-000206,0.0654538300204657
ACH-000207,0.01930712175593944
ACH-000208,0.201450352702294
ACH-000210,0.03925195855711363
ACH-000211,0.008304842471697091
ACH-000215,-0.016232259999887026
ACH-000221,0.1041103351389654
ACH-000222,-0.19389695857657
ACH-000223,0.034901295566795144
ACH-000226,-0.025869897461086474
ACH-000227,0.15530264356442808
ACH-000228,-0.17044686648933807
ACH-000231,-0.1942971929221716
ACH-000232,-0.0191992890079178
ACH-000233,-0.09668217012358177
ACH-000234,0.05459532677569085
ACH-000235,-0.04295074307868985
ACH-000237,0.0068231886026363965
ACH-000238,0.052580001997623985
ACH-000242,-0.3809178983799453
ACH-000243,0.021682624713671498
ACH-000244,0.32154863537437217
ACH-000246,-0.02894674574469927
ACH-000248,-0.0623664072945932
ACH-000250,0.0013671374920878833
ACH-000251,0.24332964203552854
ACH-000252,-0.1639143822853268
ACH-000253,-0.047033320572504346
ACH-000255,0.06928729342009451
ACH-000256,-0.1223894096906827
ACH-000257,-0.04574164834942771
ACH-000258,-0.07466835683208099
ACH-000259,-0.07681029574997987
ACH-000260,-0.08628015065501501
ACH-000261,-0.0917143052149409
ACH-000262,-0.03864984987858143
ACH-000263,-0.01836016613972408
ACH-000264,-0.09396888115790583
ACH-000265,-0.020279957375097184
ACH-000266,-0.10699647094830454
ACH-000272,-0.10866302717987496
ACH-000274,-0.05009687419468233
ACH-000277,-0.10158837864945648
ACH-000278,-0.07351227466213597
ACH-000279,-0.07726724075946223
ACH-000280,-0.054443060516074886
ACH-000281,-0.27205231872144514
ACH-000288,0.003775805393895307
ACH-000291,-0.0033679363066934915
ACH-000293,-0.07937824184486379
ACH-000294,-0.02270107241849768
ACH-000295,-0.2044369770921708
ACH-000296,0.010488593901709142
ACH-000302,0.008540561257396861
ACH-000304,-0.12783757278462182
ACH-000307,0.0821580099433062
ACH-000308,-0.029113372954835282
ACH-000310,-0.1315922349125773
ACH-000311,-0.13341557014870276
ACH-000312,-0.02138035124888562
ACH-000315,-0.013632453875393457
ACH-000316,-0.16689292728160926
ACH-000317,0.015731298457773712
ACH-000318,-0.08509105934983496
ACH-000319,-0.04883577336223012
ACH-000320,0.0404914611448775
ACH-000322,0.022835083800973183
ACH-000323,-0.04654278802591586
ACH-000324,-0.14877069500536869
ACH-000329,-0.10745237937282694
ACH-000330,0.0291555759662081
ACH-000331,0.04047096049087814
ACH-000332,-0.06523674643517377
ACH-000334,0.20465679759673594
ACH-000335,0.024724784807786674
ACH-000336,-0.15849691205337374
ACH-000337,-0.23946889574817964
ACH-000338,-0.34805556392480425
ACH-000339,0.023353190304258184
ACH-000341,-0.21771445040393408
ACH-000348,0.03873852676132044
ACH-000350,-0.09612822202684636
ACH-000352,-0.06309168376252701
ACH-000356,-0.07308863769412995
ACH-000361,0.03325036870625106
ACH-000362,0.037175015886496535
ACH-000363,-0.04516331195674632
ACH-000364,0.028532845314016782
ACH-000365,-0.08801630284146822
ACH-000366,-0.015706595486273442
ACH-000368,-0.22155779840570394
ACH-000374,-0.05369370541249538
ACH-000375,-0.028472642860764563
