,HIST3H2A (92815)
ACH-000004,0.06306339304756597
ACH-000005,0.02352062703734901
ACH-000007,0.23968109638199614
ACH-000009,-0.05689475211558685
ACH-000011,-0.0848022889711969
ACH-000012,-0.09350600232568723
ACH-000013,0.07695180696347986
ACH-000014,-0.07833842116385803
ACH-000015,-0.025417258030280963
ACH-000017,-0.246171121566893
ACH-000018,-0.36514209533684405
ACH-000019,-0.09626175203157106
ACH-000021,-0.07511011418966107
ACH-000022,-0.05421445658789383
ACH-000025,-0.14745803605200608
ACH-000028,0.09991093565873917
ACH-000030,0.007229005280031517
ACH-000035,-0.017482045097826606
ACH-000036,-0.10128967586095512
ACH-000037,-0.03199655747485822
ACH-000039,-0.1662241855747407
ACH-000040,-0.27109520490978145
ACH-000041,0.012653711492678715
ACH-000042,-0.05636503767124989
ACH-000045,-0.07562777184240221
ACH-000047,0.14120390291921567
ACH-000052,0.148667006554502
ACH-000053,0.04613488074795824
ACH-000054,-0.0882333430258335
ACH-000055,-0.02826739544764448
ACH-000060,0.018476807652155067
ACH-000067,-0.09044494132761223
ACH-000070,-0.12134141769010648
ACH-000075,-0.2182869110375424
ACH-000078,-0.046189535607739536
ACH-000082,-0.0974155362596526
ACH-000085,0.04217321921740012
ACH-000086,-0.017797373693842992
ACH-000087,0.023073574055275558
ACH-000092,-0.1116900407082088
ACH-000095,-0.26338634913374936
ACH-000097,0.03504271379784656
ACH-000098,-0.033584234723981005
ACH-000099,-0.0901981977848436
ACH-000108,0.005993502135398664
ACH-000113,0.09648881349401997
ACH-000116,-0.004526241198362394
ACH-000118,0.10476589391539178
ACH-000120,0.08678450028678726
ACH-000123,0.05048160596225599
ACH-000127,0.0834893907333852
ACH-000128,-0.21577196922098674
ACH-000132,-0.1852645070894022
ACH-000133,0.021065270330409468
ACH-000137,0.2437361446741871
ACH-000138,-0.002249911149474648
ACH-000142,-0.09389036066191347
ACH-000143,0.02501431979353281
ACH-000146,-0.040742904125711785
ACH-000148,-0.2069656217133402
ACH-000150,0.025196635537026082
ACH-000152,0.011658138364198314
ACH-000153,0.1713680558660748
ACH-000159,-0.053097476254795564
ACH-000160,0.1974264631842025
ACH-000163,-0.050454947600782465
ACH-000167,0.1692424372654934
ACH-000168,-0.0017530029214468065
ACH-000169,0.08004947557199489
ACH-000178,-0.05073828245339762
ACH-000183,-0.006604102386920964
ACH-000188,-0.1912894711538547
ACH-000189,-0.3856694492873111
ACH-000190,0.36364878752361146
ACH-000198,-0.0899264887738649
ACH-000203,0.18242642309194187
ACH-000204,0.08734555176511856
ACH-000206,0.1323495646583257
ACH-000207,0.04300938802933723
ACH-000208,-0.3557161677731956
ACH-000210,0.20347791995910386
ACH-000211,0.011368450504405964
ACH-000215,-0.04806989421577533
ACH-000221,-0.07795490531833313
ACH-000222,-0.08980487530087126
ACH-000223,-0.049067720069092484
ACH-000226,-0.2077972909868304
ACH-000227,0.041342154148415605
ACH-000228,-0.21271695837722784
ACH-000231,-0.006314832431537257
ACH-000232,-0.05293157819342393
ACH-000233,-0.15594417497420107
ACH-000234,-0.10113009343612342
ACH-000235,-0.09227234941786956
ACH-000237,0.01131196551366067
ACH-000238,0.09920266548816026
ACH-000242,-0.08321342131321413
ACH-000243,-0.02521152181598664
ACH-000244,-0.08306379502582291
ACH-000246,-0.014652210064095037
ACH-000248,0.04756441828899639
ACH-000250,-0.0451291389316264
ACH-000251,-0.14603127040378436
ACH-000252,-0.11620824819245575
ACH-000253,-0.13509455369786472
ACH-000255,-0.04229035353485478
ACH-000256,0.040320284603091734
ACH-000257,-0.08887789703586993
ACH-000258,-0.0411784365626649
ACH-000259,0.0473227950036712
ACH-000260,0.04374402431343567
ACH-000261,0.03843359802730323
ACH-000262,0.1471638056514381
ACH-000263,-0.180013394690064
ACH-000264,-0.11344336355747928
ACH-000265,-0.0021825766190501253
ACH-000266,-0.06302295069145375
ACH-000272,-0.13662530746444904
ACH-000274,-0.06233285461322027
ACH-000277,-0.10158247439084332
ACH-000278,-0.043214891676835517
ACH-000279,-0.02887959799831061
ACH-000280,-0.1212851956106673
ACH-000281,-0.00506805192913202
ACH-000288,-0.055881901122727305
ACH-000291,-0.04181949477253173
ACH-000293,0.14613227140997453
ACH-000294,-0.0042972207254129815
ACH-000295,-0.27033858961324325
ACH-000296,-0.17384142163905306
ACH-000302,0.011909684436141479
