,ROCK1 (6093)
ACH-000407,0.01668322966393908
ACH-000408,0.058876205637589565
ACH-000410,-0.10576832897237087
ACH-000411,0.1348961620967504
ACH-000414,-0.12655351475056772
ACH-000415,-0.17257989095274776
ACH-000416,-0.13815041512148482
ACH-000420,-0.03606978319726183
ACH-000421,-0.2031405657884517
ACH-000424,-0.16657732295749486
ACH-000425,-0.21743654342664476
ACH-000426,-0.5213181825693142
ACH-000427,-0.053055340809120485
ACH-000433,0.022348017492653457
ACH-000435,-0.3505807076747449
ACH-000436,-0.35095933877777785
ACH-000444,-0.08238244455162938
ACH-000445,-0.09629780360724984
ACH-000448,-0.4376007434825778
ACH-000450,-0.17298864746885118
ACH-000452,-0.15686501172908301
ACH-000454,-0.15702523137786012
ACH-000458,-0.11578474922518928
ACH-000459,-0.2384965702703311
ACH-000460,0.2924826067012354
ACH-000461,-0.1953462450542137
ACH-000463,-0.3443854871211761
ACH-000464,0.09705474511047056
ACH-000466,0.09568979763242208
ACH-000467,-0.11827090747611073
ACH-000468,-0.1613342971683419
ACH-000469,0.1882121927010621
ACH-000470,-0.254538495619041
ACH-000471,-0.06694875938146741
ACH-000472,-0.2794290644968573
ACH-000473,-0.0205968870768172
ACH-000475,-0.15627330863886688
ACH-000476,-0.04998046632372115
ACH-000477,-0.08451935969911753
ACH-000479,-0.2538862242651608
ACH-000480,-0.1458392940054878
ACH-000481,-0.055561548534865834
ACH-000483,-0.17089417871259127
ACH-000484,-0.3369724108193649
ACH-000485,-0.2001594855854161
ACH-000486,-0.2292997976698851
ACH-000487,-0.056442458253366586
ACH-000488,0.05081273334419372
ACH-000490,-0.1591824253086321
ACH-000491,-0.13562422661411294
ACH-000495,-0.2066368855792663
ACH-000496,0.17881840441578284
ACH-000499,-0.039497463104259486
ACH-000500,0.041928797791467326
ACH-000502,-0.21256284175653672
ACH-000503,0.06546006848210857
ACH-000505,-0.2874500044948753
ACH-000507,-0.06621587445187764
ACH-000510,-0.13309567481329085
ACH-000511,-0.34095803223289706
ACH-000512,-0.3993502455398242
ACH-000516,-0.03703111246228152
ACH-000517,-0.21512070297561486
ACH-000518,-0.11874529847603947
ACH-000520,-0.17738198639842714
ACH-000521,0.02729523046288009
ACH-000522,-0.35800428615363034
ACH-000524,-0.09370548208728333
ACH-000527,-0.12609911254085904
ACH-000528,-0.19315833773527435
ACH-000537,-0.06794382713651356
ACH-000541,-0.4022446761789243
ACH-000542,-0.2469824866961314
ACH-000544,-0.10867287863805944
ACH-000545,-0.15603510260553669
ACH-000547,-0.3460258184824383
ACH-000548,-0.1509492855675472
ACH-000549,-0.10323731310674522
ACH-000550,-0.3084332600159533
ACH-000552,0.030091255031147464
ACH-000556,-0.14144571856485386
ACH-000557,-0.2583830695675262
ACH-000569,0.04191622634081345
ACH-000570,-0.2754439283886397
ACH-000571,-0.23187057960192264
ACH-000573,-0.18307381247670534
ACH-000576,-0.42103429588362296
ACH-000579,-0.13435366761894446
ACH-000580,-0.08573767679192536
ACH-000584,0.05533807358854016
ACH-000585,0.2733120325234375
ACH-000588,-0.1967505482247235
ACH-000589,-0.1165434947960603
ACH-000591,0.11245923123185643
ACH-000593,0.09179892442383268
ACH-000600,-0.252910198151775
ACH-000601,-0.02422576282431532
ACH-000605,-0.1255486874419323
ACH-000606,0.19703344511132104
ACH-000608,-0.19006426869486845
ACH-000614,-0.20189152659968085
ACH-000616,-0.3189932682648908
ACH-000618,-0.03686834496457962
ACH-000619,-0.0346180539806838
ACH-000620,-0.016781334589320917
ACH-000621,-0.3166595579968346
ACH-000622,-0.14106863917443174
ACH-000623,-0.03260478129765256
ACH-000624,-0.3619993170867344
ACH-000627,0.060930410303286324
ACH-000630,-0.182981385485489
ACH-000631,-0.3599181561280221
ACH-000632,0.028557923436205317
ACH-000633,-0.0760975857340145
ACH-000637,-0.22463781935528032
ACH-000638,-0.1550703751936356
ACH-000646,0.2138623602548722
ACH-000647,-0.3134678065579111
ACH-000648,-0.2570660841860203
ACH-000649,-0.2395048674712589
ACH-000651,-0.11394112322188747
ACH-000652,-0.23823647006306015
ACH-000653,-0.3887775644083151
ACH-000657,-0.19994529704922234
ACH-000658,-0.6557843294241615
ACH-000661,-0.1978027670536562
ACH-000662,-0.0458877308683041
ACH-000663,0.10305988908937
ACH-000665,-0.055692724565053815
ACH-000671,-0.03020365336003846
ACH-000672,-0.0978627377765268
ACH-000673,-0.27094507488993463
ACH-000676,-0.291396304837219
ACH-000677,-0.1742830970107991
ACH-000681,-0.13507625535196902
ACH-000683,-0.17746076924857346
ACH-000684,-0.041109654451238806
ACH-000688,0.15011345257387032
ACH-000693,-0.10619018388618873
ACH-000694,-0.11037721731440872
ACH-000695,-0.19978710913850967
ACH-000696,-0.26866282975910194
ACH-000697,-0.8380270430723068
ACH-000699,-0.31000806760016003
ACH-000701,-0.24942578736406684
ACH-000706,-0.20022734229053255
ACH-000711,-0.2312379935427958
ACH-000713,0.09420921972456124
ACH-000714,-0.5202240352580537
ACH-000718,-0.1998565425885978
ACH-000720,-0.14636734835994605
ACH-000721,0.00421168113660895
ACH-000724,-0.2285919029254267
ACH-000725,-0.06135414075900202
ACH-000732,-0.3192263683134229
ACH-000734,-0.10227890655865952
ACH-000735,-0.10273688996827557
ACH-000736,-0.18650930069799165
ACH-000738,-0.10573216557238344
ACH-000746,-0.14311020983947378
ACH-000747,-0.030744084289629162
ACH-000748,-0.242851000551011
ACH-000753,-0.030647614018391837
ACH-000756,0.08570806332861948
ACH-000757,-0.08655473784047517
ACH-000758,-0.20907411162481448
ACH-000760,0.1060993422532326
ACH-000762,-0.04305604177961218
ACH-000763,-0.1674851719896388
ACH-000764,-0.18126335290693907
ACH-000765,-0.0692530111630755
ACH-000766,-0.16698883592259747
ACH-000767,-0.1956090713780124
ACH-000768,-0.026844686552127774
ACH-000769,-0.2810196642118555
ACH-000770,-0.2931294800301504
ACH-000771,0.0511648524943656
ACH-000773,-0.3256123015857505
ACH-000776,-0.13395746522759805
ACH-000777,0.06295041352614338
ACH-000778,-0.29797230057460083
ACH-000781,-0.04889372320446817
ACH-000782,-0.2878884550007809
ACH-000783,-0.1082465416668056
ACH-000784,-0.12724511878985034
ACH-000785,-0.25627563058419217
ACH-000787,0.09792321575109936
ACH-000788,-0.17346007021269738
ACH-000791,-0.09758601104405204
ACH-000792,-0.15154615547014166
ACH-000794,-0.12814958710319013
ACH-000796,-0.13259825031896302
ACH-000798,-0.0003906647706124937
ACH-000799,-0.4595813734477291
ACH-000800,-0.014942479651530687
ACH-000802,-0.05287610433634043
ACH-000804,-0.07840375673946151
ACH-000805,-0.11963200697767486
ACH-000809,-0.3273342383126655
ACH-000810,0.08049545732032022
ACH-000811,-0.14955367130371533
ACH-000817,-0.20768750719250725
ACH-000819,-0.06737955079648257
ACH-000820,-0.06281697616855066
ACH-000821,-0.1893262722046971
ACH-000822,-0.2448955997038244
ACH-000823,-0.0974004349603514
ACH-000824,-0.2681561187133093
ACH-000827,-0.05749350390639825
ACH-000829,-0.2747648211822478
ACH-000831,0.07641112225745886
ACH-000832,-0.08272708933286926
ACH-000833,-0.11078456911929277
ACH-000834,0.015346527292867012
ACH-000835,-0.2853569383765829
ACH-000836,-0.05796218002749465
ACH-000837,0.04628130457225181
ACH-000838,-0.36375285894400056
ACH-000839,0.12110096198883448
ACH-000840,-0.20316905996128526
ACH-000841,-0.0788191105571415
ACH-000843,-0.20798643349250226
ACH-000846,0.0070087669588611975
ACH-000847,0.0028630492564775704
ACH-000848,-0.08443378827651671
ACH-000849,-0.16406971557623412
ACH-000851,-0.3419094791796053
ACH-000855,-0.2858606661739014
ACH-000856,-0.05070323251565865
ACH-000858,-0.2459109037831477
ACH-000859,-0.16362136043357114
ACH-000861,-0.2991008422222632
ACH-000862,-0.27898341924926234
ACH-000865,-0.27513438553000297
ACH-000866,-0.047901830413990786
ACH-000867,-0.1286538397287313
ACH-000869,-0.1163080898907194
ACH-000872,-0.09523752070173193
ACH-000873,-0.17930799705088865
ACH-000876,-0.20218184097084024
ACH-000878,-0.3305419293646109
ACH-000880,-0.035833280040468964
ACH-000881,-0.018677788135266608
ACH-000882,-0.16894515871589735
ACH-000884,-0.04385772505193506
ACH-000885,-0.26291887124080604
ACH-000887,-0.17015695636305014
ACH-000889,-0.14924317988557512
ACH-000896,0.05028614058067625
ACH-000898,-0.14074738028114742
ACH-000900,-0.018486605034260185
ACH-000901,-0.3095671792475985
ACH-000905,-0.07017349659459825
ACH-000906,-0.2197782944288857
ACH-000907,-0.21232669096536289
ACH-000910,-0.0396365063237053
ACH-000911,-0.10757565728188544
ACH-000912,-0.06489325878525068
ACH-000913,0.0008742771518032941
ACH-000915,-0.07643260648008396
ACH-000916,-0.2845428361923182
ACH-000917,-0.11221919222331334
ACH-000920,-0.1718960644245507
ACH-000921,-0.22245148949191287
ACH-000924,-0.05550265930893007
ACH-000926,-0.33087180879664674
ACH-000928,0.0278312558387792
ACH-000929,-0.02582462316509549
ACH-000932,-0.3487632818921224
ACH-000935,0.02595110980594901
ACH-000936,-0.2271923399846869
ACH-000937,0.008770055020874945
ACH-000938,-0.2446167120246533
ACH-000939,-0.20979925296879653
ACH-000941,-0.05884318645442445
ACH-000943,-0.16968238870641086
ACH-000946,-0.1738534469219933
ACH-000947,-0.27486149212252325
ACH-000948,-0.3000970370511619
ACH-000950,0.01598361830437314
ACH-000953,-0.1155768498214381
ACH-000954,-0.4858653708962719
ACH-000957,-0.22849739620407325
ACH-000958,-0.08367439754527375
ACH-000960,-0.144301369921289
ACH-000963,-0.12513745715873814
ACH-000968,-0.04883105320864601
ACH-000969,-0.20303424559449865
ACH-000972,-0.051484642349200235
ACH-000973,-0.14925430912716262
ACH-000974,-0.07083422327717137
ACH-000978,0.0429849669228692
ACH-000984,-0.349985386336023
ACH-000986,-0.34509334424041965
ACH-000988,-0.07167617859935442
ACH-000993,-0.04345010032622231
ACH-000994,-0.08728370843388514
ACH-000996,-0.00314665672859656
ACH-001001,-0.19820384085467088
ACH-001020,0.27683424002222234
ACH-001028,-0.13591609760575485
ACH-001031,-0.21075021077386166
ACH-001038,-0.1902639262078372
ACH-001048,0.11694068325886522
ACH-001050,-0.31018982423180536
ACH-001053,-0.2581697530126738
ACH-001054,-0.1184241250060378
ACH-001061,-0.1024513472019745
ACH-001067,-0.3464109310841221
ACH-001075,0.1175222640129843
ACH-001096,0.13142550427402092
ACH-001111,-0.2553391179978343
ACH-001119,-0.1161848676719534
ACH-001128,-0.19986652020270615
ACH-001134,-0.4064204191442005
ACH-001151,-0.3600292868009658
ACH-001163,-0.08203786323954344
ACH-001164,-0.05937419292512298
ACH-001183,-0.20910056027929694
ACH-001192,-0.2313166688567069
ACH-001193,-0.2527768869256623
ACH-001196,-0.0598294652502304
ACH-001197,-0.22462256164267494
ACH-001205,-0.07542848124559465
ACH-001211,-0.13678988908732312
ACH-001212,-0.0702054311399135
ACH-001228,-0.10781494833497902
ACH-001232,-0.09647165920923532
ACH-001239,-0.11959858120872364
ACH-001270,-0.22148127205324716
ACH-001274,0.1280197796131644
ACH-001275,-0.1129254703567197
ACH-001277,-0.08670435154413407
ACH-001278,-0.1849006282616948
ACH-001280,-0.19211241072354074
ACH-001283,-0.14964702844623914
ACH-001289,-0.17425534600666218
ACH-001300,-0.10475359987896153
ACH-001301,-0.0212077692135311
ACH-001302,-0.3752986170341914
ACH-001306,-0.1192767999633766
ACH-001318,-0.06536959090679928
ACH-001322,0.17985127204819587
ACH-001328,0.2683212625394398
ACH-001332,0.2837036308220908
ACH-001336,-0.15386100453557675
ACH-001346,-0.19343142393431328
ACH-001353,-0.2879723697236817
ACH-001354,-0.044329511797397886
ACH-001367,-0.08687793590860682
ACH-001368,-0.19570796423900103
ACH-001374,-0.18294483182015292
ACH-001377,-0.07912222481731984
ACH-001380,-0.056045685681576585
ACH-001391,0.009286298163704774
ACH-001408,-0.038969273030957895
ACH-001430,0.06745459625029854
ACH-001431,0.05286829146521188
ACH-001450,-0.2108357490745765
ACH-001496,-0.14117713782761773
ACH-001500,0.032144849707831734
ACH-001523,-0.17277453748200866
ACH-001532,-0.052896186181810176
ACH-001550,-0.2078623134152449
ACH-001552,-0.012767647550431594
ACH-001554,-0.08777561400061905
ACH-001654,-0.10524226541026184
ACH-001735,-0.21029143220756344
ACH-001736,-0.010032918073374874
ACH-001737,-0.4018960252515012
ACH-001740,-0.06990059284219079
ACH-001745,-0.11240753135866097
ACH-001765,-0.17207207362727858
