,RHOT1 (55288)
ACH-000004,-0.1147167611358413
ACH-000005,-0.2218355713777088
ACH-000007,-0.2095424695849604
ACH-000009,-0.2304475273529795
ACH-000011,-0.0714683120268893
ACH-000012,0.02559100960831556
ACH-000013,-0.23390837480631035
ACH-000014,-0.1539631144143701
ACH-000015,-0.0006939982117363366
ACH-000017,-0.11655759373086945
ACH-000018,-0.26374638441937154
ACH-000019,-0.19156873458415669
ACH-000021,-0.05337729425309955
ACH-000022,-0.2660407859265006
ACH-000025,0.00796173694657151
ACH-000028,-0.12853293879879008
ACH-000030,-0.1622588494993996
ACH-000035,-0.12797298900416784
ACH-000036,-0.1864584510288679
ACH-000037,-0.1252446211910518
ACH-000039,-0.1618197536864299
ACH-000040,-0.06361142328470862
ACH-000041,-0.1149829103347364
ACH-000042,-0.010324030135190612
ACH-000045,0.018663654549585563
ACH-000047,-0.1970991913734476
ACH-000052,-0.2754777498712349
ACH-000053,-0.12845526625006248
ACH-000054,-0.09363187125916786
ACH-000055,-0.057676219256181466
ACH-000060,-0.159561147861273
ACH-000067,-0.3126308021308714
ACH-000070,-0.1223163292820795
ACH-000075,-0.281212943901019
ACH-000078,-0.0647634810873434
ACH-000082,-0.15577398997277986
ACH-000085,0.10622769402611766
ACH-000086,-0.2251794611731776
ACH-000087,-0.3997154435925902
ACH-000092,-0.064175871364767
ACH-000095,-0.23906013471061974
ACH-000097,-0.14210548301350787
ACH-000098,-0.14795088032313616
ACH-000099,-0.061630010445934164
ACH-000108,-0.16604408284948308
ACH-000113,-0.1416271553984112
ACH-000116,-0.20003593507150755
ACH-000118,-0.06743978728550595
ACH-000120,-0.02590595024422888
ACH-000123,-0.12639625182175518
ACH-000127,-0.06035618044216374
ACH-000128,-0.17027753041902927
ACH-000132,-0.1063858013917441
ACH-000133,-0.10088880632602634
ACH-000137,-0.08568769332822898
ACH-000138,-0.1234295714242477
ACH-000142,-0.08710013763747114
ACH-000143,0.03755853596800098
ACH-000146,-0.07413405127378453
ACH-000148,-0.2437042108101564
ACH-000150,-0.10572281629993067
ACH-000152,-0.3336475979449167
ACH-000153,-0.061894053316888485
ACH-000159,-0.16919265660435315
ACH-000160,-0.08778933534826394
ACH-000163,-0.0028468431907415067
ACH-000167,-0.3583620132006781
ACH-000168,-0.013835563479106269
ACH-000169,-0.0299150605943578
ACH-000178,0.0013077376761181062
ACH-000183,-0.010790285087119355
ACH-000188,-0.2351171623968821
ACH-000189,-0.2112316336348292
ACH-000190,-0.13060358517034149
ACH-000198,-0.1198833428536793
ACH-000203,0.11381825436473687
ACH-000204,0.17504794536468882
ACH-000206,-0.0330677832768774
ACH-000207,-0.1322485269970651
ACH-000208,-0.09997923718834607
ACH-000210,-0.3214937352940781
ACH-000211,-0.1475740751005222
ACH-000215,-0.11727961368138601
ACH-000221,-0.020648789043234902
ACH-000222,-0.1079807358218392
ACH-000223,-0.14521154695658844
ACH-000226,-0.1095534872556042
ACH-000227,-0.061193614859061475
ACH-000228,-0.2053799452333908
ACH-000231,-0.17909684452638033
ACH-000232,-0.1985406147189112
ACH-000233,-0.06155115300129236
ACH-000234,-0.1601764903719286
ACH-000235,-0.1428629740218435
ACH-000237,-0.10190458456054136
ACH-000238,-0.07481496510738632
ACH-000242,-0.3196330104460646
ACH-000243,-0.1623785702088537
ACH-000244,-0.34067641347243305
ACH-000246,-0.12582385611937982
ACH-000248,-0.29009458428576224
ACH-000250,-0.19424502791653547
ACH-000251,-0.391062828827868
ACH-000252,-0.14357809210826386
ACH-000253,-0.026667622360400715
ACH-000255,-0.14573499866959494
ACH-000256,-0.07412994917946343
ACH-000257,-0.14474410466594448
ACH-000258,-0.15234050676655125
ACH-000259,-0.048933655503239436
ACH-000260,-0.03102629352271692
ACH-000261,-0.03799131725675573
ACH-000262,-0.01786335745515034
ACH-000263,-0.0381494367211451
ACH-000264,-0.13091506525654314
ACH-000265,-0.0838903364407963
ACH-000266,-0.053129791115522886
ACH-000272,-0.11968874137969675
ACH-000274,-0.1609190932691426
ACH-000277,0.1098163382180613
ACH-000278,-0.07487857237761375
ACH-000279,-0.10151596686203188
ACH-000280,-0.04930671707983472
ACH-000281,-0.02899369453688202
ACH-000288,-0.32630438270100914
ACH-000291,0.024883672797716125
ACH-000293,-0.3237056686994263
ACH-000294,0.028596936287785632
ACH-000295,-0.24454613214358345
ACH-000296,-0.3769622389743039
ACH-000302,-0.14703002230760576
ACH-000304,-0.07211024485791521
ACH-000307,-0.07501461879251962
ACH-000308,-0.09652209480244417
ACH-000310,0.006545660244390929
ACH-000311,-0.04295542837506281
ACH-000312,-0.04568166409032238
ACH-000315,-0.09148757808874927
ACH-000316,-0.13164330868889804
ACH-000317,-0.12077484622696336
ACH-000318,-0.07150688246768952
ACH-000319,-0.07502757025726907
ACH-000320,-0.03600405366605205
ACH-000322,-0.1645501098985218
ACH-000323,-0.014177288096969963
ACH-000324,-0.09414709375086656
ACH-000329,-0.09422502678056202
ACH-000330,-0.16585827491112082
ACH-000331,-0.2553471357343284
