,CTLA4 (1493)
ACH-000416,-0.02580745565861169
ACH-000420,0.032907140859823936
ACH-000421,-0.0034731932307461967
ACH-000424,-0.16152197695267956
ACH-000425,-0.08165810502396911
ACH-000426,-0.06230924562160786
ACH-000427,0.0121350508679604
ACH-000433,-0.00043322733920095064
ACH-000435,0.2766904945859612
ACH-000436,-0.07659480190689172
ACH-000444,-0.2077913275678461
ACH-000445,0.006520566161949021
ACH-000448,-0.006129578584843407
ACH-000450,-0.2141964786326804
ACH-000452,-0.08411189745160279
ACH-000454,-0.19340969379892076
ACH-000458,-0.07305045488999502
ACH-000459,-0.16002806256629412
ACH-000460,-0.042337223696276134
ACH-000461,-0.11007581973546952
ACH-000463,-0.06036483111040175
ACH-000464,-0.0023959772250338983
ACH-000466,-0.1145535882618292
ACH-000467,-0.21278211031466293
ACH-000468,-0.04194915418262109
ACH-000469,-0.057019979011697135
ACH-000470,-0.05564881391843463
ACH-000471,-0.08114552821487275
ACH-000472,-0.011664796900038596
ACH-000473,-0.02322593977478366
ACH-000475,-0.06396998327931751
ACH-000476,-0.04685792959806323
ACH-000477,0.19405734229345387
ACH-000479,-0.07865751890659509
ACH-000480,-0.17697255624213398
ACH-000481,0.00991142233823961
ACH-000483,-0.09797918248324734
ACH-000484,-0.17518428736132133
ACH-000485,-0.09107254217325604
ACH-000486,-0.07293936917760735
ACH-000487,-0.10734871795978168
ACH-000488,-0.10634754926097936
ACH-000490,0.05257015592022511
ACH-000491,-0.0556475162294054
ACH-000495,-0.05995145484277153
ACH-000496,-0.07662730697706155
ACH-000499,-0.07771051683146278
ACH-000500,0.09929313615376194
ACH-000502,-0.11414760741162006
ACH-000503,0.06652883511930446
ACH-000505,-0.05116440385921668
ACH-000507,-0.20020616139572328
ACH-000510,-0.043003382040897334
ACH-000511,-0.03285722532170516
ACH-000512,-0.12139414180445572
ACH-000516,-0.10706635809329587
ACH-000517,-0.04469546936231451
ACH-000518,0.020678646534319608
ACH-000520,-0.03345317803215913
ACH-000521,-0.30932471346543755
ACH-000522,-0.00932413144758064
ACH-000524,0.04242754699581258
ACH-000527,-0.019524663401021783
ACH-000528,-0.05734129626068106
ACH-000537,-0.09966659379302267
ACH-000541,-0.13582238300117389
ACH-000542,-0.04944961291958752
ACH-000544,0.06193023868969703
ACH-000545,-0.07896968239222794
ACH-000547,0.07413671148612462
ACH-000548,-0.06472249679996485
ACH-000549,-0.05955987000863984
ACH-000550,-0.08223807642913683
ACH-000552,-0.2172768756506233
ACH-000556,-0.12302662039535862
ACH-000557,-0.026859780323205955
ACH-000569,-0.11203538026203873
ACH-000570,-0.04989499143503884
ACH-000571,0.003800444711604793
ACH-000573,-0.024520456302214343
ACH-000576,-0.06329280895252189
ACH-000579,0.08616929997191529
ACH-000580,0.06202268168081442
ACH-000584,-0.015333639965080597
ACH-000585,-0.003351101177270348
ACH-000588,-0.1412489136145251
ACH-000589,-0.130073501790284
ACH-000591,-0.1451928177931755
ACH-000593,0.02180889481333471
ACH-000600,-0.08590353830039807
ACH-000601,-0.05575808986053802
ACH-000605,-0.01789519488122121
ACH-000606,-0.09727450219118404
ACH-000608,-0.07195038543606821
ACH-000614,-0.19198590034976867
ACH-000616,-0.06714921008022474
ACH-000618,0.026620803666032374
ACH-000619,-0.06850539132696498
ACH-000620,-0.1261015806134408
ACH-000621,0.010874701223904602
ACH-000622,-0.11201567003792796
ACH-000623,-0.13562292659330644
ACH-000624,-0.043373233397155236
ACH-000627,-0.01860903378490954
ACH-000630,-0.10155857121019396
ACH-000631,-0.06271845503592005
ACH-000632,-0.061979414947067976
ACH-000633,-0.07556624989109413
ACH-000637,-0.2043968565700231
ACH-000638,-0.020321935467063224
ACH-000646,0.03545422794122651
ACH-000647,-0.04718257544629306
ACH-000648,-0.09285555064528953
ACH-000649,-0.057636090767485174
ACH-000651,0.0223773491658463
ACH-000652,-0.05329204825373774
ACH-000653,-0.13462488955770036
ACH-000657,0.02168834631358136
ACH-000658,-0.05504498658411381
ACH-000661,0.0077535555749131705
ACH-000662,0.04055253313907225
ACH-000663,-0.06748428418100942
ACH-000665,-0.13996249096660054
ACH-000671,0.04843805417457929
ACH-000672,-0.2107607610572323
ACH-000673,-0.11679221258444307
ACH-000676,-0.003061508131318563
ACH-000677,-0.028831002004844262
ACH-000681,0.0032072174088763573
ACH-000683,-0.021046436041160438
ACH-000684,0.2674995285994611
ACH-000688,-0.0899989188845825
ACH-000693,-0.08590332610072365
ACH-000694,0.013149898164336564
ACH-000695,-0.1614813043749528
ACH-000696,-0.0032078337998026627
ACH-000697,-0.12739190198046044
ACH-000699,-0.08928480697881487
ACH-000701,-0.05395761513001675
ACH-000706,-0.03309209291896404
ACH-000711,-0.03596881372969836
ACH-000713,0.016856104734211598
ACH-000714,-0.2399954820634635
ACH-000718,-0.08999301853058354
ACH-000720,-0.014715132863849434
ACH-000721,-0.05079054876113548
ACH-000724,-0.09342679765411913
ACH-000725,-0.08838398903094423
ACH-000732,-0.2566252970935573
ACH-000734,-0.021009433883169056
ACH-000735,0.021387069996000447
ACH-000736,-0.0774623587474607
ACH-000738,-0.011965284813936362
ACH-000746,0.07189941672136864
ACH-000747,-0.00731224266811461
ACH-000748,0.012593104313937396
ACH-000753,-0.060338881082195935
ACH-000756,-0.04189956525744228
ACH-000757,-0.21625002759930573
ACH-000758,-0.2360993208726693
ACH-000760,-0.02065837176818588
ACH-000762,0.1235706476379594
ACH-000763,-0.1870653908448374
ACH-000764,0.03756680279357474
ACH-000765,-0.058551806714606365
ACH-000766,-0.11075492783244464
ACH-000767,0.01630484721934598
ACH-000768,-0.1734677651435017
ACH-000769,-0.1163154201241326
ACH-000770,-0.07440714822208118
ACH-000771,0.13516487071803274
ACH-000773,0.00034426567583304855
ACH-000776,-0.15387090482840898
ACH-000777,-0.08960472047349273
ACH-000778,-0.07018147075464144
ACH-000781,-0.08373970905044882
ACH-000782,-0.23540917637201164
ACH-000783,-0.02023577071940166
ACH-000784,-0.07170045540855596
ACH-000785,-0.05524925868041199
ACH-000787,-0.08931774222256529
ACH-000788,-0.008782163420122375
ACH-000791,-0.1476500735581489
ACH-000792,0.03866754772947696
ACH-000794,-0.009432099181802637
ACH-000796,-0.1036701461037301
ACH-000798,0.16312972941282713
ACH-000799,-0.40222441860177854
ACH-000800,-0.1805605041668108
ACH-000802,-0.09838264574416801
ACH-000804,0.029079264478764487
ACH-000805,-0.030319760803210312
ACH-000809,-0.007936161770960902
ACH-000810,0.003120457001646835
ACH-000811,-0.0695207673446987
ACH-000817,-0.1933745291321653
ACH-000819,-0.03583375871895726
ACH-000820,-0.3120210296165672
ACH-000821,-0.029674073465922813
ACH-000822,-0.16903338487764216
ACH-000823,-0.07803796656344181
ACH-000824,-0.12375169929809658
ACH-000827,-0.0625945588438683
ACH-000829,-0.13904232331776914
ACH-000831,-0.050861730196194915
ACH-000832,0.04153808214970222
ACH-000833,0.002643614963946719
ACH-000834,-0.07067108662546588
ACH-000835,-0.1183307835224466
ACH-000836,-0.09463826806664616
ACH-000837,-0.05022314878828855
ACH-000838,-0.06476516749047971
ACH-000839,-0.15298115255744876
ACH-000840,-0.16216215945920726
ACH-000841,0.015597802591733746
ACH-000843,0.08939957049361451
ACH-000846,0.08579256799935568
ACH-000847,0.01747685939912107
ACH-000848,-0.015776268051977776
ACH-000849,-0.18584562508892533
ACH-000851,-0.07026887864560268
ACH-000855,-0.2378291810259495
ACH-000856,-0.15567336125418468
ACH-000858,-0.13364744182746155
ACH-000859,-0.18871361034477432
ACH-000861,-0.1654031149741045
ACH-000862,-0.13940507979479055
ACH-000865,-0.16353820950169984
ACH-000866,-0.13184797445205804
ACH-000867,-0.13240660964618015
ACH-000869,0.009165698626250092
ACH-000872,0.0075219562754500185
ACH-000873,0.028852957260928937
ACH-000876,-0.027568101297181596
ACH-000878,0.011883694198806177
ACH-000880,0.06391530313045822
ACH-000881,-0.04987491451664466
ACH-000882,-0.04695677824823472
ACH-000884,-0.06382824385382482
ACH-000885,-0.019431273492607842
ACH-000887,-0.14352225666106336
ACH-000889,-0.0989039606265556
ACH-000896,-0.007367215960921689
ACH-000898,-0.12359413407080315
ACH-000900,-0.08593882034134158
ACH-000901,-0.006749302204917332
ACH-000905,-0.02136225002438238
ACH-000906,-0.11212928580431802
ACH-000907,-0.1304427295565561
ACH-000910,-0.1639670327409998
ACH-000911,-0.07211959992535295
ACH-000912,-0.06630092893796304
ACH-000913,-0.09158363463319563
ACH-000915,0.10842416058732854
ACH-000916,-0.21609054678329453
ACH-000917,-0.016365971389583924
ACH-000920,-0.07168366176221216
ACH-000921,-0.13453948514514166
ACH-000924,-0.2015386118561966
ACH-000926,-0.04360990707633896
ACH-000928,-0.22145519697753052
ACH-000929,0.030757371553170907
ACH-000932,0.013637670342148241
ACH-000935,-0.0795284175393485
ACH-000936,0.018055740815546586
ACH-000937,-0.054875067168435945
ACH-000938,0.029287822463682608
ACH-000939,0.0752538090361886
ACH-000941,0.004085323796047717
ACH-000943,-0.10418590145346757
ACH-000946,0.022710561511143573
ACH-000947,-0.03086335246179745
ACH-000948,-0.05935335807333821
ACH-000950,-0.09730507619706777
ACH-000953,-0.016899775227564064
ACH-000954,-0.26118093677698684
ACH-000957,0.0007638268995484843
ACH-000958,-0.09089817192529133
ACH-000960,-0.04341114810572514
ACH-000963,-0.027339520423365158
ACH-000968,0.01864729404576735
ACH-000969,0.09210738086530024
ACH-000972,-0.1978086997844853
ACH-000973,-0.04969990333286338
ACH-000974,-0.05869502735328123
ACH-000978,0.07320635231604818
ACH-000984,0.037710514109625386
ACH-000986,-0.1816729243949365
ACH-000988,0.08867880805190922
ACH-000993,-0.1331891784570399
ACH-000994,-0.003453090777786605
ACH-000996,-0.13642912506829624
ACH-001001,-0.16262725298210096
ACH-001020,-0.3989697571301585
ACH-001028,-0.05337999303900565
ACH-001031,-0.0385222668381647
ACH-001038,-0.09979948478691306
ACH-001048,0.04493191956324173
ACH-001050,-0.052815861082251316
ACH-001053,-0.08399336916936784
ACH-001054,-0.008895608439734269
ACH-001061,-0.1908992948946133
ACH-001067,-0.02701266576223307
ACH-001075,-0.1526620157905674
ACH-001096,-0.037846934416360674
ACH-001111,0.07315723764375402
ACH-001119,0.12019108423960916
ACH-001128,-0.1251039375929465
ACH-001134,-0.06219037743928665
ACH-001151,-0.049262397526103584
ACH-001163,-0.02626245042786053
ACH-001164,-0.20875992921088454
ACH-001183,0.07613820690586086
ACH-001192,0.021613121626882385
ACH-001193,-0.029364123843907644
ACH-001196,-0.30585861747106113
ACH-001197,0.008078294098506791
ACH-001205,-0.09885903270102583
ACH-001211,-0.10630790746230176
ACH-001212,-0.13783656125432067
ACH-001228,-0.11675467559986355
ACH-001232,0.005498688776358351
ACH-001239,-0.14422435722225194
ACH-001270,-0.1154658424838672
ACH-001274,-0.008003135120884622
ACH-001275,-0.01691432706112252
ACH-001277,-0.17167693478595206
ACH-001278,-0.12975647587133982
ACH-001280,-0.04027036505825514
ACH-001283,-0.057172891402683834
ACH-001289,-0.12208556711022055
ACH-001300,0.028563134171831758
ACH-001301,-0.0072363164208549095
ACH-001302,0.14795651611539712
ACH-001306,-0.02829765376697882
ACH-001318,-0.04995307475447978
ACH-001322,0.12290414821817702
ACH-001328,-0.028259685021296287
ACH-001332,-0.18242068031445471
ACH-001336,-0.04798000284887125
ACH-001346,-0.05075167106631648
ACH-001353,-0.017523505423273654
ACH-001354,-0.3063887141074869
ACH-001367,-0.039024275763107186
ACH-001368,0.005569265081242441
ACH-001374,-0.0932380085259802
ACH-001377,0.01028751614900087
ACH-001380,-0.038723517206491136
ACH-001391,-0.06458704649890508
ACH-001408,-0.06880620361039308
ACH-001430,-0.0069958065168183115
ACH-001431,0.20031046854237056
ACH-001450,-0.06285026458336916
ACH-001496,-0.08029521861250387
ACH-001500,0.11202952980265272
ACH-001523,-0.09599235909132868
ACH-001532,0.007270518878315366
ACH-001550,-0.08230381411314579
ACH-001552,-0.07417095317424255
ACH-001554,-0.040132345282854254
ACH-001654,0.010594754612601662
ACH-001735,0.04054122044665999
ACH-001736,-0.07971201284901659
ACH-001737,0.1088745739607384
ACH-001740,-0.06692927644180385
ACH-001745,-0.08964530768927315
ACH-001765,-0.1513918176845324
